conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carroll,Elizabeth Wang,,,,17,13,0.0,15.0,0.0,0.0,0.0,6.0,39.0,1.0,7.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,37.0,12.0,780:00,0.0,0.0,1.0,119.0,159.0,18.0,82.0,21.0,61.0,0.748,,,,,,,,,,,,,,,9.662287425405585,1,99,107
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carthage,Piper Lefevre,,,,17,17,0.0,18.0,0.0,0.0,0.0,2.0,33.0,0.0,7.0,5.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,31.0,23.0,1018:00,61.0,0.0,1.0,85.0,114.0,27.0,73.0,18.0,55.0,0.746,,,,,,,,,,,,,,,9.132458040207814,2,94,121
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,North Central,Abby MacKenzie,,,,16,16,0.0,10.0,0.0,0.0,0.0,2.0,40.0,0.0,5.0,4.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,113.0,31.0,12.0,958:00,59.0,0.0,1.0,83.0,103.0,16.0,60.0,8.0,52.0,0.806,,,,,,,,,,,,,,,6.717866546287932,3,92,257
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,North Central,Annelise Oster,,,,16,16,0.0,13.0,0.0,0.0,0.0,3.0,47.0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,27.0,3.0,918:00,103.0,0.0,1.0,87.0,105.0,24.0,66.0,4.0,62.0,0.829,,,,,,,,,,,,,,,6.361722224188879,4,90,299
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carroll,Grace Brockman,,,,17,16,0.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,1.0,960:00,0.0,0.0,1.0,33.0,49.0,4.0,52.0,30.0,22.0,0.673,,,,,,,,,,,,,,,6.351130829134617,5,89,401
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carthage,August Claridge,,,,12,10,0.0,9.0,0.0,0.0,0.0,4.0,41.0,1.0,4.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,25.0,18.0,598:00,61.0,0.0,1.0,85.0,107.0,21.0,58.0,7.0,51.0,0.794,,,,,,,,,,,,,,,6.309792034604054,6,88,296
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Illinois Wesleyan,"Fiandaca, Mia",,,,12,12,0.0,6.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,53.0,29.0,58.0,726:00,120.0,0.0,1.0,67.0,101.0,12.0,38.0,2.0,36.0,0.663,,,,,,,,,,,,,,,5.026039060347874,7,87,347
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Augustana,Madison Langewisch,,,,14,14,0.0,3.0,0.0,0.0,0.0,0.0,26.0,2.0,10.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,58.0,40.0,10.0,838:00,75.0,0.0,1.0,72.0,93.0,9.0,48.0,12.0,36.0,0.774,,,,,,,,,,,,,,,4.96209670721433,8,86,467
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Elmhurst,Gracie Eastman,,,,13,13,0.0,6.0,0.0,0.0,1.0,0.0,30.0,1.0,3.0,3.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,58.0,39.0,11.0,768:00,102.0,0.0,1.0,66.0,83.0,18.0,49.0,16.0,33.0,0.795,,,,,,,,,,,,,,,4.953813031300141,9,85,502
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carroll,Abby Tubbs,,,,17,17,0.0,4.0,0.0,0.0,0.0,1.0,15.0,3.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,79.0,27.0,6.0,1020:00,0.0,0.0,1.0,60.0,70.0,10.0,47.0,10.0,37.0,0.857,,,,,,,,,,,,,,,4.563236526094672,10,84,523
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Illinois Wesleyan,"Newton, Sadie",,,,17,17,0.0,1.0,0.0,0.0,0.0,2.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,61.0,29.0,31.0,1026:00,120.0,0.0,1.0,43.0,62.0,4.0,36.0,10.0,26.0,0.694,,,,,,,,,,,,,,,4.50604762800408,11,83,480
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carthage,Shannon Heitschmidt,,,,15,13,0.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,19.0,7.0,773:00,49.0,0.0,1.0,44.0,55.0,8.0,37.0,14.0,23.0,0.8,,,,,,,,,,,,,,,3.8510292054758053,12,82,668
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Illinois Wesleyan,"Setzler, Avery",,,,17,17,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,38.0,14.0,1026:00,120.0,0.0,1.0,38.0,49.0,3.0,35.0,12.0,23.0,0.776,,,,,,,,,,,,,,,3.7533344347234783,13,82,643
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Illinois Wesleyan,"Gibson, Maddie",,,,17,16,0.0,2.0,0.0,0.0,0.0,1.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,11.0,966:00,120.0,0.0,1.0,38.0,52.0,4.0,36.0,13.0,23.0,0.731,,,,,,,,,,,,,,,3.1761439464064,14,81,791
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Illinois Wesleyan,"Fountain, Carleigh",,,,13,13,0.0,6.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,17.0,6.0,786:00,112.0,0.0,1.0,34.0,53.0,11.0,30.0,11.0,19.0,0.642,,,,,,,,,,,,,,,2.8004408655024133,15,80,855
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carthage,Kaitlyn Goff,,,,16,16,0.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,54.0,30.0,21.0,907:00,56.0,0.0,1.0,28.0,37.0,7.0,26.0,11.0,15.0,0.757,,,,,,,,,,,,,,,2.7046394676917265,16,80,829
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carroll,Lauren Fricke,,,,17,17,0.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,35.0,14.0,1020:00,0.0,0.0,1.0,43.0,61.0,11.0,31.0,7.0,24.0,0.705,,,,,,,,,,,,,,,2.571236179900591,17,79,852
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carroll,Sierra Skack,,,,17,17,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,21.0,3.0,1020:00,0.0,0.0,1.0,25.0,30.0,4.0,28.0,15.0,13.0,0.833,,,,,,,,,,,,,,,2.565028194620794,18,78,972
cciw,College Conference of Illinois and Wisconsin (CCIW),2025-26,wlax,Carthage,Rosie Nolan,,,,17,17,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,21.0,8.0,1018:00,61.0,0.0,1.0,51.0,65.0,5.0,33.0,3.0,30.0,0.785,,,,,,,,,,,,,,,2.503544584097716,19,78,845
