conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Roanoke College,Grace Koutouzis,,,,19,19,0.0,11.0,0.0,0.0,0.0,4.0,28.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,42.0,36.0,10.0,1140:00,26.0,0.0,1.0,83.0,115.0,24.0,95.0,48.0,47.0,0.722,,,,,,,,,,,,,,,10.556071658405823,1,99,33
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Bridgewater College,Paige Mayers,,,,15,14,0.0,13.0,0.0,0.0,0.0,3.0,49.0,1.0,5.0,4.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,99.0,36.0,18.0,848:00,33.0,0.0,1.0,101.0,135.0,30.0,91.0,26.0,65.0,0.748,,,,,,,,,,,,,,,9.878248882645632,2,96,44
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Randolph-Macon College,Lilly Fowler,,,,19,17,0.0,4.0,0.0,0.0,0.0,1.0,14.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,29.0,6.0,994:00,45.0,0.0,1.0,42.0,53.0,7.0,82.0,51.0,31.0,0.792,,,,,,,,,,,,,,,9.282381325409292,3,94,58
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Guilford College,Maggie Hartnett,,,,17,15,0.0,13.0,0.0,0.0,0.0,1.0,27.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,7.0,46.0,28.0,900:00,0.0,0.0,1.0,84.0,99.0,21.0,80.0,32.0,48.0,0.848,,,,,,,,,,,,,,,9.222111713522226,4,93,57
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Lynchburg,Neely Morris,,,,19,18,0.0,6.0,0.0,0.0,0.0,2.0,28.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,58.0,27.0,14.0,1065:00,0.0,0.0,1.0,66.0,82.0,12.0,69.0,22.0,47.0,0.805,,,,,,,,,,,,,,,7.159101026388408,5,92,174
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Lynchburg,Sydney Dumas,,,,19,18,0.0,16.0,0.0,0.0,0.0,3.0,34.0,0.0,5.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,27.0,15.0,1065:00,0.0,0.0,1.0,83.0,100.0,24.0,71.0,14.0,57.0,0.83,,,,,,,,,,,,,,,7.055994101210667,6,91,176
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Lynchburg,McKenna Steinau,,,,19,17,0.0,8.0,0.0,0.0,0.0,3.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,29.0,17.0,21.0,1005:00,0.0,0.0,1.0,74.0,103.0,19.0,62.0,16.0,46.0,0.718,,,,,,,,,,,,,,,6.894939944854667,7,90,191
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Roanoke College,Zoe Blair,,,,19,19,0.0,14.0,0.0,0.0,0.0,2.0,24.0,0.0,6.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,25.0,7.0,1140:00,26.0,0.0,1.0,57.0,70.0,23.0,67.0,22.0,45.0,0.814,,,,,,,,,,,,,,,6.385651928734669,8,90,230
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Virginia Wesleyan,Reese Morgenthaler,,,,16,16,0.0,12.0,0.0,0.0,0.0,3.0,31.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,72.0,23.0,27.0,908:00,85.0,0.0,1.0,57.0,77.0,17.0,56.0,13.0,43.0,0.74,,,,,,,,,,,,,,,6.1951933010683415,9,89,242
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Washington and Lee,Hannah Van Son,,,,23,20,0.0,15.0,0.0,0.0,1.0,2.0,47.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,28.0,12.0,1204:00,43.0,0.0,1.0,110.0,144.0,33.0,67.0,3.0,64.0,0.764,,,,,,,,,,,,,,,5.880866160002406,10,89,253
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Shenandoah,Ainsley Buckner,,,,20,20,0.0,8.0,0.0,0.0,0.0,2.0,22.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,138.0,38.0,5.0,1195:00,43.0,0.0,1.0,60.0,68.0,11.0,66.0,24.0,42.0,0.882,,,,,,,,,,,,,,,5.795295218764098,11,88,281
odac,Old Dominion Athletic Conference (ODAC),2025-26,wlax,Averett University,Faith Bowlin,,,,11,11,0.0,11.0,0.0,0.0,0.0,3.0,30.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,28.0,5.0,660:00,0.0,0.0,1.0,88.0,104.0,25.0,68.0,9.0,59.0,0.846,,,,,,,,,,,,,,,5.694335202726971,12,87,276
