conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,composite_score,rank,rating,global_rank
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,TCNJ,Ally Tobler,,,,18,18,0.0,12.0,0.0,0.0,0.0,6.0,36.0,0.0,3.0,5.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,106.0,33.0,28.0,1080:00,26.0,0.0,1.0,105.0,135.0,17.0,106.0,28.0,78.0,0.778,,,,,,,,,,,,,,,10.156286747049151,1,99,15
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,TCNJ,Marissa Lucca,,,,18,18,0.0,10.0,0.0,0.0,0.0,1.0,28.0,0.0,7.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,24.0,1.0,1080:00,26.0,0.0,1.0,88.0,107.0,19.0,107.0,46.0,61.0,0.822,,,,,,,,,,,,,,,9.731573083564184,2,94,18
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,Rowan,Elaina Corson,,,,19,19,0.0,19.0,0.0,0.0,0.0,4.0,48.0,2.0,4.0,6.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,27.0,12.0,1134:00,32.0,0.0,1.0,109.0,141.0,30.0,97.0,17.0,80.0,0.773,,,,,,,,,,,,,,,8.400518795703475,3,92,42
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,Rowan,Molly Green,,,,19,19,0.0,9.0,0.0,0.0,0.0,2.0,17.0,1.0,7.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,88.0,12.0,48.0,1149:00,32.0,0.0,1.0,61.0,88.0,22.0,56.0,18.0,38.0,0.693,,,,,,,,,,,,,,,6.967718814800031,4,91,104
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,TCNJ,Gabriella Roosa,,,,18,18,0.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,27.0,8.0,1080:00,26.0,0.0,1.0,64.0,78.0,8.0,71.0,34.0,37.0,0.821,,,,,,,,,,,,,,,6.201240533934458,5,89,144
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,Montclair State,Chelsea Stack,,,,15,15,0.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,48.0,5.0,915:00,32.0,0.0,1.0,42.0,57.0,12.0,72.0,52.0,20.0,0.737,,,,,,,,,,,,,,,5.96523384526133,6,88,155
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,TCNJ,CJ Kole,,,,18,18,0.0,12.0,0.0,0.0,0.0,2.0,30.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,60.0,48.0,14.0,1080:00,26.0,0.0,1.0,68.0,84.0,23.0,73.0,28.0,45.0,0.81,,,,,,,,,,,,,,,5.567716287024964,7,87,188
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,Rowan,Calista Burke,,,,19,19,0.0,15.0,0.0,0.0,0.0,2.0,37.0,0.0,9.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,47.0,22.0,1134:00,32.0,0.0,1.0,82.0,110.0,28.0,70.0,16.0,54.0,0.745,,,,,,,,,,,,,,,5.534357497188837,8,86,200
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,Stockton,Julia Gibson,,,,16,16,0.0,2.0,0.0,0.0,0.0,3.0,11.0,0.0,7.0,6.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,33.0,3.0,960:00,0.0,0.0,1.0,57.0,66.0,5.0,63.0,26.0,37.0,0.864,,,,,,,,,,,,,,,4.594100643211434,9,85,289
njac,New Jersey Athletic Conference (NJAC),2025-26,wlax,Stockton,Isabella Marinello,,,,16,16,0.0,10.0,0.0,0.0,0.0,3.0,22.0,1.0,14.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,38.0,6.0,960:00,0.0,0.0,1.0,63.0,89.0,19.0,62.0,20.0,42.0,0.708,,,,,,,,,,,,,,,4.3003359379937685,10,84,323
