conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,composite_score,rank,rating,global_rank
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Caroline Kardian,,,,18,16,0.0,10.0,0.0,0.0,0.0,1.0,22.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,58.0,38.0,8.0,952:00,32.0,0.0,1.0,,,,,,,,,,,,,,,64.0,81.0,19.0,53.0,12.0,41.0,0.79,3.9748710028395715,11,84,464
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Katie Claire smith,,,,19,19,0.0,7.0,0.0,0.0,0.0,3.0,14.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,46.0,30.0,17.0,1155:00,170.0,0.0,1.0,,,,,,,,,,,,,,,63.0,80.0,14.0,45.0,6.0,39.0,0.788,3.8622971456804915,12,83,451
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Anna Ramsden,,,,17,17,0.0,7.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,34.0,5.0,963:00,59.0,0.0,1.0,,,,,,,,,,,,,,,66.0,77.0,14.0,48.0,10.0,38.0,0.857,3.571261189724173,13,82,519
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Molly Heidrick,,,,17,14,0.0,3.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,27.0,2.0,829:00,76.0,0.0,1.0,,,,,,,,,,,,,,,41.0,51.0,8.0,40.0,19.0,21.0,0.804,3.1429448575227523,14,82,638
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Mariah Butler,,,,17,15,0.0,5.0,0.0,0.0,0.0,2.0,15.0,2.0,4.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,43.0,12.0,843:00,59.0,0.0,1.0,,,,,,,,,,,,,,,60.0,75.0,11.0,39.0,15.0,24.0,0.8,2.7325567423365653,15,81,698
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Annakate Estock,,,,19,18,0.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.0,7.0,1095:00,170.0,0.0,1.0,,,,,,,,,,,,,,,33.0,46.0,6.0,40.0,20.0,20.0,0.717,2.66245485993394,16,80,735
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Maddie Mashburn,,,,19,11,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,23.0,8.0,678:00,77.0,0.0,1.0,,,,,,,,,,,,,,,30.0,37.0,4.0,33.0,16.0,17.0,0.811,2.632411143584591,17,80,723
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Morgan Boylan,,,,17,5,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,4.0,458:00,93.0,0.0,1.0,,,,,,,,,,,,,,,29.0,36.0,1.0,34.0,17.0,17.0,0.806,2.515585569443541,18,79,758
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Gracie Garner,,,,17,13,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,16.0,9.0,771:00,24.0,0.0,1.0,,,,,,,,,,,,,,,40.0,50.0,2.0,32.0,10.0,22.0,0.8,2.5093525621883046,19,78,720
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Elizabeth Muller,,,,17,3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,27.0,5.0,377:00,186.0,0.0,1.0,,,,,,,,,,,,,,,39.0,51.0,5.0,36.0,15.0,21.0,0.765,2.469050481816782,20,78,757
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Sophia Richardson,,,,17,9,0.0,7.0,0.0,0.0,0.0,1.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,26.0,33.0,20.0,594:00,81.0,0.0,1.0,,,,,,,,,,,,,,,36.0,50.0,16.0,30.0,10.0,20.0,0.72,2.4211806771197253,21,77,729
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Ella Townsend,,,,17,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,4.0,6.0,30.0,893:00,70.0,0.0,1.0,,,,,,,,,,,,,,,11.0,14.0,0.0,15.0,8.0,7.0,0.786,2.272043325954142,22,77,737
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Savannah Freeman,,,,17,17,0.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,52.0,30.0,20.0,963:00,59.0,0.0,1.0,,,,,,,,,,,,,,,30.0,38.0,10.0,27.0,9.0,18.0,0.789,2.0689374796964373,23,76,806
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Anna Conza,,,,13,11,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,5.0,18.0,603:00,59.0,0.0,1.0,,,,,,,,,,,,,,,20.0,27.0,13.0,22.0,8.0,14.0,0.741,2.013685372127753,24,76,821
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Kinley Robinson,,,,15,15,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,2.0,888:00,48.0,0.0,1.0,,,,,,,,,,,,,,,41.0,51.0,4.0,31.0,10.0,21.0,0.804,1.9630219829144204,25,75,865
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Eliza Thacker,,,,15,14,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,40.0,10.0,828:00,48.0,0.0,1.0,,,,,,,,,,,,,,,29.0,35.0,7.0,32.0,15.0,17.0,0.829,1.9587330270935759,26,75,885
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Kennedy Harcourt,,,,15,12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,14.0,7.0,34.0,704:00,29.0,0.0,1.0,,,,,,,,,,,,,,,22.0,34.0,7.0,16.0,4.0,12.0,0.647,1.9404381721222934,27,74,795
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Erika Bolcar,,,,14,2,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,14.0,8.0,195:00,98.0,0.0,1.0,,,,,,,,,,,,,,,25.0,33.0,5.0,27.0,12.0,15.0,0.758,1.8217591059860503,28,74,910
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Isabel Fransen,,,,17,13,0.0,6.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,26.0,14.0,795:00,170.0,0.0,1.0,,,,,,,,,,,,,,,45.0,53.0,16.0,29.0,9.0,20.0,0.849,1.8124822466268011,29,73,887
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Addie Lewis,,,,17,17,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,27.0,13.0,1008:00,68.0,0.0,1.0,,,,,,,,,,,,,,,33.0,45.0,10.0,29.0,8.0,21.0,0.733,1.6222684676026957,30,73,931
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Alexa Berg,,,,15,0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,2.0,235:00,261.0,0.0,1.0,,,,,,,,,,,,,,,15.0,19.0,1.0,26.0,14.0,12.0,0.789,1.4821828771863514,31,72,1028
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Maddie Bevier,,,,18,9,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,19.0,19.0,532:00,32.0,0.0,1.0,,,,,,,,,,,,,,,41.0,54.0,7.0,21.0,5.0,16.0,0.759,1.468738087374094,32,72,942
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Alban Erdle,,,,18,15,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,20.0,10.0,892:00,32.0,0.0,1.0,,,,,,,,,,,,,,,44.0,74.0,11.0,28.0,5.0,23.0,0.595,1.4471273706710788,33,72,968
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Morgan Barton,,,,19,17,0.0,7.0,0.0,0.0,0.0,3.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,4.0,976:00,218.0,0.0,1.0,,,,,,,,,,,,,,,50.0,65.0,16.0,32.0,3.0,29.0,0.769,1.3262365530272802,34,71,1002
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Catherine Zeek,,,,15,11,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,22.0,5.0,651:00,24.0,0.0,1.0,,,,,,,,,,,,,,,37.0,54.0,9.0,26.0,4.0,22.0,0.685,1.0746893316554953,35,71,1076
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Ellie Macdonald,,,,17,17,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,33.0,14.0,1008:00,68.0,0.0,1.0,,,,,,,,,,,,,,,37.0,46.0,12.0,24.0,5.0,19.0,0.804,1.059877996366681,36,70,1073
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Payton Stevens,,,,18,6,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,22.0,12.0,357:00,44.0,0.0,1.0,,,,,,,,,,,,,,,34.0,47.0,4.0,23.0,4.0,19.0,0.723,1.005937847663314,37,70,1088
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Ellis Mitchum,,,,8,8,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,20.0,12.0,420:00,0.0,0.0,1.0,,,,,,,,,,,,,,,32.0,44.0,7.0,23.0,6.0,17.0,0.727,0.9481503922136686,38,70,1135
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Bari Pinkett,,,,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,12.0,42.0,1069:00,76.0,0.0,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,0.0,0.5,0.8819976375492649,39,69,1067
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Samantha Shrader,,,,14,10,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,13.0,36.0,13.0,588:00,48.0,0.0,1.0,,,,,,,,,,,,,,,26.0,33.0,3.0,20.0,9.0,11.0,0.788,0.8798017784873045,40,69,1172
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Isa Stumpf,,,,15,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,28.0,4.0,297:00,44.0,0.0,1.0,,,,,,,,,,,,,,,17.0,21.0,3.0,21.0,13.0,8.0,0.81,0.7504865173828177,41,68,1268
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,C. Owens-Campbell,,,,15,15,0.0,5.0,0.0,0.0,0.0,2.0,11.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,31.0,4.0,873:00,90.0,0.0,1.0,,,,,,,,,,,,,,,22.0,30.0,8.0,23.0,9.0,14.0,0.733,0.48497516467531043,42,68,1351
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Audrey Haines,,,,14,10,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,4.0,591:00,24.0,0.0,1.0,,,,,,,,,,,,,,,29.0,41.0,8.0,20.0,5.0,15.0,0.707,0.3434327848624972,43,68,1376
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Madeline Dahl,,,,19,19,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,131.0,33.0,18.0,1080:00,180.0,0.0,1.0,,,,,,,,,,,,,,,27.0,30.0,2.0,18.0,4.0,14.0,0.9,0.329051577976032,44,67,1346
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Kasha Graham,,,,15,12,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,24.0,15.0,708:00,48.0,0.0,1.0,,,,,,,,,,,,,,,18.0,27.0,9.0,14.0,4.0,10.0,0.667,0.17654578423327533,45,67,1412
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Amber Fuentes,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,19.0,17.0,963:00,59.0,0.0,1.0,,,,,,,,,,,,,,,4.0,6.0,1.0,7.0,6.0,1.0,0.667,0.16325247299576057,46,66,1428
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Jersey Cuni,,,,17,15,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,23.0,8.0,840:00,0.0,0.0,1.0,,,,,,,,,,,,,,,29.0,35.0,6.0,18.0,4.0,14.0,0.829,0.16266954369462827,47,66,1440
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Anna Samuelson,,,,18,5,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,29.0,8.0,292:00,32.0,0.0,1.0,,,,,,,,,,,,,,,23.0,31.0,11.0,19.0,6.0,13.0,0.742,0.14563240508560288,48,66,1479
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Alex Kelly,,,,17,17,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,110.0,12.0,4.0,799:00,77.0,0.0,1.0,,,,,,,,,,,,,,,24.0,31.0,3.0,17.0,2.0,15.0,0.774,0.14119017584991506,49,65,1438
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Camryn Fowler,,,,17,12,0.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,16.0,11.0,723:00,59.0,0.0,1.0,,,,,,,,,,,,,,,21.0,32.0,5.0,14.0,4.0,10.0,0.656,0.1013635339598503,50,65,1468
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Sarah Liang,,,,17,11,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,26.0,14.0,663:00,59.0,0.0,1.0,,,,,,,,,,,,,,,11.0,12.0,3.0,13.0,4.0,9.0,0.917,0.08134400039203482,51,65,1466
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Brenda Jimnah,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,52,64,1635
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Isabella Sklena,,,,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,14.0,27.0,949:00,76.0,0.0,1.0,,,,,,,,,,,,,,,2.0,2.0,0.0,1.0,1.0,0.0,1.0,-0.1641510699589363,53,64,1519
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Riley Schutt,,,,15,2,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,1.0,117:00,44.0,0.0,1.0,,,,,,,,,,,,,,,21.0,31.0,9.0,15.0,3.0,12.0,0.677,-0.17616172312145695,54,64,1730
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Issa Albritton,,,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00:00,0.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17853847877169707,55,63,1913
