conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
e8,Empire 8 (E8),2025-26,wvball,St. John Fisher,"Noble, Kaylene",0,,10,98,59,0.321,904.0,111.0,401.0,12.0,3.0,83.0,0.0,13.0,46.0,202.0,0.0,0.0,321.0,33.0,252.0,29.0,2.0,20.0,9.0,433.0,0.0,4.09,0.12,2.57,0.3,0.13,4.42,3.0889375499062672,3.476701050575871,-0.37036748197849884,0.3807656178020284,-0.2968917470633494,1.2663205085798803,1.8441353086735373,1.9864179483849373,5.4688152818273075,1,99
e8,Empire 8 (E8),2025-26,wvball,St. John Fisher,"Dannenberg, Kalyna",0,,19,98,57,0.259,887.0,129.0,359.0,18.0,5.0,90.0,0.0,33.0,72.0,348.0,0.0,0.0,326.0,24.0,259.0,35.0,1.0,27.0,8.0,413.5,0.0,3.66,0.18,2.64,0.36,0.34,4.22,2.9013455726932857,3.0200636224916586,-0.3354006117320209,0.6068858140394104,0.7604595626534918,1.33014859607605,2.266036521933273,3.6028832512851063,5.24282435523235,2,95
e8,Empire 8 (E8),2025-26,wvball,St. John Fisher,"Fraser, Lydia",0,,3,95,59,0.198,651.0,110.0,239.0,28.0,5.0,117.0,0.0,76.0,50.0,484.0,0.0,0.0,307.0,28.0,238.0,24.0,0.0,21.0,3.0,328.5,1.0,2.52,0.29,2.51,0.25,0.8,3.46,2.1884960592839566,1.809443464314908,-0.2712946829468114,0.19233212093754334,3.076562431557049,1.2116107192974492,1.8206963523813295,2.2351049180618863,4.515317971601295,3,93
e8,Empire 8 (E8),2025-26,wvball,Hartwick,"Swartz, Shelby",0,,9,127,54,0.188,1196.0,164.0,389.0,34.0,6.0,232.0,0.0,35.0,34.0,447.0,0.0,0.0,640.0,35.0,325.0,57.0,4.0,50.0,7.0,456.0,1.0,3.06,0.27,2.56,0.45,0.28,3.59,2.3104308444723944,2.382895118188105,-0.28295030636230406,0.9460661083954837,0.45835918844868007,1.257202210366142,3.0863999921605374,1.2403570393540901,4.276338335006729,4,92
e8,Empire 8 (E8),2025-26,wvball,St. John Fisher,"Morrow, Reilly",0,,7,94,58,0.16,156.0,17.0,42.0,974.0,11.0,2286.0,0.0,47.0,53.0,346.0,0.0,0.0,5.0,0.0,212.0,41.0,0.0,38.0,3.0,111.0,2.0,0.45,10.36,2.26,0.44,0.5,1.18,0.049947519055968545,-0.38878787553234845,5.5973117067537315,0.9083794090225865,1.5660605605329896,0.9836532639539868,-0.35912658279397214,2.421620145319598,4.253494789422149,5,91
e8,Empire 8 (E8),2025-26,wvball,Keuka,"Scott, Nina",0,,8,82,39,0.112,832.0,143.0,236.0,6.0,4.0,77.0,0.0,40.0,57.0,256.0,0.0,0.0,416.0,45.0,155.0,32.0,1.0,20.0,12.0,298.0,0.0,2.88,0.07,1.89,0.39,0.49,3.63,2.347949239914991,2.19174456689704,-0.39950654051723045,0.7199459121581016,1.515710498165521,0.6462762300456625,2.5941819100241785,2.670307114996547,4.203600088474468,6,90
e8,Empire 8 (E8),2025-26,wvball,Houghton,"Belanger, Alexa",0,,1,91,55,0.142,911.0,166.0,295.0,12.0,3.0,77.0,0.0,22.0,48.0,234.0,0.0,0.0,455.0,31.0,291.0,26.0,2.0,22.0,4.0,332.0,1.0,3.24,0.13,3.2,0.29,0.24,3.65,2.366708437636289,2.5740456694791716,-0.3645396702707525,0.3430789184291313,0.2569589389788054,1.8407732960454062,3.1332779047449524,2.110761433223412,4.1040058056032835,7,89
e8,Empire 8 (E8),2025-26,wvball,Geneseo,"Barba, Kathryn",0,,13,80,46,0.21,651.0,91.0,228.0,20.0,3.0,83.0,0.0,41.0,28.0,272.0,0.0,0.0,306.0,25.0,164.0,9.0,0.0,7.0,2.0,274.5,1.0,2.85,0.25,2.05,0.11,0.51,3.43,2.16035726270201,2.159886141681862,-0.2946059297777967,-0.3352816702830148,1.6164106229004582,0.7921690014654784,1.3753561828293863,0.8673265848386664,4.026664387516122,8,88
e8,Empire 8 (E8),2025-26,wvball,Alfred,"Sims, Delaney",0,,4,106,90,0.217,337.0,32.0,105.0,837.0,23.0,2104.0,0.0,37.0,43.0,356.0,0.0,0.0,25.0,2.0,268.0,44.0,5.0,34.0,10.0,169.0,4.0,0.99,7.9,2.53,0.42,0.35,1.59,0.4345110723425806,0.18466377834084888,4.163670026648137,0.8330060102767924,0.8108096250209602,1.2298473157249263,-0.007542238410858902,1.7999027211272254,3.9502509706516022,9,87
e8,Empire 8 (E8),2025-26,wvball,Alfred,"Malone, Taylor",0,,7,105,90,0.164,1011.0,177.0,343.0,27.0,14.0,123.0,0.0,36.0,55.0,319.0,0.0,0.0,622.0,44.0,238.0,18.0,2.0,16.0,2.0,389.0,0.0,3.27,0.26,2.27,0.17,0.34,3.7,2.4136064319395345,2.6059040946943486,-0.2887781180700504,-0.10916147404563269,0.7604595626534918,0.9927715621677256,3.3911064239592354,2.545963630158073,3.89004116762584,10,87
e8,Empire 8 (E8),2025-26,wvball,Poly,"Aluisio, Daniella",0,,1,81,39,0.187,684.0,94.0,222.0,10.0,4.0,100.0,0.0,33.0,31.0,252.0,0.0,0.0,358.0,47.0,178.0,22.0,5.0,20.0,2.0,267.0,0.0,2.74,0.12,2.2,0.27,0.41,3.3,2.038422477513571,2.0430719158928774,-0.37036748197849884,0.26770551968333745,1.112909999225772,0.9289434746715561,1.445673051706009,1.0538418120963782,3.8673933576898003,11,86
e8,Empire 8 (E8),2025-26,wvball,Utica,"Bailey, Trinity",0,,7,101,56,0.172,953.0,141.0,305.0,11.0,9.0,88.0,0.0,34.0,15.0,309.0,0.0,0.0,528.0,56.0,201.0,21.0,2.0,21.0,0.0,349.5,2.0,3.02,0.11,1.99,0.21,0.34,3.46,2.1884960592839566,2.3404172179012015,-0.37619529368624516,0.04158532344595528,0.7604595626534918,0.7374592121830476,2.5473039974397635,0.05909393338858201,3.829083754396496,12,85
e8,Empire 8 (E8),2025-26,wvball,Brockport,"Sison, Alexis",0,,2,80,37,0.174,628.0,107.0,216.0,23.0,8.0,124.0,0.0,23.0,27.0,252.0,0.0,0.0,422.0,26.0,246.0,26.0,0.0,20.0,6.0,255.0,0.0,2.7,0.29,3.08,0.33,0.29,3.19,1.935246890046432,2.000594015605974,-0.2712946829468114,0.4938257159207195,0.5087092508161485,1.7313537174805438,1.750379483504707,0.8051548424194293,3.8255888994771943,13,85
e8,Empire 8 (E8),2025-26,wvball,Hartwick,"Hornick, Braelyn",0,,19,84,43,0.16,213.0,21.0,55.0,804.0,18.0,2084.0,0.0,33.0,24.0,369.0,0.0,0.0,7.0,1.0,210.0,21.0,1.0,21.0,0.0,98.5,0.0,0.65,9.57,2.5,0.25,0.39,1.17,0.04056792019531947,-0.1763983740978309,5.136914581841772,0.19233212093754334,1.012209874490835,1.202492421083711,-0.26537075762514195,0.6186396151617174,3.7744812755670076,14,84
e8,Empire 8 (E8),2025-26,wvball,Houghton,"Cole, Emma",0,,17,91,55,0.204,583.0,85.0,204.0,2.0,2.0,28.0,0.0,11.0,18.0,161.0,0.0,0.0,3.0,0.0,37.0,94.0,4.0,65.0,29.0,276.5,0.0,2.24,0.02,0.41,1.03,0.12,3.04,1.794552907136696,1.5120981623065837,-0.428645599055962,3.13189467202351,-0.3472418094308181,-0.703231905587635,1.2347224450761412,0.24560916064629382,3.7267813083110473,15,83
e8,Empire 8 (E8),2025-26,wvball,Utica,"Jones, Lauren",0,,24,101,57,0.091,616.0,96.0,152.0,406.0,30.0,1472.0,0.0,44.0,24.0,379.0,0.0,0.0,4.0,0.0,287.0,43.0,6.0,42.0,1.0,218.0,4.0,1.5,4.02,2.84,0.43,0.44,2.16,0.9691482073995776,0.7262570069988686,1.9024790840425652,0.8706927096496895,1.2639601863281782,1.5125145603508197,1.4925509642904242,0.6186396151617174,3.650326178493776,16,83
e8,Empire 8 (E8),2025-26,wvball,Geneseo,Kate Barba,0,,13,4,3,0.152,46.0,6.0,13.0,0.0,0.0,0.0,0.0,6.0,2.0,20.0,0.0,0.0,18.0,1.0,8.0,2.0,0.0,2.0,0.0,20.0,0.0,3.25,0.0,2.0,0.5,1.5,5.0,3.6329542838239135,2.5846651445508972,-0.44030122247145465,1.1344996052599685,6.601066797279852,0.7465775103967861,-0.6169551020082551,-0.7491387180615025,3.611652582932272,17,82
e8,Empire 8 (E8),2025-26,wvball,Brockport,"Cascapera, Anna",0,,10,32,14,0.054,241.0,56.0,69.0,11.0,2.0,34.0,0.0,17.0,21.0,110.0,0.0,0.0,211.0,27.0,77.0,8.0,0.0,7.0,1.0,90.5,0.0,2.16,0.34,2.41,0.25,0.53,2.83,1.5975813310630653,1.4271423617327768,-0.24215562440807983,0.19233212093754334,1.7171107476353957,1.1204277371600646,0.5549927126021222,0.4321243879040056,3.50290815830656,18,82
e8,Empire 8 (E8),2025-26,wvball,Brockport,"Jones, Madisen",0,,18,72,28,0.259,487.0,68.0,194.0,4.0,4.0,43.0,0.0,12.0,23.0,71.0,0.0,0.0,89.0,12.0,63.0,22.0,3.0,19.0,3.0,218.5,1.0,2.69,0.06,0.88,0.31,0.17,3.03,1.7851733082760466,1.989974540534248,-0.40533435222497677,0.4184523171749254,-0.09549149759347489,-0.2746718895419256,0.8362601881086128,0.5564678727424801,3.01341509163708,19,81
e8,Empire 8 (E8),2025-26,wvball,Russell Sage,Aniyah Kelley,0,,9,79,31,0.244,581.0,66.0,208.0,5.0,3.0,56.0,0.0,1.0,5.0,22.0,0.0,0.0,0.0,0.0,35.0,37.0,1.0,28.0,9.0,232.0,2.0,2.63,0.06,0.44,0.47,0.01,2.94,1.700756918530205,1.9262576901038926,-0.40533435222497677,1.0214395071412774,-0.901092495472973,-0.6758770109464196,0.7893822755241977,-0.5626234908037907,2.878261855898718,20,81
e8,Empire 8 (E8),2025-26,wvball,Brockport,"Jewett, Kaitlyn",0,,22,96,43,0.203,118.0,7.0,31.0,697.0,23.0,1826.0,0.0,69.0,44.0,462.0,0.0,0.0,9.0,1.0,187.0,10.0,4.0,7.0,3.0,106.5,3.0,0.32,7.26,1.95,0.1,0.72,1.11,-0.0157096729685748,-0.5268410514647849,3.7906900773523726,-0.3729683696559118,2.673761932617299,0.7009860193280936,-0.5935161457160476,1.8620744635464628,2.8279944081105715,21,80
e8,Empire 8 (E8),2025-26,wvball,Geneseo,Ayla Pas&#39;cal,0,,20,4,3,0.12,25.0,5.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,4.0,5.0,15.0,0.0,2.0,0.25,1.25,2.25,0.0,3.75,2.4605044262427795,1.2572307605851625,-0.2946059297777967,7.729671995516945,-0.9514425578404416,0.06270514436639876,-0.6403940583004627,-0.8113104604807397,2.7994682381065172,22,80
e8,Empire 8 (E8),2025-26,wvball,Nazareth,"Fusilli, Leah",0,,14,82,40,0.062,753.0,156.0,203.0,7.0,2.0,102.0,0.0,29.0,43.0,315.0,0.0,0.0,529.0,60.0,223.0,16.0,2.0,14.0,2.0,241.0,0.0,2.48,0.09,2.72,0.2,0.35,2.94,1.700756918530205,1.7669655640280046,-0.3878509171017378,0.00389862407305834,0.8108096250209602,1.4030949817859582,2.898888341822877,1.7999027211272254,2.7988977865056714,23,80
e8,Empire 8 (E8),2025-26,wvball,Hartwick,"Gracias, Isabella",0,,14,126,18,0.272,768.0,103.0,312.0,3.0,6.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,33.0,82.0,7.0,72.0,10.0,358.0,5.0,2.48,0.02,0.26,0.65,0.0,2.84,1.6069609299237142,1.7669655640280046,-0.428645599055962,1.6998000958534238,-0.9514425578404416,-0.8400063787937124,1.6566236583358769,-0.873482202899977,2.7786909404274702,24,79
e8,Empire 8 (E8),2025-26,wvball,Poly,"Cruz, Kassity",0,,5,72,21,0.125,664.0,119.0,202.0,10.0,6.0,68.0,0.0,18.0,32.0,170.0,0.0,0.0,105.0,15.0,100.0,5.0,2.0,4.0,1.0,223.0,0.0,2.81,0.14,1.39,0.07,0.25,3.1,1.8508305003005903,2.1174082413949584,-0.3587118585630062,-0.4860284677746028,0.3073090013462741,0.19036131935873762,2.0316469590111974,1.1160135545156156,2.739098927515845,25,79
e8,Empire 8 (E8),2025-26,wvball,Brockport,"Butcher, Luba",0,,21,93,29,0.138,565.0,115.0,193.0,16.0,3.0,90.0,0.0,28.0,36.0,245.0,0.0,0.0,221.0,23.0,150.0,41.0,10.0,33.0,8.0,245.5,1.0,2.08,0.17,1.61,0.44,0.3,2.64,1.4193689527107332,1.3421865611589696,-0.3412284234397672,0.9083794090225865,0.5590593131836171,0.39096388006098476,1.9378911338423674,1.3647005241925647,2.5398872681863054,26,78
