conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
ll,Liberty League (LL),2025-26,wlax,Clarkson,Madelynn Barnum,,,,17,17,0.0,10.0,0.0,0.0,0.0,5.0,36.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,102.0,19.0,21.0,986:00,157.0,0.0,1.0,106.0,145.0,14.0,91.0,16.0,75.0,0.731,,,,,,,,,,,,,,,4.705025906240563,5.4468798468505,2.1432315506428328,1.9641044458602523,2.4422287793741084,0.8431363523324331,0.0,11.54743729580828,1,99
ll,Liberty League (LL),2025-26,wlax,Ithaca,Lily Cody,,,,21,21,0.0,17.0,0.0,0.0,0.0,2.0,53.0,0.0,8.0,4.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,119.0,39.0,15.0,1211:00,266.0,0.0,1.0,91.0,134.0,25.0,79.0,24.0,55.0,0.679,,,,,,,,,,,,,,,4.007064790048371,3.8419538692813147,3.460503652380546,1.6870195544719622,1.504776987042929,2.6694884930314995,0.0,9.392724007381673,2,96
ll,Liberty League (LL),2025-26,wlax,Union,Gillian Joseph,,,,17,17,0.0,10.0,0.0,0.0,0.0,3.0,23.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,39.0,21.0,990:00,67.0,0.0,1.0,82.0,123.0,22.0,74.0,28.0,46.0,0.667,,,,,,,,,,,,,,,3.716247658301625,3.119737179375181,4.119139703249403,0.7634032498443287,2.4422287793741084,2.6694884930314995,0.0,8.989329405629285,3,94
ll,Liberty League (LL),2025-26,wlax,Ithaca,Kelly Augeri,,,,21,21,0.0,11.0,0.0,0.0,0.0,2.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,30.0,9.0,1245:00,265.0,0.0,1.0,80.0,95.0,20.0,77.0,19.0,58.0,0.842,,,,,,,,,,,,,,,3.8907379373496727,4.0826927659166925,2.637208588794475,1.594657924009199,0.5673251947117495,1.8476300297169197,0.0,8.912481085968675,4,93
ll,Liberty League (LL),2025-26,wlax,RIT,Lily DePalma,,,,17,16,0.0,6.0,0.0,0.0,0.0,3.0,27.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,36.0,11.0,1004:00,193.0,0.0,1.0,81.0,106.0,17.0,72.0,17.0,55.0,0.764,,,,,,,,,,,,,,,3.5999208056029266,3.8419538692813147,2.307890563360047,1.132849771695382,0.8798091254888094,2.39553567192664,0.0,7.934590695764613,5,92
ll,Liberty League (LL),2025-26,wlax,Clarkson,Gabby Cranfield,,,,17,17,0.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,36.0,2.0,1028:00,207.0,0.0,1.0,33.0,52.0,4.0,65.0,46.0,19.0,0.635,,,,,,,,,,,,,,,3.192776821157482,0.9530871096567815,7.0830019321592586,0.20923346706774867,-0.5263685630079601,2.39553567192664,0.0,7.85999306384167,6,92
ll,Liberty League (LL),2025-26,wlax,Rochester,Alyssa Gorny,,,,17,17,0.0,13.0,0.0,0.0,0.0,2.0,41.0,1.0,5.0,1.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,82.0,43.0,14.0,891:00,307.0,0.0,1.0,95.0,129.0,24.0,72.0,14.0,58.0,0.736,,,,,,,,,,,,,,,3.5999208056029266,4.0826927659166925,1.8139135252084044,0.8557648803070921,1.348535021654399,3.034758921171313,0.0,7.583200888102086,7,91
ll,Liberty League (LL),2025-26,wlax,RIT,Zoe Heffernan,,,,17,17,0.0,10.0,0.0,0.0,1.0,3.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,37.0,4.0,1064:00,193.0,0.0,1.0,51.0,76.0,19.0,66.0,31.0,35.0,0.671,,,,,,,,,,,,,,,3.250940247506831,2.2370278917121293,4.613116741401045,0.301595097530512,-0.21388463223090018,2.486853278961593,0.0,7.301316107862511,8,90
ll,Liberty League (LL),2025-26,wlax,RIT,Morgan Nichter,,,,17,17,0.0,9.0,0.0,0.0,0.0,3.0,37.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,21.0,38.0,12.0,1030:00,251.0,0.0,1.0,90.0,114.0,16.0,67.0,14.0,53.0,0.789,,,,,,,,,,,,,,,3.3091036738561805,3.681461271524396,1.8139135252084044,1.594657924009199,1.0360510908773393,2.5781708859965464,0.0,7.281956508788922,9,90
ll,Liberty League (LL),2025-26,wlax,William Smith,Katherine Murray,,,,19,19,0.0,12.0,0.0,0.0,0.0,4.0,34.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,51.0,11.0,1144:00,120.0,0.0,1.0,100.0,137.0,27.0,70.0,19.0,51.0,0.73,,,,,,,,,,,,,,,3.483593952904228,3.5209686737674772,2.637208588794475,0.8557648803070921,0.8798091254888094,3.76529977745094,0.0,7.160967194832736,10,89
ll,Liberty League (LL),2025-26,wlax,Ithaca,Leigh Naturale,,,,21,3,0.0,5.0,0.0,0.0,0.0,2.0,13.0,1.0,2.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,27.0,13.0,266:00,101.0,0.0,1.0,42.0,60.0,11.0,54.0,32.0,22.0,0.7,,,,,,,,,,,,,,,2.55297913131464,1.1938260062921593,4.7777757541182595,0.9481265107698554,1.1922930562658691,1.5736772086120596,0.0,6.865137950897044,11,89
