season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,North Atlantic Conference (NAC),nac,VTSU Lyndon,Bryan Nazario,Bryan,Nazario,,30065,Bryan Nazario,0,0LYNDON,26,22,,,83,14,23,22,2,0,0,15,0,2,13,3,3,0,0,3,0,0,0,0,1,0,0,0.388,25,103,3,1.000,.277,.301,40,24,4,0,0,0,0,5,0,68,.941,0,.000,,5,1,22,23,"9,22",0.41,9,22,"16,48",0.33,16,48,"13,41",0.32,13,41,"4,13",0.31,4,13,0,0,0,0,"6,13","10,18","34,56",121,0,0,0,14,0,0,0,12,15,0,,VTSU Lyndon,LYNDON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3078299204937416,43,75,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Farmington,Paul Vachon,Paul,Vachon,,379,Paul Vachon,0,0ME.-FARM,23,18,,,57,9,16,11,2,0,1,4,0,4,24,6,1,0,0,0,0,0,0,0,0,0,0,0.369,21,65,1,1.000,.281,.368,21,0,1,0,0,0,0,0,0,22,.955,0,.000,,3,2,4,11,"7,24",0.29,7,24,"11,38",0.29,11,38,"7,24",0.29,7,24,"1,5",0.20,1,5,0,0,0,0,"5,14","3,5","17,39",16,0,0,0,41,0,0,0,2,24,0,,UMaine-Farmington,ME.-FARM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4292524684434608,44,75,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,B. Bardwell,B.,Bardwell,,2758,B. Bardwell,0,0THOMAS (,18,12,,,33,6,8,11,3,0,1,4,0,2,7,2,0,0,1,2,0,0,0,0,0,0,0,0.341,14,42,0,.000,.242,.424,70,7,1,12,1,18,5,0,0,78,.987,23,.783,,0,0,6,15,"2,11",0.18,2,11,"6,18",0.33,6,18,"4,11",0.36,4,11,"0,4",0,0,4,0,0,0,0,"2,8","3,5","12,23","1,2",0.50,1,2,44,0,0,0,7,6,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9546431913141664,45,74,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,SUNY Cobleskill,Sarda Jesus,Sarda,Jesus,,30083,Sarda Jesus,0,0COBLE,29,29,,,99,17,26,17,6,0,1,8,0,2,29,6,5,0,3,1,0,0,0,0,2,2,0,0.327,35,113,5,1.000,.263,.354,71,3,2,0,0,0,0,9,0,76,.974,0,.000,,5,3,15,28,"11,38",0.29,11,38,"18,54",0.33,18,54,"12,35",0.34,12,35,"3,10",0.30,3,10,0,0,0,0,"10,26","5,7","29,60",23,0,0,0,0,0,0,0,8,27,0,,SUNY Cobleskill,COBLE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9655494084821385,46,73,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Farmington,Jameson Bloch,Jameson,Bloch,,379,Jameson Bloch,0,0ME.-FARM,36,36,,,120,20,30,15,11,0,1,12,0,6,23,6,2,0,1,3,0,0,0,0,0,0,0,0.340,44,142,2,1.000,.250,.367,4,5,0,0,0,13,1,0,0,9,1.000,14,.929,,7,3,30,35,"10,43",0.23,10,43,"13,62",0.21,13,62,"12,46",0.26,12,46,"2,16",0.13,2,16,0,0,0,0,"11,29","4,8","27,68",52,0,0,0,0,0,0,0,7,33,0,,UMaine-Farmington,ME.-FARM,0,False,39,1,5,1,4,2,1,1,0,0,29.0,27,16,12,16,8,3,1,4.97,120,153,5,14,0,4,3,0,1,7,.325,35,30,1,"2,5","2,10","0,3",0,"2,5",,,,-1.0329522147461612,47,73,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,J. Bartlett,J.,Bartlett,,2758,J. Bartlett,0,0THOMAS (,31,30,,,88,17,22,16,8,0,0,15,1,3,21,4,0,0,1,2,0,0,0,1,0,1,0,0.370,30,109,0,.000,.250,.341,40,43,4,0,0,0,0,13,0,87,.954,0,.000,,1,2,16,32,"5,23",0.22,5,23,"13,50",0.26,13,50,"8,30",0.27,8,30,"2,14",0.14,2,14,0,0,0,0,"9,23","8,8","35,62",58,0,0,0,5,0,0,0,18,17,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.186980820508026,48,72,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Farmington,Matt Marquis,Matt,Marquis,,379,Matt Marquis,0,0ME.-FARM,31,29,,,81,11,23,6,3,1,0,8,0,6,8,3,1,0,1,1,0,0,0,2,2,5,0,0.385,28,97,1,1.000,.284,.346,57,3,4,0,0,1,1,1,0,64,.938,2,.500,,4,4,29,20,"10,28",0.36,10,28,"12,44",0.27,12,44,"6,22",0.27,6,22,"5,12",0.42,5,12,0,0,0,0,"8,21","2,7","25,50",1,0,0,0,0,0,0,0,7,20,0,,UMaine-Farmington,ME.-FARM,0,False,4,1,0,0,0,0,0,0,0,0,2.0,7,7,5,2,0,0,0,31.50,9,15,1,1,0,0,0,0,0,0,.444,1,2,0,"1,1","1,2","1,2",0,"0,1",,,,-1.260767473062193,49,72,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Presque Isle,Dylan Geren,Dylan,Geren,,30040,Dylan Geren,0,0MEPRESQU,21,21,,,69,9,20,7,2,0,0,6,0,2,12,4,7,3,0,0,0,0,0,1,0,1,0,0.364,22,77,10,.700,.290,.319,33,33,9,0,0,0,0,5,0,75,.880,0,.000,,3,1,20,10,"6,19",0.32,6,19,"11,33",0.33,11,33,"11,24",0.46,11,24,"3,17",0.18,3,17,0,0,0,0,"4,10","2,5","18,34",4,0,0,0,0,0,0,0,8,13,0,,UMaine-Presque Isle,MEPRESQU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6617710759410804,50,71,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,VTSU Lyndon,Dale Ostermann,Dale,Ostermann,,30065,Dale Ostermann,0,0LYNDON,34,30,,,90,15,24,13,5,0,0,6,0,6,10,2,3,1,2,4,0,0,0,2,0,2,0,0.340,29,108,4,.750,.267,.322,36,52,10,0,0,6,1,6,0,98,.898,7,.857,,9,7,25,24,"6,25",0.24,6,25,"16,52",0.31,16,52,"10,31",0.32,10,31,"7,19",0.37,7,19,0,0,0,0,"12,19","10,12","32,60",18,0,0,0,0,0,0,0,14,19,0,,VTSU Lyndon,LYNDON,0,False,32,1,3,1,2,1,0,0,0,0,28.2,20,18,15,16,4,4,2,5.65,110,132,1,2,0,4,1,0,0,6,.291,39,27,1,"1,3","3,5","0,1",0,"3,4",,,,-1.8339672765443757,51,70,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,P. Temby,P.,Temby,,2758,P. Temby,0,0THOMAS (,22,16,,,41,8,10,7,2,0,0,5,0,8,8,4,2,0,0,1,0,0,0,0,0,0,0,0.418,12,55,2,1.000,.244,.293,112,7,4,7,0,25,3,0,0,123,.967,28,.893,,2,3,4,18,"6,17",0.35,6,17,"6,26",0.23,6,26,"5,14",0.36,5,14,"2,5",0.40,2,5,0,0,0,0,"8,10","2,2","13,32",2,0,0,0,46,0,0,0,1,14,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8365272072785923,52,70,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Husson,"Rametta, Ryne",Ryne,Rametta,,1133,"Rametta, Ryne",0,0HUS,30,26,,,88,16,24,12,4,0,0,6,0,4,17,14,3,1,8,2,0,0,0,3,0,3,0,0.340,28,108,4,.750,.273,.318,174,19,0,3,0,34,8,0,0,193,1.000,42,.810,,2,6,31,23,"7,32",0.22,7,32,"15,49",0.31,15,49,"8,32",0.25,8,32,"5,12",0.42,5,12,0,0,0,0,"11,24","7,10","33,62",29,0,0,0,0,0,0,0,14,30,0,,Husson ,HUS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.866082153414729,53,69,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,VTSU Lyndon,Ej Camden,Ej,Camden,,30065,Ej Camden,0,0LYNDON,25,23,,,68,9,15,13,3,0,0,16,0,4,19,8,0,0,2,1,0,0,0,2,1,2,0,0.393,18,91,0,.000,.221,.265,23,36,5,0,0,0,0,2,0,64,.922,0,.000,,1,2,20,16,"7,32",0.22,7,32,"7,46",0.15,7,46,"5,33",0.15,5,33,"3,8",0.38,3,8,0,0,0,0,"8,9","7,11","25,58",26,0,0,0,0,0,0,0,10,26,0,,VTSU Lyndon,LYNDON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3290207554561606,54,68,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,G. Clark,G.,Clark,,2758,G. Clark,0,0THOMAS (,18,9,,,36,6,8,5,2,0,1,4,0,3,9,3,1,1,0,1,0,0,0,1,0,1,0,0.341,13,44,2,.500,.222,.361,13,5,3,0,0,0,0,0,0,21,.857,0,.000,,2,2,12,6,"2,16",0.13,2,16,"4,22",0.18,4,22,"3,16",0.19,3,16,"0,5",0,0,5,0,0,0,0,"3,8","2,3","9,24",4,0,0,0,50,0,0,0,3,18,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.452082844680688,55,68,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Farmington,Colby Lewis,Colby,Lewis,,379,Colby Lewis,0,0ME.-FARM,28,24,,,71,10,19,5,2,0,0,7,0,2,15,5,2,0,1,0,0,0,0,0,1,1,0,0.350,21,81,2,1.000,.268,.296,89,15,5,16,0,75,10,0,0,109,.954,85,.882,,4,2,18,16,"4,19",0.21,4,19,"11,37",0.30,11,37,"4,21",0.19,4,21,"3,11",0.27,3,11,0,0,0,0,"7,17","2,5","18,39",15,0,0,0,23,0,0,0,6,15,0,,UMaine-Farmington,ME.-FARM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6500163810363047,56,67,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,VTSU Lyndon,Carter Paquette,Carter,Paquette,,30065,Carter Paquette,0,0LYNDON,17,15,,,46,9,10,7,1,2,0,8,0,3,12,5,2,1,0,1,0,0,0,0,0,2,0,0.362,15,58,3,.667,.217,.326,82,11,2,8,0,25,4,0,0,95,.979,29,.862,,5,0,6,14,"1,17",0.06,1,17,"5,26",0.19,5,26,"3,19",0.16,3,19,"2,9",0.22,2,9,0,0,0,0,"9,18","3,5","13,30",23,0,0,0,0,0,0,0,2,14,0,,VTSU Lyndon,LYNDON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.824967916942672,57,66,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Husson,"Cyr, Keegan",Keegan,Cyr,,1133,"Cyr, Keegan",0,0HUS,27,15,,,43,12,9,3,1,0,0,18,0,2,9,6,8,2,5,1,0,0,0,0,1,2,0,0.453,10,69,10,.800,.209,.233,17,35,0,0,0,0,0,7,0,52,1.000,0,.000,,0,2,16,15,"2,12",0.17,2,12,"5,29",0.17,5,29,"4,23",0.17,4,23,"1,7",0.14,1,7,0,0,0,0,"5,12","2,8","21,43",23,0,0,0,3,0,0,0,10,19,0,,Husson ,HUS,0,False,0,1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.00,1,2,0,0,0,1,0,0,0,0,.000,1,1,0,0,"0,1",0,0,"0,1",,,,-2.8253233112429266,58,66,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,SUNY Cobleskill,Lansing Ryan,Lansing,Ryan,,30083,Lansing Ryan,0,0COBLE,30,29,,,97,21,23,4,5,2,1,10,0,0,31,10,7,3,4,1,0,0,0,0,1,0,0,0.306,35,112,10,.700,.237,.361,60,60,6,0,0,0,0,12,0,126,.952,0,.000,,3,1,14,31,"7,32",0.22,7,32,"10,45",0.22,10,45,"3,28",0.11,3,28,"6,11",0.55,6,11,0,0,0,0,"8,30","1,6","21,51",23,0,0,0,0,0,0,0,10,21,0,,SUNY Cobleskill,COBLE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.83973139412824,59,65,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,SUNY Cobleskill,Papanikolatos Zach,Papanikolatos,Zach,,30083,Papanikolatos Zach,0,0COBLE,21,20,,,64,10,16,7,2,0,0,6,0,4,11,5,1,0,1,0,0,0,0,2,0,4,0,0.351,18,75,1,1.000,.250,.281,77,6,1,10,0,23,2,0,0,84,.988,25,.920,,2,3,14,21,"2,15",0.13,2,15,"8,33",0.24,8,33,"6,20",0.30,6,20,"3,11",0.27,3,11,0,0,0,0,"3,17","3,8","18,39",12,0,0,0,"0,1",0,0,1,4,12,0,,SUNY Cobleskill,COBLE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.895117162488576,60,64,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Thomas,M. Seymour,M.,Seymour,,2758,M. Seymour,0,0THOMAS (,37,36,,,101,16,21,15,4,1,0,14,0,8,16,2,2,0,2,3,0,0,0,2,0,2,0,0.341,27,128,2,1.000,.208,.267,59,4,4,0,0,0,0,0,0,67,.940,0,.000,,4,2,31,34,"7,38",0.18,7,38,"10,56",0.18,10,56,"7,38",0.18,7,38,"2,18",0.11,2,18,0,0,0,0,"10,27","7,7","29,70",22,0,0,0,0,0,0,0,9,43,0,,Thomas,THOMAS (,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.146870476257171,61,64,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Presque Isle,Sam Bay,Sam,Bay,,30040,Sam Bay,0,0MEPRESQU,25,24,,,78,19,18,0,7,2,0,6,0,6,35,11,9,1,1,0,0,0,0,1,1,2,0,0.333,29,91,10,.900,.231,.372,55,2,0,0,0,0,0,0,0,57,1.000,0,.000,,1,2,18,7,"4,18",0.22,4,18,"3,33",0.09,3,33,"3,22",0.14,3,22,"2,14",0.14,2,14,0,0,0,0,"10,27","0,3","13,38",31,0,0,0,0,0,0,0,5,22,0,,UMaine-Presque Isle,MEPRESQU,0,False,0,1,0,0,0,0,0,0,0,0,1.1,2,1,2,1,0,0,0,6.75,5,7,0,0,0,0,0,0,0,0,.000,2,1,0,"0,1","0,1",0,0,"0,1",,,,-3.2327312128458905,62,63,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Presque Isle,Gabriel Wheeler,Gabriel,Wheeler,,30040,Gabriel Wheeler,0,0MEPRESQU,27,27,,,78,12,14,16,4,1,1,13,0,2,24,12,7,3,3,0,0,0,0,0,1,1,0,0.312,23,96,10,.700,.179,.295,38,2,11,0,0,0,0,0,0,51,.784,0,.000,,0,6,21,17,"2,19",0.11,2,19,"9,43",0.21,9,43,"11,33",0.33,11,33,"2,16",0.13,2,16,0,0,0,0,"3,12","6,9","19,47",122,0,0,0,0,0,0,0,8,30,0,,UMaine-Presque Isle,MEPRESQU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.25177425296225,63,62,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Farmington,Nate Coombs,Nate,Coombs,,379,Nate Coombs,0,0ME.-FARM,36,36,,,117,9,24,14,3,1,1,16,0,1,22,6,8,2,0,2,0,0,0,0,0,2,0,0.301,32,136,10,.800,.205,.274,81,52,3,0,0,0,0,13,0,136,.978,0,.000,,5,1,26,43,"10,39",0.26,10,39,"18,66",0.27,18,66,"10,40",0.25,10,40,"2,22",0.09,2,22,0,0,0,0,"8,30","5,9","34,75",4,0,0,0,0,0,0,0,7,28,0,,UMaine-Farmington,ME.-FARM,0,False,2,1,0,0,0,0,0,0,0,0,0.0,4,4,1,0,0,0,0,99.00,2,4,0,1,0,0,0,0,0,0,1.000,0,0,0,"1,1","2,2",0,0,0,,,,-3.3841240589092307,64,62,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Husson,"Michaud, Tyler",Tyler,Michaud,,1133,"Michaud, Tyler",0,0HUS,17,8,,,37,5,8,10,1,0,1,2,0,1,15,8,1,0,0,1,0,0,0,0,0,0,0,0.268,12,41,1,1.000,.216,.324,8,25,4,0,0,0,0,3,0,37,.892,0,.000,,2,1,5,8,"2,13",0.15,2,13,"5,22",0.23,5,22,"4,16",0.25,4,16,"4,12",0.33,4,12,0,0,0,0,"4,8","4,4","10,24",79,0,0,0,93,0,0,0,3,11,0,,Husson ,HUS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.589466179107198,65,61,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Husson,"Bousquet, Ryan",Ryan,Bousquet,,1133,"Bousquet, Ryan",0,0HUS,29,17,,,65,7,15,8,3,0,0,8,0,0,15,6,1,2,3,2,0,0,0,0,0,2,0,0.307,18,78,3,.333,.231,.277,9,16,1,0,0,0,0,1,0,26,.962,0,.000,,4,1,14,21,"2,29",0.07,2,29,"7,39",0.18,7,39,"6,30",0.20,6,30,"1,8",0.13,1,8,0,0,0,0,"7,13","6,9","20,46",157,0,0,0,39,0,0,0,8,31,0,,Husson ,HUS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.838071142827191,66,60,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Presque Isle,Aiden Toy,Aiden,Toy,,30040,Aiden Toy,0,0MEPRESQU,20,20,,,55,5,12,5,3,0,0,4,0,6,10,7,2,2,1,1,0,0,0,1,1,3,0,0.333,15,67,4,.500,.218,.273,82,11,2,14,0,34,8,1,0,95,.979,42,.810,,1,2,18,13,"4,16",0.25,4,16,"4,23",0.17,4,23,"5,14",0.36,5,14,"4,10",0.40,4,10,0,0,0,0,"3,15","1,1","13,28",0,0,0,0,0,0,0,0,4,15,0,,UMaine-Presque Isle,MEPRESQU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.962454626722075,67,60,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Farmington,Tyler Rosa,Tyler,Rosa,,379,Tyler Rosa,0,0ME.-FARM,27,20,,,65,8,14,9,2,0,0,6,0,3,13,5,0,1,1,2,0,0,0,1,2,2,0,0.303,16,77,1,.000,.215,.246,30,38,14,0,0,0,0,5,0,82,.829,0,.000,,3,3,13,24,"6,20",0.30,6,20,"8,32",0.25,8,32,"5,23",0.22,5,23,"4,13",0.31,4,13,0,0,0,0,"5,18","4,7","18,36",13,0,0,0,24,0,0,0,7,15,0,,UMaine-Farmington,ME.-FARM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.376637297534176,68,59,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,VTSU Lyndon,Will Perkins,Will,Perkins,,30065,Will Perkins,0,0LYNDON,23,18,,,70,11,14,5,2,0,0,14,0,0,9,1,4,1,1,1,0,0,0,3,0,3,0,0.329,16,86,5,.800,.200,.229,24,1,1,0,0,0,0,0,0,26,.962,0,.000,,3,6,27,17,"3,27",0.11,3,27,"5,39",0.13,5,39,"2,23",0.09,2,23,"3,13",0.23,3,13,0,0,0,0,"7,12","4,8","18,45",32,0,0,0,10,0,0,0,9,22,0,,VTSU Lyndon,LYNDON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.753237522715862,69,58,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Presque Isle,Mason Long,Mason,Long,,30040,Mason Long,0,0MEPRESQU,27,22,,,51,8,10,3,2,0,0,8,0,2,14,4,2,1,3,0,0,0,0,0,0,0,0,0.328,12,64,3,.667,.196,.235,28,35,8,0,0,14,1,7,0,71,.887,15,.933,,1,1,15,10,"1,14",0.07,1,14,"5,19",0.26,5,19,"6,11",0.55,6,11,"1,9",0.11,1,9,0,0,0,0,"7,15","1,2","12,24",19,0,0,0,"0,1",0,0,1,4,18,0,,UMaine-Presque Isle,MEPRESQU,0,False,39,1,2,0,3,0,0,0,0,0,20.0,38,26,11,7,8,0,3,11.70,95,123,1,9,0,5,3,0,1,3,.411,24,23,0,"3,3","8,14","1,4",0,"2,4",,,,-4.958566373590524,70,58,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,Lesley,Cal Caruso,Cal,Caruso,,24317,Cal Caruso,0,0LESLEY,29,23,,,83,13,15,12,6,1,0,8,0,1,33,9,1,1,3,1,0,0,0,0,0,2,0,0.258,23,96,2,.500,.181,.277,30,5,3,0,0,0,0,0,0,38,.921,0,.000,,3,4,25,12,"5,29",0.17,5,29,"12,52",0.23,12,52,"7,35",0.20,7,35,"3,17",0.18,3,17,0,0,0,0,"3,16","3,8","27,60",11,0,0,0,0,0,0,0,12,26,0,,Lesley,LESLEY,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.054771729943578,71,57,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,SUNY Cobleskill,Tedford Christian,Tedford,Christian,,30083,Tedford Christian,0,0COBLE,22,17,,,58,7,12,6,3,0,0,4,0,1,17,6,0,2,0,0,0,0,0,0,0,0,0,0.270,15,63,2,.000,.207,.259,13,21,7,0,0,0,0,1,0,41,.829,0,.000,,4,4,15,9,"1,22",0.05,1,22,"7,31",0.23,7,31,"4,19",0.21,4,19,"2,8",0.25,2,8,0,0,0,0,"3,9","3,4","15,33",7,0,0,0,28,0,0,0,7,22,0,,SUNY Cobleskill,COBLE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.166843200750126,72,57,batting
2025-26,baseball,North Atlantic Conference (NAC),nac,UMaine-Farmington,Sam Parsell,Sam,Parsell,,379,Sam Parsell,0,0ME.-FARM,22,17,,,45,3,7,3,1,0,0,14,0,1,20,6,0,0,0,1,0,0,0,0,0,0,0,0.361,8,61,0,.000,.156,.178,8,23,12,0,0,0,0,1,0,43,.721,0,.000,,2,1,5,12,"3,14",0.21,3,14,"5,28",0.18,5,28,"3,15",0.20,3,15,"1,4",0.25,1,4,0,0,0,0,"5,8","2,3","14,34",0,0,0,0,3,0,0,0,2,12,0,,UMaine-Farmington,ME.-FARM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.665152885210341,73,56,batting
