season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Transylvania,Transylvania University,Andy Steed,,Second Year,6142,39,ACTIVE,72.55,0.55,31,71.6638149815589,10,3,2,46.1621041078634,-8.37766997415573,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Transylvania,Transylvania University,Tom Buchert,,,10512,91,ACTIVE,73.29,1.29,31,72.4057504654299,10,1,0,37.3842705050216,-8.37766997415573,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Transylvania,Transylvania University,William Carr,,,26408,100,ACTIVE,73.58,1.58,31,72.696073046075,10,1,0,36.2433379568481,-8.37766997415573,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Rose-Hulman,Rose-Hulman Institute of Technology,Ryan Beerheide,,,15248,131,ACTIVE,74.46,2.46,26,73.7458848610925,10,3,2,33.070717094198,-10.4529699059005,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Transylvania,Transylvania University,Seth Hickerson,,Second Year,6137,230,ACTIVE,74.33,2.33,12,73.8936268120308,4,0,0,25.8204384523668,-8.36436696662718,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Transylvania,Transylvania University,Ty Ruttinger,,Third Year,34361,250,ACTIVE,74.9,2.9,31,74.0186536912363,10,0,0,24.8689311715586,-8.37766997415573,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Rose-Hulman,Rose-Hulman Institute of Technology,Owen King,,,11088,402,ACTIVE,75.73,3.73,26,75.0151156303232,10,1,0,19.7791617910216,-10.4529699059005,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Anderson (IN),Anderson University (IN),Luke LeBourdias,,,18916,528,ACTIVE,76.0,4.0,27,76.3301372696417,12,2,2,16.1516474302703,-12.5880340205341,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Mount St. Joseph,Mount St. Joseph University,Caden Perkins,,Second Year,5149,568,ACTIVE,77.46,5.46,24,76.5230350971639,10,1,1,15.2537048763126,-11.4760333973462,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Franklin,Franklin College,Hunter Riggs,,Second Year,4204,633,ACTIVE,76.2,4.2,20,76.5312786956544,9,1,1,14.0742507601281,-13.3268555301352,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Transylvania,Transylvania University,Connor Calhoun,,,14824,640,ACTIVE,77.09,5.09,23,76.271100875589,8,0,0,13.8960209085635,-9.59436004612274,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Rose-Hulman,Rose-Hulman Institute of Technology,Nate Benson,,Third Year,35743,667,ACTIVE,78.14,6.14,21,77.3322240563718,8,0,0,13.2101574403752,-10.6634598917317,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Franklin,Franklin College,Jake Garrison,,Second Year,4201,669,ACTIVE,76.71,4.71,21,76.869375008186,10,0,0,13.1736566484071,-12.5659932418934,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Transylvania,Transylvania University,Will Carter,,Second Year,6136,695,ACTIVE,78.08,6.08,12,77.545028639401,5,1,0,12.7250816667833,-10.631327623174,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Anderson (IN),Anderson University (IN),Carter Wooddell,,Second Year,8237,733,ACTIVE,76.73,4.73,22,77.3718128508606,10,0,0,12.0614879819917,-13.4303569585597,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Transylvania,Transylvania University,Hank Shick,,Second Year,6140,754,ACTIVE,78.09,6.09,22,77.1896484559217,8,0,0,11.7150433658708,-9.54289659327228,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Franklin,Franklin College,Nick Stewart,,Fourth Year,28308,765,ACTIVE,76.81,4.81,21,77.1957502975945,10,1,0,11.5321858886825,-12.9501113594961,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Bluffton,Bluffton University,AJ Gerber,,Third Year,35102,777,ACTIVE,77.04,5.04,23,77.9668381010611,12,2,0,11.3666464652682,-15.2470984289659,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Anderson (IN),Anderson University (IN),John Mercer,,Third Year,36839,808,ACTIVE,77.32,5.32,25,77.9219056397006,11,0,0,10.831052488679,-12.9199091515587,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Mount St. Joseph,Mount St. Joseph University,Carter Stried,,,11652,830,ACTIVE,78.75,6.75,24,77.8147017638306,10,0,0,10.377624689689,-11.4760333973462,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Heartland Collegiate Athletic Conference,hcac,Franklin,Franklin College,Angel Soria,,,18722,884,ACTIVE,78.13,6.13,23,78.3498611599107,11,0,0,9.43775137984756,-12.803761645191,Region V - (M) DIII,clippd_scoreboard
