conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Aliya Ottaviani,,,,29,22,58,6,13,9,1,0,1,15,0,0,15,5,3,0,1,0,0,0,0,0,0,1,0,0.384,17,74,3,1.000,.224,.293,10,22,9,0,0,0,0,3,0,41,.780,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,14,13,"3,23",0.13,3,23,"7,37",0.19,7,37,"7,26",0.27,7,26,"0,2",0,0,2,0,0,0,0,"6,12","2,4","15,41",55,0,0,0,14,0,0,0,4,16,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Grace Goodman,,,,5,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,2,3,0,.000,.667,.667,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,"1,1",1.00,1,1,"2,2",1.00,2,2,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,"1,1","2,2",22,0,0,0,88,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Payton James,,,,35,29,89,17,27,9,3,0,0,4,0,0,6,1,7,0,4,0,0,0,0,0,0,3,0,0.333,30,97,7,1.000,.303,.337,41,1,3,0,0,0,0,0,0,45,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,29,23,"6,25",0.24,6,25,"16,47",0.34,16,47,"10,33",0.30,10,33,"0,6",0,0,6,0,0,0,0,"5,15","4,9","27,51",22,0,0,0,0,0,0,0,8,15,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Bekah Cruz,,,,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,3,0,.000,.000,.000,3,3,0,0,0,0,0,0,0,6,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,"0,2",0,0,2,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,3,0,0,0,0,2,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Mc. Rapp,,,,32,18,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,0,17,0,0,0,16,3,1,0,17,1.000,19,.842,146,1,18,16,6,4,5,1,0,0,120.2,67,42,32,68,27,4,5,2.44,489,543,6,5,0,6,11,0,0,20,.299,0,0,0,0,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,0,0,0,0,0,0,0,183,95,0,"0,5","3,9","2,4",0,"3,7"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Al. Campbell,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,7,0,0,0,5,1.000,7,1.000,28,1,0,3,0,0,0,0,0,0,22.0,13,12,9,2,7,0,2,3.82,84,101,3,1,0,4,3,0,1,0,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,0,"1,3","1,7","0,3",0,"1,4"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Mallie Ruscitti,,,,4,2,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,6,0,.000,.000,.000,2,6,3,0,0,0,0,0,0,11,.727,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,"0,1","0,1","0,2",0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Katelynn Knepper,,,,4,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.250,1,4,0,.000,.250,.250,2,0,0,0,0,1,0,0,0,2,1.000,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,"0,1",0,0,1,"1,3",0.33,1,3,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,0,"1,1","2,3",22,0,0,0,10,0,0,0,1,2,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Micaiah Armstrong,,,,11,4,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,2,7,0,.000,.286,.286,3,5,0,0,0,3,0,0,0,8,1.000,3,1.000,35,1,4,1,1,0,0,0,0,0,21.1,21,16,11,8,8,0,1,5.25,102,115,5,0,0,1,1,0,0,0,.343,0,2,3,2,"0,2",0,0,2,"1,4",0.25,1,4,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,"1,1","2,2","2,4",23,0,0,0,5,0,0,0,0,2,0,30,24,0,"1,4","3,11","2,6",0,"1,6"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Jorja Koerner,,,,18,2,10,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0.167,0,12,0,.000,.000,.000,1,2,0,0,0,1,0,0,0,3,1.000,1,1.000,15,1,0,0,0,0,0,0,1,0,12.1,3,3,2,6,2,0,0,1.70,52,56,0,1,0,0,1,0,0,4,.288,0,0,3,3,"0,4",0,0,4,"0,6",0,0,6,"0,4",0,0,4,0,0,0,0,0,0,0,0,"0,2","0,2","1,7",0,0,0,0,23,0,0,0,0,4,0,12,19,0,"0,1","3,6","1,1",0,"2,4"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Sophia Tvaroch,,,,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,23,4,0,0,11,5,0,0,30,.867,16,.688,132,1,24,11,8,1,7,2,1,0,124.2,80,53,50,91,16,4,3,2.98,498,570,15,9,0,3,10,0,0,31,.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,175,0,"1,1","0,3",0,0,"0,1"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Geneva,Addison Zimmerman,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,2,0,0,0,0,0.000,2,1.000,6,1,0,0,0,0,0,0,0,0,2.0,7,3,3,1,2,0,0,10.50,14,17,1,0,0,0,0,0,0,0,.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,"1,3","5,9",0,0,"5,7"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Eva Farone,,,,38,34,99,29,39,14,3,5,1,18,0,1,8,4,2,1,8,1,0,0,0,0,0,3,0,0.487,55,127,3,.667,.394,.556,60,68,11,0,0,4,1,4,0,139,.921,5,.800,12,1,1,2,1,0,0,0,0,0,14.2,9,7,7,4,6,0,0,3.34,56,65,4,0,0,0,2,0,0,2,.214,8,4,24,29,"8,19",0.42,8,19,"18,49",0.37,18,49,"11,30",0.37,11,30,"2,6",0.33,2,6,0,0,0,0,"16,33","5,8","44,67",216,0,0,0,23,0,0,0,12,10,0,21,18,0,"0,5","0,5","0,1",0,"1,6"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Mackenzie Fa,,,,38,36,96,28,35,7,0,0,0,12,0,0,9,7,12,5,3,0,0,0,0,0,0,0,0,0.435,35,111,17,.706,.365,.365,37,66,17,0,0,0,0,3,0,120,.858,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,32,13,"13,30",0.43,13,30,"13,39",0.33,13,39,"10,28",0.36,10,28,"5,7",0.71,5,7,0,0,0,0,"19,37","6,10","24,45",65,0,0,0,0,0,0,0,9,21,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Haley Hamilt,,,,31,18,62,8,21,19,3,1,2,5,0,0,5,1,1,0,1,3,0,0,0,0,0,2,0,0.371,32,71,1,1.000,.339,.516,31,5,1,1,0,14,5,0,0,37,.973,19,.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,11,27,"6,21",0.29,6,21,"12,38",0.32,12,38,"10,29",0.34,10,29,"1,8",0.13,1,8,0,0,0,0,"6,13","8,8","21,43",204,0,0,0,181,0,0,0,10,17,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Dakota Hersh,,,,36,35,108,29,36,31,11,3,7,7,0,0,9,0,1,1,2,1,0,0,0,0,0,1,0,0.371,74,118,2,.500,.333,.685,50,1,2,0,0,0,0,0,0,53,.962,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,22,39,"10,31",0.32,10,31,"21,68",0.31,21,68,"16,45",0.36,16,45,"3,10",0.30,3,10,0,0,0,0,"11,21","6,12","37,73",123,0,0,0,6,0,0,0,13,24,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Josey Michal,,,,38,38,108,30,45,36,13,0,2,17,0,2,12,10,0,0,1,4,0,0,0,0,0,3,0,0.489,64,132,0,.000,.417,.593,30,65,11,0,0,0,0,1,0,106,.896,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,17,36,"8,37",0.22,8,37,"28,66",0.42,28,66,"24,52",0.46,24,52,"9,14",0.64,9,14,0,0,0,0,"10,17","13,15","50,77",317,0,0,0,0,0,0,0,11,30,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,April Earnes,,,,14,3,13,6,5,1,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0.429,5,14,2,.500,.385,.385,9,0,0,0,0,0,0,0,0,9,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,"3,6",0.50,3,6,"3,9",0.33,3,9,"2,5",0.40,2,5,"2,2",1.00,2,2,0,0,0,0,"1,2","0,1","5,9",0,0,0,0,199,0,0,0,2,3,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Shayna Perig,,,,33,28,76,16,21,10,3,0,0,6,0,1,5,2,2,0,2,0,0,0,0,0,0,3,0,0.337,24,85,2,1.000,.276,.316,15,3,1,0,0,0,0,0,0,19,.947,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,16,33,"5,18",0.28,5,18,"15,47",0.32,15,47,"10,28",0.36,10,28,"4,7",0.57,4,7,0,0,0,0,"1,13","7,10","31,54",28,0,0,0,5,0,0,0,7,14,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Alyssa Hende,,,,32,30,98,12,40,10,6,0,0,2,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0.420,46,102,0,.000,.408,.469,71,3,3,0,0,3,1,2,0,77,.961,4,.750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,28,25,"9,28",0.32,9,28,"27,62",0.44,27,62,"17,34",0.50,17,34,"6,12",0.50,6,12,0,0,0,0,"10,23","4,9","36,65",15,0,0,0,34,0,0,0,4,19,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Olivia Goodw,,,,17,5,21,4,4,3,2,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0.261,6,24,0,.000,.190,.286,6,0,1,0,0,0,0,0,0,7,.857,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,6,"2,5",0.40,2,5,"2,10",0.20,2,10,"2,7",0.29,2,7,"0,3",0,0,3,0,0,0,0,"1,5","1,3","5,11",23,0,0,0,219,0,0,0,2,7,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Macie Mchugh,,,,36,16,48,13,11,5,3,0,0,11,0,0,11,3,0,0,4,0,0,0,0,0,0,1,0,0.373,14,63,0,.000,.229,.292,21,15,3,0,0,0,0,2,0,39,.923,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,12,16,"3,15",0.20,3,15,"6,23",0.26,6,23,"3,17",0.18,3,17,"0,2",0,0,2,0,0,0,0,"8,17","2,4","17,30",5,0,0,0,151,0,0,0,6,12,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Lily Koller,,,,34,30,83,21,26,21,8,2,1,8,0,1,14,1,2,0,3,2,0,0,0,1,0,1,0,0.372,41,97,2,1.000,.313,.494,187,9,2,0,0,0,0,3,0,198,.990,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,23,20,"6,25",0.24,6,25,"22,54",0.41,22,54,"19,40",0.48,19,40,"4,9",0.44,4,9,0,0,0,0,"6,16","6,6","34,61",28,0,0,0,34,0,0,0,11,20,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Anita Szymon,,,,23,19,38,3,9,6,2,0,0,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.356,11,45,1,1.000,.237,.289,70,12,2,2,0,15,6,1,0,84,.976,21,.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,12,15,"3,17",0.18,3,17,"6,26",0.23,6,26,"6,23",0.26,6,23,0,0,0,0,0,0,0,0,"1,5","2,5","12,30",67,0,0,0,33,0,0,0,3,15,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Abby Bauer,,,,31,11,56,8,15,9,2,0,0,5,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.328,17,63,1,1.000,.268,.304,44,6,0,0,0,7,2,2,0,50,1.000,9,.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,20,19,"8,22",0.36,8,22,"7,32",0.22,7,32,"5,21",0.24,5,21,"0,5",0,0,5,0,0,0,0,"2,7","4,7","18,36",40,0,0,0,567,0,0,0,5,17,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Taylor Willi,,,,36,34,90,18,29,20,3,1,1,8,0,2,13,3,3,0,2,2,0,0,0,0,0,1,0,0.382,37,104,3,1.000,.322,.411,61,5,4,0,0,0,0,0,0,70,.943,0,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,3,3,17,32,"7,31",0.23,7,31,"16,46",0.35,16,46,"15,37",0.41,15,37,"3,7",0.43,3,7,0,0,0,0,"13,23","9,10","27,52",296,0,0,0,154,0,0,0,6,20,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Aj Arnal,,,,24,7,6,2,2,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600,3,10,0,.000,.333,.500,2,17,1,0,0,10,3,0,0,20,.950,13,.769,69,1,6,5,3,2,2,0,0,0,51.1,58,41,31,22,11,1,3,5.59,224,262,5,0,0,5,2,0,0,5,.308,1,1,2,1,"2,3",0.67,2,3,"2,3",0.67,2,3,"2,3",0.67,2,3,0,0,0,0,0,0,0,0,"1,3",0,"5,5",0,0,0,0,78,0,0,0,0,2,0,37,89,0,"1,2","4,10","2,3",0,"2,4"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Olivia Busho,,,,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,3,7,1,0,0,9,3,1,0,11,.909,12,.750,97,1,11,2,7,1,2,1,0,0,59.1,56,44,28,47,21,4,8,5.19,272,309,2,4,0,2,3,0,0,9,.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,47,0,"2,5","4,12","1,8",0,"5,10"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Madi Zigarov,,,,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,1,0,0,5,2,0,0,4,.750,7,.714,36,1,2,2,2,1,1,0,0,0,27.2,21,18,11,16,5,3,0,4.55,118,131,1,0,0,2,0,0,0,6,.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,23,0,"2,3","2,8","0,4",0,"0,3"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Meghan Braun,,,,24,19,6,0,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.286,2,7,0,.000,.167,.333,4,15,2,0,0,11,5,2,0,21,.905,16,.688,120,1,18,9,4,0,3,1,0,0,83.2,64,51,15,47,25,7,6,4.27,372,396,3,2,0,1,6,0,0,15,.323,0,0,0,3,"0,3",0,0,3,"1,4",0.25,1,4,"0,3",0,0,3,"0,2",0,0,2,0,0,0,0,0,"0,1","1,4",0,0,0,0,147,0,0,0,0,3,0,79,110,1,"2,4","6,12","4,5",0,"0,5"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Saint Vincent,Lily Rush,,,,19,4,22,3,4,4,1,0,0,3,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0.269,5,26,1,1.000,.182,.227,7,8,2,0,0,0,0,1,0,17,.882,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,14,"1,8",0.13,1,8,"3,13",0.23,3,13,"2,10",0.20,2,10,"0,3",0,0,3,0,0,0,0,"1,5","2,5","5,15",81,0,0,0,108,0,0,0,2,8,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Destiny Goodnight,,,,40,40,144,44,61,16,3,2,0,6,0,2,9,2,35,2,1,1,0,0,0,0,0,2,0,0.451,68,154,37,.946,.424,.472,71,1,4,0,0,0,0,0,0,76,.947,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,44,26,"9,28",0.32,9,28,"25,59",0.42,25,59,"16,40",0.40,16,40,"10,23",0.43,10,23,0,0,0,0,"33,65","8,12","36,62",1,0,0,0,0,0,0,0,11,17,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Morgan Huey,,,,40,40,134,40,47,29,17,3,1,11,0,2,15,2,24,0,0,5,0,0,0,1,0,2,0,0.395,73,152,24,1.000,.351,.545,221,18,6,3,0,39,6,0,0,245,.976,45,.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,23,47,"9,31",0.29,9,31,"28,76",0.37,28,76,"16,41",0.39,16,41,"4,19",0.21,4,19,0,0,0,0,"7,19","10,12","45,84",22,0,0,0,0,0,0,0,11,20,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Olivia Kidd,,,,40,40,142,35,55,41,13,2,0,3,0,2,8,0,17,3,3,1,0,0,0,0,0,1,0,0.405,72,151,20,.850,.387,.507,140,31,10,0,0,0,0,4,0,181,.945,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,8,31,41,"18,46",0.39,18,46,"31,83",0.37,31,83,"21,66",0.32,21,66,"11,21",0.52,11,21,0,0,0,0,"10,21","20,29","55,87",13,0,0,0,0,0,0,0,18,16,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Brooke Markland,,,,40,40,117,33,41,36,11,2,0,15,0,2,16,6,25,0,1,4,0,0,0,0,0,1,0,0.420,56,139,25,1.000,.350,.479,71,75,15,0,0,0,0,6,0,161,.907,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,12,47,"10,42",0.24,10,42,"31,80",0.39,31,80,"20,54",0.37,20,54,"9,17",0.53,9,17,0,0,0,0,"7,17","15,21","50,90",11,0,0,0,0,0,0,0,11,28,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Miriam Peterson,,,,6,6,16,2,5,6,0,0,0,1,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,0.350,5,20,2,1.000,.313,.313,1,4,1,0,0,0,0,0,0,6,.833,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,8,"2,3",0.67,2,3,"4,11",0.36,4,11,"3,8",0.38,3,8,"2,5",0.40,2,5,0,0,0,0,"0,3","5,3","9,14",0,0,0,0,0,0,0,0,6,1,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Amber Dedmon,,,,35,34,94,18,29,13,0,0,0,10,0,0,13,3,8,0,2,0,0,0,0,0,0,0,0,0.375,29,106,8,1.000,.309,.309,107,2,2,0,0,0,0,5,0,111,.982,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,34,16,"8,30",0.27,8,30,"18,51",0.35,18,51,"11,35",0.31,11,35,"3,15",0.20,3,15,0,0,0,0,"8,22","5,9","29,57",4,0,0,0,0,0,0,0,6,24,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Katelyn Ziems,,,,30,27,41,3,10,4,2,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0.273,12,44,0,.000,.244,.293,7,22,3,0,0,8,1,0,0,32,.906,9,.889,87,1,13,5,3,0,3,1,0,0,50.2,64,41,20,23,13,2,3,5.66,247,274,17,1,0,1,5,0,0,6,.352,1,0,10,17,"0,9",0,0,9,"5,19",0.26,5,19,"4,12",0.33,4,12,0,0,0,0,0,0,0,0,"2,6","2,2","7,20",0,0,0,0,0,0,0,0,3,6,0,39,83,0,"1,1","4,7","1,1",0,"6,14"
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Bella Juozapaitis,,,,38,38,104,19,30,13,8,1,1,9,0,2,20,6,5,1,0,0,0,0,0,0,0,2,0,0.357,43,115,6,.833,.288,.413,16,0,2,0,0,0,0,0,0,18,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,8,41,"8,33",0.24,8,33,"15,60",0.25,15,60,"11,41",0.27,11,41,"4,17",0.24,4,17,0,0,0,0,"11,22","5,11","23,64",2,0,0,0,0,0,0,0,0,22,0,,,,,,,,
pac,Presidents Athletic Conference (PAC),2025-26,softball,Bethany,Haley Eyler,,,,37,34,90,15,27,28,8,1,3,17,0,1,17,8,4,0,0,0,0,0,0,1,0,2,0,0.417,46,108,4,1.000,.300,.511,27,2,0,0,0,0,0,1,0,29,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,14,27,"9,26",0.35,9,26,"18,55",0.33,18,55,"14,41",0.34,14,41,"6,12",0.50,6,12,0,0,0,0,"13,27","7,17","33,61",3,0,0,0,24,0,0,0,8,19,0,,,,,,,,
