conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Spalding,"Livingston, Emma",0,,12,21,21,0.0,0.0,46.0,81.0,48.0,6.0,21.0,0.0,0.0,3.86,2.19,2.29,1.0,0.286,25.0,1.0,3.0,0.0,7.0,2.0,7.0,0.333,18.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,,1600:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,8.740656674945905,3.2846861478882206,7.922240929300072,6.2209926301746,-0.3891410433525594,-0.058520573598065284,17.91148354095474,1,99
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Webster,"Smith, Mia",0,,9,19,19,0.0,0.0,34.0,58.0,28.0,10.0,9.0,1.0,1.0,3.05,1.79,1.47,0.474,0.526,25.0,0.0,2.0,0.0,2.0,2.0,2.0,0.105,8.0,0.0,1.0,0.0,0.42,0.05,0.0,0.0,0.0,,1399:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.519428528647943,5.773149086042709,4.436669051103629,4.466379274832558,1.4206736503347406,-0.058520573598065284,11.369884261505906,2,96
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Greenville,"Johnston Cabral, Ashlie",0,,6,17,16,0.0,0.0,21.0,34.0,32.0,2.0,15.0,0.0,0.0,2.0,1.24,1.88,0.882,0.118,6.0,1.0,1.0,0.0,4.0,4.0,3.0,0.176,3.0,0.0,1.0,0.0,0.18,0.06,0.0,0.0,0.0,,758:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.130042601796924,0.7962232097337315,5.133783426742918,2.5655481398786795,1.4206736503347406,-0.058520573598065284,10.60446405719533,3,94
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Webster,"Blakely, Malaya",0,,20,19,19,0.0,0.0,28.0,57.0,26.0,10.0,8.0,0.0,0.0,3.0,1.47,1.37,0.421,0.526,20.0,0.0,0.0,0.0,3.0,1.0,3.0,0.158,15.0,0.0,3.0,0.0,0.79,0.16,0.0,0.0,0.0,,1277:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.084326183123113,5.773149086042709,4.088111863283985,3.5890725971615374,5.04030303770934,-0.058520573598065284,9.97238614086693,4,93
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Webster,"Montana, Payton",0,,22,19,19,0.0,0.0,38.0,68.0,28.0,4.0,12.0,2.0,0.0,3.58,2.0,1.47,0.632,0.211,26.0,0.0,0.0,0.0,4.0,2.0,5.0,0.263,19.0,0.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,,1533:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.824735565222434,2.0404546788109763,4.436669051103629,5.051250393279906,3.2304883440220404,-0.058520573598065284,9.907807232654559,5,92
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Spalding,"Lighthall, Karolyn",0,,17,21,21,0.0,0.0,22.0,39.0,23.0,7.0,8.0,0.0,0.0,1.86,1.05,1.1,0.381,0.333,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.048,22.0,0.0,1.0,0.0,1.05,0.05,0.0,0.0,0.0,,1410:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.084326183123113,3.906801882426843,3.5652760815545186,2.7117659194905164,1.4206736503347406,-0.058520573598065284,8.667441123697184,6,91
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Webster,"Nilsson, Elin",0,,15,18,2,0.0,0.0,18.0,29.0,21.0,5.0,8.0,0.0,0.0,1.61,1.0,1.17,0.444,0.278,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.056,6.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,,797:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.084326183123113,2.662570413349598,3.2167188937348743,2.126894801043169,-0.3891410433525594,-0.058520573598065284,7.706987044232986,7,91
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Webster,"Soto, Mayrin",0,,10,19,19,0.0,0.0,20.0,43.0,19.0,7.0,6.0,1.0,0.0,2.26,1.05,1.0,0.316,0.368,14.0,0.0,0.0,0.0,2.0,0.0,1.0,0.053,8.0,0.0,1.0,0.0,0.42,0.05,0.0,0.0,0.0,,1203:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.214121492073453,3.906801882426843,2.86816170591523,2.419330360266843,1.4206736503347406,-0.058520573598065284,7.250769257855287,8,90
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Greenville,"Petroski, Kylie",0,,18,17,7,0.0,0.0,14.0,26.0,20.0,2.0,9.0,0.0,0.0,1.53,0.82,1.18,0.529,0.118,5.0,1.0,1.0,0.0,1.0,5.0,1.0,0.059,5.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,,861:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.519428528647943,0.7962232097337315,3.0424402998250524,1.542023682595822,-0.3891410433525594,-0.058520573598065284,6.596677107800366,9,89
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,wsoc,Webster,"Elfrink, Lucy",0,,3,18,0,0.0,0.0,14.0,25.0,18.0,4.0,7.0,0.0,0.0,1.39,0.78,1.0,0.389,0.222,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,,562:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.649223837598283,2.0404546788109763,2.693883112005408,1.542023682595822,-0.3891410433525594,-0.058520573598065284,6.353444413631026,10,89
