conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Redlands,Lily Bingaman,0,0,21,10,0,4,22,3,20,2,1,12,0,1,1,49,4,4,8,3,0,1,0,0,0.18,0.15,0.50,1.20,0.80,0.10,0.10,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Redlands,Aliyah Anderson,0,0,22,23,1,41,100,14,38,42,32,128,2,10,14,332,18,43,61,16,0,13,0,0,0.41,0.37,0.76,5.57,2.65,0.61,0.43,0.09
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Redlands,Carly Hicks,0,*,24,27,6,15,67,13,47,19,15,58,3,15,23,400,11,29,40,39,0,25,0,0,0.22,0.28,0.79,2.15,1.48,0.85,0.56,0.11
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Redlands,Olivia McIntyre,0,0,25,27,1,85,182,1,15,89,66,237,3,23,18,462,34,60,94,64,0,43,2,0,0.47,0.07,0.74,8.78,3.48,0.67,0.85,0.11
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Redlands,Avery Shiring,0,0,31,15,0,7,20,1,6,9,8,23,2,1,3,96,9,11,20,6,0,3,0,0,0.35,0.17,0.89,1.53,1.33,0.20,0.07,0.13
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Redlands,Colbi Zorich,0,*,32,27,27,103,241,0,0,58,44,250,14,25,23,799,45,57,102,54,0,26,1,0,0.43,0.00,0.76,9.26,3.78,0.85,0.93,0.52
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Redlands,Maelana Clark,0,0,33,2,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,1,0,1,0,0,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Redlands,Aj Wick,0,*,45,25,25,145,328,0,0,115,87,377,19,46,62,772,95,172,267,69,0,75,3,0,0.44,0.00,0.76,15.08,10.68,2.48,1.84,0.76
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Lin,Joey",0,F,00,8,0,1,1,0,0,2,0,2,0,2,0,21,2,5,7,6,0,3,0,0,1.00,0.00,0.00,0.25,0.88,0.00,0.25,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Ong,Genessa",0,G,01,24,0,11,47,9,33,4,2,33,2,8,9,198,5,8,13,19,0,6,0,0,0.23,0.27,0.50,1.38,0.54,0.38,0.33,0.08
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Otsuji,Esabel",0,G,02,10,0,2,8,0,2,5,4,8,0,0,3,30,1,3,4,4,0,3,0,0,0.25,0.00,0.80,0.80,0.40,0.30,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Brackett,Alana",0,G,03,26,0,16,53,3,11,9,6,41,0,10,13,160,5,13,18,19,0,15,0,0,0.30,0.27,0.67,1.58,0.69,0.50,0.38,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Brown,Cary",0,G,04,6,0,0,6,0,1,2,2,2,1,1,1,23,3,2,5,1,0,2,0,0,0.00,0.00,1.00,0.33,0.83,0.17,0.17,0.17
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Dunn,Ava",0,F,05,9,0,2,4,0,0,6,3,7,1,1,0,24,4,6,10,1,0,2,0,0,0.50,0.00,0.50,0.78,1.11,0.00,0.11,0.11
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Lee,Maddi",0,G,07,10,1,4,14,0,6,4,2,10,1,4,2,41,2,2,4,4,0,7,0,0,0.29,0.00,0.50,1.00,0.40,0.20,0.40,0.10
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Berry,Devyn",0,F,10,21,0,16,36,0,2,11,4,36,6,10,1,112,11,15,26,19,0,9,0,0,0.44,0.00,0.36,1.71,1.24,0.05,0.48,0.29
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Cox,Bridget",0,G,11,8,0,4,11,0,0,6,3,11,0,2,1,33,1,6,7,10,0,3,0,0,0.36,0.00,0.50,1.38,0.88,0.13,0.25,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Heyn,Sydney",0,F,12,26,26,57,171,23,87,17,13,150,13,15,28,607,37,86,123,60,0,50,2,0,0.33,0.26,0.76,5.77,4.73,1.08,0.58,0.50
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Sherman,Anna",0,G,13,26,0,43,112,21,60,14,10,117,2,18,30,469,18,41,59,25,0,27,0,0,0.38,0.35,0.71,4.50,2.27,1.15,0.69,0.08
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Van Lorkeren,Eva",0,F,14,6,0,1,3,0,0,6,3,5,1,1,0,19,0,3,3,4,0,1,0,0,0.33,0.00,0.50,0.83,0.50,0.00,0.17,0.17
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Ballard,Alline",0,F,21,23,21,132,317,0,4,113,84,348,20,30,36,619,90,175,265,66,1,76,0,0,0.42,0.00,0.74,15.13,11.52,1.57,1.30,0.87
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Holley,Janna",0,G,22,26,26,118,258,19,58,103,74,329,4,57,86,919,61,79,140,57,0,53,1,0,0.46,0.33,0.72,12.65,5.38,3.31,2.19,0.15
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Yamaguchi,Jordyn",0,G,23,8,0,3,7,2,4,0,0,8,0,1,0,26,2,1,3,2,0,2,0,0,0.43,0.50,0.00,1.00,0.38,0.00,0.13,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Broughton,Deanna",0,C,24,11,1,9,19,0,0,13,7,25,2,2,3,50,15,8,23,5,0,2,0,0,0.47,0.00,0.54,2.27,2.09,0.27,0.18,0.18
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Villamor,Natalie",0,G,25,26,24,78,248,47,150,28,26,229,1,28,48,566,23,76,99,55,1,60,1,0,0.31,0.31,0.93,8.81,3.81,1.85,1.08,0.04
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Harding,Makayla",0,F,32,10,0,3,15,2,10,0,0,8,1,1,0,33,2,2,4,2,0,5,0,0,0.20,0.20,0.00,0.80,0.40,0.00,0.10,0.10
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Mack,Kaiya",0,G,41,26,26,90,268,31,92,96,82,293,4,44,58,801,40,80,120,37,0,39,1,0,0.34,0.34,0.85,11.27,4.62,2.23,1.69,0.15
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,California Lutheran,"Brongiel,Kaitlyn",0,C,45,26,5,49,99,0,1,44,23,121,25,25,25,475,83,61,144,60,0,43,0,0,0.49,0.00,0.52,4.65,5.54,0.96,0.96,0.96
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Chong,Renee",0,G,02,18,18,48,175,19,87,28,22,137,1,33,36,487,21,33,54,34,0,19,1,0,0.27,0.22,0.79,7.61,3.00,2.00,1.83,0.06
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Bayless,Audrey",0,G,03,9,0,4,22,2,15,4,2,12,1,0,2,67,2,10,12,13,0,6,0,0,0.18,0.13,0.50,1.33,1.33,0.22,0.00,0.11
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Hewitt,Jane",0,G,04,18,0,12,29,1,4,4,3,28,0,3,4,82,6,2,8,11,0,4,0,0,0.41,0.25,0.75,1.56,0.44,0.22,0.17,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Ghai,Tanya",0,G,05,33,33,144,378,56,193,107,85,429,25,68,88,1235,25,114,139,79,0,75,0,0,0.38,0.29,0.79,13.00,4.21,2.67,2.06,0.76
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Edwards,Caleigh",0,G,10,33,33,151,370,36,91,147,113,451,4,88,79,1164,98,202,300,81,3,84,1,0,0.41,0.40,0.77,13.67,9.09,2.39,2.67,0.12
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Shingler,Cate",0,F,12,32,2,25,44,1,3,26,17,68,8,3,11,325,15,62,77,23,0,21,0,0,0.57,0.33,0.65,2.13,2.41,0.34,0.09,0.25
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Sugar,Payton",0,G,15,31,0,44,108,37,92,8,2,127,0,9,8,316,20,18,38,34,0,18,0,0,0.41,0.40,0.25,4.10,1.23,0.26,0.29,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Wang,Haylie",0,F,22,31,14,107,262,11,62,119,72,297,19,34,46,800,45,85,130,62,0,38,1,0,0.41,0.18,0.61,9.58,4.19,1.48,1.10,0.61
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Joseph,Naima",0,C,24,25,0,25,46,0,0,3,1,51,15,2,6,138,14,27,41,18,0,12,0,0,0.54,0.00,0.33,2.04,1.64,0.24,0.08,0.60
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Dex,Lauren",0,F,25,7,0,1,4,0,1,0,0,2,0,1,0,38,2,8,10,6,0,6,0,0,0.25,0.00,0.00,0.29,1.43,0.00,0.14,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Strenk,Laura",0,G,30,33,33,54,179,31,109,42,35,174,4,32,101,942,25,63,88,65,0,75,0,0,0.30,0.28,0.83,5.27,2.67,3.06,0.97,0.12
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Resendiz,Katie",0,F,32,32,32,164,383,21,66,101,75,424,50,66,25,871,67,130,197,115,0,72,9,0,0.43,0.32,0.74,13.25,6.16,0.78,2.06,1.56
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Kerner,Amanda",0,G,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Dempsey,Georgeanna",0,F,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Claremont-Mudd-Scripps,"Wang,Kylie",0,G,23,24,0,11,48,0,2,49,27,49,3,19,9,334,18,33,51,31,0,24,0,0,0.23,0.00,0.55,2.04,2.13,0.38,0.79,0.13
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Ko,Emily",0,G,00,24,5,72,177,28,77,32,25,197,4,44,63,547,21,49,70,48,0,57,0,0,0.41,0.36,0.78,8.21,2.92,2.63,1.83,0.17
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Cabading,Dominique",0,G,01,24,24,84,248,22,93,81,56,246,5,55,85,704,10,128,138,69,0,63,3,0,0.34,0.24,0.69,10.25,5.75,3.54,2.29,0.21
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Tokeshi,Dara",0,G,04,24,24,67,187,25,77,49,40,199,4,29,56,859,17,30,47,48,0,22,0,0,0.36,0.32,0.82,8.29,1.96,2.33,1.21,0.17
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Vanegas,Nicole",0,G,05,21,0,13,31,2,4,31,23,51,0,11,6,140,7,21,28,16,0,12,0,0,0.42,0.50,0.74,2.43,1.33,0.29,0.52,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Giblin,Ila",0,F,10,24,15,60,136,2,7,28,15,137,13,14,17,545,59,71,130,44,0,35,1,0,0.44,0.29,0.54,5.71,5.42,0.71,0.58,0.54
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Delgado,Megan",0,G,12,19,0,21,53,12,38,2,2,56,3,5,3,130,8,4,12,14,0,6,0,0,0.40,0.32,1.00,2.95,0.63,0.16,0.26,0.16
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Daggett,Makena",0,F,20,23,1,20,56,0,0,22,18,58,2,8,5,218,19,36,55,31,0,17,0,0,0.36,0.00,0.82,2.52,2.39,0.22,0.35,0.09
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Spector,Lillian",0,F,21,13,0,5,16,0,0,2,0,10,1,1,0,52,10,10,20,8,0,5,0,0,0.31,0.00,0.00,0.77,1.54,0.00,0.08,0.08
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Ikuma,Kayla",0,G,23,24,21,39,101,19,46,27,18,115,3,24,29,416,10,42,52,37,1,25,0,0,0.39,0.41,0.67,4.79,2.17,1.21,1.00,0.13
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Sepulveda,Cristina",0,G,30,10,0,7,27,3,11,2,2,19,0,5,7,63,0,3,3,3,0,1,0,0,0.26,0.27,1.00,1.90,0.30,0.70,0.50,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Yasukochi,Paige",0,G,35,24,24,139,310,18,63,50,42,338,24,29,53,800,34,97,131,46,0,53,1,0,0.45,0.29,0.84,14.08,5.46,2.21,1.21,1.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Seshiki,Morgan",0,G,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Elegores,Micah",0,G,03,19,0,18,69,1,12,45,28,65,0,10,16,215,7,17,24,30,0,24,0,0,0.26,0.08,0.62,3.42,1.26,0.84,0.53,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Occidental,"Shelsta,Ainsley",0,C,53,8,6,36,69,0,1,35,14,86,1,4,5,136,28,22,50,13,0,8,0,0,0.52,0.00,0.40,10.75,6.25,0.63,0.50,0.13
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Lu,Ciara",0,G,03,10,0,4,10,2,6,4,2,12,0,0,3,29,0,1,1,6,0,2,0,0,0.40,0.33,0.50,1.20,0.10,0.30,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Martinez,Andi",0,G,04,25,0,0,3,0,0,2,1,1,2,6,5,153,7,21,28,28,0,8,0,0,0.00,0.00,0.50,0.04,1.12,0.20,0.24,0.08
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Ludwick,Emerson",0,F,05,20,0,16,36,0,0,3,1,33,7,1,5,236,13,51,64,39,0,10,1,0,0.44,0.00,0.33,1.65,3.20,0.25,0.05,0.35
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Teoh,Sydney",0,G,08,19,0,12,30,2,10,19,15,41,0,3,8,118,2,11,13,10,0,15,0,0,0.40,0.20,0.79,2.16,0.68,0.42,0.16,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Watanabe,Kira",0,G,11,27,27,85,241,49,152,37,24,243,0,50,88,791,10,40,50,60,0,52,0,0,0.35,0.32,0.65,9.00,1.85,3.26,1.85,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Sherfey,Aidan",0,F,14,27,27,67,149,7,21,89,60,201,23,33,46,817,34,104,138,74,0,39,1,0,0.45,0.33,0.67,7.44,5.11,1.70,1.22,0.85
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Barretto,Trinity",0,G,20,25,24,25,56,0,0,21,17,67,4,27,55,402,40,73,113,35,0,35,0,0,0.45,0.00,0.81,2.68,4.52,2.20,1.08,0.16
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Cajala,Kali",0,F,21,10,6,18,38,0,0,15,9,45,4,11,5,206,8,9,17,7,0,8,0,0,0.47,0.00,0.60,4.50,1.70,0.50,1.10,0.40
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Nakaji,Maile",0,G,23,27,21,131,335,67,200,53,43,372,4,78,53,818,44,40,84,56,0,44,1,0,0.39,0.34,0.81,13.78,3.11,1.96,2.89,0.15
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Lacap,Jemma",0,G,24,27,3,29,64,0,0,37,20,78,4,13,20,431,18,29,47,31,0,16,0,0,0.45,0.00,0.54,2.89,1.74,0.74,0.48,0.15
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Woods,Layla",0,F,25,25,25,157,346,0,0,47,36,350,8,46,28,670,38,146,184,82,0,46,2,0,0.45,0.00,0.77,14.00,7.36,1.12,1.84,0.32
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Nitao,Makena",0,G,33,27,2,101,289,15,58,77,59,276,3,24,54,687,30,31,61,42,0,71,0,0,0.35,0.26,0.77,10.22,2.26,2.00,0.89,0.11
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Harvey,Hanna",0,F,50,5,0,9,16,0,0,3,1,19,1,1,0,23,5,4,9,4,0,3,0,0,0.56,0.00,0.33,3.80,1.80,0.00,0.20,0.20
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Urushima,Sachi",0,G,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"McCoy,Darcy",0,G,22,8,0,1,6,0,5,0,0,2,0,1,1,21,1,4,5,1,0,2,0,0,0.17,0.00,0.00,0.25,0.63,0.13,0.13,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Dominguez,Ava",0,F,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Chapman,"Speaks,Hana",0,F,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Patricco,Avery",0,G,02,21,5,66,153,15,43,41,33,180,3,24,45,406,11,24,35,35,0,43,1,0,0.43,0.35,0.80,8.57,1.67,2.14,1.14,0.14
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Malek,Kayla",0,G,05,28,28,37,90,6,12,62,37,117,3,25,78,544,11,36,47,49,0,59,0,0,0.41,0.50,0.60,4.18,1.68,2.79,0.89,0.11
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Chicco,Sara",0,G,10,28,21,83,217,52,144,26,22,240,15,20,15,704,15,66,81,49,0,51,0,0,0.38,0.36,0.85,8.57,2.89,0.54,0.71,0.54
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Bennett,Ali",0,G,12,10,0,8,19,3,11,2,1,20,0,1,1,50,3,7,10,4,0,5,0,0,0.42,0.27,0.50,2.00,1.00,0.10,0.10,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Joko,Shea",0,G,13,28,0,30,97,11,38,16,12,83,2,25,66,579,9,34,43,25,0,41,0,0,0.31,0.29,0.75,2.96,1.54,2.36,0.89,0.07
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Revill,Anna",0,F,14,16,4,8,15,0,0,0,0,16,1,2,2,61,3,8,11,11,0,4,0,0,0.53,0.00,0.00,1.00,0.69,0.13,0.13,0.06
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Drais,Katie",0,F,20,19,4,6,29,4,24,1,0,16,4,5,3,102,3,16,19,7,0,8,0,0,0.21,0.17,0.00,0.84,1.00,0.16,0.26,0.21
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Lee,Emily",0,G,21,28,28,101,283,58,174,33,22,282,3,28,27,648,17,68,85,30,0,44,0,0,0.36,0.33,0.67,10.07,3.04,0.96,1.00,0.11
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Homan,Abigail",0,G,22,28,24,101,235,22,52,62,49,273,18,38,48,883,45,130,175,54,0,41,3,0,0.43,0.42,0.79,9.75,6.25,1.71,1.36,0.64
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Cottrell,Elsa",0,G,25,11,0,0,7,0,0,0,0,0,0,0,2,49,2,8,10,2,0,2,0,0,0.00,0.00,0.00,0.00,0.91,0.18,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Pieper,Molly",0,F,30,27,0,24,44,0,0,22,14,62,3,11,4,212,22,31,53,31,0,13,0,0,0.55,0.00,0.64,2.30,1.96,0.15,0.41,0.11
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Au,Kellie",0,G,32,28,6,9,25,3,16,0,0,21,1,6,16,220,11,20,31,28,0,11,0,0,0.36,0.19,0.00,0.75,1.11,0.57,0.21,0.04
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Wegmann-Krider,Claire",0,F,33,4,0,1,2,0,0,0,0,2,0,0,2,21,0,0,0,3,0,2,0,0,0.50,0.00,0.00,0.50,0.00,0.50,0.00,0.00
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Robel,Sofia",0,F,34,27,4,59,117,0,0,25,17,135,19,2,9,291,44,76,120,47,0,26,0,0,0.50,0.00,0.68,5.00,4.44,0.33,0.07,0.70
sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,wbball,Pomona-Pitzer,"Lee,Jadyn",0,G,44,28,16,139,289,13,33,52,45,336,18,60,90,825,28,117,145,40,0,47,0,0,0.48,0.39,0.87,12.00,5.18,3.21,2.14,0.64
