conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Smith,"Abdulina,Alina",0,F,21,11,1,6,10,2,2,7,3,17,4,0,3,50,7,10,17,3,0,3,0,0,0.60,1.00,0.43,1.55,1.55,0.27,0.00,0.36
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Smith,"Martin,Hannah",0,G,22,21,20,86,187,30,77,41,33,235,2,31,60,576,7,86,93,24,0,36,0,0,0.46,0.39,0.80,11.19,4.43,2.86,1.48,0.10
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Smith,"Sylvester,Ella",0,F,24,24,20,45,108,0,0,36,26,116,0,10,16,429,53,57,110,40,0,29,1,0,0.42,0.00,0.72,4.83,4.58,0.67,0.42,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Smith,"Andrews,Ella",0,G,25,9,0,9,16,0,0,10,5,23,0,1,1,48,6,10,16,6,0,4,0,0,0.56,0.00,0.50,2.56,1.78,0.11,0.11,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Smith,"Nowicki,Jillian",0,G,33,20,1,17,48,14,32,12,9,57,1,9,17,193,4,24,28,19,0,17,0,0,0.35,0.44,0.75,2.85,1.40,0.85,0.45,0.05
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Smith,"Lipani,Lena",0,F,40,10,1,2,13,0,0,2,2,6,0,1,6,39,6,14,20,4,0,1,0,0,0.15,0.00,1.00,0.60,2.00,0.60,0.10,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Lynch,Taylor",0,G,05,26,26,70,182,20,81,16,11,171,4,32,99,748,28,90,118,35,0,68,0,0,0.38,0.25,0.69,6.58,4.54,3.81,1.23,0.15
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Pauli,Georgia",0,G,10,9,3,28,79,12,37,8,7,75,1,5,7,221,10,21,31,12,0,21,0,0,0.35,0.32,0.88,8.33,3.44,0.78,0.56,0.11
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Gallinger,Julia",0,F,11,6,0,1,1,0,0,0,0,2,1,0,0,8,1,1,2,1,0,0,0,0,1.00,0.00,0.00,0.33,0.33,0.00,0.00,0.17
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Gredell,Anna",0,G,12,23,0,10,42,1,17,8,5,26,0,5,13,214,15,21,36,24,0,11,0,0,0.24,0.06,0.63,1.13,1.57,0.57,0.22,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Miller,Ruby",0,G,14,26,3,42,117,25,76,11,6,115,0,7,19,325,19,40,59,23,0,20,0,0,0.36,0.33,0.55,4.42,2.27,0.73,0.27,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Hilden,Mackenzie",0,F,20,25,3,34,69,0,1,27,22,90,6,15,13,285,25,41,66,46,0,24,0,0,0.49,0.00,0.81,3.60,2.64,0.52,0.60,0.24
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Wright,Olivia",0,F,21,26,3,129,295,30,116,77,55,343,8,42,28,578,46,79,125,67,0,63,4,0,0.44,0.26,0.71,13.19,4.81,1.08,1.62,0.31
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Peterein,Farrah",0,G,22,26,25,50,174,15,64,14,9,124,30,19,29,694,33,74,107,27,0,27,0,0,0.29,0.23,0.64,4.77,4.12,1.12,0.73,1.15
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Stotts,Dorothy",0,G,23,23,22,167,408,69,183,75,55,458,2,30,58,815,22,77,99,22,0,32,0,0,0.41,0.38,0.73,19.91,4.30,2.52,1.30,0.09
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Geer,Elliot",0,G,24,26,24,55,171,4,32,64,52,166,5,41,80,771,63,110,173,92,0,53,6,0,0.32,0.13,0.81,6.38,6.65,3.08,1.58,0.19
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Coast Guard,"Finnegan,Colleen",0,F,25,26,21,62,173,12,56,61,38,174,16,11,19,541,39,101,140,58,0,45,1,0,0.36,0.21,0.62,6.69,5.38,0.73,0.42,0.62
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Perez-Guerrero,Karilyn",0,,00,24,0,11,29,0,0,17,16,38,3,5,6,159,14,37,51,11,0,11,0,0,0.38,0.00,0.94,1.58,2.13,0.25,0.21,0.13
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Antwi,Catherine",0,G,01,28,3,83,240,40,137,41,27,233,6,61,31,589,18,46,64,53,2,40,0,0,0.35,0.29,0.66,8.32,2.29,1.11,2.18,0.21
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Tarsa,Juliette",0,G,02,13,0,6,17,1,4,2,1,14,0,5,11,76,2,10,12,1,0,9,0,0,0.35,0.25,0.50,1.08,0.92,0.85,0.38,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Watson,Atiya",0,,03,28,28,108,290,12,61,117,92,320,1,54,85,707,33,47,80,61,2,70,1,0,0.37,0.20,0.79,11.43,2.86,3.04,1.93,0.04
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Drezek,Kiley",0,,04,28,0,17,59,5,24,20,16,55,6,18,24,352,19,45,64,41,0,21,0,0,0.29,0.21,0.80,1.96,2.29,0.86,0.64,0.21
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Rios,Kailey",0,G,05,27,27,100,287,58,180,17,8,266,5,42,39,774,23,50,73,45,0,55,1,0,0.35,0.32,0.47,9.85,2.70,1.44,1.56,0.19
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Mabanag,Mia",0,,10,26,0,25,74,13,45,2,2,65,2,8,20,224,8,17,25,12,0,23,0,0,0.34,0.29,1.00,2.50,0.96,0.77,0.31,0.08
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Coleman,Cyriah",0,G,11,26,26,91,243,40,115,134,95,317,13,52,101,784,41,110,151,53,0,91,0,0,0.37,0.35,0.71,12.19,5.81,3.88,2.00,0.50
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Golden,Sam",0,G,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Galatt,Bella",0,G,13,23,0,10,25,2,8,15,8,30,1,17,18,185,13,14,27,15,0,13,1,0,0.40,0.25,0.53,1.30,1.17,0.78,0.74,0.04
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Benson,Leilani",0,,15,27,0,68,162,0,1,48,23,159,19,33,13,400,96,71,167,71,0,40,1,0,0.42,0.00,0.48,5.89,6.19,0.48,1.22,0.70
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Watson,Gabrielle",0,,20,25,0,6,34,1,20,2,2,15,2,5,6,154,11,10,21,9,0,7,0,0,0.18,0.05,1.00,0.60,0.84,0.24,0.20,0.08
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Webb,Emerson",0,,21,3,0,8,11,0,0,2,2,18,0,0,0,28,0,8,8,0,0,3,0,0,0.73,0.00,1.00,6.00,2.67,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Laroche,Chloe",0,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Shipley,Olivia",0,F,23,28,28,65,130,0,1,29,14,144,49,24,27,540,43,77,120,70,0,32,2,0,0.50,0.00,0.48,5.14,4.29,0.96,0.86,1.75
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Drefs,Emma",0,G,24,28,28,66,146,6,27,33,22,160,4,22,30,592,42,75,117,45,0,40,0,0,0.45,0.22,0.67,5.71,4.18,1.07,0.79,0.14
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Clark,"Leighton,Ashley",0,F,30,17,0,16,31,0,0,15,11,43,2,2,6,87,9,23,32,11,0,11,0,0,0.52,0.00,0.73,2.53,1.88,0.35,0.12,0.12
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Mendoza,Alessa",0,G,01,27,0,68,152,0,5,18,11,147,0,20,42,434,11,38,49,26,0,30,0,0,0.45,0.00,0.61,5.44,1.81,1.56,0.74,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Carlo,Allessia",0,G,02,27,27,49,171,20,81,25,20,138,3,34,66,790,17,34,51,62,0,49,3,0,0.29,0.25,0.80,5.11,1.89,2.44,1.26,0.11
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Mahar,Sophie",0,G,03,6,0,2,3,2,2,2,1,7,0,0,0,20,0,3,3,0,0,1,0,0,0.67,1.00,0.50,1.17,0.50,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Burke,Devon",0,G,04,12,0,5,16,0,0,10,3,13,1,6,7,105,4,8,12,10,0,6,0,0,0.31,0.00,0.30,1.08,1.00,0.58,0.50,0.08
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Rosenberg,Rylie",0,G,10,27,20,102,265,65,192,49,41,310,1,38,59,730,15,65,80,34,1,45,0,0,0.38,0.34,0.84,11.48,2.96,2.19,1.41,0.04
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"St. Laurent,Julia",0,F,11,26,25,74,166,0,1,66,38,186,8,22,33,574,45,47,92,50,0,55,0,0,0.45,0.00,0.58,7.15,3.54,1.27,0.85,0.31
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Perreault,Chloe",0,F,13,27,27,78,211,39,125,17,13,208,10,17,33,681,47,121,168,29,0,29,0,0,0.37,0.31,0.76,7.70,6.22,1.22,0.63,0.37
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Canty,Brooke",0,F,14,23,0,17,42,2,14,12,7,43,2,2,6,203,11,16,27,23,0,19,0,0,0.40,0.14,0.58,1.87,1.17,0.26,0.09,0.09
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Reale,Samantha",0,G,15,7,7,27,64,2,8,24,19,75,3,15,12,190,26,31,57,12,0,13,0,0,0.42,0.25,0.79,10.71,8.14,1.71,2.14,0.43
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Hart,Madison",0,G,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Flynn,Mary Kate",0,F,21,26,5,30,82,0,0,14,8,68,10,19,18,358,37,91,128,48,0,32,1,0,0.37,0.00,0.57,2.62,4.92,0.69,0.73,0.38
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Langone,Gianna",0,F,23,2,0,1,1,0,0,0,0,2,0,0,1,9,1,1,2,1,0,2,0,0,1.00,0.00,0.00,1.00,1.00,0.50,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Flynn,Emily",0,F,24,25,24,132,310,47,148,68,55,366,17,19,83,653,44,145,189,68,0,85,4,0,0.43,0.32,0.81,14.64,7.56,3.32,0.76,0.68
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Hopps,Alyssa",0,F,32,22,0,51,111,0,1,47,27,129,13,10,12,325,54,45,99,37,0,35,1,0,0.46,0.00,0.57,5.86,4.50,0.55,0.45,0.59
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Donovan,Molly",0,F,34,27,0,29,100,18,71,13,9,85,4,15,15,328,11,48,59,33,0,20,0,0,0.29,0.25,0.69,3.15,2.19,0.56,0.56,0.15
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"McCarthy,Claire",0,G,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Babson,"Vesterholm,Kayli",0,G,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Arnold,Elise",0,F,00,25,3,37,103,7,34,12,6,87,11,5,13,374,18,62,80,42,0,37,1,0,0.36,0.21,0.50,3.48,3.20,0.52,0.20,0.44
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Hicks,Lena",0,G,02,8,1,1,2,0,0,2,1,3,0,2,1,34,0,2,2,1,0,0,0,0,0.50,0.00,0.50,0.38,0.25,0.13,0.25,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Ferguson,Annie",0,F,05,19,4,23,75,3,8,13,9,58,9,6,4,201,17,29,46,20,0,18,0,0,0.31,0.38,0.69,3.05,2.42,0.21,0.32,0.47
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Dodd,Kendra",0,G,11,24,21,48,141,44,126,4,4,144,2,9,24,612,3,35,38,36,0,25,0,0,0.34,0.35,1.00,6.00,1.58,1.00,0.38,0.08
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Frongillo,Bri",0,G,12,20,19,138,326,47,117,62,56,379,7,27,75,765,7,69,76,33,0,71,0,0,0.42,0.40,0.90,18.95,3.80,3.75,1.35,0.35
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"O'Meara,Kaylin",0,G,14,23,17,54,142,5,30,60,38,151,21,24,56,655,18,100,118,57,0,86,1,0,0.38,0.17,0.63,6.57,5.13,2.43,1.04,0.91
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"McGovern,Lisee",0,F,15,11,0,3,7,0,0,6,3,9,3,0,2,58,4,8,12,8,0,5,0,0,0.43,0.00,0.50,0.82,1.09,0.18,0.00,0.27
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"English,Claire",0,F,17,25,25,92,154,0,1,37,23,207,42,32,40,614,59,137,196,72,0,70,3,0,0.60,0.00,0.62,8.28,7.84,1.60,1.28,1.68
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Canter,Sofia",0,G,21,25,8,25,75,15,44,10,9,74,2,5,20,395,8,39,47,11,0,34,0,0,0.33,0.34,0.90,2.96,1.88,0.80,0.20,0.08
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"McDonough,Catherine",0,C,22,7,0,3,4,0,0,0,0,6,2,0,0,14,2,0,2,1,0,1,0,0,0.75,0.00,0.00,0.86,0.29,0.00,0.00,0.29
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Arnold,Taylor",0,F,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Silk,Jessie",0,G,30,23,22,101,262,44,105,104,76,322,3,25,62,730,27,184,211,39,0,58,0,0,0.39,0.42,0.73,14.00,9.17,2.70,1.09,0.13
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Lyons,Sydney",0,F,33,19,0,4,13,0,1,2,2,10,1,2,4,117,7,11,18,17,0,7,0,0,0.31,0.00,1.00,0.53,0.95,0.21,0.11,0.05
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Emerson,"Gould,Lindsay",0,G,45,26,10,79,215,49,159,27,19,226,4,10,22,681,19,67,86,39,0,41,0,0,0.37,0.31,0.70,8.69,3.31,0.85,0.38,0.15
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Leary,Amanda",0,G,10,25,24,112,258,18,82,68,46,288,11,47,64,746,44,135,179,38,0,39,1,0,0.43,0.22,0.68,11.52,7.16,2.56,1.88,0.44
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Hess,Carrie",0,G,15,25,24,120,284,10,30,36,22,272,16,27,44,736,36,71,107,53,0,44,0,0,0.42,0.33,0.61,10.88,4.28,1.76,1.08,0.64
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Stair,Ella",0,G,20,25,1,2,20,2,13,4,4,10,3,5,16,278,11,38,49,19,0,13,0,0,0.10,0.15,1.00,0.40,1.96,0.64,0.20,0.12
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Mamone,Ava",0,F,21,18,0,19,48,0,0,1,1,39,1,1,11,134,7,23,30,11,0,17,0,0,0.40,0.00,1.00,2.17,1.67,0.61,0.06,0.06
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Pazzaglia,Izzy",0,G,22,21,0,14,36,7,19,2,2,37,1,1,10,176,2,22,24,16,0,9,0,0,0.39,0.37,1.00,1.76,1.14,0.48,0.05,0.05
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Lange,Bailee",0,G,23,4,0,0,1,0,0,0,0,0,0,0,1,18,2,2,4,3,0,2,0,0,0.00,0.00,0.00,0.00,1.00,0.25,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Finney,Claire",0,G,24,25,23,87,218,19,71,60,46,239,8,28,64,670,27,52,79,60,0,44,1,0,0.40,0.27,0.77,9.56,3.16,2.56,1.12,0.32
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Stringer,Brooke",0,G,25,4,0,0,1,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Hernández Feliciano,Adriana",0,G,30,4,0,1,2,1,1,0,0,3,0,1,1,21,0,3,3,2,0,2,0,0,0.50,1.00,0.00,0.75,0.75,0.25,0.25,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Lucas,Natalie",0,F,31,25,25,123,289,17,60,61,48,311,16,25,44,758,41,101,142,44,0,43,2,0,0.43,0.28,0.79,12.44,5.68,1.76,1.00,0.64
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Boles,Ruth",0,F,32,25,1,42,98,0,0,20,17,101,9,8,8,346,13,43,56,38,0,26,0,0,0.43,0.00,0.85,4.04,2.24,0.32,0.32,0.36
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Padula,Stefany",0,G,33,25,2,31,78,19,49,8,6,87,4,9,22,399,11,41,52,15,0,12,0,0,0.40,0.39,0.75,3.48,2.08,0.88,0.36,0.16
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Derby,Chloe",0,G,34,3,0,1,5,0,3,2,2,4,0,0,1,12,0,0,0,0,0,1,0,0,0.20,0.00,1.00,1.33,0.00,0.33,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Lopez,Madison",0,G,35,25,25,53,112,24,58,34,27,157,2,19,63,708,20,54,74,23,0,36,0,0,0.47,0.41,0.79,6.28,2.96,2.52,0.76,0.08
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Springfield,"Dolan,Maeve",0,F,40,2,0,0,0,0,0,0,0,0,0,1,0,8,0,2,2,1,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.50,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Lawless,Sabrina",0,G,00,6,0,0,2,0,1,5,2,2,1,0,1,29,0,6,6,3,0,2,0,0,0.00,0.00,0.40,0.33,1.00,0.17,0.00,0.17
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Forino,Marissa",0,G,01,25,25,45,179,9,42,76,56,155,5,19,70,796,14,53,67,40,0,90,1,0,0.25,0.21,0.74,6.20,2.68,2.80,0.76,0.20
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Spadorcia,Frankie",0,F,02,24,1,61,129,0,0,37,23,145,26,8,15,401,28,82,110,43,0,39,0,0,0.47,0.00,0.62,6.04,4.58,0.63,0.33,1.08
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Brown,Natalia",0,F,03,6,0,5,7,0,0,2,2,12,2,0,0,17,2,3,5,1,0,1,0,0,0.71,0.00,1.00,2.00,0.83,0.00,0.00,0.33
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Blessing,Grace",0,G,04,2,0,1,2,0,0,0,0,2,0,0,0,6,1,0,1,1,0,0,0,0,0.50,0.00,0.00,1.00,0.50,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Neary,Sofia",0,F,05,25,25,172,452,3,14,217,160,507,42,40,21,774,95,244,339,71,0,78,0,0,0.38,0.21,0.74,20.28,13.56,0.84,1.60,1.68
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Linscott,Deanna",0,F,10,25,23,46,108,9,31,18,7,108,23,15,25,596,33,73,106,42,0,38,0,0,0.43,0.29,0.39,4.32,4.24,1.00,0.60,0.92
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Emery,Savannah",0,F,11,14,0,10,38,1,1,12,9,30,0,3,5,151,10,15,25,4,0,6,0,0,0.26,1.00,0.75,2.14,1.79,0.36,0.21,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"LeBrun,Devin",0,G,13,15,0,2,12,1,4,2,1,6,0,2,10,117,2,6,8,16,0,10,0,0,0.17,0.25,0.50,0.40,0.53,0.67,0.13,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Ohrtman,Colleen",0,G,14,18,1,9,41,3,19,4,3,24,0,5,5,150,4,19,23,1,0,10,0,0,0.22,0.16,0.75,1.33,1.28,0.28,0.28,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"Hjerpe,Sophie",0,F,21,24,23,57,140,5,21,8,5,124,10,9,23,487,26,64,90,26,0,38,0,0,0.41,0.24,0.63,5.17,3.75,0.96,0.38,0.42
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wbball,Salve Regina,"McGuirl,Liz",0,G,22,21,1,20,63,3,14,38,23,66,1,16,10,256,10,19,29,36,0,22,0,0,0.32,0.21,0.61,3.14,1.38,0.48,0.76,0.05
