conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
uaa,University Athletic Association (UAA),2025-26,wsoc,Emory,"Nimmer, Kaitlyn",0,,16,24,24,0,0,55,108,38,12,13,1,0,4.5,2.29,1.58,0.542,0.5,42,1,0,0,5,4,5,0.208,15,0,0,0,0.63,0.0,0.0,0.0,0,,1667:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.188810019922929,5.551834203919132,4.914995574917803,5.727954441757005,-0.40339491422547885,-0.06262242910851495,12.746739962237411,1,99
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Clemons, Olivia",0,,9,24,3,0,0,50,93,40,6,17,0,0,3.88,2.08,1.67,0.708,0.25,33,0,1,0,1,5,3,0.125,21,0,0,0,0.88,0.0,0.0,0.0,0,,1173:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.652749084906232,2.471047593651868,5.206659660958359,5.1460670064039125,-0.40339491422547885,-0.06262242910851495,12.141915773191402,2,95
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Koleno, Ella",0,,11,24,22,0,0,16,35,29,11,9,0,0,1.46,0.67,1.21,0.375,0.458,7,1,0,0,4,3,4,0.167,11,0,0,0,0.46,0.0,0.0,0.0,0,,1043:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.7248709549396253,5.038369768874588,3.602507187735302,1.189232446002883,-0.40339491422547885,-0.06262242910851495,9.096889522544352,3,94
uaa,University Athletic Association (UAA),2025-26,wsoc,Washington St. Louis,"Ehlert, Grace",0,,28,24,24,0,0,28,48,31,3,14,3,1,2.0,1.17,1.29,0.583,0.125,14,0,0,0,5,4,4,0.167,34,0,1,0,1.42,0.04,0.0,0.0,0,,1545:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.554794786168754,0.930654288518236,3.894171273775858,2.585762290850305,0.973526392997489,-0.06262242910851495,8.328345150638464,4,93
uaa,University Athletic Association (UAA),2025-26,wsoc,Case Western Reserve,"Dapino, Ceci",0,,8,20,20,0,0,40,69,27,5,11,1,0,3.45,2.0,1.35,0.55,0.25,29,0,0,0,4,5,4,0.2,11,0,0,0,0.55,0.0,0.0,0.0,0,,1229:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.4568404874312773,1.957583158607324,3.3108431016947466,3.9822921356977274,-0.40339491422547885,-0.06262242910851495,8.0267555055595,5,92
uaa,University Athletic Association (UAA),2025-26,wsoc,Case Western Reserve,"Farra, Maggie",0,,9,20,20,0,0,28,65,27,3,12,0,0,3.25,1.4,1.35,0.6,0.15,16,0,2,0,3,3,2,0.1,19,0,0,0,0.95,0.0,0.0,0.0,0,,1002:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.822825253677103,0.930654288518236,3.3108431016947466,2.585762290850305,-0.40339491422547885,-0.06262242910851495,7.39458409377348,6,91
uaa,University Athletic Association (UAA),2025-26,wsoc,Emory,"Teng, Madison",0,,2,24,24,0,0,32,63,23,7,8,0,0,2.63,1.33,0.96,0.333,0.292,24,1,0,0,3,2,3,0.125,11,0,0,0,0.46,0.0,0.0,0.0,0,,1644:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.3588861886937997,2.984512028696412,2.7275149296136347,3.0512722391327793,-0.40339491422547885,-0.06262242910851495,7.053117716114615,7,90
uaa,University Athletic Association (UAA),2025-26,wsoc,Emory,"Camp, Mikayla",0,,13,24,24,0,0,30,61,26,0,13,1,1,2.54,1.25,1.08,0.542,0.0,17,0,0,0,6,3,6,0.25,14,0,0,0,0.58,0.0,0.0,0.0,0,,1521:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.188810019922929,-0.609739016615396,3.1650110586744686,2.8185172649915424,-0.40339491422547885,-0.06262242910851495,6.626762111139816,8,89
uaa,University Athletic Association (UAA),2025-26,wsoc,Case Western Reserve,"Probst, Izzy",0,,35,20,1,0,0,18,38,22,8,7,0,0,1.9,0.9,1.1,0.35,0.4,11,0,0,0,2,4,3,0.15,14,0,1,0,0.7,0.05,0.0,0.0,0,,847:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.9929014224479737,3.497976463740956,2.5816828865933568,1.42198742014412,0.973526392997489,-0.06262242910851495,6.4120804644046,9,89
uaa,University Athletic Association (UAA),2025-26,wsoc,Case Western Reserve,"Sassower, Alexis",0,,10,20,20,0,0,33,57,20,8,6,0,0,2.85,1.65,1.0,0.3,0.4,27,1,0,0,2,0,1,0.05,18,0,0,0,0.9,0.0,0.0,0.0,0,,1153:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.6269166562021478,3.497976463740956,2.2900188005528013,3.167649726203398,-0.40339491422547885,-0.06262242910851495,6.397601495225684,10,88
