season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,composite_score,global_rank,rating
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,"Roldan, Danitza",Danitza,Roldan,,30171,"Roldan, Danitza","ROLDAN,DANITZA",Berea,BER,0,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,237,60
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Rone, Alana",Alana,Rone,,1115,"Rone, Alana","RONE,ALANA",Hanover,HAN,1035-2385,0,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,238,59
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,"Ross, Hannah",Hannah,Ross,,30171,"Ross, Hannah","ROSS,HANNAH",Berea,BER,921-1590,1,1,4,0,4,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,68:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,239,59
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,"Rotondo, Leanna",Leanna,Rotondo,,30171,"Rotondo, Leanna","ROTONDO,LEANNA",Berea,BER,921-1592,1,0,8,0,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,240,59
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Rushing, Harper",Harper,Rushing,,585,"Rushing, Harper","RUSHING,HARPER",Rose-Hulman,RHT,1038-5334,1,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,04:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,241,59
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,"Russell, Allison",Allison,Russell,,30171,"Russell, Allison","RUSSELL,ALLISON",Berea,BER,0,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,242,59
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Sadler, Kate",Kate,Sadler,,987,"Sadler, Kate","SADLER,KATE",Bluffton,BUF,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,243,59
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Salinas, Ella",Ella,Salinas,,987,"Salinas, Ella","SALINAS,ELLA",Bluffton,BUF,0,2,2,6,0,6,0,0,0,3,0,0,0,0,0,1.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,123:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,244,58
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Franklin,Sarah Hartlage,Sarah,Hartlage,,2694,Sarah Hartlage,"HARTLAGE,SARAH",Franklin,FRANKLIN,1034-2799,2,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,24:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,245,58
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Schirmer, Kaleigh",Kaleigh,Schirmer,,1115,"Schirmer, Kaleigh","SCHIRMER,KALEIGH",Hanover,HAN,1035-2254,2,0,10,0,10,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,63:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,246,58
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,"Schultz, Macy",Macy,Schultz,,585,"Schultz, Macy","SCHULTZ,MACY",Rose-Hulman,RHT,1038-5331,1,0,13,0,13,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,11:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,247,58
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Hanover,"Sever, Addy",Addy,Sever,,1115,"Sever, Addy","SEVER,ADDY",Hanover,HAN,1035-2968,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,248,58
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Sherick, Sydney",Sydney,Sherick,,987,"Sherick, Sydney","SHERICK,SYDNEY",Bluffton,BUF,0,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,249,58
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Shock, Samantha",Samantha,Shock,,987,"Shock, Samantha","SHOCK,SAMANTHA",Bluffton,BUF,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,250,57
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Bluffton,"Siegert, Lucy",Lucy,Siegert,,987,"Siegert, Lucy","SIEGERT,LUCY",Bluffton,BUF,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,251,57
2026-27,wsoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Berea,"Sikora, Kadence",Kadence,Sikora,,30171,"Sikora, Kadence","SIKORA,KADENCE",Berea,BER,921-1609,1,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,-1.2429473571080043,252,57
