season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Morgan Eckman,,Fourth Year,4822,139,ACTIVE,78.3,6.3,20,77.7900507355444,12,7,4,16.5956230985009,-25.500483349503,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Paige Johnson,,Fourth Year,13304,206,ACTIVE,80.3,8.3,20,79.7900507355444,12,6,4,11.0800979987573,-25.500483349503,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Bri Brandt,,Second Year,38999,229,ACTIVE,80.6,8.6,20,80.0900507355444,12,5,1,9.54135047579737,-25.500483349503,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Crown,Crown College,Kendall Clark,,,17422,379,ACTIVE,83.77,11.77,13,83.0730283177362,9,5,2,4.41329762246798,-32.5628279440733,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Abby Schintz,,Third Year,38814,411,ACTIVE,84.16,12.16,19,83.5980480429042,11,3,1,3.89884678539832,-27.287532156284,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Crown,Crown College,Shelby Cash,,Fourth Year,27416,457,ACTIVE,85.92,13.92,13,85.2268744715824,9,1,0,2.9970048542428,-32.5628279440733,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Olivia Weyenberg,,Fourth Year,17668,469,ACTIVE,85.4,13.4,20,84.8827926007056,12,2,0,2.84766379134868,-26.9735654409172,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Crown,Crown College,Lexi Thomas,,,13297,571,ACTIVE,88.62,16.62,13,87.9191821638901,9,2,0,1.86788954586595,-32.5628279440733,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Brielle Lenz,,Second Year,39001,572,ACTIVE,87.0,15.0,20,86.4900507355444,12,0,0,1.8554180380485,-25.500483349503,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Sondra Albrecht,,,27371,591,ACTIVE,88.08,16.08,13,87.1112543635501,8,0,0,1.69460018744247,-28.3542669289839,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Northwestern-St.Paul,University of Northwestern - St. Paul,Ellie Rolland,,Third Year,30682,618,ACTIVE,87.92,15.92,12,87.9030153083516,9,2,0,1.51195148071282,-26.3612571916801,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Bethany Lutheran,Bethany Lutheran College,Lydia Schmid,,Third Year,33700,647,ACTIVE,88.71,16.71,14,88.1907330439018,11,2,1,1.29923994773069,-34.9853984932903,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Sophia Otto,,Second Year,5794,725,ACTIVE,90.36,18.36,14,89.2787596567503,8,0,0,0.809591605017099,-27.2885952083262,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Ashton Parnell,,,27081,735,ACTIVE,91.59,19.59,17,90.6730833919949,11,0,0,0.729854077977543,-27.6132451634459,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Karin Hill,,,14253,799,ACTIVE,94.69,22.69,13,94.5899275409531,9,0,0,0.400573673419006,-27.8941797407035,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Martin Luther,Martin Luther College,Myah Loberger,,,35779,821,ACTIVE,94.5,22.5,12,93.8519020654028,9,2,1,0.326256288298157,-35.2463438635096,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,UW-Superior,University of Wisconsin-Superior,Allie Maschke,,Fourth Year,35380,850,ACTIVE,94.87,22.87,15,94.8935415440553,10,0,0,0.209318649515133,-27.0300337451294,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,North Central (MN),North Central University,Brooklyn Barton,,,4475,856,ACTIVE,97.25,25.25,12,96.2852318441418,9,0,0,0.186178699057736,-30.9296737408003,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,North Central (MN),North Central University,Hannah Wolf,,,4482,873,ACTIVE,100.42,28.42,12,99.4518985108084,9,0,0,0.146256161314643,-30.9296737408003,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Martin Luther,Martin Luther College,Chloe Berg,,,14163,880,ACTIVE,98.83,26.83,12,98.1852353987361,9,2,0,0.121016470215496,-35.2463438635096,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Bethany Lutheran,Bethany Lutheran College,Flora Wegner,,Second Year,3840,881,ACTIVE,98.5,26.5,14,97.9764473296161,11,0,0,0.120804063669797,-34.9853984932903,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Crown,Crown College,Allie Johnson,,,16930,945,ACTIVE,105.23,33.23,13,104.534566779275,9,0,0,0.0293240280758203,-32.5628279440733,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Martin Luther,Martin Luther College,Erin Pulice,,Third Year,38883,965,ACTIVE,110.0,38.0,13,109.505356791101,10,0,0,0.0130870912124388,-35.1868945756508,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,North Central (MN),North Central University,Claire Nelsen,,,4478,973,ACTIVE,110.08,38.08,12,109.118565177475,9,0,0,0.0103182309170135,-30.9296737408003,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Martin Luther,Martin Luther College,Samantha Miller,,Third Year,38884,980,ACTIVE,112.69,40.69,13,112.197664483409,10,0,0,0.00471151590462578,-35.1868945756508,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Upper Midwest Athletic Conference,umac,Bethany Lutheran,Bethany Lutheran College,Kennedy Halper,,Fourth Year,30081,984,ACTIVE,116.92,44.92,13,116.255649931934,10,0,0,0.00278202414762224,-35.0236900484286,Central - (W) DIII,clippd_scoreboard
