conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
ccc,Conference of New England (CCC),2025-26,mlax,Endicott College,Cam Fernandez,,,,18,18,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,40.0,10.0,1082:00,38.0,0.0,1.0,81.0,161.0,0.0,101.0,53.0,48.0,0.503,,,,,,,,,,,,,,,7.136712670357037,5.187501886887301,9.098925589323885,2.05869671241148,1.0451427503149449,3.224194609917862,0.0,17.29743608724438,1,99
ccc,Conference of New England (CCC),2025-26,mlax,Endicott College,Nick Graap,,,,18,18,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,7.0,12.0,1082:00,38.0,0.0,1.0,105.0,157.0,0.0,67.0,17.0,50.0,0.669,,,,,,,,,,,,,,,4.579082481930292,5.422872059418677,2.649950386301975,0.8632315039449255,1.368222259723289,-0.054829984083706394,0.0,11.463713522610561,2,96
ccc,Conference of New England (CCC),2025-26,mlax,Wentworth Institute of Technology,Erik Vogt,,,,19,19,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,0.0,26.0,10.0,1145:00,95.0,0.0,1.0,70.0,98.0,0.0,70.0,23.0,47.0,0.714,,,,,,,,,,,,,,,4.804755733850299,5.069816800621613,3.7247795868056266,1.0126646550032448,1.0451427503149449,1.8330932670081057,0.0,11.352059799903742,3,95
ccc,Conference of New England (CCC),2025-26,mlax,Wentworth Institute of Technology,Tyler Longo,,,,19,0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,29.0,2.0,00:00,0.0,0.0,1.0,52.0,115.0,0.0,65.0,44.0,21.0,0.452,,,,,,,,,,,,,,,4.428633647316954,2.010004557713726,7.486681788568407,0.5145541514755139,-0.24717528731843197,2.1311864119173394,0.0,10.505053639966007,4,94
ccc,Conference of New England (CCC),2025-26,mlax,Wentworth Institute of Technology,Drew Bouley,,,,19,0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,33.0,0.0,42.0,6.0,00:00,0.0,0.0,1.0,73.0,129.0,0.0,62.0,32.0,30.0,0.566,,,,,,,,,,,,,,,4.202960395396947,3.069170334104918,5.337023387561104,1.0126646550032448,0.3989837314982564,3.4229233731906845,0.0,9.448538200647832,5,93
ccc,Conference of New England (CCC),2025-26,mlax,Endicott College,Tommy Tyksinski,,,,18,0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,27.0,4.0,00:00,0.0,0.0,1.0,67.0,109.0,0.0,58.0,18.0,40.0,0.615,,,,,,,,,,,,,,,3.9020627261702714,4.246021196761797,2.8290885863859168,0.16587679900610222,0.0759042220899122,1.9324576486445169,0.0,8.578792940920847,6,93
ccc,Conference of New England (CCC),2025-26,mlax,Roger Williams University,Jack Kester,,,,18,14,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,47.0,0.0,40.0,4.0,844:00,105.0,0.0,1.0,39.0,74.0,0.0,53.0,36.0,17.0,0.527,,,,,,,,,,,,,,,3.525940639636927,1.5392642126509741,6.053576187896871,1.710019359942068,0.0759042220899122,3.224194609917862,0.0,8.240954571927965,7,92
ccc,Conference of New England (CCC),2025-26,mlax,Endicott College,Guerin Favreau,,,,17,0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.0,2.0,00:00,0.0,0.0,1.0,51.0,93.0,0.0,53.0,24.0,29.0,0.548,,,,,,,,,,,,,,,3.525940639636927,2.95148524783923,3.9039177868895685,0.3651210004171946,-0.24717528731843197,1.0381782139168163,0.0,8.239983717093912,8,92
ccc,Conference of New England (CCC),2025-26,mlax,University of Hartford,Aidan Ezra,,,,17,17,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,1.0,1011:00,62.0,0.0,1.0,60.0,96.0,0.0,47.0,19.0,28.0,0.625,,,,,,,,,,,,,,,3.074594135796913,2.833800161573542,3.008226786469859,0.2156878493588753,-0.40871504202260406,0.5413563057347606,0.0,7.172942335491625,9,91
ccc,Conference of New England (CCC),2025-26,mlax,Roger Williams University,Eric Brooks,,,,18,15,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,34.0,5.0,904:00,105.0,2.0,1.0,59.0,133.0,0.0,49.0,16.0,33.0,0.444,,,,,,,,,,,,,,,3.225042970410251,3.422225592901982,2.470812186218033,0.6639873025338332,0.23744397679408427,2.628008320099395,0.0,6.911618030843076,10,91
