conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Denison,Tommy Quinson,,,,20,20,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,45.0,14.0,1188:00,146.0,0.0,1.0,110.0,208.0,0.0,82.0,29.0,53.0,0.529,,,,,,,,,,,,,,,5.24255999473108,5.097760479035077,4.87773577098819,1.2725017131589147,1.7002991190900312,4.309138841720227,0.0,11.903368130637466,1,99
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Ohio Wesleyan,Henry Ross,,,,18,18,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,44.0,10.0,1086:00,128.0,0.0,1.0,78.0,110.0,0.0,80.0,29.0,51.0,0.709,,,,,,,,,,,,,,,5.102311678010921,4.886782290559751,4.87773577098819,0.7958101244625471,1.0527374339565625,4.196120483639265,0.0,11.30226862422048,2,96
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Ohio Wesleyan,Wade Beckstrom,,,,18,17,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,31.0,0.0,43.0,8.0,1025:00,96.0,0.0,1.0,81.0,147.0,0.0,77.0,30.0,47.0,0.551,,,,,,,,,,,,,,,4.891939202930681,4.464825913609097,5.062246108022523,0.8434792833321838,0.7289565913898283,4.0831021255583035,0.0,10.845862121627007,3,95
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Wabash,Quinn Fitzgerald,,,,16,16,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,46.0,5.0,960:00,107.0,0.0,1.0,64.0,112.0,0.0,68.0,31.0,37.0,0.571,,,,,,,,,,,,,,,4.260821777689963,3.409934971232465,5.246756445056857,0.5097951712447265,0.24328532753972673,4.422157199801188,0.0,9.118560535930595,4,94
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Denison,Kevin Berutich,,,,20,20,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,27.0,3.0,1188:00,146.0,0.0,1.0,28.0,44.0,0.0,58.0,36.0,22.0,0.636,,,,,,,,,,,,,,,3.5595801940891643,1.8275985576675158,6.169308130228522,0.7481409655929103,-0.08049551502700755,2.2748083962629146,0.0,8.630545008047747,5,93
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Wooster,Lane Kellogg,,,,17,17,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,39.0,6.0,940:00,141.0,0.0,1.0,94.0,156.0,0.0,63.0,23.0,40.0,0.603,,,,,,,,,,,,,,,3.9102009858895634,3.7264022539454547,3.7706737487821913,1.0818250776803677,0.4051757488230939,3.631028693234456,0.0,8.524483183850718,6,92
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Ohio Wesleyan,Carson Geier,,,,19,19,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,35.0,0.0,32.0,8.0,1146:00,150.0,0.0,1.0,75.0,119.0,0.0,61.0,16.0,45.0,0.63,,,,,,,,,,,,,,,3.769952669169404,4.253847725133771,2.479101389541859,1.0341559188107308,0.7289565913898283,2.8399001866677236,0.0,8.301375500348803,7,92
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Oberlin,Jacob Starcke,,,,16,16,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,15.0,7.0,945:00,86.0,0.0,1.0,83.0,165.0,0.0,57.0,7.0,50.0,0.503,,,,,,,,,,,,,,,3.4894560357290842,4.781293196322087,0.8185083562328612,0.7004718067232736,0.567066170106461,0.9185880992913729,0.0,7.900272595482127,8,91
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Wittenberg,Dillon McKeigue,,,,13,12,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,30.0,0.0,39.0,10.0,714:00,55.0,0.0,1.0,68.0,96.0,0.0,57.0,20.0,37.0,0.708,,,,,,,,,,,,,,,3.4894560357290842,3.409934971232465,3.217142737679192,0.7958101244625471,1.0527374339565625,3.631028693234456,0.0,7.571556719322441,9,90
ncac,North Coast Athletic Conference (NCAC),2025-26,mlax,Denison,Macky Peck,,,,20,20,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,25.0,0.0,18.0,3.0,1188:00,146.0,0.0,1.0,65.0,86.0,0.0,52.0,10.0,42.0,0.756,,,,,,,,,,,,,,,3.138835243928685,3.937380442420781,1.3720393673358606,0.5574643301143632,-0.08049551502700755,1.2576431735342581,0.0,6.889200530112917,10,90
