season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Savannah Olsson,Savannah,Olsson,,329,Savannah Olsson,"OLSSON,SAVANNAH",OLSSONSAVANNAHKEAN,15,15,,,Kean,KEAN,1148-6729,0,1,0,0,0,0,3,2,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,52,16,27,31,906:00,28,0,1.000,,25,31,3,22,5,17,.806,1.47,,,,,,,,,,,,,,,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Savanna Frantz,Savanna,Frantz,,329,Savanna Frantz,"FRANTZ,SAVANNA",FRANTZSAVANNAKEAN,2,1,,,Kean,KEAN,1148-6481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62:00,13,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Brooke Sztenderowicz,Brooke,Sztenderowicz,,329,Brooke Sztenderowicz,"SZTENDEROWICZ,BROOKE",SZTENDEROWICZBROOKEKEAN,15,14,,,Kean,KEAN,1148-6662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,2,844:00,15,0,1.000,,0,0,0,0,0,0,.000,0.00,15,898:59,167,107,0,5,10,0,0,0,0,353,11.15,.391,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Kaylee Carson,Kaylee,Carson,,329,Kaylee Carson,"CARSON,KAYLEE",CARSONKAYLEEKEAN,15,14,,,Kean,KEAN,1148-6977,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,1,18,15,844:00,15,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Olivia Ormsby,Olivia,Ormsby,,329,Olivia Ormsby,"ORMSBY,OLIVIA",ORMSBYOLIVIAKEAN,13,11,,,Kean,KEAN,1148-7250,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,19,2,9,13,664:00,15,0,1.000,,1,2,1,0,0,0,.500,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Lilliana Kalokitis,Lilliana,Kalokitis,,329,Lilliana Kalokitis,"KALOKITIS,LILLIANA",KALOKITISLILLIANAKEAN,12,2,,,Kean,KEAN,1148-7247,0,1,0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,8,1,6,2,120:00,0,0,1.000,,4,7,3,4,2,2,.571,0.33,,,,,,,,,,,,,,,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Erin Hennion,Erin,Hennion,,329,Erin Hennion,"HENNION,ERIN",HENNIONERINKEAN,15,14,,,Kean,KEAN,1148-7246,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,17,9,8,846:00,28,0,1.000,,3,5,0,3,2,1,.600,0.20,,,,,,,,,,,,,,,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Maria DiPasquale,Maria,DiPasquale,,329,Maria DiPasquale,"DIPASQUALE,MARIA",DIPASQUALEMARIAKEAN,1,0,,,Kean,KEAN,1148-6929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Brigid Kennedy,Brigid,Kennedy,,329,Brigid Kennedy,"KENNEDY,BRIGID",KENNEDYBRIGIDKEAN,3,0,,,Kean,KEAN,1148-7249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,00:00,0,0,1.000,,2,2,0,1,0,1,1.000,0.33,,,,,,,,,,,,,,,,,,
2026-27,wlax,New Jersey Athletic Conference (NJAC),njac,Kean,Drew Coyle,Drew,Coyle,,329,Drew Coyle,"COYLE,DREW",COYLEDREWKEAN,15,15,,,Kean,KEAN,1148-6727,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,47,24,19,32,906:00,28,0,1.000,,0,0,0,2,2,0,.000,0.13,,,,,,,,,,,,,,,,,,
