season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,wgolf,Women,American Rivers Conference,arc,Wartburg,Wartburg College,Emma Smock,,Fourth Year,22409,100000,ACTIVE,88.6,16.6,10,89.6141874724763,6,0,0,0.875730713561575,-19.2452274785973,Central - (W) DIII,clippd_scoreboard,820,70,0.326589887170933
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Sydney Stutzel,,Second Year,6786,728,ACTIVE,88.77,16.77,13,91.1562285474287,8,0,0,0.792638197874471,-25.7962057132374,Central - (W) DIII,clippd_scoreboard,832,70,0.281725975649755
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,O'Brasia Amos,,Fourth Year,16541,652,ACTIVE,88.86,16.86,14,87.9214849436829,7,0,0,1.27805896839089,-24.1148411179332,Central - (W) DIII,clippd_scoreboard,836,70,0.267495576768996
2025-26,wgolf,Women,American Rivers Conference,arc,Loras,Loras College,Elish Flynn,,Third Year,35757,705,ACTIVE,89.14,17.14,21,89.2448444024931,11,0,0,0.937063549913713,-23.9854507819955,Central - (W) DIII,clippd_scoreboard,850,69,0.209318649515133
2025-26,wgolf,Women,American Rivers Conference,arc,Simpson (IA),Simpson College,Anna Curley,,Third Year,34868,773,ACTIVE,89.5,17.5,14,91.7931755404265,10,1,0,0.523187118769869,-24.414749489155,Central - (W) DIII,clippd_scoreboard,867,69,0.154881242865714
2025-26,wgolf,Women,American Rivers Conference,arc,Coe (IA),Coe College,Abigail Mundsinger,,Second Year,6784,717,ACTIVE,89.62,17.62,13,92.0023823935825,8,0,0,0.839870726318452,-25.7962057132374,Central - (W) DIII,clippd_scoreboard,873,69,0.146256161314643
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Ella Whited,,Third Year,32389,736,ACTIVE,89.76,17.76,17,90.6870939529591,9,0,0,0.728802550663863,-24.3389323598747,Central - (W) DIII,clippd_scoreboard,882,69,0.119192094550121
2025-26,wgolf,Women,American Rivers Conference,arc,Luther,Luther College,Maci Doty,,,19947,756,ACTIVE,89.94,17.94,17,91.671602943858,9,1,0,0.624463879434017,-21.6260372479639,Central - (W) DIII,clippd_scoreboard,893,68,0.108485228597093
2025-26,wgolf,Women,American Rivers Conference,arc,Buena Vista,Buena Vista University,Joie Christensen,,,3817,778,ACTIVE,90.75,18.75,16,91.3654445481403,9,0,0,0.497153346396733,-24.165949345283,Central - (W) DIII,clippd_scoreboard,925,67,0.0524993814722499
2025-26,wgolf,Women,American Rivers Conference,arc,Nebraska Wesleyan,Nebraska Wesleyan University,Haley Blackstone,,,19433,710,ACTIVE,91.0,19.0,15,90.1900353168198,8,0,0,0.892485108103015,-24.2877175514734,Central - (W) DIII,clippd_scoreboard,936,67,0.0398418551657791
2025-26,wgolf,Women,American Rivers Conference,arc,Central (IA),Central College,Bella Keaveny,,,33379,766,ACTIVE,91.2,19.2,15,92.5716373689956,7,0,0,0.5516035995599,-21.0912316002457,Central - (W) DIII,clippd_scoreboard,946,67,0.0291139520165586
