season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,Ryar Rinehart,Ryar,Rinehart,,326,Ryar Rinehart,0,0KZO,44,44,,,168,39,63,62,12,2,14,21,5,7,33,7,4,1,1,6,0,0,0,1,0,2,0,0.450,121,203,5,.800,.375,.720,306,27,4,0,0,0,0,22,0,337,.988,0,.000,,4,1,27,49,"23,52",0.44,23,52,"39,102",0.38,39,102,"21,66",0.32,21,66,"7,15",0.47,7,15,0,0,0,0,"16,34","16,26","68,114",53,0,0,0,0,0,0,0,27,25,0,,Kalamazoo,KZO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.34609187873946,1,99,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,J. Burns,J.,Burns,,4,J. Burns,0,0ADRIAN,37,34,,,120,32,46,32,14,1,5,12,0,19,31,14,12,1,0,1,0,0,0,1,0,3,0,0.507,77,152,13,.923,.383,.642,283,4,3,0,0,0,0,21,0,290,.990,0,.000,,2,2,18,24,"12,37",0.32,12,37,"20,54",0.37,20,54,"17,38",0.45,17,38,"4,12",0.33,4,12,0,0,0,0,"17,36","7,12","35,67",127,0,0,0,0,0,0,0,5,22,0,,Adrian,ADRIAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.72465492557411,2,99,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,Caleb Moore,Caleb,Moore,,326,Caleb Moore,0,0KZO,41,40,,,145,33,57,45,12,3,2,24,0,5,16,7,10,3,1,4,0,0,0,1,0,2,0,0.483,81,179,13,.769,.393,.559,274,20,3,6,1,21,10,0,0,297,.990,31,.677,,8,0,25,46,"17,42",0.40,17,42,"37,81",0.46,37,81,"27,56",0.48,27,56,"3,6",0.50,3,6,0,0,0,0,"17,33","13,22","56,92",155,0,0,0,0,0,0,0,15,23,0,,Kalamazoo,KZO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.43836390518288,3,99,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,R. Davis,R.,Davis,,4,R. Davis,0,0ADRIAN,47,47,,,176,48,56,50,16,1,6,32,1,8,27,4,3,1,6,5,0,0,0,2,1,2,0,0.434,92,227,4,.750,.318,.523,39,102,15,0,0,2,2,13,0,156,.904,4,.500,,6,8,38,56,"22,65",0.34,22,65,"43,117",0.37,43,117,"31,73",0.42,31,73,"5,16",0.31,5,16,0,0,0,0,"10,29","17,23","74,136",61,0,0,0,12,0,0,0,19,34,0,,Adrian,ADRIAN,0,False,28,1,4,2,1,5,0,0,0,0,44.0,9,9,7,47,7,0,1,1.84,153,173,2,8,0,1,4,0,0,16,.183,35,45,1,"3,17","8,23","5,14",0,"6,22",8.457018819254365,4,98,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Giuseppe Sapienza,Giuseppe,Sapienza,,21,Giuseppe Sapienza,0,0ALMA,40,38,,,140,18,46,34,12,1,4,22,0,7,25,6,0,2,0,1,0,0,0,3,0,5,0,0.441,72,170,2,.000,.329,.514,15,45,16,0,0,0,0,1,0,76,.789,0,.000,,8,3,29,36,"23,45",0.51,23,45,"25,79",0.32,25,79,"19,50",0.38,19,50,"2,10",0.20,2,10,0,0,0,0,"19,36","8,13","42,87",138,0,0,0,0,0,0,0,11,23,0,,Alma,ALMA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.620645442149355,5,98,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,E. Rogers,E.,Rogers,,4,E. Rogers,0,0ADRIAN,43,42,,,161,29,50,45,12,1,6,12,0,4,18,9,1,1,0,2,0,0,0,1,0,2,0,0.369,82,179,2,.500,.311,.509,8,1,0,0,0,0,0,0,0,9,1.000,0,.000,,5,8,37,52,"19,53",0.36,19,53,"30,86",0.35,30,86,"22,61",0.36,22,61,"5,20",0.25,5,20,0,0,0,0,"13,38","9,16","51,92",196,0,0,0,0,0,0,0,16,33,0,,Adrian,ADRIAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.483771625616095,6,98,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,L. Hayward,L.,Hayward,,4,L. Hayward,0,0ADRIAN,46,41,,,172,34,56,40,9,1,6,13,0,3,20,6,2,2,0,1,0,0,0,1,0,3,0,0.381,85,189,4,.500,.326,.494,84,4,1,0,0,0,0,1,0,89,.989,0,.000,,6,2,45,46,"15,53",0.28,15,53,"34,96",0.35,34,96,"22,69",0.32,22,69,"5,18",0.28,5,18,0,0,0,0,"15,36","7,14","52,104",195,0,0,0,45,0,0,0,10,45,0,,Adrian,ADRIAN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.456613032945746,7,97,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,Ryan Kracht,Ryan,Kracht,,21,Ryan Kracht,0,0ALMA,37,32,,,125,29,40,26,9,1,6,11,0,1,35,4,13,4,5,1,0,0,0,1,0,1,0,0.377,69,143,17,.765,.320,.552,264,7,3,0,0,0,0,23,0,274,.989,0,.000,,4,5,24,28,"12,44",0.27,12,44,"19,66",0.29,19,66,"14,46",0.30,14,46,"5,12",0.42,5,12,0,0,0,0,"12,31","8,13","38,77",24,0,0,0,"0,1",0,0,1,10,41,0,,Alma,ALMA,0,False,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,.000,3,0,0,"0,1",0,0,0,"0,1",5.747037790610045,8,97,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,Colton Kinnie,Colton,Kinnie,,286,Colton Kinnie,0,0HOPE,32,31,,,124,23,44,25,6,2,3,15,0,2,10,3,2,1,0,4,0,0,0,1,0,3,0,0.421,63,145,3,.667,.355,.508,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,10,6,25,37,"13,36",0.36,13,36,"19,58",0.33,19,58,"14,37",0.38,14,37,"4,13",0.31,4,13,0,0,0,0,"15,33","7,9","42,66",0,0,0,0,"0,1",0,0,1,13,17,0,,Hope,HOPE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.592410218138781,9,97,batting
2025-26,baseball,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,A. Kavalick,A.,Kavalick,,21,A. Kavalick,0,0ALMA,41,40,,,150,17,47,35,7,2,5,16,1,3,34,11,3,3,0,2,0,0,0,1,0,4,0,0.386,73,171,6,.500,.313,.487,23,3,4,0,0,4,3,1,0,30,.867,7,.571,,5,1,38,28,"11,43",0.26,11,43,"27,84",0.32,27,84,"22,60",0.37,22,60,"1,9",0.11,1,9,0,0,0,0,"16,38","13,19","49,95",21,0,0,0,1,0,0,0,12,35,0,,Alma,ALMA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.388005544367546,10,96,batting
