season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Heethuis, Gibson",Gibson,Heethuis,,286,"Heethuis, Gibson","HEETHUIS,GIBSON",HEETHUISGIBSONHOPE,21,21,,,Hope,HOPE,1087-3372,0,0,0,0,1,3,28,1,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,49,15,1215:00,102,0,1.000,,117,150,0,138,74,64,.780,6.57,,,,,,,,,,,,,,,,,,,27.376333737772068,1,99
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Hoexum, Preston",Preston,Hoexum,,286,"Hoexum, Preston","HOEXUM,PRESTON",HOEXUMPRESTONHOPE,21,20,,,Hope,HOPE,1087-4027,0,0,0,0,0,2,17,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,42,10,1155:00,102,0,1.000,,112,171,0,94,30,64,.655,4.48,,,,,,,,,,,,,,,,,,,17.51176881028528,2,99
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,Cal Stearns,Cal,Stearns,,15,Cal Stearns,"STEARNS,CAL",STEARNSCALALBION,19,17,,,Albion,ALBION,0,0,0,0,0,0,4,40,0,2,4,0,0,0,0,0,0,0,5,0,0,0,0,0,41,0,41,9,1019:00,78,0,1.000,,171,293,0,90,23,67,.584,4.74,,,,,,,,,,,,,,,,,,,16.490269900344565,3,99
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,Luke Schuemann,Luke,Schuemann,,15,Luke Schuemann,"SCHUEMANN,LUKE",SCHUEMANNLUKEALBION,19,19,,,Albion,ALBION,0,0,0,0,0,1,2,22,0,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,40,0,46,7,1139:00,78,0,1.000,,98,158,0,74,24,50,.620,3.89,,,,,,,,,,,,,,,,,,,13.467606409204604,4,98
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,Jordan Warners,Jordan,Warners,,114,Jordan Warners,"WARNERS,JORDAN",WARNERSJORDANCALVIN,17,17,,,Calvin,CALVIN,1086-2373,0,0,0,0,0,1,15,1,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,36,0,36,5,1012:00,18,0,1.000,,58,118,0,68,28,40,.492,4.00,,,,,,,,,,,,,,,,,,,12.219688881496689,5,98
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,Rocco Curatola,Rocco,Curatola,,30037,Rocco Curatola,"CURATOLA,ROCCO",CURATOLAROCCOTRINE,17,16,,,Trine,TRINE,1091-4952,0,0,0,0,0,0,14,1,2,5,0,0,0,0,0,0,0,1,3,0,0,0,0,39,0,33,9,947:00,14,0,1.000,,59,91,0,58,25,33,.648,3.41,,,,,,,,,,,,,,,,,,,10.79309964800679,6,98
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Zuiderveen, Jack",Jack,Zuiderveen,,286,"Zuiderveen, Jack","ZUIDERVEEN,JACK",ZUIDERVEENJACKHOPE,21,21,,,Hope,HOPE,1087-3768,0,0,0,0,0,2,10,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,48,0,25,21,1215:00,102,0,1.000,,62,95,0,51,17,34,.653,2.43,,,,,,,,,,,,,,,,,,,10.637758979253293,7,97
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,Austin Selvage,Austin,Selvage,,4,Austin Selvage,"SELVAGE,AUSTIN",SELVAGEAUSTINADRIAN,17,17,,,Adrian,ADRIAN,1083-5886,0,0,0,0,0,1,13,0,11,0,0,0,0,0,0,0,0,4,1,0,0,0,1,19,0,44,4,990:00,143,1,1.000,,64,121,0,55,22,33,.529,3.24,,,,,,,,,,,,,,,,,,,9.061347332386436,8,97
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,Mitchell Voglewede,Mitchell,Voglewede,,30037,Mitchell Voglewede,"VOGLEWEDE,MITCHELL",VOGLEWEDEMITCHELLTRINE,19,19,,,Trine,TRINE,1091-4364,0,0,0,0,0,3,10,0,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,23,15,1127:00,14,0,1.000,,66,111,0,45,10,35,.595,2.37,,,,,,,,,,,,,,,,,,,8.591631873506342,9,97
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,Braden Carpenter,Braden,Carpenter,,114,Braden Carpenter,"CARPENTER,BRADEN",CARPENTERBRADENCALVIN,17,17,,,Calvin,CALVIN,1086-2017,0,0,0,0,1,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,38,10,1012:00,18,0,1.000,,60,102,0,44,17,27,.588,2.59,,,,,,,,,,,,,,,,,,,8.03437377787313,10,96
