conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Holt, Jackson",0,,0,18,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.06,.00,.00,0,,1212:00,0,.00,.00,96,1,1,4,7,.797,0.91,51,13,1290:40,14,15,.72,0.797,.389,2.83
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Drew, Ethan",0,,01,11,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,135:00,0,.00,.00,4,0,0,0,0,.750,1.00,3,1,90:00,1,1,.09,0.750,.000,.27
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Yantz, Nolan",0,,1,3,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,1,0,0,.00,.00,.33,.00,0,,439:00,0,.00,.00,27,0,0,2,1,.650,1.44,13,7,439:20,5,6,2.33,0.650,.333,4.33
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Gudorf, Collen",0,,21,14,0,0,0,2,3,2,0,1,0,0,.21,.14,.14,.071,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Deckop, Max",0,,22,19,0,0,0,0,4,0,0,0,0,0,.21,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,5,0,3,0,.26,.16,.00,.00,0,,410:00,0,.00,.00,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Bill, Leo",0,,3,20,16,0,0,0,8,1,1,0,0,0,.40,.00,.05,.000,.050,0,0,0,0,0,0,0,.000,5,0,1,0,.25,.05,.00,.00,0,,1096:00,0,.00,.00,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Byrd, Aiden",0,,4,18,2,0,0,1,1,0,0,0,0,0,.06,.06,.00,.000,.000,1,0,0,0,0,0,0,.000,5,1,0,0,.28,.00,.06,.00,0,,337:00,0,.00,.00,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Wheatley, McKay",0,,5,19,19,0,0,12,19,16,8,4,0,0,1.00,.63,.84,.211,.421,8,1,0,0,1,2,1,.053,5,0,2,0,.26,.11,.00,.00,0,,961:00,0,.00,.00,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Varela, Cole",0,,7,19,8,0,0,14,18,23,7,8,0,0,.95,.74,1.21,.421,.368,6,0,0,0,2,3,2,.105,7,0,0,0,.37,.00,.00,.00,0,,654:00,0,.00,.00,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,msoc,Transylvania,"Adhami, Benjamin",0,,8,12,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.08,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,
