conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,gp,mp_total,mpg,pts_total,ppg,reb_total,rpg,ast_total,apg,stl_total,spg,blk_total,bpg,tov_total,tov_pg,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Cox,Deejayy",Deejayy,Cox,0,G,27,700.0,25.925925925925927,156.0,5.78,167.0,6.19,28.0,1.04,32.0,1.19,6.0,0.22,15.0,0.5555555555555556,58.0,113.0,0.51,4.0,11.0,0.36,36.0,50.0,0.72
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Blue,Brayden",Brayden,Blue,0,G,9,28.0,3.111111111111111,8.0,0.89,3.0,0.33,2.0,0.22,1.0,0.11,0.0,0.0,4.0,0.4444444444444444,3.0,7.0,0.43,1.0,2.0,0.5,1.0,2.0,0.5
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Bolden,Omari",Omari,Bolden,0,G,15,248.0,16.533333333333335,68.0,4.53,21.0,1.4,18.0,1.2,10.0,0.67,1.0,0.07,12.0,0.8,23.0,49.0,0.47,3.0,12.0,0.25,19.0,23.0,0.83
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Smith,Rashod",Rashod,Smith,0,G,26,835.0,32.11538461538461,404.0,15.54,88.0,3.38,130.0,5.0,52.0,2.0,2.0,0.08,46.0,1.7692307692307692,125.0,241.0,0.52,23.0,72.0,0.32,131.0,164.0,0.8
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Hagi,Dahir",Dahir,Hagi,0,F,1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Pegues,Ro'Mello",Ro'Mello,Pegues,0,G,23,283.0,12.304347826086955,121.0,5.26,36.0,1.57,7.0,0.3,12.0,0.52,5.0,0.22,17.0,0.7391304347826086,39.0,82.0,0.48,4.0,15.0,0.27,39.0,48.0,0.81
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Adebimpe,Adefisayo",Adefisayo,Adebimpe,0,G,22,125.0,5.681818181818182,24.0,1.09,17.0,0.77,5.0,0.23,3.0,0.14,0.0,0.0,12.0,0.5454545454545454,5.0,13.0,0.38,1.0,6.0,0.17,13.0,17.0,0.76
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Burden,Justin",Justin,Burden,0,G,27,638.0,23.62962962962963,289.0,10.7,168.0,6.22,23.0,0.85,16.0,0.59,10.0,0.37,38.0,1.4074074074074074,113.0,220.0,0.51,15.0,41.0,0.37,48.0,64.0,0.75
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Dancy,Jordan",Jordan,Dancy,0,F,9,27.0,3.0,7.0,0.78,4.0,0.44,0.0,0.0,1.0,0.11,1.0,0.11,2.0,0.2222222222222222,2.0,4.0,0.5,0.0,0.0,0.0,3.0,4.0,0.75
usa_south_athletic_confe,USA South Athletic Conference,2025-26,N.C. Wesleyan,"Gilbert,Markquan",Markquan,Gilbert,0,F,27,502.0,18.59259259259259,337.0,12.48,91.0,3.37,17.0,0.63,19.0,0.7,6.0,0.22,38.0,1.4074074074074074,136.0,223.0,0.61,0.0,1.0,0.0,65.0,95.0,0.68
