conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
nwc,Northwest Conference (NWC),2025-26,wbball,Whitworth,"Peterson,Ashlyn",0,G,12,25,25,152,427,51,165,79,63,418,4,38,69,873,28,83,111,49,1,94,1,0,0.36,0.31,0.8,16.72,4.44,2.76,1.52,0.16,3.76,3.166447411624115,1.1103706562922553,2.395636038009407,2.902026466195461,0.30558430814439114,1.9525213813700233,0.0007305115778015141,9.225900996999387,1,99
nwc,Northwest Conference (NWC),2025-26,wbball,George Fox ,"Hopkins,Hanne",0,G,13,23,22,111,231,6,16,119,95,323,4,28,90,731,39,81,120,61,0,76,1,0,0.48,0.38,0.8,14.04,5.22,3.91,1.22,0.17,3.3043478260869565,2.4961819970907033,1.5019232663133535,3.7732600783203303,2.3779847368127713,0.9596542887526395,1.3576305136350861,0.03847360976420522,9.093582710640291,2,94
nwc,Northwest Conference (NWC),2025-26,wbball,Lewis & Clark,"Frederickson,Lauryn",0,G,32,17,17,77,214,16,64,55,51,221,6,21,19,486,29,116,145,38,0,23,0,0,0.36,0.25,0.93,13.0,8.53,1.12,1.24,0.35,1.3529411764705883,2.236079000406096,3.1635119062746817,0.4310243631312212,0.13368837669269748,0.30558430814439114,1.3972899048174154,0.7178493771194712,8.80436339230879,3,92
nwc,Northwest Conference (NWC),2025-26,wbball,Willamette,"Walden, Riley",0,G,12,25,25,132,316,54,140,38,31,349,9,21,38,784,29,124,153,36,0,55,0,0,0.42,0.39,0.82,13.96,6.12,1.52,0.84,0.36,2.2,2.476174074268811,1.9537147394146213,0.9101979423698031,1.1078835988051072,0.6326192984485153,0.6041020811708326,0.7555924753058749,8.156067605861598,4,91
nwc,Northwest Conference (NWC),2025-26,wbball,Whitman,"Morgan,Holly",0,G,8,27,24,124,302,19,59,71,57,324,10,57,67,740,38,96,134,64,0,75,0,0,0.41,0.32,0.8,12.0,4.96,2.48,2.11,0.37,2.7777777777777777,1.9859799651324352,1.371405729639654,2.0602145325423997,1.7723809570978308,0.5781134667311613,3.122473421248732,0.7933355734922786,7.677890393021293,5,89
nwc,Northwest Conference (NWC),2025-26,wbball,Linfield,"Mead,Allie",0,G,20,26,26,103,242,11,43,58,39,256,3,65,114,760,30,62,92,41,0,62,0,0,0.43,0.26,0.67,9.85,3.54,4.38,2.5,0.12,2.3846153846153846,1.448267039294064,0.6585791831909875,4.336289033925664,1.3202081984962732,0.6871251301658694,3.895831549304151,-0.1502418811678132,7.560864664773921,6,88
nwc,Northwest Conference (NWC),2025-26,wbball,Lewis & Clark,"Carns,Kaitlen",0,G,3,25,25,82,197,24,76,155,136,324,2,37,63,747,33,65,98,44,0,63,1,0,0.42,0.32,0.88,12.96,3.92,2.52,1.48,0.08,2.52,2.22607503899515,0.849335582944856,2.1081318904662583,1.4759129049364619,0.6326192984485153,1.8732025990053651,-0.30121427391342787,7.435680887264931,7,87
nwc,Northwest Conference (NWC),2025-26,wbball,Whitman,"Baker,Emma Lena",0,G,14,27,19,110,245,1,10,143,106,327,14,34,28,689,51,108,159,55,0,49,0,0,0.45,0.1,0.74,12.11,5.89,1.04,1.26,0.52,1.8148148148148149,2.0134908590125375,1.8382569185109638,0.33518964728350475,0.6648853599432912,0.7961367936005775,1.4369492959997445,1.3594820462883337,7.36356072486543,8,86
nwc,Northwest Conference (NWC),2025-26,wbball,Willamette,"Imai, Kaitlin",0,G,11,25,25,114,283,30,102,60,41,299,15,45,73,722,11,59,70,63,0,69,1,0,0.4,0.29,0.68,11.96,2.8,2.92,1.8,0.6,2.76,1.9759760037214888,0.2871061941966119,2.58730546970484,1.7519348845349776,0.5236076350138075,2.5077528579226316,1.661426831779563,7.197010722067983,9,86
nwc,Northwest Conference (NWC),2025-26,wbball,George Fox ,"Ritter,Kylie",0,G,21,27,20,110,288,24,85,79,63,307,19,31,39,800,47,147,194,66,0,67,4,0,0.38,0.28,0.8,11.37,7.19,1.44,1.15,0.7,2.4814814814814814,1.8284175729100285,2.490844601879462,0.8143632265220866,1.43161308105028,0.4145959715790993,1.2188226444969341,2.0388578136435997,7.087885605648156,10,85
