season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip,pitching_stats_strike_percentage
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Waynesburg,Trent Giraffa,Trent,Giraffa,,1434,Trent Giraffa,0,0WAYNESBU,20,19,,,64,7,17,9,0,0,0,5,0,2,7,2,1,1,0,0,0,0,0,1,0,1,0,0.338,17,71,2,.500,.266,.266,146,8,0,0,0,0,0,7,0,154,1.000,0,.000,,0,4,26,14,"6,19",0.32,6,19,"10,36",0.28,10,36,"8,30",0.27,8,30,"3,14",0.21,3,14,0,0,0,0,"5,15","5,9","22,39",36,0,0,0,4,0,0,0,11,15,0,,Waynesburg,WAYNESBU,1319-6537,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.835887981405131,72,64,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Thiel,C. Brightwel,C.,Brightwel,,707,C. Brightwel,0,0THIEL,17,17,,,68,16,18,5,2,0,0,9,0,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0.359,20,78,3,1.000,.265,.294,54,3,1,0,0,0,0,1,0,58,.983,0,.000,,3,6,19,17,"7,24",0.29,7,24,"14,39",0.36,14,39,"3,14",0.21,3,14,"3,11",0.27,3,11,0,0,0,0,"7,26","1,3","20,41",46,0,0,0,0,0,0,0,1,20,0,,Thiel,THIEL,1316-5291,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.151132966599061,73,64,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Hiram,John Bender,John,Bender,,281,John Bender,0,0HIRAM,15,11,,,41,6,10,3,2,1,0,4,0,4,7,1,2,0,0,0,0,0,0,0,0,0,0,0.367,14,49,2,1.000,.244,.341,23,0,2,0,0,0,0,0,0,25,.920,0,.000,,2,0,4,18,"5,20",0.25,5,20,"5,22",0.23,5,22,"3,15",0.20,3,15,"3,12",0.25,3,12,0,0,0,0,"4,6","2,3","11,26",6,0,0,0,33,0,0,0,1,15,0,,Hiram,HIRAM,1217-1930,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.373551754712529,74,63,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Grove City,"Weber, Adam",Adam,Weber,,265,"Weber, Adam",0,0GROV,14,14,,,56,10,11,10,4,1,0,7,0,5,9,2,1,0,0,0,0,0,0,0,0,0,0,0.338,17,68,1,1.000,.196,.304,46,29,4,0,0,7,3,8,0,79,.949,10,.700,,2,8,13,17,"6,25",0.24,6,25,"7,33",0.21,7,33,"6,22",0.27,6,22,"1,8",0.13,1,8,"0,2",0,0,2,"3,10","4,8","17,37",3,0,0,0,"0,0",0,0,0,3,21,0,,Grove City,GROV,1314-4463,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3902705150726686,75,63,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Waynesburg,Noah Gabriel,Noah,Gabriel,,1434,Noah Gabriel,0,0WAYNESBU,20,19,,,42,10,9,4,3,1,0,4,0,7,10,3,4,1,5,0,0,0,0,0,0,0,0,0.377,14,58,5,.800,.214,.333,38,35,6,0,0,0,0,7,0,79,.924,0,.000,,3,0,10,15,"2,16",0.13,2,16,"4,18",0.22,4,18,"1,14",0.07,1,14,"3,7",0.43,3,7,0,0,0,0,"7,14","1,1","11,23",8,0,0,0,0,0,0,0,4,11,0,,Waynesburg,WAYNESBU,1319-6832,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.552116399544588,76,62,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Chatham,Nolan Boehm,Nolan,Boehm,,10972,Nolan Boehm,0,0CHATHAM,15,13,,,39,6,8,5,4,0,0,11,0,2,9,3,1,1,0,3,0,0,0,0,0,2,0,0.382,12,55,2,.500,.205,.308,98,6,2,0,0,0,0,6,0,106,.981,0,.000,,2,2,8,15,"4,15",0.27,4,15,"4,28",0.14,4,28,"1,17",0.06,1,17,"1,5",0.20,1,5,0,0,0,0,"3,7","4,6","14,33","0,1",0,0,1,0,0,0,0,8,15,0,,Chatham,CHATHAM,1988-2647,False,1,1,0,0,0,0,0,0,0,0,1.0,1,1,1,1,1,0,0,9.00,4,6,2,1,0,0,0,0,0,0,.250,1,1,0,"1,1","0,2",0,0,"0,1",,,,-3.6276728776778873,77,62,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Chatham,Zane Pollack,Zane,Pollack,,10972,Zane Pollack,0,0CHATHAM,13,12,,,38,5,9,7,1,0,0,6,0,1,5,1,0,0,2,2,0,0,0,1,0,3,0,0.340,10,49,0,.000,.237,.263,16,23,1,0,0,0,0,3,0,40,.975,0,.000,,0,0,13,15,"3,10",0.30,3,10,"3,22",0.14,3,22,"2,13",0.15,2,13,"1,5",0.20,1,5,0,0,0,0,"5,10","6,7","12,29",2,0,0,0,0,0,0,0,9,10,0,,Chatham,CHATHAM,1988-3028,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7411587114763667,78,61,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Geneva,Noah Michal,Noah,Michal,,30084,Noah Michal,0,0GEN,9,8,,,31,8,6,6,1,0,1,0,0,4,6,1,3,0,0,0,0,0,0,1,0,1,0,0.286,10,35,3,1.000,.194,.323,5,14,1,0,0,0,0,1,0,20,.950,0,.000,,3,2,9,7,"2,12",0.17,2,12,"2,17",0.12,2,17,"2,13",0.15,2,13,"0,2",0,0,2,0,0,0,0,"4,6","3,5","7,18",30,0,0,0,0,0,0,0,3,5,0,,Geneva,GEN,701-2268,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.933946245005891,79,61,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,Traynor Janosko,Traynor,Janosko,,30064,Traynor Janosko,0,0SVC,14,14,,,41,8,11,2,0,0,0,4,0,1,5,4,1,0,1,1,0,0,0,1,2,1,0,0.340,11,48,1,1.000,.268,.268,39,21,4,2,0,14,1,5,0,64,.938,15,.933,,0,1,15,12,"3,12",0.25,3,12,"3,22",0.14,3,22,"1,14",0.07,1,14,"0,1",0,0,1,0,0,0,0,"5,9","1,2","10,26",0,0,0,0,0,0,0,0,4,9,0,,Saint Vincent,SVC,1315-4417,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.30302921436425,80,60,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,Ben Hudson,Ben,Hudson,,30064,Ben Hudson,0,0SVC,13,9,,,30,11,6,6,0,1,0,3,0,3,5,0,4,0,1,0,0,0,0,0,0,0,0,0.333,8,37,4,1.000,.200,.267,22,1,0,0,0,0,0,0,0,23,1.000,0,.000,,3,7,8,7,"1,6",0.17,1,6,"5,19",0.26,5,19,"3,12",0.25,3,12,"1,2",0.50,1,2,0,0,0,0,"4,8","3,4","11,21",11,0,0,0,15,0,0,0,2,6,0,,Saint Vincent,SVC,1315-3921,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.629938462616351,81,60,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Thiel,J. Schimizzi,J.,Schimizzi,,707,J. Schimizzi,0,0THIEL,14,10,,,39,6,9,3,2,0,0,2,0,4,4,0,0,0,0,0,0,0,0,1,0,2,0,0.333,11,45,0,.000,.231,.282,6,18,6,0,0,0,0,2,0,30,.800,0,.000,,1,1,16,8,"2,8",0.25,2,8,"5,24",0.21,5,24,"1,11",0.09,1,11,"0,6",0,0,6,0,0,0,0,"6,11","2,3","13,26",10,0,0,0,33,0,0,0,10,12,0,,Thiel,THIEL,1316-5496,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.657153209860685,82,59,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Waynesburg,Mason Leonard,Mason,Leonard,,1434,Mason Leonard,0,0WAYNESBU,19,17,,,52,4,11,7,2,0,0,6,0,2,3,1,5,0,1,1,0,0,0,0,1,1,0,0.311,13,62,5,1.000,.212,.250,14,35,4,0,0,0,0,2,0,53,.925,0,.000,,0,2,20,19,"4,17",0.24,4,17,"4,19",0.21,4,19,"3,15",0.20,3,15,"0,8",0,0,8,0,0,0,0,"5,18","4,6","13,24",55,0,0,0,0,0,0,0,5,10,0,,Waynesburg,WAYNESBU,1319-7061,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.715974753621243,83,59,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Hiram,Ben Yoder,Ben,Yoder,,281,Ben Yoder,0,0HIRAM,14,14,,,44,5,9,7,1,0,0,6,0,2,12,5,2,0,2,1,0,0,0,1,1,1,0,0.321,10,55,2,1.000,.205,.227,29,0,1,0,0,0,0,0,0,30,.967,0,.000,,3,3,15,8,"4,13",0.31,4,13,"5,18",0.28,5,18,"5,14",0.36,5,14,"1,8",0.13,1,8,0,0,0,0,"7,18","3,5","13,23",7,0,0,0,0,0,0,0,6,5,0,,Hiram,HIRAM,1217-1940,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.884114546279447,84,58,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Waynesburg,Jor. Mosley,Jor.,Mosley,,1434,Jor. Mosley,0,0WAYNESBU,19,18,,,58,12,12,6,0,0,0,9,0,2,7,2,5,0,1,1,0,0,0,0,0,1,0,0.329,12,71,5,1.000,.207,.207,12,0,1,0,0,0,0,0,0,13,.923,0,.000,,4,1,21,16,"3,16",0.19,3,16,"8,29",0.28,8,29,"4,17",0.24,4,17,"2,9",0.22,2,9,0,0,0,0,"12,24","4,6","20,33",2,0,0,0,22,0,0,0,11,11,0,,Waynesburg,WAYNESBU,1319-6540,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.132432411275047,85,58,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Grove City,"Rhineberger, Kyle",Kyle,Rhineberger,,265,"Rhineberger, Kyle",0,0GROV,9,7,,,33,6,8,2,0,1,0,2,0,0,8,2,1,0,1,0,0,0,0,0,0,0,0,0.286,10,36,1,1.000,.242,.303,15,15,2,0,0,0,0,2,0,32,.938,0,.000,,4,1,9,5,"3,14",0.21,3,14,"4,15",0.27,4,15,"2,8",0.25,2,8,"0,3",0,0,3,0,0,0,0,"5,10","1,3","7,17",2,0,0,0,"0,1",0,0,1,2,11,0,,Grove City,GROV,1314-4883,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.242469606617647,86,57,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Waynesburg,Kaden Flambard,Kaden,Flambard,,1434,Kaden Flambard,0,0WAYNESBU,20,20,,,42,5,7,7,0,0,0,12,0,2,7,2,2,1,7,1,0,0,0,0,0,0,0,0.368,7,64,3,.667,.167,.167,15,47,4,0,0,0,0,1,0,66,.939,0,.000,,4,2,18,14,"4,19",0.21,4,19,"6,23",0.26,6,23,"5,17",0.29,5,17,"4,7",0.57,4,7,0,0,0,0,"4,12","2,5","21,34",15,0,0,0,0,0,0,0,7,16,0,,Waynesburg,WAYNESBU,1319-6817,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.313411229529812,87,57,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Waynesburg,Hunter Mamie,Hunter,Mamie,,1434,Hunter Mamie,0,0WAYNESBU,16,14,,,47,6,10,4,3,0,0,3,0,1,14,5,1,0,0,1,0,0,0,1,0,1,0,0.269,13,52,1,1.000,.213,.277,88,6,1,0,0,23,3,0,0,95,.989,26,.885,,1,0,13,10,"3,11",0.27,3,11,"4,19",0.21,4,19,"1,12",0.08,1,12,"2,7",0.29,2,7,0,0,0,0,"3,15","1,3","8,21",3,0,0,0,6,0,0,0,3,9,0,,Waynesburg,WAYNESBU,1319-6543,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.771281444090864,88,56,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Hiram,Matthew Trimble,Matthew,Trimble,,281,Matthew Trimble,0,0HIRAM,9,9,,,36,4,8,5,1,0,0,2,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0.256,9,39,2,.000,.222,.250,29,8,6,0,0,0,0,3,0,43,.860,0,.000,,1,4,12,13,"3,12",0.25,3,12,"4,19",0.21,4,19,"3,12",0.25,3,12,"1,9",0.11,1,9,0,0,0,0,"2,7","2,2","8,20",0,0,0,0,0,0,0,0,3,10,0,,Hiram,HIRAM,1217-1938,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.857038612613844,89,56,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,Lane Golkosky,Lane,Golkosky,,30064,Lane Golkosky,0,0SVC,15,14,,,46,7,9,7,0,0,0,4,0,2,10,2,2,0,4,3,0,0,0,0,1,0,0,0.273,9,59,2,1.000,.196,.196,19,34,6,0,0,0,0,5,0,59,.898,0,.000,,3,2,19,12,"2,9",0.22,2,9,"8,27",0.30,8,27,"4,14",0.29,4,14,"0,2",0,0,2,0,0,0,0,"1,6","6,11","26,38",6,0,0,0,0,0,0,0,16,7,0,,Saint Vincent,SVC,1315-4162,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.064265131089689,90,55,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Saint Vincent,Chuck Fontana,Chuck,Fontana,,30064,Chuck Fontana,0,0SVC,11,11,,,35,5,6,7,1,0,0,4,1,2,9,2,0,0,0,1,0,0,0,1,0,3,0,0.286,7,42,0,.000,.171,.200,63,5,0,0,0,0,0,6,0,68,1.000,0,.000,,2,0,11,8,"3,13",0.23,3,13,"5,20",0.25,5,20,"4,17",0.24,4,17,"0,1",0,0,1,0,0,0,0,"1,6","3,7","12,22",33,0,0,0,0,0,0,0,7,6,0,,Saint Vincent,SVC,1315-4414,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.22632621002831,91,55,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Thiel,A. Ochs,A.,Ochs,,707,A. Ochs,0,0THIEL,11,8,,,31,3,6,4,1,0,0,2,0,1,7,1,2,1,1,0,0,0,0,1,0,1,0,0.265,7,35,3,.667,.194,.226,18,12,2,0,0,0,0,0,0,32,.938,0,.000,,1,4,11,6,"3,10",0.30,3,10,"3,17",0.18,3,17,"3,15",0.20,3,15,"0,3",0,0,3,0,0,0,0,"2,5","1,6","7,18",3,0,0,0,2,0,0,0,1,6,0,,Thiel,THIEL,1316-5285,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.608978284784644,92,54,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Geneva,Luke Troxell,Luke,Troxell,,30084,Luke Troxell,0,0GEN,12,8,,,30,5,5,3,0,0,0,7,0,0,7,3,3,2,1,0,0,0,0,0,0,0,0,0.324,5,38,5,.600,.167,.167,12,18,9,0,0,0,0,2,0,39,.769,0,.000,,0,4,7,11,"2,12",0.17,2,12,"3,16",0.19,3,16,"3,10",0.30,3,10,"1,7",0.14,1,7,0,0,0,0,"4,10","1,2","8,19","0,1",0,0,1,"0,1",0,0,1,1,14,0,,Geneva,GEN,701-2571,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.885979192554167,93,54,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Waynesburg,Gavin Pratt,Gavin,Pratt,,1434,Gavin Pratt,0,0WAYNESBU,15,14,,,37,2,7,5,1,0,0,1,0,2,7,2,5,2,1,1,0,0,0,0,0,0,0,0.244,8,42,7,.714,.189,.216,19,4,2,0,0,1,1,1,0,25,.920,2,.500,,2,2,11,12,"2,14",0.14,2,14,"6,22",0.27,6,22,"3,14",0.21,3,14,"1,9",0.11,1,9,0,0,0,0,"1,5","2,4","10,24",22,0,0,0,0,0,0,0,3,13,0,,Waynesburg,WAYNESBU,1319-6242,False,13,1,4,2,0,0,0,0,0,0,18.1,12,9,13,22,4,2,0,4.42,66,88,2,6,0,0,3,0,1,4,.197,15,16,2,0,0,0,0,0,,,,-6.88829001577231,94,53,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Thiel,C. Sherwin,C.,Sherwin,,707,C. Sherwin,0,0THIEL,14,13,,,42,5,7,2,1,0,0,8,0,1,8,2,0,0,1,0,0,0,0,1,0,1,0,0.314,8,52,0,.000,.167,.190,22,27,9,0,0,0,0,2,0,58,.845,0,.000,,0,2,13,14,"2,15",0.13,2,15,"5,23",0.22,5,23,"3,15",0.20,3,15,"1,4",0.25,1,4,0,0,0,0,"3,11","1,3","11,28",4,0,0,0,0,0,0,0,2,20,0,,Thiel,THIEL,1316-5288,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.051682424286198,95,53,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Grove City,"Durbin, Kallen",Kallen,Durbin,,265,"Durbin, Kallen",0,0GROV,14,7,,,38,6,6,7,0,0,0,4,0,1,6,1,0,0,0,0,0,1,0,1,0,1,0,0.256,6,44,0,.000,.158,.158,5,2,0,0,0,0,0,0,0,7,1.000,0,.000,,1,1,13,9,"1,10",0.10,1,10,"4,18",0.22,4,18,"7,14",0.50,7,14,"0,1",0,0,1,0,0,0,0,"2,8","4,4","9,19",12,0,0,0,23,0,0,0,5,14,0,,Grove City,GROV,1314-4664,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.290873860571606,96,52,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Hiram,Ethan Ryan,Ethan,Ryan,,281,Ethan Ryan,0,0HIRAM,15,15,,,53,6,9,3,1,0,0,5,0,2,11,7,1,0,2,1,0,0,0,1,0,1,0,0.262,10,63,1,1.000,.170,.189,27,38,3,0,0,0,0,8,0,68,.956,0,.000,,1,5,22,13,"2,16",0.13,2,16,"3,23",0.13,3,23,"2,14",0.14,2,14,"3,12",0.25,3,12,0,0,0,0,"7,21","2,4","15,28",2,0,0,0,0,0,0,0,8,13,0,,Hiram,HIRAM,1217-2165,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.603802997099408,97,52,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Franciscan,Holden Armstrong,Holden,Armstrong,,30069,Holden Armstrong,0,0FRN,12,11,,,36,11,4,3,0,0,0,5,0,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0.273,4,45,3,1.000,.111,.111,30,15,3,0,0,1,1,6,0,48,.938,2,.500,,4,2,13,14,"3,11",0.27,3,11,"2,16",0.13,2,16,"1,11",0.09,1,11,"0,2",0,0,2,0,0,0,0,"4,14","2,2","7,18",0,0,0,0,"0,1",0,0,1,5,9,0,,Franciscan,FRN,2047-2614,False,4,1,0,0,1,0,0,0,0,0,2.2,3,1,1,0,1,0,0,3.37,11,17,0,3,0,1,1,0,0,0,.364,5,2,0,"1,1","1,3","3,4",0,"1,1",,,,-9.099007391112684,98,51,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Bethany,Chad Behrendt,Chad,Behrendt,,59,Chad Behrendt,0,0BETHANY,15,13,,,38,1,4,1,0,0,0,2,0,2,10,3,2,1,2,1,0,0,0,0,0,0,0,0.186,4,45,3,.667,.105,.105,12,26,5,0,0,0,0,6,0,43,.884,0,.000,,2,1,13,12,"4,19",0.21,4,19,"2,23",0.09,2,23,"0,15",0,0,15,"0,2",0,0,2,0,0,0,0,"0,5","1,5","10,26",9,0,0,0,1,0,0,0,8,12,0,,Bethany,BETHANY,1313-168,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.052570551219036,99,51,batting,,,
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Bethany,Payton Zupko,Payton,Zupko,,59,Payton Zupko,0,0BETHANY,9,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,7,0,0,0,8,0,0,0,7,1.000,8,1.000,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,Bethany,BETHANY,1313-185,False,10,1,3,4,0,3,0,0,0,0,19.2,7,2,8,26,1,0,0,0.92,71,82,1,3,2,0,0,0,0,10,.141,12,21,0,0,"0,1",0,0,"0,1",,,,6.4636150956794785,1,99,pitching,12.1875,0.9375,0.3170731707317073
2026-27,baseball,Presidents Athletic Conference (PAC),pac,W&J,Anthony Pass,Anthony,Pass,,751,Anthony Pass,0,0WJC,4,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,0,0,0,1,0,0,0,4,1.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W&J,WJC,1318-2516,False,12,1,4,4,0,0,0,0,0,0,23.2,6,3,4,27,2,1,0,1.14,84,92,2,3,0,0,1,0,0,5,.143,18,24,1,"0,6","0,1","0,3",0,"1,7",,,,5.996053163490778,2,99,pitching,10.474137931034482,0.6896551724137931,0.29347826086956524
2026-27,baseball,Presidents Athletic Conference (PAC),pac,Bethany,Marco Gonzalez,Marco,Gonzalez,,59,Marco Gonzalez,0,0BETHANY,17,17,,,56,11,19,13,2,0,0,11,1,0,4,2,8,3,0,0,0,0,0,1,0,2,0,0.448,21,67,11,.727,.339,.375,2,4,0,0,0,6,0,0,0,6,1.000,6,1.000,,3,6,19,12,"7,17",0.41,7,17,"14,35",0.40,14,35,"12,29",0.41,12,29,"2,5",0.40,2,5,0,0,0,0,"2,11","3,7","26,39",33,0,0,0,0,0,0,0,7,13,0,,Bethany,BETHANY,1313-2654,False,17,1,4,2,2,0,1,0,0,0,23.2,13,10,5,28,5,0,0,3.80,90,99,5,2,1,2,0,0,0,9,.189,19,24,0,"2,7","1,12","1,2",0,"1,8",,,,4.227191979327188,3,99,pitching,10.862068965517242,0.9482758620689655,0.2828282828282828
