season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"De Jong, Rentse",Rentse,De Jong,,750,"De Jong, Rentse","DE JONG,RENTSE",Wartburg,WAR,1048-5365,3,1,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,115:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Kelgbeh, Isaac",Isaac,Kelgbeh,,750,"Kelgbeh, Isaac","KELGBEH,ISAAC",Wartburg,WAR,1048-6155,3,0,20,0,20,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,1,0,0,0,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,129:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Walters, John",John,Walters,,750,"Walters, John","WALTERS,JOHN",Wartburg,WAR,1048-6158,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Bumsted, Ethan",Ethan,Bumsted,,750,"Bumsted, Ethan","BUMSTED,ETHAN",Wartburg,WAR,1048-6153,3,0,22,0,22,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,42:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Banyas, Jacob",Jacob,Banyas,,750,"Banyas, Jacob","BANYAS,JACOB",Wartburg,WAR,1048-6156,3,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,66:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Anderson, Teddy",Teddy,Anderson,,750,"Anderson, Teddy","ANDERSON,TEDDY",Wartburg,WAR,1048-6164,0,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Adam, Abdelaziz",Abdelaziz,Adam,,750,"Adam, Abdelaziz","ADAM,ABDELAZIZ",Wartburg,WAR,1048-5756,0,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Clark, Zach",Zach,Clark,,750,"Clark, Zach","CLARK,ZACH",Wartburg,WAR,1048-6165,0,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Stoneking, Paxton",Paxton,Stoneking,,750,"Stoneking, Paxton","STONEKING,PAXTON",Wartburg,WAR,1048-6161,1,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,03:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Bongo, Japeht",Japeht,Bongo,,750,"Bongo, Japeht","BONGO,JAPEHT",Wartburg,WAR,1048-5795,1,0,31,0,31,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,05:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"DeSchmidt, Drew",Drew,DeSchmidt,,750,"DeSchmidt, Drew","DESCHMIDT,DREW",Wartburg,WAR,1048-6167,0,0,32,0,32,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Vazquez, Aaron",Aaron,Vazquez,,750,"Vazquez, Aaron","VAZQUEZ,AARON",Wartburg,WAR,1048-5376,3,3,33,0,33,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,201:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Eskelson, Garrett",Garrett,Eskelson,,750,"Eskelson, Garrett","ESKELSON,GARRETT",Wartburg,WAR,1048-5759,1,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Fillmore, Cameron",Cameron,Fillmore,,750,"Fillmore, Cameron","FILLMORE,CAMERON",Wartburg,WAR,1048-6151,0,0,36,0,36,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Ridlen, Ben",Ben,Ridlen,,750,"Ridlen, Ben","RIDLEN,BEN",Wartburg,WAR,1048-6149,1,0,37,0,37,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Tshiamala, Nathan",Nathan,Tshiamala,,750,"Tshiamala, Nathan","TSHIAMALA,NATHAN",Wartburg,WAR,1048-6160,0,0,38,0,38,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Abey, Princewill",Princewill,Abey,,750,"Abey, Princewill","ABEY,PRINCEWILL",Wartburg,WAR,1048-5359,0,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Howard, Tristan",Tristan,Howard,,750,"Howard, Tristan","HOWARD,TRISTAN",Wartburg,WAR,1048-5552,1,0,42,0,42,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Umthum, Landon",Landon,Umthum,,750,"Umthum, Landon","UMTHUM,LANDON",Wartburg,WAR,1048-6159,0,0,44,0,44,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Yamamoto, Kento",Kento,Yamamoto,,750,"Yamamoto, Kento","YAMAMOTO,KENTO",Wartburg,WAR,1048-5766,0,0,46,0,46,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Butler, Jayden",Jayden,Butler,,750,"Butler, Jayden","BUTLER,JAYDEN",Wartburg,WAR,1048-5757,1,0,47,0,47,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,01:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Freund, Colton",Colton,Freund,,750,"Freund, Colton","FREUND,COLTON",Wartburg,WAR,1048-6152,0,0,52,0,52,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Wartburg,"Cross, Caleb",Caleb,Cross,,750,"Cross, Caleb","CROSS,CALEB",Wartburg,WAR,1048-5364,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Hetland, Lukas",Lukas,Hetland,,126,"Hetland, Lukas","HETLAND,LUKAS",Central,CEN,1041-3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Streit, Drew",Drew,Streit,,126,"Streit, Drew","STREIT,DREW",Central,CEN,1041-2487,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Finkenbinder, Morgan",Morgan,Finkenbinder,,126,"Finkenbinder, Morgan","FINKENBINDER,MORGAN",Central,CEN,1041-2762,2,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,30,0,1,1,0,.692,2.00,9,4,180:00,2,2,2.00,0.692,.000,4.50
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Strickler, Jaxon",Jaxon,Strickler,,126,"Strickler, Jaxon","STRICKLER,JAXON",Central,CEN,1041-3388,0,0,58,0,58,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Fletcher, Grant",Grant,Fletcher,,126,"Fletcher, Grant","FLETCHER,GRANT",Central,CEN,1041-2763,2,2,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,127:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"DeVoss, Nick",Nick,DeVoss,,126,"DeVoss, Nick","DEVOSS,NICK",Central,CEN,1041-3049,1,1,3,0,3,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,24:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Lauman, Max",Max,Lauman,,126,"Lauman, Max","LAUMAN,MAX",Central,CEN,1041-2771,2,2,4,0,4,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,92:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Stahl, Owen",Owen,Stahl,,126,"Stahl, Owen","STAHL,OWEN",Central,CEN,1041-2778,2,0,5,0,5,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Apostolopoulos, Teddy",Teddy,Apostolopoulos,,126,"Apostolopoulos, Teddy","APOSTOLOPOULOS,TEDDY",Central,CEN,1041-2761,0,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Gredell, Ian",Ian,Gredell,,126,"Gredell, Ian","GREDELL,IAN",Central,CEN,1041-2764,0,0,7,0,7,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Hillis, Jack",Jack,Hillis,,126,"Hillis, Jack","HILLIS,JACK",Central,CEN,1041-2480,2,2,8,0,8,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,164:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Wilson, Josh",Josh,Wilson,,126,"Wilson, Josh","WILSON,JOSH",Central,CEN,1041-2490,2,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Collins, Cooper",Cooper,Collins,,126,"Collins, Cooper","COLLINS,COOPER",Central,CEN,1041-3112,1,1,10,0,10,0,0,0,3,1,1,0,0,0,3.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Guyton, Isaiah",Isaiah,Guyton,,126,"Guyton, Isaiah","GUYTON,ISAIAH",Central,CEN,1041-3114,2,2,11,0,11,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,1,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Lampe, Nate",Nate,Lampe,,126,"Lampe, Nate","LAMPE,NATE",Central,CEN,1041-2770,2,2,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,American Rivers Conference (ARC),arc,Central,"Dybvig, Will",Will,Dybvig,,126,"Dybvig, Will","DYBVIG,WILL",Central,CEN,1041-3377,2,0,13,0,13,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,41:00,0,.00,.00,,,,,,,,,,,,,,,,,
