season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Olivia Daniels,Olivia,Daniels,,124,Olivia Daniels,"DANIELS,OLIVIA",DANIELSOLIVIACATHOLIC,18,9,,,Catholic,CATHOLIC,1049-3310,,,,,,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,29,23,4,15,530:00,8,0,1.000,1,1,0,1,0,1,1.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Annie Galarza,Annie,Galarza,,124,Annie Galarza,"GALARZA,ANNIE",GALARZAANNIECATHOLIC,19,10,,,Catholic,CATHOLIC,1049-3088,,,,,,2.21,0,2,0,0,0,0,10,1,2,1,0,0,0,8,1,0,0,0,0,0,0,0,0,10,2,34,5,600:00,0,0,1.000,33,46,3,42,20,22,.717,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Lilly Milberg,Lilly,Milberg,,124,Lilly Milberg,"MILBERG,LILLY",MILBERGLILLYCATHOLIC,2,0,,,Catholic,CATHOLIC,1049-3089,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Allie Buonaccorsi,Allie,Buonaccorsi,,124,Allie Buonaccorsi,"BUONACCORSI,ALLIE",BUONACCORSIALLIECATHOLIC,10,0,,,Catholic,CATHOLIC,1049-3619,,,,,,0.40,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,13,6,3,00:00,0,0,1.000,9,12,2,4,0,4,.750,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Reagan Quinn,Reagan,Quinn,,124,Reagan Quinn,"QUINN,REAGAN",QUINNREAGANCATHOLIC,17,3,,,Catholic,CATHOLIC,1049-3316,,,,,,0.24,0,1,0,0,0,0,2,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,11,12,8,8,180:00,0,0,1.000,7,10,2,4,1,3,.700,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Izzy Fiore,Izzy,Fiore,,124,Izzy Fiore,"FIORE,IZZY",FIOREIZZYCATHOLIC,19,18,,,Catholic,CATHOLIC,1049-2801,,,,,,3.26,0,10,0,0,0,2,21,1,5,4,0,0,0,3,2,0,0,0,0,0,0,0,0,17,2,20,5,1080:00,16,0,1.000,59,80,13,62,23,39,.738,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Ellie Verrill,Ellie,Verrill,,124,Ellie Verrill,"VERRILL,ELLIE",VERRILLELLIECATHOLIC,19,2,,,Catholic,CATHOLIC,1049-3084,,,,,,0.89,0,3,0,0,0,1,5,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,13,1,15,5,120:00,0,0,1.000,23,36,6,17,2,15,.639,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Henley Bredemann,Henley,Bredemann,,124,Henley Bredemann,"BREDEMANN,HENLEY",BREDEMANNHENLEYCATHOLIC,19,19,,,Catholic,CATHOLIC,1049-3305,,,,,,3.21,0,3,0,0,0,3,14,1,9,1,0,0,0,8,1,0,0,0,0,0,0,0,0,21,26,18,7,1140:00,16,0,1.000,62,80,6,61,17,44,.775,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Carly Mathieu,Carly,Mathieu,,124,Carly Mathieu,"MATHIEU,CARLY",MATHIEUCARLYCATHOLIC,5,0,,,Catholic,CATHOLIC,1049-3624,,,,,,0.80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,5,5,0,4,1,3,1.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Peyton Wozniak,Peyton,Wozniak,,124,Peyton Wozniak,"WOZNIAK,PEYTON",WOZNIAKPEYTONCATHOLIC,15,0,,,Catholic,CATHOLIC,1049-3319,,,,,,1.07,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,12,2,00:00,0,0,1.000,6,10,0,16,13,3,.600,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Katie Raymond,Katie,Raymond,,124,Katie Raymond,"RAYMOND,KATIE",RAYMONDKATIECATHOLIC,13,1,,,Catholic,CATHOLIC,1049-3625,,,,,,0.46,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,10,1,4,60:00,0,0,1.000,5,5,0,6,1,5,1.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Maggie Traynor,Maggie,Traynor,,124,Maggie Traynor,"TRAYNOR,MAGGIE",TRAYNORMAGGIECATHOLIC,19,8,,,Catholic,CATHOLIC,1049-3090,,,,,,2.74,0,1,0,0,0,2,17,1,6,0,0,0,0,7,2,0,0,0,0,0,0,0,0,18,0,18,9,480:00,16,0,1.000,59,81,7,52,23,29,.728,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Grace Button,Grace,Button,,124,Grace Button,"BUTTON,GRACE",BUTTONGRACECATHOLIC,18,18,,,Catholic,CATHOLIC,1049-2800,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,42,1,12,25,1080:00,16,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Lindsay Sawyer,Lindsay,Sawyer,,124,Lindsay Sawyer,"SAWYER,LINDSAY",SAWYERLINDSAYCATHOLIC,19,18,,,Catholic,CATHOLIC,1049-2808,,,,,,2.47,0,6,0,0,0,0,17,0,7,1,0,0,0,8,1,0,0,0,0,0,0,0,0,25,5,22,8,1080:00,16,0,1.000,46,66,12,47,13,34,.697,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Clare Martin,Clare,Martin,,124,Clare Martin,"MARTIN,CLARE",MARTINCLARECATHOLIC,19,19,,,Catholic,CATHOLIC,1049-2804,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,24,3,9,17,1140:00,16,0,1.000,1,2,0,0,0,0,.500,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Maddie Rinker,Maddie,Rinker,,124,Maddie Rinker,"RINKER,MADDIE",RINKERMADDIECATHOLIC,18,3,,,Catholic,CATHOLIC,1049-2807,,,,,,0.33,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,16,5,170:00,8,0,1.000,13,18,0,6,0,6,.722,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Olivia Eikenberg,Olivia,Eikenberg,,124,Olivia Eikenberg,"EIKENBERG,OLIVIA",EIKENBERGOLIVIACATHOLIC,12,1,,,Catholic,CATHOLIC,1049-3621,,,,,,1.00,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,5,0,60:00,0,0,1.000,8,14,0,12,6,6,.571,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Ava DeMutis,Ava,DeMutis,,124,Ava DeMutis,"DEMUTIS,AVA",DEMUTISAVACATHOLIC,3,0,,,Catholic,CATHOLIC,1049-3617,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Mia Majewski,Mia,Majewski,,124,Mia Majewski,"MAJEWSKI,MIA",MAJEWSKIMIACATHOLIC,5,0,,,Catholic,CATHOLIC,1049-2954,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Caroline Gaines,Caroline,Gaines,,124,Caroline Gaines,"GAINES,CAROLINE",GAINESCAROLINECATHOLIC,17,14,,,Catholic,CATHOLIC,1049-3091,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,18,4,9,3,840:00,16,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Madeline Kennedy,Madeline,Kennedy,,124,Madeline Kennedy,"KENNEDY,MADELINE",KENNEDYMADELINECATHOLIC,3,0,,,Catholic,CATHOLIC,1049-3622,,,,,,0.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,00:00,0,0,1.000,3,3,2,1,0,1,1.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Maeve O'Shaughnessy,Maeve,O'Shaughnessy,,124,Maeve O'Shaughnessy,"O'SHAUGHNESSY,MAEVE",O'SHAUGHNESSYMAEVECATHOLIC,0,0,,,Catholic,CATHOLIC,1049-3315,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Alexandra Ragano,Alexandra,Ragano,,124,Alexandra Ragano,"RAGANO,ALEXANDRA",RAGANOALEXANDRACATHOLIC,15,12,,,Catholic,CATHOLIC,1049-3317,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,2,727:00,54,0,1.000,0,0,0,0,0,0,.000,15,567:11,113,63,0,8,5,0,1,0,0,225,11.95,.358
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Jamie Handwerger,Jamie,Handwerger,,124,Jamie Handwerger,"HANDWERGER,JAMIE",HANDWERGERJAMIECATHOLIC,4,0,,,Catholic,CATHOLIC,1049-3311,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,3,45:00,1,7,0,0,0,0,0,0,0,9,1.33,.875
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Olivia Koch,Olivia,Koch,,124,Olivia Koch,"KOCH,OLIVIA",KOCHOLIVIACATHOLIC,13,7,,,Catholic,CATHOLIC,1049-3623,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,5,1,412:00,22,0,1.000,0,0,0,0,0,0,.000,13,464:05,65,62,0,4,4,0,7,0,0,182,8.40,.488
2026-27,wlax,Landmark Conference,landmark_conference,Catholic,Audrey Bassolino,Audrey,Bassolino,,124,Audrey Bassolino,"BASSOLINO,AUDREY",BASSOLINOAUDREYCATHOLIC,4,0,,,Catholic,CATHOLIC,1049-3618,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,4,53:52,8,3,0,0,0,0,0,0,0,16,8.91,.273
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Emily Monaco,Emily,Monaco,,190,Emily Monaco,"MONACO,EMILY",MONACOEMILYDREW,17,17,,,Drew,DREW,1050-4376,,,,,,0.71,0,1,0,0,0,1,3,0,1,0,0,0,0,21,3,0,0,0,0,0,0,0,0,47,41,19,43,1005:00,9,0,1.000,17,27,2,12,3,9,.630,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Mackenzie Cavalieri,Mackenzie,Cavalieri,,190,Mackenzie Cavalieri,"CAVALIERI,MACKENZIE",CAVALIERIMACKENZIEDREW,9,0,,,Drew,DREW,1050-4739,,,,,,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,00:00,0,0,1.000,5,9,1,5,2,3,.556,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Grace Patane,Grace,Patane,,190,Grace Patane,"PATANE,GRACE",PATANEGRACEDREW,16,16,,,Drew,DREW,1050-4577,,,,,,3.69,0,10,0,0,0,5,28,3,5,2,0,0,0,2,1,0,0,0,0,0,0,0,0,27,2,44,21,945:00,9,0,1.000,75,103,21,59,20,39,.728,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Madi Strong,Madi,Strong,,190,Madi Strong,"STRONG,MADI",STRONGMADIDREW,17,17,,,Drew,DREW,1050-4582,,,,,,3.00,0,5,0,0,0,1,20,3,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,28,4,35,11,1005:00,9,0,1.000,63,72,7,51,13,38,.875,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Brooke Carlisle,Brooke,Carlisle,,190,Brooke Carlisle,"CARLISLE,BROOKE",CARLISLEBROOKEDREW,15,15,,,Drew,DREW,1050-4390,,,,,,0.07,0,1,0,0,0,0,1,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,18,2,7,10,885:00,9,0,1.000,2,5,1,1,0,1,.400,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Medinah Sarwari,Medinah,Sarwari,,190,Medinah Sarwari,"SARWARI,MEDINAH",SARWARIMEDINAHDREW,13,4,,,Drew,DREW,1050-4579,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,5,240:00,0,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Aubrey Welch,Aubrey,Welch,,190,Aubrey Welch,"WELCH,AUBREY",WELCHAUBREYDREW,17,17,,,Drew,DREW,1050-4375,,,,,,2.71,0,5,0,0,0,2,23,1,7,2,0,0,0,18,2,0,0,0,0,0,0,0,0,36,75,31,21,1005:00,9,0,1.000,53,69,9,46,11,35,.768,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Karine Johnson,Karine,Johnson,,190,Karine Johnson,"JOHNSON,KARINE",JOHNSONKARINEDREW,13,0,,,Drew,DREW,1050-4744,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,8,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Emma Gallaro,Emma,Gallaro,,190,Emma Gallaro,"GALLARO,EMMA",GALLAROEMMADREW,16,16,,,Drew,DREW,1050-4377,,,,,,2.31,0,6,0,0,0,3,12,0,5,1,0,0,0,14,7,1,0,0,0,0,0,0,0,24,4,17,14,910:00,56,0,1.000,45,70,9,37,10,27,.643,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Fiona Rooney,Fiona,Rooney,,190,Fiona Rooney,"ROONEY,FIONA",ROONEYFIONADREW,8,0,,,Drew,DREW,1050-4578,,,,,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,1,00:00,0,0,1.000,2,4,0,2,1,1,.500,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Regina Williams,Regina,Williams,,190,Regina Williams,"WILLIAMS,REGINA",WILLIAMSREGINADREW,17,2,,,Drew,DREW,1050-4857,,,,,,2.82,0,6,0,0,0,0,24,2,6,0,0,0,0,7,1,0,0,0,0,0,0,0,0,22,6,23,11,120:00,0,0,1.000,79,107,15,48,6,42,.738,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Zoey Pipher,Zoey,Pipher,,190,Zoey Pipher,"PIPHER,ZOEY",PIPHERZOEYDREW,17,17,,,Drew,DREW,1050-4622,,,,,,0.29,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,20,24,8,9,1005:00,9,0,1.000,5,6,0,5,3,2,.833,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Delaney Smith,Delaney,Smith,,190,Delaney Smith,"SMITH,DELANEY",SMITHDELANEYDREW,8,0,,,Drew,DREW,1050-4856,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,2,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Skyler Ribitzki,Skyler,Ribitzki,,190,Skyler Ribitzki,"RIBITZKI,SKYLER",RIBITZKISKYLERDREW,6,0,,,Drew,DREW,1050-4604,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Olivia Trowbridge,Olivia,Trowbridge,,190,Olivia Trowbridge,"TROWBRIDGE,OLIVIA",TROWBRIDGEOLIVIADREW,9,1,,,Drew,DREW,1050-4703,,,,,,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,4,0,60:00,0,0,1.000,4,5,0,3,2,1,.800,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Kristina Lowe,Kristina,Lowe,,190,Kristina Lowe,"LOWE,KRISTINA",LOWEKRISTINADREW,17,17,,,Drew,DREW,1050-4619,,,,,,1.59,0,4,0,0,0,0,14,3,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,47,56,18,43,1005:00,9,0,1.000,39,53,11,27,5,22,.736,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Rorrie Sifers,Rorrie,Sifers,,190,Rorrie Sifers,"SIFERS,RORRIE",SIFERSRORRIEDREW,12,0,,,Drew,DREW,1050-4702,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,45:00,0,0,1.000,0,0,0,0,0,0,.000,12,285:53,38,27,0,2,0,0,0,0,0,86,7.98,.415
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Kaitlyn Llompart,Kaitlyn,Llompart,,190,Kaitlyn Llompart,"LLOMPART,KAITLYN",LLOMPARTKAITLYNDREW,17,17,,,Drew,DREW,1050-4854,,,,,,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,17,3,9,12,1005:00,9,0,1.000,0,0,0,1,1,0,.000,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Gianna Paz,Gianna,Paz,,190,Gianna Paz,"PAZ,GIANNA",PAZGIANNADREW,16,16,,,Drew,DREW,1050-4855,,,,,,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,41,0,12,30,945:00,9,0,1.000,2,3,0,1,0,1,.667,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Hayden Scotti,Hayden,Scotti,,190,Hayden Scotti,"SCOTTI,HAYDEN",SCOTTIHAYDENDREW,16,15,,,Drew,DREW,1050-4626,,,,,,2.88,0,3,0,0,0,0,17,1,2,4,0,0,0,4,2,0,0,0,0,0,0,0,0,26,0,41,11,885:00,9,0,1.000,42,64,14,46,23,23,.656,,,,,,,,,,,,,,
2026-27,wlax,Landmark Conference,landmark_conference,Drew,Paige Shaw,Paige,Shaw,,190,Paige Shaw,"SHAW,PAIGE",SHAWPAIGEDREW,17,17,,,Drew,DREW,1050-4580,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,1,945:00,9,0,1.000,0,0,0,0,0,0,.000,17,599:16,108,70,0,10,7,0,0,0,0,242,10.81,.393
