season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,composite_score,global_rank,rating
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Messiah,"Kagoro, Alex",Alex,Kagoro,,411,"Kagoro, Alex","KAGORO, ALEX",Messiah,Mess,995-4078,83,40,4,0,4,0,.294,809,159,397,19,4,79,0,27,82,283,0,0,257,4,89,37,7,33,4,444.5,0,4.78,0.23,1.07,0.45,0.33,5.36,,,,,,,8.570951232442027,1,99
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Stevens,"Stiemer, Julius",Julius,Stiemer,,679,"Stiemer, Julius","STIEMER, JULIUS",Stevens,Stev,1230-7817,76,32,28,0,28,0,.288,559,86,247,21,2,66,0,32,57,253,0,0,238,9,115,42,4,33,9,304.5,0,3.25,0.28,1.51,0.55,0.42,4.01,,,,,,,7.442925864697878,2,99
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Misericordia,"U'Glay, Chris",Chris,U'Glay,,16142,"U'Glay, Chris","U'GLAY, CHRIS",Misericordia,Mis,0,96,52,1,0,1,0,.207,658,138,274,14,8,96,0,47,98,400,0,0,459,18,134,54,2,49,5,350.5,0,2.85,0.15,1.40,0.56,0.49,3.65,,,,,,,6.665563752534082,3,99
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Stevens,"Lobdell, Jacob",Jacob,Lobdell,,679,"Lobdell, Jacob","LOBDELL, JACOB",Stevens,Stev,1230-7816,22,8,18,0,18,0,.457,70,8,40,1,1,5,0,9,19,76,0,0,2,0,10,24,6,19,5,63.5,0,1.82,0.05,0.45,1.09,0.41,2.89,,,,,,,6.523748169059153,4,98
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Hood,"Casas, Charles",Charles,Casas,,8404,"Casas, Charles","CASAS, CHARLES",Hood,Hood,656-3210,79,44,8,0,8,0,.152,854,173,303,23,7,117,0,31,58,273,0,0,312,22,104,25,3,19,6,349.5,0,3.84,0.29,1.32,0.32,0.39,4.42,,,,,,,6.475964885330965,5,98
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Stevens,"Schmid, Ryan",Ryan,Schmid,,679,"Schmid, Ryan","SCHMID, RYAN",Stevens,Stev,1230-7372,79,23,12,0,12,0,.357,558,56,255,8,2,56,0,13,21,232,0,0,3,1,119,41,2,34,7,292,1,3.23,0.10,1.51,0.52,0.16,3.70,,,,,,,6.175909852274286,6,98
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Arcadia,"Clendening, Josh",Josh,Clendening,,966,"Clendening, Josh","CLENDENING, JOSH",Arcadia,ARC,1301-2341,76,40,14,0,14,0,.181,620,90,202,4,1,56,0,29,50,284,0,0,6,2,142,28,3,25,3,246.5,0,2.66,0.05,1.87,0.37,0.38,3.24,,,,,,,5.492290090049866,7,97
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Misericordia,"McCue, Jacob",Jacob,McCue,,16142,"McCue, Jacob","MCCUE, JACOB",Misericordia,Mis,0,24,4,23,0,23,0,.545,66,8,44,0,2,7,0,8,14,68,0,0,2,0,10,19,2,15,4,63.5,0,1.83,0.00,0.42,0.79,0.33,2.65,,,,,,,5.400473928598299,8,97
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Eastern,"Broussard, Edwin",Edwin,Broussard,,8968,"Broussard, Edwin","BROUSSARD, EDWIN",Eastern,East,0,23,10,2,0,2,0,.425,73,7,38,1,1,6,0,10,15,96,0,0,0,0,5,20,1,14,6,61,0,1.65,0.04,0.22,0.87,0.43,2.65,,,,,,,5.100763453286136,9,97
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Stevenson,"Laukhuff, Tanner",Tanner,Laukhuff,,21852,"Laukhuff, Tanner","LAUKHUFF, TANNER",Stevenson,Stev,660-5327,79,32,6,0,6,0,.216,626,113,248,12,6,74,0,22,45,298,0,0,405,14,106,15,5,11,4,279.5,0,3.14,0.15,1.34,0.19,0.28,3.54,,,,,,,4.571561150021177,10,96
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Messiah,"McConnell, Tyler",Tyler,McConnell,,411,"McConnell, Tyler","MCCONNELL, TYLER",Messiah,Mess,995-4302,95,43,8,0,8,0,.241,622,122,272,34,3,123,0,20,86,368,0,0,393,15,130,33,6,25,8,312.5,0,2.86,0.36,1.37,0.35,0.21,3.29,,,,,,,4.46126131139431,11,96
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Eastern,"Broussard, Trey",Trey,Broussard,,8968,"Broussard, Trey","BROUSSARD, TREY",Eastern,East,1304-6231,56,27,2,0,2,0,.349,209,32,105,1,0,17,0,14,46,166,0,0,3,2,21,50,5,39,11,150,2,1.88,0.02,0.38,0.89,0.25,2.68,,,,,,,4.346684158526593,12,96
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Eastern,"Wokocha, Kaodi",Kaodi,Wokocha,,8968,"Wokocha, Kaodi","WOKOCHA, KAODI",Eastern,East,1304-5700,105,39,1,0,1,0,.211,781,126,291,17,6,107,0,17,41,353,0,0,380,17,179,32,4,27,5,326.5,0,2.77,0.16,1.70,0.30,0.16,3.11,,,,,,,4.108610047026258,13,95
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Messiah,"Snyder, Todd",Todd,Snyder,,411,"Snyder, Todd","SNYDER, TODD",Messiah,Mess,995-4457,93,42,1,0,1,0,.345,342,49,167,6,1,42,0,24,81,294,0,0,4,0,25,82,1,64,18,241,1,1.80,0.06,0.27,0.88,0.26,2.59,,,,,,,4.076080981362229,14,95
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Messiah,"Rajnic, Seth",Seth,Rajnic,,411,"Rajnic, Seth","RAJNIC, SETH",Messiah,Mess,995-4458,13,12,12,0,12,0,.400,35,6,20,1,0,3,0,2,3,14,0,0,0,0,1,15,0,13,2,30.5,0,1.54,0.08,0.08,1.15,0.15,2.35,,,,,,,4.049584631886676,15,94
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Misericordia,"Clendening, Benjamin",Benjamin,Clendening,,16142,"Clendening, Benjamin","CLENDENING, BENJAMIN",Misericordia,Mis,0,98,49,6,0,6,0,.350,254,27,116,11,5,45,0,23,60,378,0,0,7,0,39,110,6,89,21,204.5,0,1.18,0.11,0.40,1.12,0.23,2.09,,,,,,,3.9474705893210555,16,94
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Misericordia,"Fehnel, Jackson",Jackson,Fehnel,,16142,"Fehnel, Jackson","FEHNEL, JACKSON",Misericordia,Mis,0,104,53,4,0,4,0,.247,582,115,259,41,6,162,0,12,14,329,0,0,540,11,167,43,1,36,7,296,0,2.49,0.39,1.61,0.41,0.12,2.85,,,,,,,3.8909711292974714,17,94
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Stevenson,"Dixon, Michael",Michael,Dixon,,21852,"Dixon, Michael","DIXON, MICHAEL",Stevenson,Stev,660-6369,13,4,20,0,20,0,.329,73,14,38,1,0,5,0,1,11,33,0,0,61,0,18,3,0,2,1,41,0,2.92,0.08,1.38,0.23,0.08,3.15,,,,,,,3.844628441417372,18,93
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Messiah,"Eby, Jake",Jake,Eby,,411,"Eby, Jake","EBY, JAKE",Messiah,Mess,995-4300,89,37,18,0,18,0,.439,326,49,192,7,3,21,0,1,7,35,0,0,6,0,23,79,3,62,17,241,0,2.16,0.08,0.26,0.89,0.01,2.71,,,,,,,3.7541609210542077,19,93
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Widener,"Marquis, Stephen",Stephen,Marquis,,783,"Marquis, Stephen","MARQUIS, STEPHEN",Widener,Wide,997-4505,81,31,11,0,11,0,.169,543,116,208,11,3,65,0,21,58,258,0,0,264,17,79,33,5,26,7,249,0,2.57,0.14,0.98,0.41,0.26,3.07,,,,,,,3.628356979130978,20,93
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Misericordia,"Drake, Isaac",Isaac,Drake,,16142,"Drake, Isaac","DRAKE, ISAAC",Misericordia,Mis,0,32,6,11,0,11,0,.379,116,13,57,3,4,29,0,15,30,75,0,0,66,4,19,9,1,6,3,78,0,1.78,0.09,0.59,0.28,0.47,2.44,,,,,,,3.618583605848371,21,92
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Stevens,"Olcott, Alex",Alex,Olcott,,679,"Olcott, Alex","OLCOTT, ALEX",Stevens,Stev,1230-7374,46,10,1,0,1,0,.214,285,46,107,9,0,30,0,7,22,126,0,0,222,7,70,18,1,17,1,123.5,0,2.33,0.20,1.52,0.39,0.15,2.68,,,,,,,3.4428022225680346,22,92
2026-27,mvball,Middle Atlantic Conferences (MAC),mac,Stevenson,"Kouchoukos, Kevin",Kevin,Kouchoukos,,21852,"Kouchoukos, Kevin","KOUCHOUKOS, KEVIN",Stevenson,Stev,660-5016,52,23,21,0,21,0,.144,305,62,106,6,4,43,0,6,19,173,0,0,2,0,109,24,10,19,5,126.5,1,2.04,0.12,2.10,0.46,0.12,2.43,,,,,,,3.4225562775099765,23,92
