season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,A. Campbell,A.,Campbell,,341,A. Campbell,0,0LA VERNE,41,41,,,116,14,42,34,13,0,5,5,0,0,15,0,1,1,2,4,0,0,0,1,0,2,0,0.376,70,127,2,.500,.362,.603,63,9,4,7,0,24,3,0,0,76,.947,27,.889,,4,6,24,34,"11,34",0.32,11,34,"26,65",0.40,26,65,"22,51",0.43,22,51,"6,13",0.46,6,13,0,0,0,0,"9,22","14,20","42,72",6,0,0,0,1,0,0,0,13,16,0,,La Verne,LA VERNE,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.865342374826778,11,96
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Jenay Scott,Jenay,Scott,,567,Jenay Scott,0,0REDLANDS,50,40,,,107,36,49,11,1,0,0,15,0,0,13,7,20,2,1,0,0,0,0,0,0,0,0,0.525,50,123,22,.909,.458,.467,90,1,7,0,0,0,0,0,0,98,.929,0,.000,,8,5,27,10,"14,35",0.40,14,35,"28,58",0.48,28,58,"19,42",0.45,19,42,"5,7",0.71,5,7,0,0,0,0,"13,24","8,11","43,61",64,0,0,0,1,0,0,0,8,22,0,,Redlands,REDLANDS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.615254424125807,12,96
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Whittier,M. Palos,M.,Palos,,781,M. Palos,0,0WHITTIER,38,38,,,117,22,45,34,9,1,3,12,0,4,3,0,0,0,0,6,0,0,0,0,0,3,0,0.439,65,139,0,.000,.385,.556,105,44,3,2,0,3,1,6,0,152,.980,4,.750,,4,4,22,50,"15,37",0.41,15,37,"28,75",0.37,28,75,"18,46",0.39,18,46,"4,8",0.50,4,8,0,0,0,0,"8,23","13,21","51,90",7,0,0,0,0,0,0,0,14,20,0,,Whittier,WHITTIER,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.537340587241996,13,95
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,V. Burnham,V.,Burnham,,549,V. Burnham,0,0PP,42,42,,,134,25,37,24,8,0,6,3,0,4,13,3,2,0,2,1,0,0,0,0,1,1,0,0.310,63,144,2,1.000,.276,.470,61,1,2,0,0,0,0,0,0,64,.969,0,.000,,4,10,29,53,"15,53",0.28,15,53,"24,82",0.29,24,82,"13,46",0.28,13,46,"2,9",0.22,2,9,0,0,0,0,"5,18","4,10","43,89",25,0,0,0,0,0,0,0,10,46,0,,Pomona-Pitzer,PP,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.884101114057253,14,95
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,B. Carreon,B.,Carreon,,549,B. Carreon,0,0PP,41,41,,,83,34,27,22,7,1,2,17,0,20,10,5,2,1,14,1,0,0,0,0,0,0,0,0.529,42,135,3,.667,.325,.506,72,115,13,0,0,0,0,4,0,200,.935,0,.000,,7,3,32,22,"12,29",0.41,12,29,"16,39",0.41,16,39,"13,28",0.46,13,28,"0,4",0,0,4,0,0,0,0,"18,32","4,6","43,61",24,0,0,0,0,0,0,0,18,12,0,,Pomona-Pitzer,PP,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.806725917280362,15,95
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,La Verne,A. Alderete,A.,Alderete,,341,A. Alderete,0,0LA VERNE,42,41,,,134,39,46,14,6,0,0,11,0,2,10,4,24,2,1,0,0,0,0,0,0,0,0,0.401,52,148,26,.923,.343,.388,73,3,9,0,0,0,0,0,0,85,.894,0,.000,,5,8,47,25,"8,34",0.24,8,34,"23,60",0.38,23,60,"15,40",0.38,15,40,"9,15",0.60,9,15,0,0,0,0,"29,58","8,14","40,61",58,0,0,0,0,0,0,0,16,21,0,,La Verne,LA VERNE,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6540501719678495,16,94
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Murphy Miranda,Murphy,Miranda,,134,Murphy Miranda,0,0CHAPMAN,46,46,,,128,39,47,20,6,6,0,35,0,4,10,5,7,0,0,2,0,0,0,0,0,1,0,0.509,65,169,7,1.000,.367,.508,77,1,4,0,0,0,0,0,0,82,.951,0,.000,,1,2,21,49,"5,25",0.20,5,25,"20,52",0.38,20,52,"14,38",0.37,14,38,"8,14",0.57,8,14,0,0,0,0,"39,71","9,14","37,61",24,0,0,0,0,0,0,0,13,22,0,,Chapman,CHAPMAN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.649129769120267,17,94
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Isabella Culp,Isabella,Culp,,567,Isabella Culp,0,0REDLANDS,49,46,,,118,19,36,26,6,0,4,20,0,6,11,3,4,1,0,2,0,0,0,0,0,0,0,0.425,54,146,5,.800,.305,.458,146,21,2,3,0,24,7,0,0,169,.988,31,.774,,5,3,26,42,"11,40",0.28,11,40,"18,65",0.28,18,65,"10,47",0.21,10,47,"0,1",0,0,1,0,0,0,0,"14,33","8,10","39,74",184,0,0,0,0,0,0,0,8,37,0,,Redlands,REDLANDS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61797450331337,18,94
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,California Lutheran,D. Diaz,D.,Diaz,,105,D. Diaz,0,0CAL LUTH,30,30,,,92,8,46,27,14,2,0,9,0,4,7,1,0,0,0,4,0,0,0,1,0,1,0,0.541,64,109,0,.000,.500,.696,9,1,0,0,0,0,0,0,0,10,1.000,0,.000,,0,5,22,21,"13,30",0.43,13,30,"25,52",0.48,25,52,"18,37",0.49,18,37,"0,2",0,0,2,0,0,0,0,"15,27","7,12","38,61",81,0,0,0,48,0,0,0,12,22,0,,California Lutheran,CAL LUTH,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6172347061143455,19,94
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Occidental,P. Pedrosa,P.,Pedrosa,,516,P. Pedrosa,0,0OCCIDENT,2,2,,,3,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.800,2,5,1,1.000,.667,.667,4,3,1,0,0,0,0,0,0,8,.875,0,.000,,0,0,0,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,"1,1",1.00,1,1,0,0,0,0,"1,2",0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,Occidental,OCCIDENT,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6044728327431095,20,93
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Whittier,A. Salazar,A.,Salazar,,781,A. Salazar,0,0WHITTIER,41,41,,,123,25,43,35,10,0,2,9,0,2,8,5,0,3,2,0,0,0,0,0,0,2,0,0.403,59,136,3,.000,.350,.480,72,84,10,0,0,0,0,10,0,166,.940,0,.000,,6,3,29,41,"11,33",0.33,11,33,"31,73",0.42,31,73,"26,51",0.51,26,51,"8,11",0.73,8,11,0,0,0,0,"16,37","9,17","43,79",48,0,0,0,0,0,0,0,6,28,0,,Whittier,WHITTIER,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.586191453819506,21,93
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Whittier,K. Nutter,K.,Nutter,,781,K. Nutter,0,0WHITTIER,40,40,,,124,32,57,11,10,0,1,19,0,4,4,4,1,0,2,1,0,0,0,0,0,2,0,0.541,70,150,1,1.000,.460,.565,71,85,12,0,0,0,0,14,0,168,.929,0,.000,,5,6,31,31,"9,30",0.30,9,30,"27,61",0.44,27,61,"14,34",0.41,14,34,"6,11",0.55,6,11,0,0,0,0,"31,49","4,7","45,73",28,0,0,0,0,0,0,0,9,24,0,,Whittier,WHITTIER,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57129494859166,22,93
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Whittier,M. Rodriguez,M.,Rodriguez,,781,M. Rodriguez,0,0WHITTIER,39,39,,,116,28,40,19,10,0,3,16,1,3,12,3,2,0,1,1,0,0,0,0,0,1,0,0.434,59,137,2,1.000,.345,.509,72,19,6,12,1,32,9,2,0,97,.938,41,.780,,2,8,25,39,"11,35",0.31,11,35,"24,80",0.30,24,80,"11,42",0.26,11,42,"2,10",0.20,2,10,0,0,0,0,"13,21","5,10","35,86",9,0,0,0,0,0,0,0,6,36,0,,Whittier,WHITTIER,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45209939117877,23,93
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Hester Ashley,Hester,Ashley,,134,Hester Ashley,0,0CHAPMAN,16,9,,,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,2,3,0,.000,.500,1.000,0,18,0,0,0,10,0,0,0,18,1.000,10,1.000,,0,0,1,0,0,0,0,0,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,"2,2",0,0,0,0,0,0,0,0,0,0,0,,Chapman,CHAPMAN,0,True,54,1,8,4,1,1,4,1,0,0,48.2,20,17,19,25,5,2,1,2.45,202,227,3,4,0,0,2,0,2,10,.267,40,76,0,"1,22","4,31","3,29",0,"8,32",5.224223452771494,24,92
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Redlands,Kassidy Long,Kassidy,Long,,567,Kassidy Long,0,0REDLANDS,47,35,,,109,17,47,40,16,1,0,24,0,0,11,3,1,0,0,3,0,0,0,0,0,2,0,0.522,65,136,1,1.000,.431,.596,13,10,3,0,0,0,0,0,0,26,.885,0,.000,,5,2,25,25,"19,38",0.50,19,38,"32,65",0.49,32,65,"26,53",0.49,26,53,"2,5",0.40,2,5,0,0,0,0,"9,22","21,25","52,75",164,0,0,0,190,0,0,0,18,17,0,,Redlands,REDLANDS,0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,,,,,,,,,4.950914223812554,25,92
2025-26,softball,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Chapman,Kennedy Samantha,Kennedy,Samantha,,134,Kennedy Samantha,0,0CHAPMAN,46,46,,,110,25,35,12,2,2,1,8,0,2,6,2,19,0,7,0,0,0,0,0,0,0,0,0.375,44,127,19,1.000,.318,.400,57,5,0,0,0,0,0,0,0,62,1.000,0,.000,,6,7,41,29,"9,41",0.22,9,41,"18,53",0.34,18,53,"12,35",0.34,12,35,"4,12",0.33,4,12,0,0,0,0,"18,27","1,8","32,61",26,0,0,0,0,0,0,0,16,25,0,,Chapman,CHAPMAN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.488574341807361,26,92
