season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Sabe, Pol",Pol,Sabe,,114,"Sabe, Pol","SABE,POL",Calvin,CAL,1086-2867,2,2,27,0,27,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,141:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,235,56
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Adrian,"Sambe, Doudou",Doudou,Sambe,,4,"Sambe, Doudou","SAMBE,DOUDOU",Adrian,ADRIAN,1083-14357,2,1,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,5,0,0,0,2.50,.00,.00,.00,0,,94:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,236,56
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Sarka, Zane",Zane,Sarka,,30037,"Sarka, Zane","SARKA,ZANE",Trine,TRINE,1091-4746,0,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,237,56
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Saw, Dhruv",Dhruv,Saw,,326,"Saw, Dhruv","SAW,DHRUV",Kalamazoo,KMZ,1088-2226,3,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,72:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,238,56
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Schlabach, Jayden",Jayden,Schlabach,,30037,"Schlabach, Jayden","SCHLABACH,JAYDEN",Trine,TRINE,1091-4747,0,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,239,56
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Schlaff, Benjamin",Benjamin,Schlaff,,15,"Schlaff, Benjamin","SCHLAFF,BENJAMIN",Albion,AC,1084-3527,0,0,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,240,55
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Scholtens, Micah",Micah,Scholtens,,30037,"Scholtens, Micah","SCHOLTENS,MICAH",Trine,TRINE,1091-5561,0,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,241,55
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Hope,"Schroeder, Ben",Ben,Schroeder,,286,"Schroeder, Ben","SCHROEDER,BEN",Hope,HOPE,0,1,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,242,55
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Scripps Ewing, Connor",Connor,Scripps Ewing,,15,"Scripps Ewing, Connor","SCRIPPS EWING,CONNOR",Albion,AC,1084-3973,0,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,243,55
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,"Shaban, Dylan",Dylan,Shaban,,114,"Shaban, Dylan","SHABAN,DYLAN",Calvin,CAL,1086-2540,1,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,29:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,244,55
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Trine,"Smith, Colby",Colby,Smith,,30037,"Smith, Colby","SMITH,COLBY",Trine,TRINE,1091-5046,0,0,32,0,32,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,-1.3501225219466497,245,55
