conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Whitney Duell,,,,52,52,172,49,62,21,8,1,0,19,0,2,8,4,13,2,1,1,0,0,0,0,0,1,0,0.428,72,195,15,.867,.360,.419,62,69,4,0,0,0,0,4,0,135,.970,0,.000,12,4,64,29,"26,48",0.54,26,48,"29,68",0.43,29,68,"23,54",0.43,23,54,"2,9",0.22,2,9,0,0,0,0,"39,87","6,10","45,74",12,0,0,0,0,0,0,0,13,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Karley Trine,,,,40,38,120,33,48,27,12,5,4,11,0,0,10,1,1,0,0,2,0,0,0,0,0,0,0,0.444,82,133,1,1.000,.400,.683,50,1,1,0,0,0,0,0,0,52,.981,0,.000,3,5,19,42,"14,31",0.45,14,31,"25,68",0.37,25,68,"12,33",0.36,12,33,"2,4",0.50,2,4,0,0,0,0,"6,10","4,12","36,71",2,0,0,0,22,0,0,0,9,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Tyra Marcum,,,,52,52,157,44,66,57,10,2,19,20,0,9,26,2,0,0,0,2,0,0,0,3,0,3,0,0.505,137,188,0,.000,.420,.873,248,9,2,0,0,0,0,8,0,259,.992,0,.000,3,3,25,40,"23,55",0.42,23,55,"38,98",0.39,38,98,"22,61",0.36,22,61,"5,9",0.56,5,9,0,0,0,0,"14,25","11,17","58,108",11,0,0,0,0,0,0,0,15,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Debbie Hill,,,,52,52,137,38,53,70,12,0,21,44,2,2,39,7,2,0,0,3,0,0,0,0,0,2,0,0.532,128,186,2,1.000,.387,.934,1,24,0,0,0,9,3,1,0,25,1.000,12,.750,4,1,13,31,"25,52",0.48,25,52,"37,81",0.46,37,81,"28,63",0.44,28,63,"3,8",0.38,3,8,0,0,0,0,"13,31","12,22","70,105",24,0,0,0,13,0,0,0,15,21,0,107,1,17,14,2,0,9,5,0,0,102.0,58,56,15,97,12,1,9,3.84,404,424,0,0,0,2,3,0,0,32,.265,87,115,0,"0,1","53,151","13,69",0,"0,1"
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Macy Rocha,,,,51,51,152,33,58,50,10,1,10,21,0,1,22,1,3,0,0,0,0,0,0,0,0,1,0,0.460,100,174,3,1.000,.382,.658,35,35,5,0,0,0,0,0,0,75,.933,0,.000,5,4,29,39,"27,73",0.37,27,73,"33,89",0.37,33,89,"25,68",0.37,25,68,"5,6",0.83,5,6,0,0,0,0,"11,24","11,15","52,94",82,0,0,0,0,0,0,0,15,59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Emma Lee,,,,52,52,151,48,55,39,9,2,6,13,0,10,11,5,33,0,0,2,0,0,0,0,0,0,0,0.443,86,176,33,1.000,.364,.570,64,1,0,0,0,0,0,1,0,65,1.000,0,.000,6,8,28,51,"16,47",0.34,16,47,"30,79",0.38,30,79,"19,52",0.37,19,52,"5,6",0.83,5,6,0,0,0,0,"14,32","10,13","48,88",13,0,0,0,0,0,0,0,9,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Emma Beyer,,,,51,51,144,32,47,31,5,1,3,12,0,3,17,6,28,2,1,1,0,0,0,0,0,1,0,0.388,63,161,30,.933,.326,.438,57,63,9,0,0,0,0,3,0,129,.930,0,.000,10,5,30,43,"10,38",0.26,10,38,"28,85",0.33,28,85,"22,65",0.34,22,65,"1,6",0.17,1,6,0,0,0,0,"12,28","14,18","47,92",45,0,0,0,0,0,0,0,9,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Keelin Wheaton,,,,34,32,78,26,25,21,3,0,1,15,0,1,13,3,12,0,4,2,0,0,0,0,0,1,0,0.427,31,100,12,1.000,.321,.397,24,0,1,0,0,0,0,0,0,25,.960,0,.000,3,2,19,24,"4,23",0.17,4,23,"20,53",0.38,20,53,"17,41",0.41,17,41,"0,4",0,0,4,0,0,0,0,"6,12","10,14","35,61",14,0,0,0,0,0,0,0,18,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Ainsley Phillips,,,,51,51,128,31,35,32,11,0,8,17,0,1,16,5,7,1,3,1,0,0,0,2,0,3,0,0.361,70,150,8,.875,.273,.547,338,18,3,9,0,32,8,0,0,359,.992,40,.800,7,1,34,42,"9,50",0.18,9,50,"20,78",0.26,20,78,"15,58",0.26,15,58,"0,5",0,0,5,0,0,0,0,"15,28","8,12","40,84",24,0,0,0,0,0,0,0,14,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,softball,Trine,Alexis Michon,,,,32,26,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,6,0,.000,.000,.000,8,34,1,0,0,15,3,0,0,43,.977,18,.833,0,0,3,0,"0,1",0,0,1,"0,5",0,0,5,"0,5",0,0,5,0,0,0,0,0,0,0,0,0,"0,1","3,5",0,0,0,0,"0,1",0,0,1,3,0,0,83,1,26,26,1,3,22,10,0,0,168.1,21,18,7,209,10,2,6,0.75,583,604,1,3,0,2,9,0,0,50,.142,188,104,0,"1,7","0,4","0,3",0,"1,8"
