season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,composite_score,global_rank,rating
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Wooster,"Lindberg, Hannah",Hannah,Lindberg,,807,"Lindberg, Hannah","LINDBERG,HANNAH",Wooster,WOO,1226-3416,2,2,2,0,2,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,167:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,51,88
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Lipp, Zoe",Zoe,Lipp,,335,"Lipp, Zoe","LIPP,ZOE",Kenyon,KYN,1219-2845,1,1,10,0,10,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,52,88
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Wooster,"Martin, Zoey",Zoey,Martin,,807,"Martin, Zoey","MARTIN,ZOEY",Wooster,WOO,1226-3203,2,2,7,0,7,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,78:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,53,87
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Mominee, Sophia",Sophia,Mominee,,520,"Mominee, Sophia","MOMINEE,SOPHIA",Ohio Wesleyan,OWU,1222-3493,3,3,42,0,42,0,0,1,7,0,0,0,0,0,2.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,11,0,2,0,3.67,.67,.00,.00,0,,215:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,54,87
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Denison,"Palmer, Ella",Ella,Palmer,,182,"Palmer, Ella","PALMER,ELLA",Denison,DEN,1214-3674,3,2,11,0,11,0,0,1,6,0,0,0,0,0,2.00,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,55,87
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Pasco, Maia",Maia,Pasco,,335,"Pasco, Maia","PASCO,MAIA",Kenyon,KYN,1219-3129,1,0,13,0,13,0,0,1,3,0,0,0,0,0,3.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,56,87
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Denison,"Russell, Josie",Josie,Russell,,182,"Russell, Josie","RUSSELL,JOSIE",Denison,DEN,1214-3676,2,0,8,0,8,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,42:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,57,87
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Wooster,"Stoller, Mia",Mia,Stoller,,807,"Stoller, Mia","STOLLER,MIA",Wooster,WOO,1226-2838,2,2,5,0,5,0,0,1,3,0,0,0,0,0,1.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,169:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,58,86
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Streeter, Emmy",Emmy,Streeter,,177,"Streeter, Emmy","STREETER,EMMY",DePauw,DPW,1274-6501,2,2,26,0,26,0,0,1,3,0,0,0,0,0,1.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,109:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,59,86
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Wooster,"Tarpy, Emeili",Emeili,Tarpy,,807,"Tarpy, Emeili","TARPY,EMEILI",Wooster,WOO,1226-3134,2,0,12,0,12,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,56:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,60,86
2026-27,wsoc,North Coast Athletic Conference (NCAC),ncac,Kenyon,"Voutsinas, Mia",Mia,Voutsinas,,335,"Voutsinas, Mia","VOUTSINAS,MIA",Kenyon,KYN,1219-3141,1,1,15,0,15,0,0,1,1,0,0,0,0,0,1.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,,-0.43900467742085425,61,86
