conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Annakate Estock,,,,19,18,0.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.0,7.0,1095:00,170.0,0.0,1.0,,,,,,,,,,,,,,,33.0,46.0,6.0,40.0,20.0,20.0,0.717,1.4081975338317474,0.7676906288168196,2.5758630326343224,-0.04033992297520822,-0.11852075452936837,2.7883527413597897,0.0,2.66245485993394,16,80
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Maddie Mashburn,,,,19,11,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,23.0,8.0,678:00,77.0,0.0,1.0,,,,,,,,,,,,,,,30.0,37.0,4.0,33.0,16.0,17.0,0.811,1.041341077146546,0.5572722962625224,1.9288505547597228,0.3324213905931711,-0.0068818502629955855,0.7565125525070782,0.0,2.632411143584591,17,80
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Morgan Boylan,,,,17,5,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,4.0,458:00,93.0,0.0,1.0,,,,,,,,,,,,,,,29.0,36.0,1.0,34.0,17.0,17.0,0.806,1.093749142387289,0.5572722962625224,2.0906036742283725,-0.4876534992572634,-0.4534374673284867,0.5126917298447528,0.0,2.515585569443541,18,79
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Gracie Garner,,,,17,13,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,16.0,9.0,771:00,24.0,0.0,1.0,,,,,,,,,,,,,,,40.0,50.0,2.0,32.0,10.0,22.0,0.8,0.9889330119058029,0.9079695171863511,0.9583318379478232,0.5560781787341987,0.1047570540033772,0.1875972996283189,0.0,2.5093525621883046,19,78
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Elizabeth Muller,,,,17,3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,27.0,5.0,377:00,186.0,0.0,1.0,,,,,,,,,,,,,,,39.0,51.0,5.0,36.0,15.0,21.0,0.765,1.1985652728687752,0.8378300730015854,1.7670974352910729,-0.33854897382991167,-0.3417985630621139,1.0816069827235122,0.0,2.469050481816782,20,78
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Sophia Richardson,,,,17,9,0.0,7.0,0.0,0.0,0.0,1.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,26.0,33.0,20.0,594:00,81.0,0.0,1.0,,,,,,,,,,,,,,,36.0,50.0,16.0,30.0,10.0,20.0,0.72,0.8841168814243167,0.7676906288168196,0.9583318379478232,1.599809856725661,1.3327850009334778,1.5692486280481628,0.0,2.4211806771197253,21,77
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Ella Townsend,,,,17,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,4.0,6.0,30.0,893:00,70.0,0.0,1.0,,,,,,,,,,,,,,,11.0,14.0,0.0,15.0,8.0,7.0,0.786,0.0979959028131703,-0.14412214558513511,0.6348255990105234,2.8671983228581506,2.449174043597206,-0.6251387759127659,0.0,2.272043325954142,22,77
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Savannah Freeman,,,,17,17,0.0,5.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,52.0,30.0,20.0,963:00,59.0,0.0,1.0,,,,,,,,,,,,,,,30.0,38.0,10.0,27.0,9.0,18.0,0.789,0.7268926857020873,0.6274117404472881,0.7965787184791733,1.3761530685846335,1.3327850009334778,1.3254278053858375,0.0,2.0689374796964373,23,76
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Anna Conza,,,,13,11,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,5.0,18.0,603:00,59.0,0.0,1.0,,,,,,,,,,,,,,,20.0,27.0,13.0,22.0,8.0,14.0,0.741,0.4648523594983719,0.34685396370822513,0.6348255990105234,0.7051827041615505,1.1095071924007323,-0.7064123834668743,0.0,2.013685372127753,24,76
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Kinley Robinson,,,,15,15,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,2.0,888:00,48.0,0.0,1.0,,,,,,,,,,,,,,,41.0,51.0,4.0,31.0,10.0,21.0,0.804,0.9365249466650597,0.8378300730015854,0.9583318379478232,-0.33854897382991167,-0.6767152758612323,0.025050084520101937,0.0,1.9630219829144204,25,75
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Eliza Thacker,,,,15,14,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,40.0,10.0,828:00,48.0,0.0,1.0,,,,,,,,,,,,,,,29.0,35.0,7.0,32.0,15.0,17.0,0.829,0.9889330119058029,0.5572722962625224,1.7670974352910729,0.25786912787949523,0.21639595826975,2.138163880926922,0.0,1.9587330270935759,26,75
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Kennedy Harcourt,,,,15,12,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,14.0,7.0,34.0,704:00,29.0,0.0,1.0,,,,,,,,,,,,,,,22.0,34.0,7.0,16.0,4.0,12.0,0.647,0.1504039680539134,0.20657507533869363,-0.012186878864076305,1.8234666448666885,2.895729660662697,-0.5438651683586574,0.0,1.9404381721222934,27,74
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Erika Bolcar,,,,14,2,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,14.0,8.0,195:00,98.0,0.0,1.0,,,,,,,,,,,,,,,25.0,33.0,5.0,27.0,12.0,15.0,0.758,0.7268926857020873,0.4169934078929909,1.281838076885123,-0.41310123654358755,-0.0068818502629955855,0.025050084520101937,0.0,1.8217591059860503,28,74
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Isabel Fransen,,,,17,13,0.0,6.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,26.0,14.0,795:00,170.0,0.0,1.0,,,,,,,,,,,,,,,45.0,53.0,16.0,29.0,9.0,20.0,0.849,0.8317088161835735,0.7676906288168196,0.7965787184791733,0.03421233973846765,0.6629515753352412,1.0003333751694037,0.0,1.8124822466268011,29,73
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Addie Lewis,,,,17,17,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,42.0,27.0,13.0,1008:00,68.0,0.0,1.0,,,,,,,,,,,,,,,33.0,45.0,10.0,29.0,8.0,21.0,0.733,0.8317088161835735,0.8378300730015854,0.6348255990105234,-0.18944444840255995,0.5513126710688684,1.0816069827235122,0.0,1.6222684676026957,30,73
saa,Southern Athletic Association (SAA),2025-26,wlax,Sewanee,Alexa Berg,,,,15,0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,2.0,235:00,261.0,0.0,1.0,,,,,,,,,,,,,,,15.0,19.0,1.0,26.0,14.0,12.0,0.789,0.6744846204613443,0.20657507533869363,1.605344315822423,-0.7858625501119669,-0.6767152758612323,0.10632369207421041,0.0,1.4821828771863514,31,72
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Maddie Bevier,,,,18,9,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,19.0,19.0,532:00,32.0,0.0,1.0,,,,,,,,,,,,,,,41.0,54.0,7.0,21.0,5.0,16.0,0.759,0.41244429425762885,0.48713285207775664,0.1495662406045736,1.2270485431572817,1.221146096667105,0.4314181222906443,0.0,1.468738087374094,32,72
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Alban Erdle,,,,18,15,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,20.0,10.0,892:00,32.0,0.0,1.0,,,,,,,,,,,,,,,44.0,74.0,11.0,28.0,5.0,23.0,0.595,0.7793007509428305,0.9781089613711168,0.1495662406045736,-0.26399671111623585,0.21639595826975,0.5126917298447528,0.0,1.4471273706710788,33,72
saa,Southern Athletic Association (SAA),2025-26,wlax,Berry,Morgan Barton,,,,19,17,0.0,7.0,0.0,0.0,0.0,3.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,26.0,4.0,976:00,218.0,0.0,1.0,,,,,,,,,,,,,,,50.0,65.0,16.0,32.0,3.0,29.0,0.769,0.9889330119058029,1.3989456264797115,-0.17393999833272622,-0.41310123654358755,-0.4534374673284867,1.0003333751694037,0.0,1.3262365530272802,34,71
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Catherine Zeek,,,,15,11,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,22.0,5.0,651:00,24.0,0.0,1.0,,,,,,,,,,,,,,,37.0,54.0,9.0,26.0,4.0,22.0,0.685,0.6744846204613443,0.9079695171863511,-0.012186878864076305,0.18331686516581938,-0.3417985630621139,0.6752389449529698,0.0,1.0746893316554953,35,71
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Ellie Macdonald,,,,17,17,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,33.0,14.0,1008:00,68.0,0.0,1.0,,,,,,,,,,,,,,,37.0,46.0,12.0,24.0,5.0,19.0,0.804,0.5696684899798581,0.6975511846320539,0.1495662406045736,0.8542872295889022,0.6629515753352412,1.5692486280481628,0.0,1.059877996366681,36,70
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Payton Stevens,,,,18,6,0.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,22.0,12.0,357:00,44.0,0.0,1.0,,,,,,,,,,,,,,,34.0,47.0,4.0,23.0,4.0,19.0,0.723,0.517260424739115,0.6975511846320539,-0.012186878864076305,0.25786912787949523,0.43967376680249554,0.6752389449529698,0.0,1.005937847663314,37,70
saa,Southern Athletic Association (SAA),2025-26,wlax,Oglethorpe,Ellis Mitchum,,,,8,8,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,20.0,12.0,420:00,0.0,0.0,1.0,,,,,,,,,,,,,,,32.0,44.0,7.0,23.0,6.0,17.0,0.727,0.517260424739115,0.5572722962625224,0.31131936007322353,0.25786912787949523,0.43967376680249554,0.5126917298447528,0.0,0.9481503922136686,38,70
saa,Southern Athletic Association (SAA),2025-26,wlax,Rhodes,Bari Pinkett,,,,18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,12.0,42.0,1069:00,76.0,0.0,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,2.0,0.0,0.5,-0.5833089453164898,-0.6350982548784954,-0.3356931178013762,3.3890641618538817,3.788840894793679,-0.13749713058811502,0.0,0.8819976375492649,39,69
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,Samantha Shrader,,,,14,10,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,13.0,36.0,13.0,588:00,48.0,0.0,1.0,,,,,,,,,,,,,,,26.0,33.0,3.0,20.0,9.0,11.0,0.788,0.36003622901688576,0.13643563115392787,0.7965787184791733,1.3761530685846335,0.5513126710688684,1.8130694507104883,0.0,0.8798017784873045,40,69
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Isa Stumpf,,,,15,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,28.0,4.0,297:00,44.0,0.0,1.0,,,,,,,,,,,,,,,17.0,21.0,3.0,21.0,13.0,8.0,0.81,0.41244429425762885,-0.07398270140036936,1.443591196353773,-0.04033992297520822,-0.4534374673284867,1.1628805902776205,0.0,0.7504865173828177,41,68
saa,Southern Athletic Association (SAA),2025-26,wlax,Hendrix,C. Owens-Campbell,,,,15,15,0.0,5.0,0.0,0.0,0.0,2.0,11.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,31.0,4.0,873:00,90.0,0.0,1.0,,,,,,,,,,,,,,,22.0,30.0,8.0,23.0,9.0,14.0,0.733,0.517260424739115,0.34685396370822513,0.7965787184791733,-0.5622057619709393,-0.4534374673284867,1.4067014129399458,0.0,0.48497516467531043,42,68
saa,Southern Athletic Association (SAA),2025-26,wlax,Centre,Audrey Haines,,,,14,10,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,19.0,4.0,591:00,24.0,0.0,1.0,,,,,,,,,,,,,,,29.0,41.0,8.0,20.0,5.0,15.0,0.707,0.36003622901688576,0.4169934078929909,0.1495662406045736,-0.4876534992572634,-0.4534374673284867,0.4314181222906443,0.0,0.3434327848624972,43,68
