conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_plusminus,z_penalty_stats_minutes,composite_score,rank,rating
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"Prewitt, Ryan",,0,2,26,10,0,,0,0,0,0,0,0,0,1,0,9,21:00,0,0,0,0,0,1,8,0,0,0,,0.0,24,19,5,19,0,35,12,10,2,0.06,0,0,,,,,,,,,,,,,,,,,,0.8225032586063364,-0.011589546269429015,1.282481232150265,0.4803057551431822,,,1,99
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"Friedman, Grady",,0,3,20,4,0,,0,0,0,1,0,0,1,0,0,16,32:00,0,0,0,0,0,0,16,2,2,4,0.5,1.0,12,8,4,8,0,64,8,2,6,0.09,0,0,,,,,,,,,,,,,,,,,,0.3172278969575135,1.18213371948176,-0.28386936363800336,0.3701242567473074,,,2,96
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"Kesselring, Mason",,0,4,20,4,0,,0,0,0,1,0,0,2,1,0,7,14:00,0,0,0,0,0,0,7,141,106,247,0.571,0.75,13,11,2,5,0,47,15,10,5,0.11,0,0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2014597798429538,0.8837029030439628,1.282481232150265,0.1497612599555579,,,3,94
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"Lariviere, Nicolas",,0,6,26,12,0,,0,0,0,0,0,0,0,0,0,11,22:00,0,0,0,0,0,0,11,0,0,0,,0.0,32,7,25,20,0,28,10,9,1,0.04,0,0,,,,,,,,,,,,,,,,,,0.569865577781925,-0.31002036270722627,1.0866874076767314,2.6839357230606775,,,4,93
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"DellaDonna, Andrew",,0,8,10,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,2,0,2,1.0,100.0,4,3,1,2,0,18,2,2,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.44068514551572097,-0.6084511791450236,-0.28386936363800336,0.03957976155968316,,,5,92
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"Haddon-Harris, Taurin",,0,9,26,9,0,,0,0,0,0,0,0,1,2,0,7,14:00,0,0,0,0,0,0,7,183,147,330,0.555,0.8,28,9,19,8,0,54,18,14,4,0.07,0,0,,,,,,,,,,,,,,,,,,1.580416301079571,0.5852720866061655,2.065656530044399,2.0228467326854287,,,6,91
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"Gayfullin, Karim",,0,10,26,12,0,,0,0,0,1,0,0,1,0,0,5,10:00,0,0,0,0,0,0,5,248,193,441,0.562,0.78,18,13,5,11,0,50,13,11,2,0.04,0,0,,,,,,,,,,,,,,,,,,0.9488220990185422,-0.011589546269429015,1.4782750566237985,0.4803057551431822,,,7,91
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"Connor, Matt",,0,11,16,2,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,0,0,0,,0.0,13,11,2,1,0,39,5,5,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.061728624279103736,-0.6084511791450236,0.3035121097825973,0.1497612599555579,,,8,90
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"McDonough, Nolan",,0,12,18,8,0,,0,0,0,0,0,0,0,0,0,2,12:00,0,0,1,0,0,0,1,1,2,3,0.333,2.0,12,9,3,5,0,26,7,4,3,0.12,0,0,,,,,,,,,,,,,,,,,,0.19090905654530776,0.28684127016836825,0.10771828530906376,0.25994275835143266,,,9,89
ccc,The Commonwealth Coast Conference (CCC),2025-26,mhockey,Curry College,"Uzzell, Chance",,0,13,11,1,0,,0,0,0,0,0,0,0,1,0,3,06:00,0,0,0,0,0,0,3,1,0,1,1.0,100.0,6,2,4,2,0,16,4,2,2,0.13,0,0,,,,,,,,,,,,,,,,,,-0.18804746469130948,-0.011589546269429015,-0.28386936363800336,0.3701242567473074,,,10,89
