conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
ll,Liberty League (LL),2025-26,wbball,Union,"Perovic,Jelena",0,F,22,27,27,157,336,1,6,85,55,370,36,27,56,815,63,128,191,44,0,56,1,0,0.47,0.17,0.65,13.7,7.07,2.07,1.0,1.33,2.074074074074074,2.422705716798236,2.17483489918155,1.3423921761675626,0.8224988066428697,1.0642811384625817,0.5230423118027865,3.2658615577629906,9.422755510940505,1,99
ll,Liberty League (LL),2025-26,wbball,Union,"Cunningham,Olivia",0,F,11,26,22,113,251,1,6,66,44,271,19,48,77,740,58,219,277,52,0,68,0,0,0.45,0.17,0.67,10.42,10.65,2.96,1.85,0.73,2.6153846153846154,1.575374874017695,3.9030388120485835,2.36767280613852,1.36521279875361,0.9290182715733916,1.9047878562125,1.495465938879201,8.777091728090063,2,94
ll,Liberty League (LL),2025-26,wbball,Clarkson,"Griffin,Fallon",0,F,23,25,25,136,315,64,172,48,34,370,11,40,31,816,42,90,132,49,0,60,1,0,0.43,0.37,0.71,14.8,5.28,1.24,1.6,0.44,2.4,2.70687154821854,1.3107329427480328,0.38623158866655743,1.1492697576821784,0.7937554046842011,1.498392107856702,0.6397747230853694,8.308127649923888,3,92
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Flynn,Elizabeth",0,F,10,15,10,62,141,1,14,64,48,173,2,28,21,377,40,103,143,38,0,28,0,0,0.44,0.07,0.75,11.53,9.53,1.4,1.87,0.13,1.8666666666666667,1.8621240311781828,3.362371666123701,0.5705517019197632,0.6145536559814915,0.8613868381287964,1.9372995160809638,-0.27492968000458845,8.0225849014866,4,91
ll,Liberty League (LL),2025-26,wbball,Vassar,"McDermed,Sierra",0,G,15,26,26,120,280,19,58,92,68,327,19,47,55,876,36,116,152,46,0,71,0,0,0.43,0.33,0.74,12.58,5.85,2.12,1.81,0.73,2.730769230769231,2.1333732338975637,1.5858939009419455,1.3999922115591896,1.4808965707561625,0.7937554046842011,1.8397645364755721,1.495465938879201,7.809677974713438,5,89
ll,Liberty League (LL),2025-26,wbball,RPI,"Smith,Siena",0,G,10,26,20,120,244,34,86,63,47,321,18,36,46,696,33,73,106,32,0,40,0,0,0.49,0.4,0.75,12.35,4.08,1.77,1.38,0.69,1.5384615384615385,2.0739567418733182,0.7314467149713733,0.9967919638178019,0.28549759339645336,1.199544005351772,1.1407638493035994,1.3774395642869484,7.4670804184199495,6,88
ll,Liberty League (LL),2025-26,wbball,RIT,"Ramsgard,Maddy",0,G,22,27,27,140,308,11,33,31,28,319,7,36,76,870,48,119,167,46,0,78,0,0,0.45,0.33,0.9,11.81,6.19,2.81,1.33,0.26,2.888888888888889,1.9344571519033513,1.7500249988119994,2.1948726999636397,1.6394261842411417,0.9290182715733916,1.05948469963244,0.10865603742023261,7.256921078373384,7,87
ll,Liberty League (LL),2025-26,wbball,Ithaca,"Drevna,Tori",0,G,24,25,25,115,328,39,130,34,26,295,11,51,66,675,35,94,129,59,0,66,2,0,0.35,0.3,0.76,11.8,5.16,2.64,2.04,0.44,2.64,1.9318738261631667,1.2528043199703667,1.9990325796321087,1.389892003447488,0.2527039371274399,2.2136486249629064,0.6397747230853694,7.133204603170025,8,86
ll,Liberty League (LL),2025-26,wbball,Clarkson,"Doyle,Bella",0,F,20,17,17,77,156,15,40,34,23,192,12,14,46,464,12,84,96,28,0,42,0,0,0.49,0.38,0.68,11.29,5.65,2.71,0.82,0.71,2.4705882352941178,1.800124213413753,1.4893461963125028,2.079672629180386,1.2200410064366813,1.199544005351772,0.23043737298661188,1.4364527515830747,7.098170115716327,9,85
ll,Liberty League (LL),2025-26,wbball,St. Lawrence,"Malley,Jackie",0,G,22,27,27,112,304,77,194,73,63,364,7,27,43,772,7,73,80,31,0,32,0,0,0.37,0.4,0.86,13.48,2.96,1.59,1.0,0.26,1.1851851851851851,2.3658725505141756,0.19077956904649115,0.7894318364079453,-0.06869469619160878,0.3879668040166303,0.5230423118027865,0.10865603742023261,6.967315214672063,10,84
ll,Liberty League (LL),2025-26,wbball,RIT,"Henderson,Caroline",0,G,11,27,27,114,319,80,226,16,11,319,2,24,65,836,12,125,137,36,0,51,0,0,0.36,0.35,0.69,11.81,5.07,2.41,0.89,0.07,1.8888888888888888,1.9344571519033513,1.2093578528871174,1.7340724168306252,0.6368334935523534,0.3203353705720351,0.34422818252623544,-0.4519692418929674,6.508691969443283,11,84
ll,Liberty League (LL),2025-26,wbball,Skidmore,Madison Meyer,0,*,10,27,27,117,319,13,76,77,50,297,2,72,53,645,42,49,91,74,0,55,3,0,0.37,0.17,0.65,11.0,3.37,1.96,2.67,0.07,2.037037037037037,1.7252077669484003,0.38870236353684984,1.2156720983059837,0.7853657440247667,0.3879668040166303,3.237765910819517,-0.4519692418929674,6.0575040447374295,12,83
