season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Fadden, Aubrey",Aubrey,Fadden,,1133,"Fadden, Aubrey","FADDEN,AUBREY",Husson ,HUS,1201-3680,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Smith, Gabriella",Gabriella,Smith,,1133,"Smith, Gabriella","SMITH,GABRIELLA",Husson ,HUS,1201-4358,2,2,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,13,0,1,1,1,.600,1.00,3,2,180:00,2,2,1.00,0.600,.500,1.50,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Smart, Lauryn",Lauryn,Smart,,1133,"Smart, Lauryn","SMART,LAURYN",Husson ,HUS,1201-4627,0,0,44,0,44,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Irons, Eilidh",Eilidh,Irons,,1133,"Irons, Eilidh","IRONS,EILIDH",Husson ,HUS,1201-4355,2,2,2,0,2,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Tarbox, Hailey",Hailey,Tarbox,,1133,"Tarbox, Hailey","TARBOX,HAILEY",Husson ,HUS,1201-4093,2,1,3,0,3,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,4,0,0,0,2.00,.00,.00,.00,0,,105:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Migneault, Ainsley",Ainsley,Migneault,,1133,"Migneault, Ainsley","MIGNEAULT,AINSLEY",Husson ,HUS,1201-4623,0,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Hosford, Ella",Ella,Hosford,,1133,"Hosford, Ella","HOSFORD,ELLA",Husson ,HUS,1201-3681,1,0,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,14:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Nichols, Alanna",Alanna,Nichols,,1133,"Nichols, Alanna","NICHOLS,ALANNA",Husson ,HUS,1201-4625,2,1,6,0,6,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,73:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Moon, Sydney",Sydney,Moon,,1133,"Moon, Sydney","MOON,SYDNEY",Husson ,HUS,1201-4624,2,0,8,0,8,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,58:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Stewart, Madison",Madison,Stewart,,1133,"Stewart, Madison","STEWART,MADISON",Husson ,HUS,1201-4628,2,0,9,0,9,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,55:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Flint, Evie",Evie,Flint,,1133,"Flint, Evie","FLINT,EVIE",Husson ,HUS,1201-4353,0,0,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Pangburn, Jaquie",Jaquie,Pangburn,,1133,"Pangburn, Jaquie","PANGBURN,JAQUIE",Husson ,HUS,1201-4357,2,2,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Charles, Olivia",Olivia,Charles,,1133,"Charles, Olivia","CHARLES,OLIVIA",Husson ,HUS,1201-4171,1,1,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,42:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Bryant, Nola",Nola,Bryant,,1133,"Bryant, Nola","BRYANT,NOLA",Husson ,HUS,1201-4618,2,1,13,0,13,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Corletto, Marila",Marila,Corletto,,1133,"Corletto, Marila","CORLETTO,MARILA",Husson ,HUS,1201-3387,0,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Parkinson, Joss",Joss,Parkinson,,1133,"Parkinson, Joss","PARKINSON,JOSS",Husson ,HUS,1201-4626,2,2,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,134:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Lloyd, Jordyn",Jordyn,Lloyd,,1133,"Lloyd, Jordyn","LLOYD,JORDYN",Husson ,HUS,1201-4621,2,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,72:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Weaver, Tess",Tess,Weaver,,1133,"Weaver, Tess","WEAVER,TESS",Husson ,HUS,1201-4629,0,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Long, Jillian",Jillian,Long,,1133,"Long, Jillian","LONG,JILLIAN",Husson ,HUS,1201-4360,2,2,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Jones, Kaitlyn",Kaitlyn,Jones,,1133,"Jones, Kaitlyn","JONES,KAITLYN",Husson ,HUS,1201-4356,2,1,22,0,22,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,104:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Danis, Avery",Avery,Danis,,1133,"Danis, Avery","DANIS,AVERY",Husson ,HUS,1201-4619,2,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,31:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Metcalf, Maggie",Maggie,Metcalf,,1133,"Metcalf, Maggie","METCALF,MAGGIE",Husson ,HUS,1201-4622,1,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Lizzotte, Olivia",Olivia,Lizzotte,,1133,"Lizzotte, Olivia","LIZZOTTE,OLIVIA",Husson ,HUS,1201-4620,0,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Gerfen, Thea",Thea,Gerfen,,1133,"Gerfen, Thea","GERFEN,THEA",Husson ,HUS,1201-4094,2,2,28,0,28,0,0,4,4,4,0,2,2,2,2.00,2.00,2.00,1.000,.000,2,0,0,0,0,2,0,.000,0,0,0,0,.00,.00,.00,.00,0,,168:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Dunn, Paige",Paige,Dunn,,1133,"Dunn, Paige","DUNN,PAIGE",Husson ,HUS,1201-3679,1,1,29,0,29,0,0,0,2,0,0,0,0,0,2.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Speed, Rylee",Rylee,Speed,,1133,"Speed, Rylee","SPEED,RYLEE",Husson ,HUS,1201-3763,2,2,30,0,30,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,167:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,Husson,"Nicholson, Emma",Emma,Nicholson,,1133,"Nicholson, Emma","NICHOLSON,EMMA",Husson ,HUS,1201-4092,2,2,33,0,33,0,0,4,4,2,0,1,0,0,2.00,2.00,1.00,.500,.000,3,0,0,0,1,1,1,.500,4,0,0,0,2.00,.00,.00,.00,0,,174:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Ruthie Gusler,Ruthie,Gusler,,379,Ruthie Gusler,"GUSLER,RUTHIE",UMaine-Farmington,ME.-FARM,1207-2388,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Roo Sawyer,Roo,Sawyer,,379,Roo Sawyer,"SAWYER,ROO",UMaine-Farmington,ME.-FARM,1207-2295,3,3,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,270:00,0,.00,.00,,47,0,3,0,0,.745,4.00,35,12,270:00,3,3,4.00,0.745,.000,11.67,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Kylie Delile,Kylie,Delile,,379,Kylie Delile,"DELILE,KYLIE",UMaine-Farmington,ME.-FARM,1207-2293,3,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,112:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Allison Casavant,Allison,Casavant,,379,Allison Casavant,"CASAVANT,ALLISON",UMaine-Farmington,ME.-FARM,1207-2291,3,3,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,250:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Hannah Milliken,Hannah,Milliken,,379,Hannah Milliken,"MILLIKEN,HANNAH",UMaine-Farmington,ME.-FARM,1207-2103,3,0,4,0,4,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,91:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Miah Coffin,Miah,Coffin,,379,Miah Coffin,"COFFIN,MIAH",UMaine-Farmington,ME.-FARM,1207-2297,3,3,6,0,6,0,0,2,7,2,0,1,0,0,2.33,.67,.67,.333,.000,1,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,254:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Makenzie Rushlow,Makenzie,Rushlow,,379,Makenzie Rushlow,"RUSHLOW,MAKENZIE",UMaine-Farmington,ME.-FARM,1207-2208,3,3,7,0,7,0,0,2,3,0,0,0,0,0,1.00,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,247:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Emma Dunn,Emma,Dunn,,379,Emma Dunn,"DUNN,EMMA",UMaine-Farmington,ME.-FARM,1207-2102,3,3,8,0,8,0,0,1,5,0,0,0,0,0,1.67,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,244:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Kelsea Noyes,Kelsea,Noyes,,379,Kelsea Noyes,"NOYES,KELSEA",UMaine-Farmington,ME.-FARM,1207-2385,0,0,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Peyton Gonya,Peyton,Gonya,,379,Peyton Gonya,"GONYA,PEYTON",UMaine-Farmington,ME.-FARM,1207-2204,3,3,10,0,10,0,0,0,3,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,206:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Alaina Hamlin,Alaina,Hamlin,,379,Alaina Hamlin,"HAMLIN,ALAINA",UMaine-Farmington,ME.-FARM,1207-2386,3,0,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,137:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Halle Clifford,Halle,Clifford,,379,Halle Clifford,"CLIFFORD,HALLE",UMaine-Farmington,ME.-FARM,1207-2383,3,3,13,0,13,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,223:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Kyri Meak,Kyri,Meak,,379,Kyri Meak,"MEAK,KYRI",UMaine-Farmington,ME.-FARM,1207-2296,3,3,14,0,14,0,0,1,3,1,1,0,0,0,1.00,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,236:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Zoie Ward,Zoie,Ward,,379,Zoie Ward,"WARD,ZOIE",UMaine-Farmington,ME.-FARM,1207-2298,3,3,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,176:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Elena Linscott,Elena,Linscott,,379,Elena Linscott,"LINSCOTT,ELENA",UMaine-Farmington,ME.-FARM,1207-2381,1,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,wsoc,North Atlantic Conference (NAC),nac,UMaine-Farmington,Rita Benoit,Rita,Benoit,,379,Rita Benoit,"BENOIT,RITA",UMaine-Farmington,ME.-FARM,1207-2100,3,3,17,0,17,0,0,4,7,2,0,1,1,1,2.33,1.33,.67,.333,.000,3,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,258:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
