season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Ethan Stahl,Ethan,Stahl,,30190,Ethan Stahl,0,0PCT,9,6,,,22,6,9,3,3,0,0,6,0,0,3,2,2,2,0,0,0,0,0,3,0,4,0,0.536,12,28,4,.500,.409,.545,16,13,1,0,0,0,1,1,0,30,.967,1,.000,,0,0,8,2,"1,3",0.33,1,3,"4,11",0.36,4,11,"3,6",0.50,3,6,0,0,0,0,0,0,0,0,"6,8","1,2","4,11",0,0,0,0,22,0,0,0,0,4,0,,Penn College,PCT,2220-1467,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Dallas Griess,Dallas,Griess,,30190,Dallas Griess,0,0PCT,9,9,,,35,9,8,1,2,0,0,4,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0.308,10,39,6,1.000,.229,.286,9,1,3,0,0,0,0,0,0,13,.769,0,.000,,1,1,10,9,"1,7",0.14,1,7,"2,22",0.09,2,22,"0,10",0,0,10,0,0,0,0,0,0,0,0,"5,7","1,3","10,22","0,1",0,0,1,0,0,0,0,6,5,0,,Penn College,PCT,2220-1666,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Shawn Townsend,Shawn,Townsend,,30190,Shawn Townsend,0,0PCT,9,9,,,36,10,15,8,3,0,0,2,0,0,5,2,4,0,1,1,0,0,0,0,0,0,0,0.436,18,40,4,1.000,.417,.500,13,15,2,0,0,0,0,2,0,30,.933,0,.000,,1,3,12,5,"3,11",0.27,3,11,"10,26",0.38,10,26,"7,17",0.41,7,17,0,0,0,0,0,0,0,0,"5,6","3,4","15,28",0,0,0,0,0,0,0,0,5,6,0,,Penn College,PCT,2220-1630,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Levi Purnell,Levi,Purnell,,30190,Levi Purnell,0,0PCT,8,7,,,24,1,6,8,2,0,0,4,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0.379,8,29,0,.000,.250,.333,9,0,0,0,0,0,0,1,0,9,1.000,0,.000,,1,1,7,8,"4,10",0.40,4,10,"6,22",0.27,6,22,"6,15",0.40,6,15,0,0,0,0,0,0,0,0,"0,1","3,4","10,24",0,0,0,0,7,0,0,0,2,10,0,,Penn College,PCT,2220-1876,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Matt Munoz,Matt,Munoz,,30190,Matt Munoz,0,0PCT,9,9,,,33,7,15,10,5,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0.486,20,36,2,.000,.455,.606,11,1,1,0,0,0,0,0,0,13,.923,0,.000,,0,3,9,9,"3,8",0.38,3,8,"11,25",0.44,11,25,"7,14",0.50,7,14,0,0,0,0,0,0,0,0,"5,8","4,4","18,26",0,0,0,0,0,0,0,0,6,6,0,,Penn College,PCT,2220-1623,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Jaydon Goebel,Jaydon,Goebel,,30190,Jaydon Goebel,0,0PCT,9,9,,,26,4,9,4,0,0,0,5,0,1,4,0,1,0,1,2,0,0,0,0,0,1,0,0.441,9,35,1,1.000,.346,.346,5,23,4,0,0,0,0,2,0,32,.875,0,.000,,1,1,4,11,"5,13",0.38,5,13,"6,18",0.33,6,18,"3,12",0.25,3,12,0,0,0,0,0,0,0,0,"3,6","2,3","11,23",0,0,0,0,0,0,0,0,3,10,0,,Penn College,PCT,2220-1620,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,John Croasdale,John,Croasdale,,30190,John Croasdale,0,0PCT,6,6,,,17,2,5,2,0,1,0,3,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0.400,7,21,3,1.000,.294,.412,10,0,1,0,0,0,0,2,0,11,.909,0,.000,,1,0,5,5,"1,7",0.14,1,7,"2,9",0.22,2,9,"1,7",0.14,1,7,0,0,0,0,0,0,0,0,"3,5",0,"7,12",7,0,0,0,0,0,0,0,2,9,0,,Penn College,PCT,2220-1619,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Logan Hinnershitz,Logan,Hinnershitz,,30190,Logan Hinnershitz,0,0PCT,10,9,,,30,7,12,6,1,1,0,3,0,2,7,2,2,0,2,0,0,0,0,1,0,1,0,0.486,15,37,2,1.000,.400,.500,59,7,2,3,0,18,5,1,0,68,.971,23,.783,,1,1,10,2,"3,15",0.20,3,15,"5,15",0.33,5,15,"4,13",0.31,4,13,0,0,0,0,0,0,0,0,"4,5","2,5","12,20",95,0,0,0,11,0,0,0,3,12,0,,Penn College,PCT,2220-1460,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Ty Jenkins,Ty,Jenkins,,30190,Ty Jenkins,0,0PCT,9,9,,,29,3,6,2,2,0,0,4,0,1,3,0,2,2,1,0,0,0,0,0,1,0,0,0.324,8,35,4,.500,.207,.276,57,3,2,0,0,0,0,4,0,62,.968,0,.000,,3,2,12,7,"1,3",0.33,1,3,"4,14",0.29,4,14,"2,9",0.22,2,9,0,0,0,0,0,0,0,0,"2,8","1,4","12,18",0,0,0,0,0,0,0,0,8,3,0,,Penn College,PCT,2220-1622,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Mason Balfanz,Mason,Balfanz,,30190,Mason Balfanz,0,0PCT,2,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,0,3,0,0,0,0.000,3,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Penn College,PCT,2220-1618,False,9,1,2,0,1,0,0,0,0,0,6.2,5,1,1,8,1,0,1,1.35,27,29,1,1,0,0,0,0,0,1,.333,2,6,0,"3,4","2,6","5,8",0,"1,4",,,
