conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Meredith,Reese Walker,,,,22,22,0.0,11.0,0.0,0.0,0.0,3.0,44.0,1.0,6.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,38.0,42.0,1283:00,10.0,0.0,1.0,107.0,141.0,25.0,173.0,98.0,75.0,0.759,,,,,,,,,,,,,,,6.038172103064672,3.8802795371006082,8.168885804684209,1.6135446637466602,3.5094469946948306,1.579100793468616,0.0,15.765872976169103,1,99
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Meredith,Kenzie Todd,,,,21,21,0.0,12.0,0.0,0.0,0.0,1.0,35.0,0.0,2.0,3.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,12.0,58.0,13.0,1230:00,51.0,0.0,1.0,102.0,149.0,25.0,121.0,51.0,70.0,0.685,,,,,,,,,,,,,,,4.0480465638437915,3.5803727625256565,4.044072388051658,1.1346030080428418,0.4794293869921656,3.035068332230512,0.0,9.013377831118774,2,95
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Piedmont,Ava Trankina,,,,19,19,0.0,9.0,0.0,0.0,0.0,2.0,19.0,1.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,71.0,29.0,29.0,1116:00,52.0,0.0,1.0,51.0,63.0,10.0,82.0,40.0,42.0,0.81,,,,,,,,,,,,,,,2.555452409428131,1.9008948249059248,3.078690524584465,2.708268448212531,2.151163239517774,0.923915401025763,0.0,7.319514982470783,3,93
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Methodist,Mikayla Ramos,,,,19,19,0.0,1.0,0.0,0.0,0.0,4.0,26.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,38.0,7.0,1069:00,52.0,0.0,1.0,65.0,83.0,5.0,87.0,48.0,39.0,0.783,,,,,,,,,,,,,,,2.7468106343532157,1.7209507601609535,3.7807864252878782,0.6556613523390233,-0.14747080770493756,1.579100793468616,0.0,6.290938586186272,4,91
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Meredith,Lauryn Turner,,,,21,21,0.0,12.0,0.0,0.0,0.0,2.0,38.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,27.0,16.0,1226:00,32.0,0.0,1.0,82.0,98.0,19.0,80.0,22.0,58.0,0.837,,,,,,,,,,,,,,,2.478909119458097,2.8605965035457714,1.4989747480017863,1.2030232445719586,0.7928794843407172,0.7783186471495733,0.0,6.104112005709937,5,90
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Southern Virginia,Ellie Patterson,,,,18,18,0.0,17.0,0.0,0.0,0.0,2.0,33.0,1.0,7.0,2.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,49.0,27.0,32.0,1080:00,0.0,0.0,1.0,66.0,83.0,30.0,71.0,24.0,47.0,0.795,,,,,,,,,,,,,,,2.1344643145929445,2.2008015994808767,1.6744987231776396,2.0240660829213617,2.4646133368663254,0.7783186471495733,0.0,6.10253106747847,6,89
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Methodist,Kennedy Martin,,,,19,19,0.0,8.0,0.0,0.0,0.0,2.0,25.0,1.0,4.0,2.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,109.0,41.0,57.0,1108:00,8.0,0.0,1.0,58.0,73.0,14.0,59.0,23.0,36.0,0.795,,,,,,,,,,,,,,,1.6752045747727413,1.5410066954159825,1.5867367355897128,3.9398327057366354,5.076697481437589,1.7974959242829005,0.0,6.0046863324574336,7,88
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Piedmont,Aly Reece,,,,19,19,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,38.0,12.0,1142:00,24.0,0.0,1.0,39.0,46.0,6.0,78.0,47.0,31.0,0.848,,,,,,,,,,,,,,,2.402365829488063,1.2410999208410303,3.6930244376999513,-0.09696124948126278,0.3749460212093151,1.579100793468616,0.0,5.432117986681822,8,87
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Piedmont,Merryn Bumpass,,,,19,18,0.0,8.0,0.0,0.0,0.0,3.0,17.0,3.0,8.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,19.0,16.0,1059:00,40.0,0.0,1.0,87.0,109.0,15.0,66.0,14.0,52.0,0.798,,,,,,,,,,,,,,,1.94310608966786,2.500708374055829,0.7968788472983735,0.997762534984608,0.7928794843407172,0.19593163164481503,0.0,4.9603079351610555,9,87
usa_south_athletic_confe,USA South Athletic Conference,2025-26,wlax,Southern Virginia,Makenzie Mickelsen,,,,18,18,0.0,13.0,0.0,0.0,0.0,1.0,32.0,2.0,5.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,101.0,33.0,22.0,1070:00,8.0,0.0,1.0,69.0,83.0,19.0,66.0,16.0,50.0,0.831,,,,,,,,,,,,,,,1.94310608966786,2.380745664225848,0.9724028224742268,1.6135446637466602,1.4197796790378203,1.2151089087781421,0.0,4.952338336104585,10,86
