season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip,pitching_stats_strike_percentage
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,Trent Lawrence,Trent,Lawrence,,582,Trent Lawrence,0,0ROCKFORD,17,17,,,53,13,17,19,8,0,4,9,0,3,16,3,2,0,0,2,0,0,0,0,0,0,0,0.433,37,67,2,1.000,.321,.698,8,0,1,0,0,2,2,0,0,9,.889,4,.500,,1,0,7,14,"7,16",0.44,7,16,"10,26",0.38,10,26,"8,22",0.36,8,22,"0,4",0,0,4,0,0,0,0,"8,16","4,9","20,33",11,0,0,0,0,0,0,0,9,10,0,,Rockford,ROCKFORD,1256-3002,False,4,1,0,0,0,0,0,0,0,0,2.0,1,1,1,1,0,0,0,4.50,8,9,1,0,0,0,0,0,0,0,.500,0,2,0,"0,2","2,4","0,2",0,"1,2",,,,5.641380870624538,11,96,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Ryan Buck,Ryan,Buck,,42,Ryan Buck,0,0AU,18,18,,,59,17,24,17,8,0,1,6,0,9,5,1,1,0,0,0,0,0,0,2,0,2,0,0.527,35,74,1,1.000,.407,.593,25,0,2,0,0,0,0,0,0,27,.926,0,.000,,4,3,14,13,"11,22",0.50,11,22,"15,39",0.38,15,39,"10,26",0.38,10,26,"3,13",0.23,3,13,0,0,0,0,"6,8","7,11","31,48",1,0,0,0,0,0,0,0,4,12,0,,Aurora,AU,1248-6941,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.545196051891093,12,96,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,Connor Lasch,Connor,Lasch,,1036,Connor Lasch,0,0CONCORDI,16,15,,,58,13,25,14,4,1,2,5,0,2,8,3,0,1,0,2,0,0,0,0,0,1,0,0.478,37,67,1,.000,.431,.638,81,6,0,3,0,20,3,0,0,87,1.000,23,.870,,4,0,6,17,"8,21",0.38,8,21,"13,31",0.42,13,31,"9,20",0.45,9,20,"3,10",0.30,3,10,0,0,0,0,"5,13","5,6","21,35",24,0,0,0,2,0,0,0,5,20,0,,Concordia Wisconsin,CONCORDI,1959-450,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5246229628571575,13,95,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Edgewood,Kyle Prindle,Kyle,Prindle,,1066,Kyle Prindle,0,0EDGEWOOD,15,15,,,53,23,17,16,3,0,4,17,0,2,10,4,6,1,2,2,0,0,0,0,1,0,0,0.486,32,76,7,.857,.321,.604,25,42,6,0,0,0,0,9,0,73,.918,0,.000,,2,1,8,19,"4,18",0.22,4,18,"7,26",0.27,7,26,"5,19",0.26,5,19,"5,9",0.56,5,9,0,0,0,0,"11,21","7,11","18,35",29,0,0,0,0,0,0,0,7,19,0,,Edgewood,EDGEWOOD,1252-3825,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.112418785381124,14,95,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Zack Tarrant,Zack,Tarrant,,42,Zack Tarrant,0,0AU,17,17,,,65,25,26,21,9,0,0,7,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0.519,35,81,0,.000,.400,.538,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,4,4,16,15,"11,21",0.52,11,21,"20,45",0.44,20,45,"13,23",0.57,13,23,"6,13",0.46,6,13,0,0,0,0,"9,16","3,7","36,49",35,0,0,0,0,0,0,0,6,10,0,,Aurora,AU,1248-7271,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0841884915274225,15,94,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,Graham Kasten,Graham,Kasten,,1036,Graham Kasten,0,0CONCORDI,17,16,,,57,10,17,16,4,0,5,15,0,1,19,8,1,1,0,0,0,0,0,0,0,0,0,0.452,36,73,2,.500,.298,.632,103,8,1,0,0,0,0,11,0,112,.991,0,.000,,1,1,6,15,"5,22",0.23,5,22,"12,32",0.38,12,32,"8,26",0.31,8,26,"0,4",0,0,4,0,0,0,0,"3,10","2,5","18,36",2,0,0,0,"1,1",1.00,1,1,1,17,0,,Concordia Wisconsin,CONCORDI,1959-5424,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.009718011979685,16,94,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Chicago,Jake Mahler,Jake,Mahler,,160,Jake Mahler,0,0CONCORDI,17,17,,,73,25,28,16,5,0,3,7,0,4,14,5,1,0,0,0,0,0,0,1,0,2,0,0.464,42,84,1,1.000,.384,.575,9,35,6,0,0,0,0,6,0,50,.880,0,.000,,3,7,16,12,"8,30",0.27,8,30,"13,44",0.30,13,44,"9,32",0.28,9,32,"1,2",0.50,1,2,0,0,0,0,"8,11","5,7","23,48",4,0,0,0,0,0,0,0,5,22,0,,Concordia Chicago,CONCORDI,1250-4277,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.996386808970979,17,93,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,Declan Kane,Declan,Kane,,614,Declan Kane,0,0ST. NORB,14,14,,,38,10,15,15,4,0,1,7,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0.531,22,49,0,.000,.395,.579,11,2,1,0,0,1,0,0,0,14,.929,1,1.000,,1,1,9,9,"6,12",0.50,6,12,"11,22",0.50,11,22,"7,12",0.58,7,12,"7,14",0.50,7,14,0,0,0,0,"3,9","2,2","21,28",30,0,0,0,0,0,0,0,3,3,0,,St. Norbert,ST. NORB,1102-4045,False,6,1,1,0,0,0,0,0,0,0,4.0,2,2,2,2,0,0,0,4.50,19,21,0,0,0,0,0,0,0,0,.316,5,5,0,"1,4","4,10","2,2",0,"4,8",,,,4.915103241450009,18,93,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,Jake Franks,Jake,Franks,,20220,Jake Franks,0,0MSOE,17,17,,,63,19,16,18,3,0,7,11,1,2,16,3,8,1,0,1,0,0,0,0,1,1,0,0.377,40,77,9,.889,.254,.635,28,1,2,0,0,0,0,0,0,31,.935,0,.000,,2,1,7,22,"4,19",0.21,4,19,"10,30",0.33,10,30,"5,16",0.31,5,16,"2,12",0.17,2,12,0,0,0,0,"10,21","3,9","12,31",4,0,0,0,0,0,0,0,3,7,0,,MSOE,MSOE,1257-1951,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.690146649189234,19,92,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Edgewood,Charlie Tompach,Charlie,Tompach,,1066,Charlie Tompach,0,0EDGEWOOD,13,12,,,41,19,16,13,1,1,2,5,0,4,12,4,2,1,2,1,0,0,0,1,0,1,0,0.490,25,53,3,.667,.390,.610,36,2,2,0,0,0,0,0,0,40,.950,0,.000,,2,2,7,7,"5,15",0.33,5,15,"9,24",0.38,9,24,"6,14",0.43,6,14,"3,7",0.43,3,7,0,0,0,0,"9,14","3,3","16,30",37,0,0,0,0,0,0,0,3,12,0,,Edgewood,EDGEWOOD,1252-4222,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63222378856065,20,92,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Kyle Mack,Kyle,Mack,,42,Kyle Mack,0,0AU,17,17,,,65,20,27,16,9,0,0,9,0,1,8,1,0,0,1,1,0,0,0,3,0,4,0,0.487,36,77,0,.000,.415,.554,115,3,1,0,0,0,0,7,0,119,.992,0,.000,,3,0,18,11,"8,20",0.40,8,20,"20,43",0.47,20,43,"16,30",0.53,16,30,"6,11",0.55,6,11,0,0,0,0,"5,14","5,5","29,49",22,0,0,0,0,0,0,0,2,11,0,,Aurora,AU,1248-6946,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00108243766077,21,91,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Edgewood,Aidan Kammer,Aidan,Kammer,,1066,Aidan Kammer,0,0EDGEWOOD,15,15,,,59,14,21,18,4,1,2,3,0,3,12,3,1,2,2,1,0,0,0,0,0,1,0,0.409,33,68,3,.333,.356,.559,24,31,6,0,0,0,0,7,0,61,.902,0,.000,,2,2,17,10,"5,18",0.28,5,18,"11,33",0.33,11,33,"8,24",0.33,8,24,"4,5",0.80,4,5,0,0,0,0,"6,14","9,14","26,40",5,0,0,0,0,0,0,0,13,13,0,,Edgewood,EDGEWOOD,1252-4092,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.411712897022604,22,91,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Isaac Goddard,Isaac,Goddard,,42,Isaac Goddard,0,0AU,16,13,,,45,15,16,14,3,0,3,2,0,1,11,2,3,0,1,1,0,0,0,1,0,1,0,0.388,28,50,3,1.000,.356,.622,35,4,0,0,0,2,2,0,0,39,1.000,4,.500,,3,3,8,9,"4,12",0.33,4,12,"10,24",0.42,10,24,"7,20",0.35,7,20,"1,8",0.13,1,8,0,0,0,0,"4,10","6,8","17,27",11,0,0,0,0,0,0,0,4,9,0,,Aurora,AU,1248-7261,False,16,1,1,0,1,0,0,0,0,0,6.2,14,11,5,4,1,1,1,14.85,36,42,1,0,0,0,1,0,0,1,.444,8,8,0,"1,2","2,5","0,2",0,"1,3",,,,3.383993796601686,23,90,batting,,,
2026-27,baseball,Northern Athletics Collegiate Conference (NACC),nacc,Edgewood,Carter Kelley,Carter,Kelley,,1066,Carter Kelley,0,0EDGEWOOD,15,15,,,49,15,16,17,5,1,2,11,0,0,15,4,2,0,1,3,0,0,0,0,2,0,0,0.429,29,64,2,1.000,.327,.592,39,1,3,0,0,0,0,0,0,43,.930,0,.000,,1,1,9,12,"3,13",0.23,3,13,"12,30",0.40,12,30,"7,19",0.37,7,19,"2,8",0.25,2,8,0,0,0,0,"4,11","7,9","21,38","1,1",1.00,1,1,0,0,0,0,9,7,0,,Edgewood,EDGEWOOD,1252-4089,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3234066660123944,24,90,batting,,,
