season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Kyra Van Denburgh,Kyra Van,Denburgh,,276,Kyra Van Denburgh,0,0HAVERFOR,42,42,,,138,28,43,25,7,1,1,12,0,1,10,3,4,3,10,3,0,0,0,1,0,2,0,0.364,55,164,7,.571,.312,.399,53,95,11,0,0,0,0,2,0,159,.931,0,.000,,6,4,41,52,"13,46",0.28,13,46,"21,72",0.29,21,72,"16,51",0.31,16,51,"1,7",0.14,1,7,0,0,0,0,"22,50","11,18","43,88",222,0,0,0,0,0,0,0,21,45,0,,Haverford,HAVERFOR,666-1391,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Jocelyn Leal,Jocelyn,Leal,,276,Jocelyn Leal,0,0HAVERFOR,42,42,,,129,39,53,28,11,0,1,17,0,1,2,0,7,1,13,1,0,0,0,0,0,0,0,0.480,67,161,8,.875,.411,.519,80,62,7,0,0,0,0,3,0,149,.953,0,.000,,12,4,41,35,"20,34",0.59,20,34,"27,62",0.44,27,62,"19,45",0.42,19,45,"0,5",0,0,5,0,0,0,0,"12,29","11,16","56,78",196,0,0,0,0,0,0,0,22,9,0,,Haverford,HAVERFOR,666-1381,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Kama Bode,Kama,Bode,,276,Kama Bode,0,0HAVERFOR,31,30,,,72,14,21,19,5,0,3,11,0,8,10,4,1,1,6,0,0,0,0,0,0,1,0,0.440,35,97,2,.500,.292,.486,61,4,1,7,0,18,2,0,0,66,.985,20,.900,,0,5,22,22,"5,22",0.23,5,22,"12,41",0.29,12,41,"12,28",0.43,12,28,"2,2",1.00,2,2,0,0,0,0,"10,23","8,14","29,52",13,0,0,0,9,0,0,0,9,16,0,,Haverford,HAVERFOR,666-2447,True,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Abby Litchfield,Abby,Litchfield,,276,Abby Litchfield,0,0HAVERFOR,42,41,,,131,21,44,28,11,0,0,5,0,4,5,1,2,0,4,0,0,0,0,0,0,0,0,0.379,55,144,2,1.000,.336,.420,115,46,4,2,0,14,5,1,0,165,.976,19,.737,,2,7,43,39,"18,49",0.37,18,49,"27,85",0.32,27,85,"19,63",0.30,19,63,"1,4",0.25,1,4,0,0,0,0,"9,29","10,18","52,93",226,0,0,0,8,0,0,0,30,29,0,,Haverford,HAVERFOR,666-1382,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Lauren Martin,Lauren,Martin,,276,Lauren Martin,0,0HAVERFOR,42,42,,,128,34,51,28,10,3,1,14,0,2,8,3,12,1,5,2,0,0,0,0,0,2,0,0.459,70,151,13,.923,.398,.547,261,8,6,0,0,0,0,5,0,275,.978,0,.000,,5,6,37,33,"21,56",0.38,21,56,"28,80",0.35,28,80,"25,60",0.42,25,60,"2,6",0.33,2,6,0,0,0,0,"12,23","9,15","55,94",34,0,0,0,0,0,0,0,16,38,0,,Haverford,HAVERFOR,666-1387,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Lauren Lamme,Lauren,Lamme,,276,Lauren Lamme,0,0HAVERFOR,23,4,,,11,7,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.308,2,13,0,.000,.182,.182,1,5,2,0,0,2,1,0,0,8,.750,3,.667,,0,0,4,3,"0,1",0,0,1,"0,4",0,0,4,"0,3",0,0,3,0,0,0,0,0,0,0,0,"1,3","2,2","3,5",0,0,0,0,16,0,0,0,3,1,0,,Haverford,HAVERFOR,666-2448,True,34,1,1,4,0,0,0,0,0,0,20.2,31,25,19,10,6,2,0,8.47,97,121,5,3,0,0,2,0,0,6,.351,27,22,1,"1,4","2,9","0,1",0,"1,6",,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Shelby Preisser,Shelby,Preisser,,276,Shelby Preisser,0,0HAVERFOR,42,40,,,132,34,53,29,11,3,1,11,0,1,7,1,5,0,10,1,0,0,0,0,0,0,0,0.448,73,155,5,1.000,.402,.553,25,38,6,0,0,11,2,0,0,69,.913,13,.846,,7,15,44,28,"21,50",0.42,21,50,"35,89",0.39,35,89,"24,62",0.39,24,62,"2,8",0.25,2,8,0,0,0,0,"12,20","9,11","72,105",98,0,0,0,179,0,0,0,20,35,0,,Haverford,HAVERFOR,666-2654,True,44,1,9,4,1,0,1,1,0,0,47.2,30,22,29,37,6,3,1,3.23,179,220,7,1,0,1,10,0,0,8,.246,60,44,0,"2,2","0,3","0,1",0,"0,1",,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Zoe Friedman,Zoe,Friedman,,276,Zoe Friedman,0,0HAVERFOR,41,41,,,115,19,34,36,6,3,2,7,0,0,6,3,6,1,13,1,0,0,0,0,0,0,0,0.333,52,136,7,.857,.296,.452,79,4,1,0,0,0,0,1,0,84,.988,0,.000,,9,10,39,39,"13,46",0.28,13,46,"24,72",0.33,24,72,"20,60",0.33,20,60,"1,5",0.20,1,5,0,0,0,0,"4,17","13,17","55,89",111,0,0,0,0,0,0,0,24,33,0,,Haverford,HAVERFOR,666-2656,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Addie Sapirstein,Addie,Sapirstein,,276,Addie Sapirstein,0,0HAVERFOR,42,41,,,125,34,49,24,5,3,0,10,0,1,9,4,20,2,7,1,0,0,0,0,0,0,0,0.438,60,144,22,.909,.392,.480,74,0,1,0,0,0,0,0,0,75,.987,0,.000,,5,6,33,35,"15,40",0.38,15,40,"25,65",0.38,25,65,"20,53",0.38,20,53,"3,3",1.00,3,3,0,0,0,0,"18,34","10,18","43,74",144,0,0,0,3,0,0,0,18,30,0,,Haverford,HAVERFOR,666-1383,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,softball,Centennial Conference,centennial_conference,Haverford,Sarah Fan,Sarah,Fan,,276,Sarah Fan,0,0HAVERFOR,37,36,,,91,20,31,5,1,0,0,2,0,3,9,4,7,2,10,0,0,0,0,0,0,0,0,0.375,32,106,9,.778,.341,.352,34,0,3,0,0,0,0,0,0,37,.919,0,.000,,8,7,43,10,"7,29",0.24,7,29,"18,47",0.38,18,47,"15,34",0.44,15,34,"2,3",0.67,2,3,0,0,0,0,"10,23","4,10","36,57",15,0,0,0,55,0,0,0,19,19,0,,Haverford,HAVERFOR,666-1379,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
