conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Hoffman, Kelly",0,,3,106,44,.181,309,20,76,1070,24,3135,0,32,8,544,0,0,9,0,503,12,2,11,1,114.5,4,0.72,10.09,4.75,0.11,0.30,1.08
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Fishback, Brooke",0,,11,103,0,.065,77,6,11,129,6,589,0,39,10,412,0,0,452,26,531,0,0,0,0,50,0,0.11,1.25,5.16,0.00,0.38,0.49
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Clay, Avery",0,,12,51,16,.162,111,10,28,0,1,17,0,0,0,0,0,0,3,0,14,41,3,27,14,55.5,0,0.55,0.00,0.27,0.80,0.00,1.09
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"France, Riley",0,,28,106,44,.239,385,50,142,9,3,50,0,6,18,91,0,0,4,0,52,40,6,26,14,175,4,1.34,0.08,0.49,0.38,0.06,1.65
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Burdette, Tori",0,,8,36,0,.000,0,0,0,0,0,4,0,3,7,93,0,0,0,0,14,0,0,0,0,3,0,0.00,0.00,0.39,0.00,0.08,0.08
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Marrs, Taylor",0,,20,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Tomblin, Morgan",0,,4,18,4,.198,126,22,47,0,0,6,0,0,3,7,0,0,6,2,16,2,0,2,0,48,0,2.61,0.00,0.89,0.11,0.00,2.67
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Wenzel, Sydney",0,,26,22,5,.104,154,34,50,1,0,11,0,0,1,1,0,0,9,0,13,6,0,5,1,53.5,0,2.27,0.05,0.59,0.27,0.00,2.43
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Golnick, Elizabeth",0,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Dean, Delaney",0,,13,57,0,.000,3,0,0,4,0,38,0,11,15,176,0,0,50,3,76,0,0,0,0,11,0,0.00,0.07,1.33,0.00,0.19,0.19
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Smotek, Sofia",0,,15,106,44,.184,1270,173,407,18,3,156,0,30,18,392,0,0,559,24,381,25,1,22,3,451,2,3.84,0.17,3.59,0.24,0.28,4.25
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Nelson, Mia",0,,18,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"LaFramboise, Maddy",0,,7,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Goetz, Olivia",0,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Winfield, Erin",0,,6,14,8,.324,37,4,16,0,0,5,0,0,0,0,0,0,0,0,3,13,0,8,5,25,0,1.14,0.00,0.21,0.93,0.00,1.79
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Weems, Angelina",0,,25,5,2,.111,18,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,1.00,0.00,0.00,0.20,0.00,1.20
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Dustman, Madison",0,,19,4,0,.000,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0,0.75,0.00,0.00,0.50,0.00,1.00
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Taylor-Lewins, Cyd'ni",0,,24,42,20,.041,98,18,22,3,0,23,0,0,0,0,0,0,1,1,10,31,1,22,9,42,1,0.52,0.07,0.24,0.74,0.00,1.00
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Riley, Maggie",0,,14,106,43,.191,928,124,301,30,3,139,0,38,37,384,0,0,415,18,334,32,5,27,5,357.5,2,2.84,0.28,3.15,0.30,0.36,3.37
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Chiang, Megan",0,,16,85,34,.243,818,85,284,17,4,131,0,35,23,325,0,0,316,13,324,19,0,16,3,330,3,3.34,0.20,3.81,0.22,0.41,3.88
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Hiram,"Smith, Calyn",0,,23,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Costa, Bella",0,,8,98,6,-.059,34,3,1,10,1,59,0,17,24,267,0,0,264,28,174,0,0,0,0,18,0,0.01,0.10,1.78,0.00,0.17,0.18
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Wirebaugh, Brooklyn",0,,20,37,7,.037,27,3,4,167,9,476,0,10,12,122,0,0,1,0,62,0,0,0,0,14,1,0.11,4.51,1.68,0.00,0.27,0.38
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Harris, Sarah",0,,4,87,27,.036,55,2,4,396,20,1174,0,22,24,290,0,0,3,0,158,0,0,0,0,26,3,0.05,4.55,1.82,0.00,0.25,0.30
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Klusch, Kendra",0,,13,107,41,.335,373,51,176,11,5,73,0,18,54,354,0,0,9,0,79,113,4,83,30,265.5,1,1.64,0.10,0.74,1.06,0.17,2.48
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Lagaras, Lily",0,,19,91,27,.101,455,76,122,5,4,53,0,0,0,0,0,0,2,1,43,70,8,62,8,161,0,1.34,0.05,0.47,0.77,0.00,1.77
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Dorst, Alayna",0,,18,111,43,.163,1005,139,303,37,8,241,0,26,30,476,0,0,697,35,427,38,2,31,7,351.5,0,2.73,0.33,3.85,0.34,0.23,3.17
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Stonehouse, Lila",0,,21,102,14,.206,544,62,174,9,3,92,0,0,0,1,0,0,93,3,77,48,4,42,6,201,1,1.71,0.09,0.75,0.47,0.00,1.97
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Elliott, Bailey",0,,5,46,0,.000,11,2,2,4,0,18,0,4,6,91,0,0,69,1,49,0,0,0,0,6,0,0.04,0.09,1.07,0.00,0.09,0.13
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Pool, Lilly",0,,11,106,43,.236,284,46,113,7,1,37,0,0,0,0,0,0,17,1,23,108,3,88,20,177,1,1.07,0.07,0.22,1.02,0.00,1.67
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Pensenstadler, Jillian",0,,16,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Wojtala, Lilly",0,,10,111,0,.029,35,2,3,117,9,477,0,33,47,416,0,0,580,48,435,0,0,0,0,36,0,0.03,1.05,3.92,0.00,0.30,0.32
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Porta, Eliana",0,,1,21,1,.238,21,1,6,70,2,227,0,3,6,72,0,0,1,1,43,0,0,0,0,9,0,0.29,3.33,2.05,0.00,0.14,0.43
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Atwood, Annie",0,,2,2,0,.077,13,4,5,0,0,2,0,1,0,5,0,0,4,0,4,0,0,0,0,6,0,2.50,0.00,2.00,0.00,0.50,3.00
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"D'Ippolito, Ella",0,,6,10,2,.211,19,3,7,0,0,3,0,1,3,14,0,0,2,1,6,11,2,10,1,14,0,0.70,0.00,0.60,1.10,0.10,1.40
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Manfull, Brooke",0,,9,95,10,.198,162,14,46,378,6,1138,0,25,21,309,0,0,12,4,181,6,2,5,1,74.5,1,0.48,3.98,1.91,0.06,0.26,0.78
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Hart, Sarah",0,,15,109,37,.292,998,97,388,13,5,82,0,5,5,60,0,0,283,23,134,47,3,39,8,420.5,0,3.56,0.12,1.23,0.43,0.05,3.86
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Garrett, Caitlyn",0,,17,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Schwab, Hannah",0,,22,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Johncour, Cassidy",0,,23,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Ripple, Taylor",0,,7,17,0,.200,55,11,22,3,0,8,0,0,0,0,0,0,3,0,6,3,0,2,1,24,0,1.29,0.18,0.35,0.18,0.00,1.41
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Grove City,"Sipe, Keira",0,,12,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Thiel,"Aulet, Danielle",0,,2,90,0,-.031,64,3,1,70,4,367,0,39,8,328,0,0,428,31,455,0,0,0,0,40,0,0.01,0.78,5.06,0.00,0.43,0.44
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Thiel,"Rhoads, Devin",0,,3,33,0,.500,2,0,1,3,1,22,0,0,0,6,0,0,88,8,52,0,0,0,0,1,0,0.03,0.09,1.58,0.00,0.00,0.03
pac,Presidents Athletic Conference (PAC),2025-26,wvball,Thiel,"Reynolds, Carlie",0,,4,90,36,.075,120,8,17,901,30,2606,0,50,42,370,0,0,14,3,256,23,1,20,3,80,2,0.19,10.01,2.84,0.26,0.56,0.89
