conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Castillo, Ava",0,,0,118,21,.071,127,30,39,14,0,38,0,50,77,385,0,0,329,25,193,4,2,4,0,91,0,0.33,0.12,1.64,0.03,0.42,0.77
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Rushing, Isabella",0,,1,115,2,.000,24,2,2,121,2,236,0,58,22,441,0,0,506,35,498,0,0,0,0,60,1,0.02,1.05,4.33,0.00,0.50,0.52
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Clevland, Elizabeth",0,,2,0,12,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Edmund, Maeve",0,,4,31,13,.250,196,23,72,5,2,14,0,11,9,40,0,0,86,6,41,8,0,8,0,87,0,2.32,0.16,1.32,0.26,0.35,2.81
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Webber, Hannah",0,,5,60,16,.291,285,49,132,2,0,12,0,0,0,0,0,0,2,0,19,24,0,22,2,145,0,2.20,0.03,0.32,0.40,0.00,2.42
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Repholz, Sophia",0,,6,84,7,.118,17,1,3,16,3,69,0,44,45,330,0,0,239,24,188,0,0,0,0,47,0,0.04,0.19,2.24,0.00,0.52,0.56
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,Rodriguez-del valle Danell,0,,7,22,0,.000,0,0,0,1,0,5,0,5,7,70,0,0,38,4,26,0,0,0,0,5,0,0.00,0.05,1.18,0.00,0.23,0.23
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Wilson, Dakota",0,,8,9,0,.250,4,1,2,52,1,53,0,1,3,14,0,0,0,0,10,3,1,3,0,4.5,0,0.22,5.78,1.11,0.33,0.11,0.50
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Mishinkash, Molly",0,,9,117,67,.415,550,69,297,3,1,13,0,14,6,123,0,0,7,0,33,85,3,60,25,366,0,2.54,0.03,0.28,0.73,0.12,3.13
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Muth, Audrey",0,,10,90,48,.236,708,96,263,17,3,45,0,24,33,233,0,0,247,16,157,42,0,28,14,315,0,2.92,0.19,1.74,0.47,0.27,3.50
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Hansen, Mari",0,,11,32,1,.577,26,1,16,136,1,227,0,13,16,111,0,0,0,0,37,3,0,2,1,31,0,0.50,4.25,1.16,0.09,0.41,0.97
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Farrell, Emily",0,,13,105,50,.207,673,109,248,2,2,28,0,0,0,0,0,0,192,12,82,34,3,26,8,269,0,2.36,0.02,0.78,0.32,0.00,2.56
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Soto-Talavera, Monts",0,,14,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Gummer, Ava",0,,15,80,43,.274,529,85,230,3,3,25,0,0,0,2,0,0,2,0,46,19,5,17,2,240.5,0,2.88,0.04,0.58,0.24,0.00,3.01
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Mcilwain, Madison",0,,17,13,0,.167,36,7,13,1,0,1,0,0,1,1,0,0,1,0,2,7,0,5,2,17.5,0,1.00,0.08,0.15,0.54,0.00,1.35
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Hanson, Samantha",0,,18,1,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00,0.00,1.00,0.00,0.00,0.00
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Girard, Zoe",0,,19,13,3,.000,0,0,0,0,0,1,0,4,7,29,0,0,25,3,7,0,0,0,0,4,0,0.00,0.00,0.54,0.00,0.31,0.31
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Hayes, Maggie",0,,20,113,64,.357,541,65,258,4,2,24,0,32,57,211,0,0,8,0,31,65,5,50,15,330,0,2.28,0.04,0.27,0.58,0.28,2.92
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Fekula, Isabelle",0,,21,49,0,.000,1,0,0,10,2,18,0,16,14,159,0,0,188,26,98,0,0,0,0,16,0,0.00,0.20,2.00,0.00,0.33,0.33
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Rafferty, McKayla",0,,22,2,0,.400,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.50,0.00,0.00,0.00,0.00,1.50
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,Paniagua martinez Marielle,0,,23,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,"Ulrich, Lauren",0,,24,2,0,.000,1,0,0,7,0,7,0,1,0,11,0,0,0,0,4,0,0,0,0,1,0,0.00,3.50,2.00,0.00,0.50,0.50
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,Elizabeth Cleveland,0,,2,112,55,.091,110,11,21,1102,30,1980,0,50,44,463,0,0,11,0,237,10,4,9,1,76.5,2,0.19,9.84,2.12,0.09,0.45,0.68
landmark_conference,Landmark Conference,2025-26,wvball,Juniata,Danell Rodriguez-Del,0,,7,-18,0,.000,0,0,0,1,0,-3,0,-5,-6,-45,0,0,-22,2,-13,0,0,0,0,-5,0,0.00,-0.06,0.72,0.00,0.28,0.28
