season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Kate Boehmcke,Kate,Boehmcke,,1133,Kate Boehmcke,"BOEHMCKE,KATE",BOEHMCKEKATEHUSSON,16,16,,,Husson ,HUSSON,1201-4063,0,3,0,0,0,1,13,1,9,3,0,0,0,8,1,0,0,0,0,0,0,0,0,46,91,70,28,956:00,58,0,1.000,,70,94,10,63,18,45,.745,3.94,,,,,,,,,,,,,,,,,,,12.307951013205098,1,99
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Averi Baker,Averi,Baker,,1133,Averi Baker,"BAKER,AVERI",BAKERAVERIHUSSON,16,16,,,Husson ,HUSSON,1201-3208,0,4,0,0,0,1,26,1,5,3,0,0,0,10,6,0,0,0,0,0,0,0,0,22,44,61,16,956:00,58,0,1.000,,66,91,9,71,30,41,.725,4.44,,,,,,,,,,,,,,,,,,,12.097268828053231,2,99
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Bella Scolaro,Bella,Scolaro,,378,Bella Scolaro,"SCOLARO,BELLA",SCOLAROBELLAMMA,13,12,,,Maine Maritime,MMA,1208-1768,0,3,0,0,0,4,15,0,3,2,0,0,0,10,2,0,0,0,0,0,0,0,0,15,11,45,9,720:00,0,0,1.000,,37,50,6,67,41,26,.740,5.15,,,,,,,,,,,,,,,,,,,10.960974830474239,3,99
2026-27,wlax,North Atlantic Conference (NAC),nac,UMaine-Farmington,Emma Dunn,Emma,Dunn,,379,Emma Dunn,"DUNN,EMMA",DUNNEMMAME.-FARM,15,15,,,UMaine-Farmington,ME.-FARM,0,0,11,0,0,1,1,29,0,7,1,0,0,0,12,1,0,0,0,0,0,0,0,0,72,57,47,34,850:00,172,0,1.000,,53,65,15,45,14,31,.815,3.00,,,,,,,,,,,,,,,,,,,10.742726748234851,4,98
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Laela Martinez,Laela,Martinez,,1133,Laela Martinez,"MARTINEZ,LAELA",MARTINEZLAELAHUSSON,15,15,,,Husson ,HUSSON,1201-3351,0,3,0,0,0,2,16,1,7,3,0,0,0,8,2,0,0,0,0,0,0,0,0,48,28,37,49,896:00,58,0,1.000,,45,48,9,40,12,28,.938,2.67,,,,,,,,,,,,,,,,,,,9.738543273559785,5,98
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Lillian Diversi,Lillian,Diversi,,378,Lillian Diversi,"DIVERSI,LILLIAN",DIVERSILILLIANMMA,13,13,,,Maine Maritime,MMA,1208-1831,0,6,0,0,0,2,9,1,8,1,0,0,0,2,1,0,0,0,0,0,0,0,0,28,3,20,8,780:00,0,0,1.000,,56,65,6,55,20,35,.862,4.23,,,,,,,,,,,,,,,,,,,8.67160698423452,6,98
2026-27,wlax,North Atlantic Conference (NAC),nac,UMaine-Farmington,Ruby McMinis,Ruby,McMinis,,379,Ruby McMinis,"MCMINIS,RUBY",MCMINISRUBYME.-FARM,13,13,,,UMaine-Farmington,ME.-FARM,0,0,4,0,0,0,4,20,1,4,1,0,0,0,9,1,0,0,0,0,0,0,0,0,29,30,29,16,761:00,154,0,1.000,,63,81,19,43,5,38,.778,3.31,,,,,,,,,,,,,,,,,,,6.678295730619886,7,97
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Julia Wade,Julia,Wade,,378,Julia Wade,"WADE,JULIA",WADEJULIAMMA,12,11,,,Maine Maritime,MMA,1208-2086,0,2,0,0,0,1,7,0,4,1,0,0,0,11,4,0,0,0,0,0,0,0,0,29,30,27,25,660:00,0,0,1.000,,40,63,6,37,9,28,.635,3.08,,,,,,,,,,,,,,,,,,,6.443471116956892,8,97
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Gracie Gardner,Gracie,Gardner,,1133,Gracie Gardner,"GARDNER,GRACIE",GARDNERGRACIEHUSSON,16,16,,,Husson ,HUSSON,1201-3211,0,4,0,0,0,1,11,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,44,6,39,16,956:00,58,0,1.000,,40,52,10,32,15,17,.769,2.00,,,,,,,,,,,,,,,,,,,5.868001953713969,9,97
2026-27,wlax,North Atlantic Conference (NAC),nac,Thomas,Sadie Dorr,Sadie,Dorr,,2758,Sadie Dorr,"DORR,SADIE",DORRSADIETHOMAS (,12,12,,,Thomas,THOMAS (,1210-3139,0,0,0,0,0,3,12,0,1,1,0,0,0,9,1,0,0,0,0,0,0,0,0,40,22,41,29,693:00,48,0,1.000,,26,42,4,18,5,13,.619,1.50,,,,,,,,,,,,,,,,,,,3.8350497027101254,10,96
2026-27,wlax,North Atlantic Conference (NAC),nac,Thomas,Katarina Olvera,Katarina,Olvera,,2758,Katarina Olvera,"OLVERA,KATARINA",OLVERAKATARINATHOMAS (,12,11,,,Thomas,THOMAS (,1210-3349,0,4,0,0,0,0,15,0,4,1,0,0,0,6,7,0,0,0,0,0,0,0,0,17,36,35,16,660:00,0,0,1.000,,37,50,6,26,5,21,.740,2.17,,,,,,,,,,,,,,,,,,,3.159791562410317,11,96
2026-27,wlax,North Atlantic Conference (NAC),nac,Thomas,Isabella Pelletier,Isabella,Pelletier,,2758,Isabella Pelletier,"PELLETIER,ISABELLA",PELLETIERISABELLATHOMAS (,12,12,,,Thomas,THOMAS (,1210-2835,0,4,0,0,0,0,13,2,2,1,0,0,0,12,9,0,0,0,0,0,0,0,0,12,33,36,13,720:00,0,0,1.000,,59,75,17,29,3,26,.787,2.42,,,,,,,,,,,,,,,,,,,3.144956435358308,12,96
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Lauren Robinson,Lauren,Robinson,,378,Lauren Robinson,"ROBINSON,LAUREN",ROBINSONLAURENMMA,13,13,,,Maine Maritime,MMA,1208-2307,0,1,0,0,0,1,8,0,2,1,0,0,0,11,4,0,0,0,0,0,0,0,0,34,12,31,23,780:00,0,0,1.000,,27,40,6,17,5,12,.675,1.31,,,,,,,,,,,,,,,,,,,2.935181295438149,13,95
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Reese Sullivan,Reese,Sullivan,,1133,Reese Sullivan,"SULLIVAN,REESE",SULLIVANREESEHUSSON,16,16,,,Husson ,HUSSON,1201-4070,0,1,0,0,0,0,3,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,4,33,4,956:00,58,0,1.000,,28,37,3,27,7,20,.757,1.69,,,,,,,,,,,,,,,,,,,2.483385968082341,14,94
2026-27,wlax,North Atlantic Conference (NAC),nac,UMaine-Farmington,Bree Griffin,Bree,Griffin,,379,Bree Griffin,"GRIFFIN,BREE",GRIFFINBREEME.-FARM,15,15,,,UMaine-Farmington,ME.-FARM,0,0,0,0,0,0,0,3,0,1,0,0,0,0,7,2,0,0,0,0,0,0,0,0,40,7,36,26,827:00,206,0,1.000,,22,32,1,8,1,7,.688,0.53,,,,,,,,,,,,,,,,,,,1.741081591614491,15,94
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Madison Lower,Madison,Lower,,1133,Madison Lower,"LOWER,MADISON",LOWERMADISONHUSSON,15,15,,,Husson ,HUSSON,1201-3459,0,2,0,0,0,1,5,0,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,23,2,27,12,896:00,58,0,1.000,,23,27,2,16,4,12,.852,1.07,,,,,,,,,,,,,,,,,,,1.3928135781222846,16,93
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Adella Mabee,Adella,Mabee,,1133,Adella Mabee,"MABEE,ADELLA",MABEEADELLAHUSSON,16,16,,,Husson ,HUSSON,1201-4541,0,3,0,0,0,0,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,33,10,15,12,956:00,58,0,1.000,,17,25,5,12,5,7,.680,0.75,,,,,,,,,,,,,,,,,,,1.2210673755301418,17,92
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Ella Bowes,Ella,Bowes,,378,Ella Bowes,"BOWES,ELLA",BOWESELLAMMA,13,13,,,Maine Maritime,MMA,1208-1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,22,7,750:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,13,708:10,95,104,0,8,5,0,0,0,0,264,8.05,.523,,,,,1.207756861931252,18,91
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Lauren Small,Lauren,Small,,1133,Lauren Small,"SMALL,LAUREN",SMALLLAURENHUSSON,16,16,,,Husson ,HUSSON,1201-4321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,48,2,18,31,956:00,58,0,1.000,,1,2,1,0,0,0,.500,0.00,,,,,,,,,,,,,,,,,,,1.0721918357075426,19,91
2026-27,wlax,North Atlantic Conference (NAC),nac,UMaine-Farmington,Ally Trefsger,Ally,Trefsger,,379,Ally Trefsger,"TREFSGER,ALLY",TREFSGERALLYME.-FARM,15,15,,,UMaine-Farmington,ME.-FARM,0,0,0,0,0,0,1,3,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,32,5,866:00,186,0,1.000,,13,15,2,18,10,8,.867,1.20,,,,,,,,,,,,,,,,,,,0.9171773997825579,20,90
2026-27,wlax,North Atlantic Conference (NAC),nac,Thomas,Jorgie Arduini,Jorgie,Arduini,,2758,Jorgie Arduini,"ARDUINI,JORGIE",ARDUINIJORGIETHOMAS (,12,12,,,Thomas,THOMAS (,1210-2707,0,1,0,0,0,1,1,0,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,25,6,36,20,720:00,0,0,1.000,,9,14,2,9,5,4,.643,0.75,,,,,,,,,,,,,,,,,,,0.8988666603945322,21,89
2026-27,wlax,North Atlantic Conference (NAC),nac,Thomas,Karissa Cotoia,Karissa,Cotoia,,2758,Karissa Cotoia,"COTOIA,KARISSA",COTOIAKARISSATHOMAS (,12,12,,,Thomas,THOMAS (,1210-3210,0,1,0,0,0,0,1,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,0,27,3,44,15,720:00,0,0,1.000,,13,28,4,9,5,4,.464,0.75,,,,,,,,,,,,,,,,,,,0.6311862404576399,22,89
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Caitlyn Lamb,Caitlyn,Lamb,,378,Caitlyn Lamb,"LAMB,CAITLYN",LAMBCAITLYNMMA,13,13,,,Maine Maritime,MMA,1208-2131,0,0,0,0,0,0,4,0,2,3,0,0,0,5,3,0,0,0,0,0,0,0,0,14,4,22,13,780:00,0,0,1.000,,11,13,0,13,4,9,.846,1.00,,,,,,,,,,,,,,,,,,,0.5122930188283487,23,88
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Rebecca Caron,Rebecca,Caron,,378,Rebecca Caron,"CARON,REBECCA",CARONREBECCAMMA,13,13,,,Maine Maritime,MMA,1208-1482,0,0,0,0,0,0,1,1,4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,15,30,22,10,780:00,0,0,1.000,,24,30,3,14,1,13,.800,1.08,,,,,,,,,,,,,,,,,,,0.404888941329455,24,87
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Lilly Halstead,Lilly,Halstead,,378,Lilly Halstead,"HALSTEAD,LILLY",HALSTEADLILLYMMA,0,0,,,Maine Maritime,MMA,1208-2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.0,25,86
2026-27,wlax,North Atlantic Conference (NAC),nac,UMaine-Farmington,Erin Gould,Erin,Gould,,379,Erin Gould,"GOULD,ERIN",GOULDERINME.-FARM,15,15,,,UMaine-Farmington,ME.-FARM,0,0,1,0,0,0,0,5,0,1,0,0,0,0,9,5,0,0,0,0,0,0,0,0,19,15,45,11,842:00,150,0,1.000,,20,30,3,10,1,9,.667,0.67,,,,,,,,,,,,,,,,,,,-0.020510025607214113,26,86
2026-27,wlax,North Atlantic Conference (NAC),nac,UMaine-Farmington,Lauren Girouard,Lauren,Girouard,,379,Lauren Girouard,"GIROUARD,LAUREN",GIROUARDLAURENME.-FARM,15,15,,,UMaine-Farmington,ME.-FARM,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,7,0,35,6,816:00,200,0,1.000,,17,21,1,14,6,8,.810,0.93,,,,,,,,,,,,,,,,,,,-0.0896608463487103,27,85
2026-27,wlax,North Atlantic Conference (NAC),nac,Husson,Jory Boyd,Jory,Boyd,,1133,Jory Boyd,"BOYD,JORY",BOYDJORYHUSSON,15,15,,,Husson ,HUSSON,1201-3368,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,35,0,11,23,896:00,58,0,1.000,,2,2,1,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,,-0.13867303387468854,28,84
2026-27,wlax,North Atlantic Conference (NAC),nac,Thomas,Emily Gower,Emily,Gower,,2758,Emily Gower,"GOWER,EMILY",GOWEREMILYTHOMAS (,12,12,,,Thomas,THOMAS (,1210-2875,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,25,0,32,22,720:00,0,0,1.000,,2,2,0,2,0,2,1.000,0.17,,,,,,,,,,,,,,,,,,,-0.34886040851129396,29,84
2026-27,wlax,North Atlantic Conference (NAC),nac,Maine Maritime,Abby Wong,Abby,Wong,,378,Abby Wong,"WONG,ABBY",WONGABBYMMA,11,10,,,Maine Maritime,MMA,1208-1771,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,29,2,16,21,588:00,45,0,1.000,,0,2,1,1,1,0,.000,0.09,,,,,,,,,,,,,,,,,,,-0.36469364225691103,30,83
