season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Empire 8 (E8),e8,Brockport,Zach Eldred,Zach,Eldred,,78,Zach Eldred,0,0BROCKPOR,43,43,,,170,60,70,71,16,1,18,21,5,6,32,5,8,1,0,4,0,0,0,0,1,0,0,0.483,142,201,9,.889,.412,.835,118,22,2,0,0,7,2,9,0,142,.986,9,.778,,1,3,20,51,"24,58",0.41,24,58,"46,102",0.45,46,102,"31,67",0.46,31,67,"17,55",0.31,17,55,0,0,0,0,"12,30","17,20","69,116",40,0,0,0,0,0,0,0,17,32,0,,Brockport,BROCKPOR,0,False,45,1,12,8,0,0,1,1,1,0,62.0,19,13,15,73,10,2,1,1.89,228,255,5,6,0,3,3,0,0,21,.197,43,65,1,"18,62","20,99","15,54",0,"14,79",18.18702389089662,1,99,batting
2025-26,baseball,Empire 8 (E8),e8,St. John Fisher,"Cubello, Mario",Mario,Cubello,,601,"Cubello, Mario",0,0SJF,36,36,,,110,48,42,30,3,0,8,41,0,11,17,8,22,1,3,4,0,0,0,0,1,1,0,0.566,69,169,23,.957,.382,.627,64,23,4,0,0,0,0,5,0,91,.956,0,.000,,3,3,24,31,"10,33",0.30,10,33,"25,63",0.40,25,63,"14,39",0.36,14,39,"4,20",0.20,4,20,0,0,0,0,"11,24","12,22","55,89",2,0,0,0,0,0,0,0,11,31,0,,St. John Fisher,SJF,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.51046730610144,2,99,batting
2025-26,baseball,Empire 8 (E8),e8,Brockport,Jason Story,Jason,Story,,78,Jason Story,0,0BROCKPOR,43,42,,,143,49,45,54,12,0,11,22,2,20,26,8,6,1,1,2,0,0,0,1,1,3,0,0.465,90,188,7,.857,.315,.629,54,0,2,0,0,0,0,0,0,56,.964,0,.000,,8,4,32,33,"15,43",0.35,15,43,"32,88",0.36,32,88,"20,57",0.35,20,57,"10,48",0.21,10,48,0,0,0,0,"15,32","18,22","65,103",77,0,0,0,0,0,0,0,16,34,0,,Brockport,BROCKPOR,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.160088078706286,3,99,batting
2025-26,baseball,Empire 8 (E8),e8,St. John Fisher,"Griffin, Jack",Jack,Griffin,,601,"Griffin, Jack",0,0SJF,35,35,,,124,42,48,46,8,0,6,19,0,11,21,10,2,0,0,2,0,0,0,2,0,2,0,0.500,74,156,2,1.000,.387,.597,71,21,6,0,0,0,0,4,0,98,.939,0,.000,,6,3,18,34,"12,40",0.30,12,40,"32,80",0.40,32,80,"22,53",0.42,22,53,"5,16",0.31,5,16,0,0,0,0,"19,29","14,18","57,94",36,0,0,0,0,0,0,0,9,30,0,,St. John Fisher,SJF,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.522287983419043,4,98,batting
2025-26,baseball,Empire 8 (E8),e8,Houghton,Kanta Ueno,Kanta,Ueno,,30160,Kanta Ueno,0,0HOUGHTON,45,45,,,150,44,67,45,10,3,1,20,4,7,27,4,22,3,4,3,0,0,0,0,0,2,0,0.522,86,184,25,.880,.447,.573,99,89,10,0,0,0,0,35,0,198,.949,0,.000,,7,11,34,23,"31,62",0.50,31,62,"45,95",0.47,45,95,"34,69",0.49,34,69,"8,29",0.28,8,29,0,0,0,0,"16,31","13,18","70,108",12,0,0,0,0,0,0,0,15,29,0,,Houghton,HOUGHTON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.014736058496926,5,98,batting
2025-26,baseball,Empire 8 (E8),e8,Poly,Luke Landis,Luke,Landis,,9500,Luke Landis,0,0SUNY POL,35,34,,,119,35,42,38,14,0,6,16,0,8,20,4,1,0,0,3,0,0,0,3,1,5,0,0.452,74,146,1,1.000,.353,.622,158,13,5,0,0,2,0,7,0,176,.972,2,1.000,,8,1,21,31,"14,35",0.40,14,35,"26,80",0.33,26,80,"20,48",0.42,20,48,"6,16",0.38,6,16,0,0,0,0,"9,20","9,21","52,95",35,0,0,0,"1,1",1.00,1,1,8,27,0,,Poly,SUNY POL,0,False,3,1,0,0,0,0,0,0,0,0,1.0,7,2,5,1,0,2,0,18.00,8,13,1,0,0,0,0,0,0,1,.375,1,1,0,"1,1","3,8","0,1",0,"0,1",7.516974921214403,6,98,batting
2025-26,baseball,Empire 8 (E8),e8,Elmira,Connor Stone,Connor,Stone,,213,Connor Stone,0,0ELMIRABB,34,31,,,91,22,29,29,4,2,7,18,0,6,30,10,0,0,0,1,0,0,0,0,1,0,0,0.457,58,116,0,.000,.319,.637,148,19,3,17,0,59,13,1,0,170,.982,72,.819,,4,4,11,17,"9,35",0.26,9,35,"20,49",0.41,20,49,"14,36",0.39,14,36,"10,26",0.38,10,26,0,0,0,0,"13,27","7,13","32,58",37,0,0,0,"0,1",0,0,1,2,25,0,,Elmira,ELMIRABB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.764544981766477,7,97,batting
2025-26,baseball,Empire 8 (E8),e8,St. John Fisher,"Bucello, Brendan",Brendan,Bucello,,601,"Bucello, Brendan",0,0SJF,27,23,,,87,29,32,25,11,2,2,20,1,8,18,5,5,0,0,0,0,0,0,1,1,3,1,0.522,53,115,5,1.000,.368,.609,33,30,5,0,0,0,0,1,0,68,.926,0,.000,,3,4,17,18,"9,25",0.36,9,25,"21,55",0.38,21,55,"15,38",0.39,15,38,"6,17",0.35,6,17,0,0,0,0,"8,11","4,13","34,63",36,0,0,0,"1,1",1.00,1,1,3,15,0,,St. John Fisher,SJF,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.639232874707291,8,97,batting
2025-26,baseball,Empire 8 (E8),e8,Keuka,Kyle Wood,Kyle,Wood,,1159,Kyle Wood,0,0KEUKA,36,36,,,120,38,44,30,10,2,4,17,1,12,18,1,9,0,0,5,0,0,0,1,1,4,0,0.474,70,154,9,1.000,.367,.583,14,56,12,0,0,0,0,2,0,82,.854,0,.000,,7,4,17,39,"15,40",0.38,15,40,"25,65",0.38,25,65,"19,45",0.42,19,45,"8,17",0.47,8,17,0,0,0,0,"10,19","13,18","48,79",11,0,0,0,0,0,0,0,12,23,0,,Keuka,KEUKA,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.514749848779422,9,97,batting
2025-26,baseball,Empire 8 (E8),e8,Russell Sage,Jeff Stearns,Jeff,Stearns,,11036,Jeff Stearns,0,0RSCBASE,31,30,,,121,34,42,38,8,0,6,15,0,4,28,9,5,0,0,2,0,0,0,0,0,0,0,0.430,68,142,5,1.000,.347,.562,181,11,4,0,0,0,0,11,0,196,.980,0,.000,,3,11,22,28,"8,33",0.24,8,33,"27,82",0.33,27,82,"24,56",0.43,24,56,"3,18",0.17,3,18,0,0,0,0,"14,27","10,14","41,89",47,0,0,0,"0,1",0,0,1,11,26,0,,Russell Sage,RSCBASE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.387655393442304,10,96,batting
