conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Dyer Hannah,,,,49,49,147,62,55,35,13,9,6,22,0,24,18,6,46,4,2,0,0,0,0,0,1,0,0,0.523,104,195,50,.920,.374,.707,73,105,21,0,0,0,0,8,0,199,.894,0,.000,13,4,23,41,"11,36",0.31,11,36,"26,64",0.41,26,64,"16,43",0.37,16,43,"0,2",0,0,2,"1,3",0.33,1,3,"47,79","10,18","47,75",22,0,0,0,0,0,0,0,13,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Fenstermaker Haylie,,,,35,32,68,24,17,11,1,2,0,22,0,0,6,3,8,0,4,0,0,0,0,0,0,0,0,0.433,22,94,8,1.000,.250,.324,28,3,1,0,0,0,0,0,0,32,.969,0,.000,2,4,36,10,"6,25",0.24,6,25,"12,44",0.27,12,44,"8,31",0.26,8,31,"1,4",0.25,1,4,"0,2",0,0,2,"3,14","4,18","26,52",11,0,0,0,2,0,0,0,15,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Feaser Fallon,,,,48,49,142,32,50,40,6,3,3,12,0,1,22,2,2,1,9,2,0,0,0,0,0,1,0,0.401,71,166,3,.667,.352,.500,11,28,1,0,0,14,3,1,0,40,.975,17,.824,4,6,46,30,"17,50",0.34,17,50,"31,91",0.34,31,91,"24,69",0.35,24,69,"1,5",0.20,1,5,"1,3",0.33,1,3,"10,23","19,27","58,104",59,0,0,0,4,0,0,0,33,29,0,127,1,20,11,4,0,7,2,0,0,111.2,56,44,37,65,30,2,1,2.76,455,511,1,6,0,3,8,0,0,17,.279,127,131,0,"3,12","6,26","4,15","4,16","4,17"
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Schlabach Kandice,,,,50,50,150,39,57,45,10,3,9,22,0,0,18,8,2,0,0,5,0,0,0,0,0,0,0,0.446,100,177,2,1.000,.380,.667,99,88,7,0,0,0,0,4,0,194,.964,0,.000,4,3,29,46,"21,54",0.39,21,54,"43,95",0.45,43,95,"28,65",0.43,28,65,"3,4",0.75,3,4,"2,4",0.50,2,4,"17,38","12,19","62,103",33,0,0,0,0,0,0,0,26,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Book Allie,,,,49,49,150,32,63,40,15,3,2,8,0,6,7,2,3,0,4,3,0,0,0,0,0,0,0,0.461,90,171,3,1.000,.420,.600,286,11,6,0,0,0,0,8,0,303,.980,0,.000,9,6,43,38,"22,60",0.37,22,60,"37,84",0.44,37,84,"24,55",0.44,24,55,"1,4",0.25,1,4,"1,4",0.25,1,4,"14,25","10,16","54,94",12,0,0,0,0,0,0,0,24,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Keister Jaden,,,,46,47,82,8,15,8,2,0,0,5,0,2,12,2,0,0,7,1,0,0,0,0,0,0,0,0.244,17,97,0,.000,.183,.207,38,51,5,0,0,0,0,1,0,94,.947,0,.000,7,2,25,31,"3,26",0.12,3,26,"8,44",0.18,8,44,"7,37",0.19,7,37,"0,0",0,0,0,"0,1",0,0,1,"5,23","3,6","24,54","0,1",0,0,1,8,0,0,0,11,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Barker Alexis,,,,13,-2,1,1,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,-1,1,0,.000,.000,-1.000,11,0,0,2,0,2,0,0,0,11,1.000,2,1.000,-1,0,1,0,"0,3",0,0,3,"1,3",0.33,1,3,"1,3",0.33,1,3,"0,0",0,0,0,"0,0",0,0,0,"0,-2","0,0","1,3",0,0,0,0,18,0,0,0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Wiley Rebekah,,,,49,49,74,14,19,18,5,0,0,2,0,2,6,2,0,0,3,4,0,0,0,0,0,2,0,0.280,24,85,0,.000,.257,.324,244,17,6,3,2,37,7,3,0,267,.978,44,.841,5,3,17,35,"2,21",0.10,2,21,"13,47",0.28,13,47,"9,31",0.29,9,31,"0,1",0,0,1,"1,2",0.50,1,2,"4,10","13,17","35,57",79,0,0,0,1,0,0,0,22,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Thompson Kylie,,,,28,4,19,6,7,3,1,0,0,2,0,1,2,1,2,0,1,1,0,0,0,0,0,0,0,0.435,8,24,2,1.000,.368,.421,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,2,0,6,6,"1,6",0.17,1,6,"3,5",0.60,3,5,"2,4",0.50,2,4,"0,0",0,0,0,"0,0",0,0,0,"4,7","1,0","7,8",0,0,0,0,92,0,0,0,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,softball,Messiah,Murphy Lucy,,,,31,32,102,23,30,18,4,0,0,6,0,0,12,1,4,2,5,1,0,0,0,0,0,0,0,0.330,34,114,6,.667,.294,.333,56,2,3,0,0,0,0,0,0,61,.951,0,.000,7,5,40,18,"7,30",0.23,7,30,"21,66",0.32,21,66,"17,57",0.30,17,57,"2,4",0.50,2,4,"1,2",0.50,1,2,"4,11","6,18","43,71",3,0,0,0,0,0,0,0,26,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
