season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip,pitching_stats_strike_percentage
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,Dawson Barson,Dawson,Barson,,30039,Dawson Barson,0,0NCU,15,15,,,54,11,17,7,5,0,0,6,0,0,4,2,1,0,0,1,0,0,0,1,0,1,0,0.377,22,61,1,1.000,.315,.407,27,31,3,0,0,0,0,7,0,61,.951,0,.000,,1,2,14,19,"3,16",0.19,3,16,"6,26",0.23,6,26,"4,18",0.22,4,18,"4,10",0.40,4,10,0,0,0,0,"6,12","4,7","11,28",4,0,0,0,0,0,0,0,3,16,0,,North Central,NCU,2211-1665,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4511121324838778,25,81,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,Anthony Barajas,Anthony,Barajas,,30039,Anthony Barajas,0,0NCU,13,12,,,44,10,14,8,2,0,0,4,0,0,10,4,2,0,1,0,0,0,0,1,0,1,0,0.375,16,49,2,1.000,.318,.364,20,26,1,0,0,0,0,7,0,47,.979,0,.000,,2,1,11,7,"2,10",0.20,2,10,"7,18",0.39,7,18,"5,15",0.33,5,15,"5,9",0.56,5,9,0,0,0,0,"8,19","5,6","12,19",23,0,0,0,0,0,0,0,3,10,0,,North Central,NCU,2211-1753,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.520104525230433,26,80,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Bryce Campbell,Bryce,Campbell,,30031,Bryce Campbell,0,0NORTHWES,14,9,,,32,5,8,8,2,1,0,9,0,0,10,4,2,0,1,0,0,0,0,0,1,0,0,0.415,12,42,2,1.000,.250,.375,22,0,0,0,0,0,0,0,0,22,1.000,0,.000,,1,0,5,9,"6,13",0.46,6,13,"5,15",0.33,5,15,"5,14",0.36,5,14,"3,7",0.43,3,7,0,0,0,0,"2,8","0,1","11,21",22,0,0,0,2,0,0,0,1,7,0,,Northwestern,NORTHWES,1400-4241,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9464837883889831,27,78,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,Jack Meckler,Jack,Meckler,,30039,Jack Meckler,0,0NCU,15,15,,,49,7,14,7,6,0,0,2,0,5,9,3,1,0,0,1,0,0,0,0,1,0,0,0.368,20,57,1,1.000,.286,.408,24,0,0,0,0,0,0,0,0,24,1.000,0,.000,,2,0,8,17,"5,18",0.28,5,18,"6,22",0.27,6,22,"3,17",0.18,3,17,"3,8",0.38,3,8,0,0,0,0,"6,14","5,8","12,27",7,0,0,0,0,0,0,0,2,16,0,,North Central,NCU,2211-1747,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0910090931875511,28,77,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,A. De,A.,De,,30039,A. De,0,0NCU,14,14,,,44,8,9,11,2,1,1,7,0,3,8,1,0,0,0,1,0,0,0,0,0,1,0,0.345,16,55,0,.000,.205,.364,24,14,0,0,0,0,0,2,0,38,1.000,0,.000,,2,3,10,15,"4,15",0.27,4,15,"7,23",0.30,7,23,"5,16",0.31,5,16,"1,9",0.11,1,9,0,0,0,0,"2,9","5,6","18,30",3,0,0,0,0,0,0,0,5,13,0,,North Central,NCU,2211-1668,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2924898947571615,29,76,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Tony Greco,Tony,Greco,,30031,Tony Greco,0,0NORTHWES,14,14,,,45,13,11,7,1,0,0,10,0,9,8,4,0,0,0,3,0,0,0,1,0,1,0,0.448,12,67,0,.000,.244,.267,39,4,1,3,0,9,1,0,0,44,.977,10,.900,,0,3,13,16,"3,18",0.17,3,18,"7,27",0.26,7,27,"3,20",0.15,3,20,"3,11",0.27,3,11,0,0,0,0,"6,12","6,8","20,37",7,0,0,0,0,0,0,0,5,20,0,,Northwestern,NORTHWES,1400-5718,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7366968618278003,30,75,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Alex Klein,Alex,Klein,,30031,Alex Klein,0,0NORTHWES,11,9,,,35,8,8,6,1,0,1,8,1,0,11,5,0,1,1,0,0,0,0,0,0,0,0,0.372,12,44,1,.000,.229,.343,87,10,0,0,0,20,7,0,0,97,1.000,27,.741,,1,1,6,10,"3,11",0.27,3,11,"5,20",0.25,5,20,"4,13",0.31,4,13,"0,6",0,0,6,0,0,0,0,"2,8","1,4","12,26",27,0,0,0,0,0,0,0,2,11,0,,Northwestern,NORTHWES,1400-5711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0489530172692416,31,74,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Paddy Kelly,Paddy,Kelly,,804,Paddy Kelly,0,0UWS,12,11,,,39,7,11,6,1,0,0,6,0,0,10,7,3,0,0,1,0,0,0,1,0,1,0,0.370,12,46,3,1.000,.282,.308,9,8,2,0,0,0,0,0,0,19,.895,0,.000,,1,1,11,7,"1,9",0.11,1,9,"6,19",0.32,6,19,"5,14",0.36,5,14,"2,6",0.33,2,6,0,0,0,0,"7,16","2,3","11,21",16,0,0,0,2,0,0,0,5,10,0,,UW-Superior,UWS,1145-2619,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2837212018181843,32,72,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Trey Sybrant,Trey,Sybrant,,804,Trey Sybrant,0,0UWS,16,15,,,55,13,15,6,3,0,0,7,0,1,8,0,3,0,0,0,0,0,0,2,1,3,0,0.365,18,63,3,1.000,.273,.327,22,3,0,0,0,0,0,0,0,25,1.000,0,.000,,1,0,18,13,"5,21",0.24,5,21,"9,31",0.29,9,31,"8,21",0.38,8,21,"3,12",0.25,3,12,0,0,0,0,"4,6","1,4","12,32",1,0,0,0,0,0,0,0,1,14,0,,UW-Superior,UWS,1145-2492,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3557414111001194,33,71,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,John Westendorf,John,Westendorf,,8597,John Westendorf,0,0MARTIN L,19,19,,,69,12,17,6,3,1,1,8,0,0,17,7,1,0,1,0,0,0,0,0,0,0,0,0.325,25,78,1,1.000,.246,.362,28,33,2,0,0,0,0,7,0,63,.968,0,.000,,3,0,15,18,"4,19",0.21,4,19,"6,30",0.20,6,30,"4,18",0.22,4,18,"1,5",0.20,1,5,0,0,0,0,"15,30","2,4","14,33",16,0,0,0,0,0,0,0,8,18,0,,Martin Luther,MARTIN L,1398-2026,False,1,1,0,0,0,0,0,0,0,0,0.2,0,0,1,1,0,0,0,0.00,3,4,1,0,0,0,0,0,0,0,.333,1,0,0,0,"1,3",0,0,"1,2",-2.3578593085174697,34,70,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Bryan Gerbers,Bryan,Gerbers,,30035,Bryan Gerbers,0,0CROWN,16,13,,,48,5,12,10,2,1,0,5,0,0,10,1,2,0,0,1,0,0,0,1,0,2,0,0.315,16,54,2,1.000,.250,.333,14,7,3,0,0,1,0,1,0,24,.875,1,1.000,,1,0,12,14,"9,18",0.50,9,18,"8,29",0.28,8,29,"6,21",0.29,6,21,"3,3",1.00,3,3,0,0,0,0,"1,10","4,5","14,31",4,0,0,0,66,0,0,0,6,10,0,,Crown,CROWN,1397-1753,False,2,1,0,0,0,0,0,0,0,0,2.0,3,3,2,0,1,0,0,13.50,7,10,1,1,0,0,0,0,0,0,.286,4,1,0,"1,2","2,5",0,0,"0,2",-2.3744717391156165,35,69,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Christian Raya,Christian,Raya,,30031,Christian Raya,0,0NORTHWES,14,14,,,38,7,9,8,3,0,0,3,0,5,12,4,1,0,0,1,0,0,0,1,1,1,0,0.362,12,47,1,1.000,.237,.316,62,10,5,0,0,2,1,6,0,77,.935,3,.667,,1,0,1,16,"3,10",0.30,3,10,"9,27",0.33,9,27,"4,13",0.31,4,13,"4,7",0.57,4,7,0,0,0,0,"2,8","3,3","18,34",33,0,0,0,0,0,0,0,2,6,0,,Northwestern,NORTHWES,1400-3350,False,20,1,3,1,1,0,0,0,0,0,16.0,10,8,10,21,4,0,0,4.50,67,80,2,2,0,1,0,0,0,9,.299,16,9,1,"3,6","5,15","1,3",0,"6,13",-2.551016362297983,36,68,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Noah Dagostino,Noah,Dagostino,,804,Noah Dagostino,0,0UWS,15,14,,,50,9,12,9,2,1,0,5,0,2,4,2,5,0,1,2,0,0,0,1,2,1,0,0.322,16,60,5,1.000,.240,.320,13,16,1,0,0,0,0,1,0,30,.967,0,.000,,3,0,15,20,"4,16",0.25,4,16,"4,20",0.20,4,20,"3,13",0.23,3,13,"4,10",0.40,4,10,0,0,0,0,"6,18","2,3","12,26",13,0,0,0,"0,1",0,0,1,4,11,0,,UW-Superior,UWS,1145-2486,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8321250592416387,37,67,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,Jackson Anderson,Jackson,Anderson,,8597,Jackson Anderson,0,0MARTIN L,19,19,,,59,15,13,7,1,1,1,8,0,1,20,4,9,0,1,0,0,0,0,1,0,1,0,0.324,19,69,9,1.000,.220,.322,53,1,3,0,0,1,0,2,0,57,.947,1,1.000,,5,1,12,10,"4,20",0.20,4,20,"5,35",0.14,5,35,"3,19",0.16,3,19,"2,6",0.33,2,6,0,0,0,0,"6,14","3,5","14,37",13,0,0,0,0,0,0,0,5,15,0,,Martin Luther,MARTIN L,1398-2027,False,15,1,2,0,1,0,1,0,0,0,9.0,14,12,7,8,3,0,0,12.00,42,54,4,5,0,0,0,0,0,2,.357,7,10,0,"6,10","10,31","5,9",0,"5,12",-2.8858920024945798,38,65,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Parker Huebsch,Parker,Huebsch,,30031,Parker Huebsch,0,0NORTHWES,12,11,,,43,6,11,7,1,0,0,6,0,0,9,3,0,0,0,1,0,0,0,2,1,2,0,0.340,12,50,0,.000,.256,.279,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,3,13,11,"4,14",0.29,4,14,"6,29",0.21,6,29,"5,23",0.22,5,23,"2,11",0.18,2,11,0,0,0,0,"4,9","3,6","14,32",44,0,0,0,22,0,0,0,8,14,0,,Northwestern,NORTHWES,1400-5871,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.190041592328643,39,64,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Jeremiah Holmes,Jeremiah,Holmes,,30031,Jeremiah Holmes,0,0NORTHWES,13,12,,,39,7,10,5,0,0,0,6,0,2,5,3,0,2,1,0,0,0,0,1,1,2,0,0.383,10,48,2,.000,.256,.256,28,1,1,0,0,2,0,0,0,30,.967,2,1.000,,4,2,16,5,"5,16",0.31,5,16,"6,24",0.25,6,24,"5,15",0.33,5,15,"2,12",0.17,2,12,0,0,0,0,"4,9","1,6","13,27",34,0,0,0,0,0,0,0,1,14,0,,Northwestern,NORTHWES,1400-5861,False,4,1,0,0,1,0,0,0,0,0,1.2,5,4,2,2,2,0,0,21.60,10,12,0,0,0,0,0,0,0,1,.400,1,2,0,"1,1","2,4","0,1",0,"1,1",-3.259373422879361,40,63,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Will Czech,Will,Czech,,804,Will Czech,0,0UWS,12,12,,,32,8,7,6,1,0,0,9,0,0,10,4,1,0,0,0,0,0,0,1,0,1,0,0.390,8,41,1,1.000,.219,.250,20,1,0,0,0,0,0,0,0,21,1.000,0,.000,,2,1,4,9,"2,9",0.22,2,9,"4,15",0.27,4,15,"3,11",0.27,3,11,"2,5",0.40,2,5,0,0,0,0,"6,10","3,4","10,18","0,1",0,0,1,0,0,0,0,1,4,0,,UW-Superior,UWS,1145-2617,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.5509913027619433,41,62,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,Micah Herbst,Micah,Herbst,,8597,Micah Herbst,0,0MARTIN L,18,17,,,47,6,11,3,0,0,1,7,0,1,15,3,3,0,2,0,0,0,0,0,0,0,0,0.345,14,57,3,1.000,.234,.298,27,1,1,0,0,4,1,0,0,29,.966,5,.800,,2,0,13,8,"3,16",0.19,3,16,"5,27",0.19,5,27,"4,23",0.17,4,23,"0,4",0,0,4,0,0,0,0,"3,11","2,4","12,32",35,0,0,0,0,0,0,0,4,22,0,,Martin Luther,MARTIN L,1398-2262,False,6,1,0,0,0,0,0,0,0,0,4.0,7,3,3,2,1,0,0,6.75,21,25,2,1,0,0,0,0,0,0,.286,4,5,0,"1,1","1,6","0,2",0,"1,5",-3.653448047045658,42,61,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Aidan Garza,Aidan,Garza,,30035,Aidan Garza,0,0CROWN,10,10,,,40,9,11,2,0,0,0,5,0,1,6,4,2,1,0,0,0,0,0,1,1,1,0,0.370,11,46,3,.667,.275,.275,14,26,2,0,0,0,0,7,0,42,.952,0,.000,,3,1,11,9,"1,10",0.10,1,10,"4,18",0.22,4,18,"1,11",0.09,1,11,"1,2",0.50,1,2,0,0,0,0,"6,12","1,2","9,19",0,0,0,0,0,0,0,0,4,6,0,,Crown,CROWN,1397-1757,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.835996122839597,43,59,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Chase Oxborough,Chase,Oxborough,,804,Chase Oxborough,0,0UWS,13,12,,,38,4,8,6,2,0,0,7,0,2,4,2,1,0,1,0,0,0,0,2,1,3,0,0.362,10,48,1,1.000,.211,.263,12,24,3,0,0,0,0,4,0,39,.923,0,.000,,0,1,16,10,"2,11",0.18,2,11,"3,14",0.21,3,14,"2,9",0.22,2,9,"1,5",0.20,1,5,0,0,0,0,"1,7","4,5","12,22",0,0,0,0,4,0,0,0,2,5,0,,UW-Superior,UWS,1145-2764,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0338720501659875,44,58,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,Tyler Moriarty,Tyler,Moriarty,,1226,Tyler Moriarty,0,0MARTIN L,16,16,,,56,11,13,5,0,0,0,9,0,0,8,1,9,1,4,0,0,0,0,0,1,0,0,0.338,13,69,10,.900,.232,.232,19,4,1,0,0,1,0,1,0,24,.958,1,1.000,,3,0,13,23,"5,20",0.25,5,20,"6,24",0.25,6,24,"5,19",0.26,5,19,"1,4",0.25,1,4,0,0,0,0,"9,19","3,3","14,29",2,0,0,0,44,0,0,0,5,9,0,,Minnesota Morris,MARTIN L,1398-2027,False,1,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,.250,2,0,0,"0,1","0,2","0,1",0,"0,1",-4.618789003173672,45,57,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Easton Mckenzie,Easton,Mckenzie,,30035,Easton Mckenzie,0,0CROWN,15,15,,,42,4,10,1,0,0,0,6,0,3,6,1,5,2,0,0,0,0,0,0,0,1,0,0.373,10,51,7,.714,.238,.238,80,7,0,0,0,0,0,9,0,87,1.000,0,.000,,0,1,15,11,"4,24",0.17,4,24,"8,24",0.33,8,24,"4,14",0.29,4,14,"3,6",0.50,3,6,0,0,0,0,"6,10","1,1","12,26","0,1",0,0,1,0,0,0,0,1,17,0,,Crown,CROWN,1397-1929,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.034789081468324,46,56,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,Trevor Haberman,Trevor,Haberman,,1226,Trevor Haberman,0,0MARTIN L,14,14,,,46,5,7,6,0,0,2,4,0,1,14,4,1,0,0,0,0,0,0,0,0,0,0,0.235,13,51,1,1.000,.152,.283,11,19,3,0,0,0,0,0,0,33,.909,0,.000,,1,2,9,15,"2,23",0.09,2,23,"3,29",0.10,3,29,"3,24",0.13,3,24,"0,4",0,0,4,0,0,0,0,"3,9","1,6","9,33","1,2",0.50,1,2,0,0,0,0,0,18,0,,Minnesota Morris,MARTIN L,1398-2266,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.327906783014274,47,55,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,Mark Vogel,Mark,Vogel,,8597,Mark Vogel,0,0MARTIN L,19,18,,,46,7,9,6,0,0,0,8,0,0,8,0,0,0,3,2,0,0,0,0,0,1,0,0.304,9,59,0,.000,.196,.196,103,12,4,5,0,42,7,0,0,119,.966,49,.857,,3,1,21,11,"1,15",0.07,1,15,"4,15",0.27,4,15,"2,4",0.50,2,4,"1,3",0.33,1,3,0,0,0,0,"6,13","3,3","15,23",49,0,0,0,0,0,0,0,9,7,0,,Martin Luther,MARTIN L,1398-2025,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.82433387044124,48,54,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Wylee Lottman,Wylee,Lottman,,804,Wylee Lottman,0,0UWS,12,9,,,31,4,5,6,1,0,0,0,0,6,6,2,2,0,0,1,0,0,0,1,0,3,0,0.289,6,38,2,1.000,.161,.194,79,9,0,4,0,15,3,0,0,88,1.000,18,.833,,0,1,13,9,"1,8",0.13,1,8,"3,13",0.23,3,13,"2,9",0.22,2,9,"2,8",0.25,2,8,0,0,0,0,"2,8","3,5","9,19",4,0,0,0,"1,1",1.00,1,1,2,8,0,,UW-Superior,UWS,1145-2484,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.692165729930792,49,52,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,Aidan Moran,Aidan,Moran,,1226,Aidan Moran,0,0MARTIN L,14,13,,,34,2,3,1,1,0,0,3,0,0,17,6,1,0,2,0,0,0,0,1,0,1,0,0.162,4,39,1,1.000,.088,.118,58,11,1,1,0,13,4,0,0,70,.986,17,.765,,0,0,8,8,"3,14",0.21,3,14,"2,15",0.13,2,15,"1,11",0.09,1,11,"0,1",0,0,1,0,0,0,0,"0,10","0,3","6,17",1,0,0,0,0,0,0,0,4,8,0,,Minnesota Morris,MARTIN L,1398-2028,False,2,1,0,0,0,0,0,0,0,0,1.0,1,1,2,2,0,0,0,9.00,5,7,0,0,0,0,0,0,0,1,.400,0,1,0,"1,1","1,4",0,0,"0,1",-12.121818662162568,50,51,batting,,,
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Martin Luther,Aidan Berg,Aidan,Berg,,8597,Aidan Berg,0,0MARTIN L,13,13,,,22,4,5,4,0,0,2,4,0,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0.370,11,27,0,.000,.227,.500,37,6,1,0,0,2,3,2,0,44,.977,5,.400,,1,1,2,5,"1,4",0.25,1,4,"2,10",0.20,2,10,"0,5",0,0,5,0,0,0,0,0,0,0,0,"1,7","1,4","5,12",0,0,0,0,0,0,0,0,0,5,0,,Martin Luther,MARTIN L,1398-2138,False,21,1,4,2,1,0,1,0,0,0,25.1,9,9,7,41,7,1,0,3.20,92,107,4,5,1,2,1,0,0,17,.228,15,18,0,"2,5","2,10","2,7",0,"0,4",6.869708021326447,1,99,pitching,14.701195219123505,1.1155378486055776,0.38317757009345793
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Dreyer Homan,Dreyer,Homan,,30031,Dreyer Homan,0,0NORTHWES,3,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,2,1,1,0,2,1.000,3,.667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Northwestern,NORTHWES,1400-3292,False,18,1,3,1,0,0,0,0,0,0,19.0,8,8,5,30,5,0,1,3.79,73,80,0,2,0,0,0,0,0,12,.247,11,14,0,"3,7","1,9","2,4",0,"1,7",5.990716868944962,2,99,pitching,14.210526315789474,1.2105263157894737,0.375
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,Nate Hoffman,Nate,Hoffman,,30038,Nate Hoffman,0,0BETHANY,3,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,1,0,0,0,1,0,0,0,2,1.000,1,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bethany Lutheran,BETHANY,1396-2853,False,11,1,3,3,0,0,0,0,0,0,15.1,5,5,10,22,0,0,1,2.93,56,68,1,2,0,0,0,0,0,7,.196,16,7,0,"1,6","0,8","2,11",0,"0,5",4.885853476500996,3,99,pitching,13.112582781456954,1.390728476821192,0.3235294117647059
2026-27,baseball,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,Aidan Byrd,Aidan,Byrd,,30038,Aidan Byrd,0,0BETHANY,3,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,2,0,0,1,1.000,2,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bethany Lutheran,BETHANY,1396-3100,False,8,1,3,3,0,0,0,0,0,0,15.1,4,3,7,12,0,0,0,1.76,52,60,3,0,1,0,1,0,0,2,.154,10,21,0,"2,6","2,10","3,15",0,"1,5",3.6114093684354693,4,98,pitching,7.152317880794702,0.9933774834437087,0.2
