rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
26,asc,American Southwest Conference (ASC),2025-26,Howard Payne,"May,Carter",0,F,26,15.76923076923077,4.15,4.77,0.42,0.46,0.73,0.8846153846153846,-2.3281487345757137,-1.1958577851109569,0.30347324825147587,-1.387709682182437,-0.9234997488568758,0.7573248991888052,-1.132024705289886
27,asc,American Southwest Conference (ASC),2025-26,Hardin-Simmons,"Ingram,Jamar",0,F,22,15.545454545454543,5.91,3.91,1.14,0.32,0.36,1.5,-2.5963446855173515,-0.8046478033646217,-0.12558005247043177,-0.5854549450638913,-1.1736461706036252,-0.09771934183081381,-0.18294771962892195
28,asc,American Southwest Conference (ASC),2025-26,Howard Payne,"Scott,Nathan",0,G,26,13.923076923076923,6.73,2.42,0.85,0.46,0.15,1.1538461538461535,-2.6688410652974763,-0.6223795164146245,-0.8689398409304817,-0.9085853252921944,-0.9234997488568758,-0.5830147218689758,-0.7168035240632147
29,asc,American Southwest Conference (ASC),2025-26,East Texas Baptist,"Joe,Joshua",0,G,24,20.916666666666668,4.17,2.42,1.83,0.79,0.08,1.375,-3.1014627521849816,-1.1914122171365669,-0.8689398409304817,0.1833725113413819,-0.33386889759668137,-0.7447798485483633,-0.37572898234130525
30,asc,American Southwest Conference (ASC),2025-26,Mary Hardin-Baylor,"Stinson,Cam",0,G,27,12.77777777777778,5.19,1.67,1.41,0.59,0.0,1.1111111111111112,-3.1830513411002173,-0.9646882504426679,-1.2431142310949364,-0.2846094186444366,-0.6912209286634661,-0.9296542790390917,-0.7827116480674476
31,asc,American Southwest Conference (ASC),2025-26,Howard Payne,"Puentes,Jaime",0,G,25,13.44,4.12,1.48,1.0,0.52,0.08,0.68,-3.483062824600328,-1.2025261370725422,-1.3379050766032647,-0.7414489217258307,-0.8162941395368406,-0.7447798485483633,-1.4475928030221563
32,asc,American Southwest Conference (ASC),2025-26,Howard Payne,"Tomlin,Jackson",0,G,26,14.423076923076923,4.54,1.0,1.12,0.5,0.08,0.8846153846153846,-3.6407047902116085,-1.1091692096103487,-1.5773766863085157,-0.6077397988727395,-0.852029342643519,-0.7447798485483633,-1.132024705289886
33,asc,American Southwest Conference (ASC),2025-26,Hardin-Simmons,"Jones,DJ",0,G,20,20.05,5.3,1.8,1.4,0.7,0.0,1.8,-3.848229324823633,-0.9402376265835221,-1.1782573367997642,-0.29575184554886086,-0.49467731157673456,-0.9296542790390917,0.27972731088079805
34,asc,American Southwest Conference (ASC),2025-26,Mary Hardin-Baylor,"Wray,Josiah",0,,26,10.423076923076923,3.12,1.96,0.27,0.19,0.23,0.3846153846153846,-4.0864175946129775,-1.424804535792051,-1.0984334668980138,-1.5548460857488007,-1.405924990797035,-0.39814029137824747,-1.903149756139419
35,asc,American Southwest Conference (ASC),2025-26,Hardin-Simmons,"Davis,Gavin",0,G,21,13.142857142857142,4.48,1.52,0.67,0.52,0.0,1.238095238095238,-4.347458427195156,-1.1225059135335191,-1.3179491091278273,-1.1091490095718308,-0.8162941395368406,-0.9296542790390917,-0.5868703653120111
