season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2026-27,softball,Empire 8 (E8),e8,Alfred,Kendall Steward,Kendall,Steward,,18,Kendall Steward,0,0ALFRED,44,44,,,143,45,64,48,17,3,10,11,0,8,9,1,8,0,0,1,0,0,0,1,0,1,0,0.509,117,163,8,1.000,.448,.818,22,43,2,0,0,20,8,2,0,67,.970,28,.714,,6,1,30,35,"22,57",0.39,22,57,"42,87",0.48,42,87,"25,51",0.49,25,51,"3,5",0.60,3,5,0,0,0,0,"12,28","10,15","57,93",2,0,0,0,8,0,0,0,9,33,0,,Alfred,ALFRED,1003-4932,True,162,1,18,13,9,1,4,1,0,0,126.0,109,82,69,88,20,3,5,4.56,518,620,16,11,0,8,14,0,0,18,.313,145,128,0,"5,17","13,39","6,19",0,"8,25",18.0897937093851,1,99
2026-27,softball,Empire 8 (E8),e8,St. John Fisher,Taylor Shackleton,Taylor,Shackleton,,601,Taylor Shackleton,0,0ST. JOHN,43,43,,,150,47,65,58,20,0,12,13,0,1,11,1,2,0,0,1,0,0,0,0,0,0,0,0.479,121,165,2,1.000,.433,.807,252,10,4,0,0,0,0,2,0,266,.985,0,.000,,6,3,26,41,"22,58",0.38,22,58,"47,98",0.48,47,98,"32,64",0.50,32,64,"4,8",0.50,4,8,0,0,0,0,"10,21","10,15","62,104",122,0,0,0,0,0,0,0,6,25,0,,St. John Fisher,ST. JOHN,1009-6083,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.377818544086544,2,99
2026-27,softball,Empire 8 (E8),e8,St. John Fisher,Emily Mcmanus,Emily,Mcmanus,,601,Emily Mcmanus,0,0ST. JOHN,26,25,,,54,19,28,29,4,0,8,25,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0.671,56,79,2,.500,.519,1.037,32,3,1,0,0,0,0,1,0,36,.972,0,.000,,4,1,5,11,"10,22",0.45,10,22,"22,42",0.52,22,42,"16,30",0.53,16,30,"1,3",0.33,1,3,0,0,0,0,"9,9","7,14","36,51",5,0,0,0,4,0,0,0,0,10,0,,St. John Fisher,ST. JOHN,1009-6082,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.209659518483212,3,99
2026-27,softball,Empire 8 (E8),e8,Keuka,Hailey Jasinski,Hailey,Jasinski,,1159,Hailey Jasinski,0,0KEUKA,33,33,,,95,29,44,29,10,4,8,15,1,0,6,4,11,2,0,2,0,0,0,0,1,0,0,0.527,86,112,13,.846,.463,.905,71,47,15,3,0,12,2,2,0,133,.887,14,.857,,1,8,22,23,"12,31",0.39,12,31,"26,55",0.47,26,55,"12,30",0.40,12,30,"3,5",0.60,3,5,0,0,0,0,"8,15","8,11","38,63",11,0,0,0,0,0,0,0,7,14,0,,Keuka,KEUKA,1241-1690,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.50104231817178,4,98
2026-27,softball,Empire 8 (E8),e8,Alfred,Molly Whitmyer,Molly,Whitmyer,,18,Molly Whitmyer,0,0ALFRED,42,42,,,134,28,52,53,13,0,9,17,0,1,10,3,3,0,0,1,0,0,0,2,0,5,0,0.458,92,153,3,1.000,.388,.687,221,8,3,0,0,0,0,9,0,232,.987,0,.000,,6,3,33,34,"25,59",0.42,25,59,"35,86",0.41,35,86,"26,61",0.43,26,61,"4,7",0.57,4,7,0,0,0,0,"8,16","9,18","52,94",203,0,0,0,0,0,0,0,11,29,0,,Alfred,ALFRED,1003-5994,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.573956047023726,5,98
2026-27,softball,Empire 8 (E8),e8,Nazareth,Morgan Russo,Morgan,Russo,,461,Morgan Russo,0,0NAZARETH,39,39,,,135,27,48,43,10,0,10,11,0,0,20,3,6,0,0,3,0,0,0,0,0,1,0,0.396,88,149,6,1.000,.356,.652,230,8,8,0,0,0,0,5,0,246,.967,0,.000,,2,3,27,40,"16,43",0.37,16,43,"31,81",0.38,31,81,"21,60",0.35,21,60,"3,9",0.33,3,9,0,0,0,0,"12,24","14,25","48,87",30,0,0,0,0,0,0,0,14,24,0,,Nazareth,NAZARETH,1007-4697,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.622073986276392,6,98
2026-27,softball,Empire 8 (E8),e8,Alfred,Samantha Vidal,Samantha,Vidal,,18,Samantha Vidal,0,0ALFRED,44,44,,,154,50,61,17,5,4,2,15,0,0,15,2,50,2,1,1,0,0,0,0,0,0,0,0.447,80,171,52,.962,.396,.519,91,3,2,0,0,0,0,0,0,96,.979,0,.000,,8,3,49,23,"16,48",0.33,16,48,"26,57",0.46,26,57,"16,41",0.39,16,41,"3,6",0.50,3,6,0,0,0,0,"33,69","8,10","33,61",3,0,0,0,0,0,0,0,4,33,0,,Alfred,ALFRED,1003-4928,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.582444166759664,7,97
2026-27,softball,Empire 8 (E8),e8,Nazareth,Alexis Brown,Alexis,Brown,,461,Alexis Brown,0,0NAZARETH,38,33,,,112,40,55,27,6,1,0,8,0,0,8,1,32,2,5,1,0,0,0,0,1,0,0,0.521,63,126,34,.941,.491,.563,36,0,4,0,0,0,0,0,0,40,.900,0,.000,,7,8,26,20,"18,35",0.51,18,35,"24,59",0.41,24,59,"19,49",0.39,19,49,"4,7",0.57,4,7,0,0,0,0,"26,39","12,20","41,66",134,0,0,0,0,0,0,0,14,25,0,,Nazareth,NAZARETH,1007-5249,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.821079820125275,8,97
2026-27,softball,Empire 8 (E8),e8,Alfred,Bella Mistretta,Bella,Mistretta,,18,Bella Mistretta,0,0ALFRED,44,44,,,141,45,56,40,13,0,3,14,0,8,11,1,18,2,0,4,0,0,0,1,0,1,0,0.467,78,167,20,.900,.397,.553,68,83,16,0,0,0,0,7,0,167,.904,0,.000,,6,1,38,36,"14,28",0.50,14,28,"37,81",0.46,37,81,"23,57",0.40,23,57,"2,5",0.40,2,5,0,0,0,0,"10,24","15,19","62,88",1,0,0,0,0,0,0,0,23,15,0,,Alfred,ALFRED,1003-6245,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.731215888975148,9,97
2026-27,softball,Empire 8 (E8),e8,Nazareth,Bryanna Moroughan,Bryanna,Moroughan,,461,Bryanna Moroughan,0,0NAZARETH,39,39,,,139,40,58,44,9,9,1,16,0,0,13,6,16,1,2,0,0,0,0,0,0,0,0,0.477,88,157,17,.941,.417,.633,57,92,21,0,0,0,0,7,0,170,.876,0,.000,,5,1,33,32,"13,39",0.33,13,39,"38,85",0.45,38,85,"34,70",0.49,34,70,"1,9",0.11,1,9,0,0,0,0,"17,35","13,18","54,91",158,0,0,0,0,0,0,0,13,37,0,,Nazareth,NAZARETH,1007-5255,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.346532787367781,10,96
