conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
nac,North Atlantic Conference (NAC),2025-26,softball,Husson ,Reed Lyndsee,,,,32,26,59,15,15,14,1,0,1,12,0,2,9,5,6,4,5,1,0,0,0,1,0,2,0,0.392,19,79,10,.600,.254,.322,17,1,0,0,0,0,0,0,0,18,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,21,15,"4,17",0.24,4,17,"9,30",0.30,9,30,"8,22",0.36,8,22,0,0,0,0,0,0,0,0,"5,14","6,9","29,44",25,0,0,0,3,0,0,0,8,13,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Husson ,Masterson Danielle,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,3,0,0,0,1,1,0,0,3,1.000,2,.500,9,1,4,1,3,0,0,0,0,0,9.2,14,13,14,11,0,0,0,9.41,41,56,5,1,0,0,0,0,0,2,.220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,"2,2","3,8","0,1",0,"0,1"
nac,North Atlantic Conference (NAC),2025-26,softball,Husson ,Lambert Jordan,,,,3,3,7,2,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.250,1,8,0,.000,.143,.143,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,"0,1",0,0,1,"1,4",0.25,1,4,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,"1,2","1,1","2,5",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,Husson ,Johnson Jazmin,,,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,7,0,0,0,2,0,0,0,7,1.000,2,1.000,17,1,2,2,0,0,2,1,0,0,17.2,8,7,4,17,4,1,1,2.77,71,75,1,0,0,0,0,0,0,3,.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,"3,12","4,21","3,4",0,"6,19"
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Sidney Cooper,,,,31,31,94,23,33,16,6,0,1,12,0,1,6,2,2,0,3,2,0,0,0,0,0,0,0,0.422,42,112,2,1.000,.351,.447,183,5,5,0,0,0,0,1,0,193,.974,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,17,37,"12,31",0.39,12,31,"13,43",0.30,13,43,"7,24",0.29,7,24,0,0,0,0,0,0,0,0,"11,29","6,8","31,53",25,0,0,0,44,0,0,0,12,22,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Danielle Seymour,,,,33,33,87,16,30,14,4,0,0,3,0,2,4,0,1,0,3,2,0,0,0,1,0,2,0,0.372,34,97,1,1.000,.345,.391,20,14,3,0,0,18,3,1,0,37,.919,21,.857,139,1,16,7,10,1,10,2,0,0,91.1,88,52,18,54,33,4,5,3.99,408,447,11,5,0,9,6,0,0,16,.341,9,2,15,32,"10,31",0.32,10,31,"18,53",0.34,18,53,"14,33",0.42,14,33,0,0,0,0,0,0,0,0,"5,12","8,11","32,60",61,0,0,0,"0,1",0,0,1,9,16,0,146,66,0,"1,5","5,10","0,2",0,"6,9"
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Stephanie Huckabee,,,,30,30,87,31,40,24,14,2,1,8,0,8,6,0,9,0,2,1,0,0,0,0,1,0,0,0.538,61,106,9,1.000,.460,.701,70,65,12,0,0,0,0,0,0,147,.918,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,20,20,"9,25",0.36,9,25,"22,51",0.43,22,51,"16,36",0.44,16,36,0,0,0,0,0,0,0,0,"12,20","11,13","39,58",49,0,0,0,0,0,0,0,9,22,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Carolina Watson,,,,29,28,86,12,32,15,6,1,0,10,0,0,8,3,3,1,0,1,0,0,0,1,0,1,0,0.433,40,97,4,.750,.372,.465,9,0,1,0,0,0,0,0,0,10,.900,0,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,4,6,16,28,"13,35",0.37,13,35,"19,55",0.35,19,55,"14,37",0.38,14,37,0,0,0,0,0,0,0,0,"8,15","5,9","24,57",3,0,0,0,"0,1",0,0,1,1,22,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Riley Martin,,,,23,23,72,10,26,20,3,1,1,1,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0.378,34,76,0,.000,.361,.472,25,22,2,0,0,0,0,1,0,49,.959,0,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,3,0,24,19,"9,28",0.32,9,28,"17,42",0.40,17,42,"13,26",0.50,13,26,0,0,0,0,0,0,0,0,"3,10","4,5","26,45",22,0,0,0,0,0,0,0,8,15,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Hannah Caughey,,,,31,31,88,23,27,17,5,2,1,8,0,3,7,3,8,1,1,1,0,0,0,0,0,0,0,0.380,39,101,9,.889,.307,.443,34,42,17,0,0,0,0,1,0,93,.817,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,28,23,"7,26",0.27,7,26,"13,43",0.30,13,43,"10,30",0.33,10,30,0,0,0,0,0,0,0,0,"13,26","6,10","30,48",11,0,0,0,0,0,0,0,12,16,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Jaden Taylor,,,,26,17,49,15,18,11,2,1,0,10,0,0,8,3,2,0,0,2,0,0,0,0,0,1,0,0.459,22,61,2,1.000,.367,.449,42,13,7,8,0,18,8,0,0,62,.887,26,.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,8,12,"7,15",0.47,7,15,"11,28",0.39,11,28,"7,17",0.41,7,17,0,0,0,0,0,0,0,0,"8,12","4,5","20,32","1,1",1.00,1,1,8,0,0,0,10,9,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Carolina Bernard,,,,27,27,71,10,19,7,3,0,0,4,0,1,6,1,3,0,1,0,0,0,0,0,0,0,0,0.316,22,77,3,1.000,.268,.310,51,1,2,0,0,0,0,1,0,54,.963,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,20,23,"6,27",0.22,6,27,"12,41",0.29,12,41,"9,27",0.33,9,27,0,0,0,0,0,0,0,0,"3,13","3,6","21,45",3,0,0,0,0,0,0,0,1,16,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Rylee Falcone,,,,11,7,21,7,5,2,0,1,0,1,0,1,6,1,4,0,0,1,0,0,0,0,0,0,0,0.292,7,24,4,1.000,.238,.333,17,6,3,0,0,0,0,0,0,26,.885,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,7,"0,5",0,0,5,"2,11",0.18,2,11,"2,10",0.20,2,10,0,0,0,0,0,0,0,0,"3,6","2,3","7,12",11,0,0,0,12,0,0,0,5,6,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Angelina Dickel,,,,29,27,49,9,11,11,3,1,0,4,0,3,4,1,2,0,2,0,0,0,0,0,0,1,0,0.321,16,58,2,1.000,.224,.327,30,12,5,0,0,14,6,0,0,47,.894,20,.700,93,1,11,4,5,0,4,1,0,0,57.2,76,52,25,34,18,2,3,6.31,273,307,9,5,0,1,3,0,0,13,.341,4,2,17,14,"7,20",0.35,7,20,"8,27",0.30,8,27,"6,17",0.35,6,17,0,0,0,0,0,0,0,0,"4,11","2,4","18,32",0,0,0,0,"1,2",0.50,1,2,7,10,0,46,86,0,"3,5","5,17","1,4",0,"2,8"
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Alethea Ferrara,,,,8,2,8,1,0,1,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0.100,0,10,2,1.000,.000,.000,3,2,0,0,0,6,0,0,0,5,1.000,6,1.000,36,1,2,2,2,1,0,0,0,0,27.1,33,23,16,8,3,4,2,5.89,118,141,5,3,0,1,3,0,0,2,.305,2,2,4,1,"0,4",0,0,4,"0,6",0,0,6,"0,5",0,0,5,0,0,0,0,0,0,0,0,"1,1","1,1","5,7",0,0,0,0,5,0,0,0,3,3,0,46,29,0,"0,4","3,8","0,2",0,"1,5"
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Alexis Mazzye,,,,5,1,3,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.400,0,5,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"0,1",0,0,1,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,"0,1","0,2",0,0,0,0,2,0,0,0,0,2,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Samantha Martin,,,,14,9,29,3,5,6,3,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0.200,8,30,0,.000,.172,.276,11,8,3,0,0,0,0,0,0,22,.864,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,9,8,"3,13",0.23,3,13,"5,20",0.25,5,20,"4,12",0.33,4,12,0,0,0,0,0,0,0,0,"1,5","1,1","9,20",1,0,0,0,9,0,0,0,0,12,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Kayleigh Allen,,,,19,12,24,8,3,4,0,0,0,6,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0.300,3,30,0,.000,.125,.125,14,14,4,0,0,6,1,0,0,32,.875,7,.857,38,1,5,1,2,0,0,0,0,0,21.2,36,32,26,7,10,1,2,10.34,101,137,8,7,0,3,0,0,0,2,.376,2,0,4,7,"0,8",0,0,8,"2,16",0.13,2,16,"2,12",0.17,2,12,0,0,0,0,0,0,0,0,"4,10","3,4","6,18","0,1",0,0,1,0,0,0,0,1,6,0,33,21,0,"0,1","1,3","1,2",0,"1,2"
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Kaitlyn Stagno,,,,13,11,26,10,5,3,1,0,0,6,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0.333,6,33,1,.000,.192,.231,32,1,2,8,1,17,1,0,0,35,.943,18,.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,13,4,"1,8",0.13,1,8,"4,19",0.21,4,19,"0,11",0,0,11,0,0,0,0,0,0,0,0,"0,3","2,6","13,24","0,1",0,0,1,0,0,0,0,3,10,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Brianna May,,,,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,4,0,.000,.000,.000,0,0,0,0,0,6,0,0,0,0,0.000,6,1.000,10,1,0,0,0,0,0,0,0,0,8.0,8,5,6,1,1,0,0,4.38,35,43,2,2,0,0,0,0,0,0,.286,0,0,0,0,"0,2",0,0,2,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,0,0,2,0,0,0,0,1,0,11,12,0,"1,6","8,19","0,1",0,"6,13"
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Sarah Ostrander,,,,10,4,15,3,2,4,0,0,0,3,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0.278,2,18,1,.000,.133,.133,5,1,0,2,0,3,0,0,0,6,1.000,3,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,0,"0,4",0,0,4,"2,10",0.20,2,10,"1,7",0.14,1,7,0,0,0,0,0,0,0,0,"1,4","4,4","7,11",0,0,0,0,6,0,0,0,6,5,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Julian Ponce,,,,17,9,24,5,6,1,1,0,0,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.400,7,30,0,.000,.250,.292,12,0,0,2,0,1,0,0,0,12,1.000,1,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,8,"3,8",0.38,3,8,"2,9",0.22,2,9,"2,6",0.33,2,6,0,0,0,0,0,0,0,0,"3,11","0,1","7,12",0,0,0,0,19,0,0,0,1,4,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Adrienne Neff,,,,14,9,18,9,8,4,1,1,0,1,0,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0.476,11,21,2,1.000,.444,.611,28,2,1,1,0,11,1,0,0,31,.968,12,.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,4,"6,8",0.75,6,8,"4,8",0.50,4,8,"3,6",0.50,3,6,0,0,0,0,0,0,0,0,"2,3","2,3","6,9",3,0,0,0,1,0,0,0,1,0,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Z. Cox,,,,4,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,4,0,.000,.000,.000,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,"0,2",0,0,2,"0,3",0,0,3,"0,3",0,0,3,0,0,0,0,0,0,0,0,0,"0,2","0,3",0,0,0,0,"0,1",0,0,1,0,1,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,SUNY Delhi,Cayla Moroni,,,,30,29,64,15,13,10,2,1,0,5,0,0,7,3,4,0,0,0,0,0,0,0,0,1,0,0.261,17,69,4,1.000,.203,.266,29,11,1,0,0,0,0,0,0,41,.976,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,17,22,"6,18",0.33,6,18,"8,29",0.28,8,29,"7,17",0.41,7,17,0,0,0,0,0,0,0,0,"7,20","3,4","14,31",22,0,0,0,22,0,0,0,4,10,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Abby Wrinn,,,,34,34,119,30,36,27,7,1,1,8,0,0,11,3,4,2,1,0,0,0,0,0,1,0,0,0.346,48,128,6,.667,.303,.403,50,88,12,0,0,0,0,2,0,150,.920,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,21,43,"8,34",0.24,8,34,"18,52",0.35,18,52,"14,43",0.33,14,43,0,0,0,0,0,0,0,0,"23,49","8,10","29,53",215,0,0,0,0,0,0,0,6,22,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Jojo Daignea,,,,32,32,80,19,18,11,0,1,1,16,0,0,9,4,3,1,2,1,0,0,0,0,0,1,0,0.351,23,99,4,.750,.225,.288,41,2,2,0,0,0,0,0,0,45,.956,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,27,26,"3,20",0.15,3,20,"10,46",0.22,10,46,"9,26",0.35,9,26,0,0,0,0,0,0,0,0,"11,25","6,9","30,59",81,0,0,0,0,0,0,0,11,22,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Maddie Pike,,,,33,33,96,19,31,25,5,0,0,7,0,4,14,3,2,0,0,2,0,0,0,0,0,2,0,0.385,36,109,2,1.000,.323,.375,28,43,8,0,0,0,0,0,0,79,.899,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,18,29,"9,32",0.28,9,32,"22,54",0.41,22,54,"17,38",0.45,17,38,0,0,0,0,0,0,0,0,"7,18","9,11","36,59",22,0,0,0,0,0,0,0,13,15,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Christa Alle,,,,31,29,92,21,35,21,8,0,1,5,0,0,14,6,0,0,0,1,0,0,0,0,0,1,0,0.408,46,98,0,.000,.380,.500,56,5,5,2,0,32,2,0,0,66,.924,34,.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,23,17,"11,33",0.33,11,33,"22,52",0.42,22,52,"13,33",0.39,13,33,0,0,0,0,0,0,0,0,"13,24","6,10","31,54",8,0,0,0,2,0,0,0,4,19,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Katie Morse,,,,31,27,75,19,24,15,6,2,1,9,0,0,14,4,0,0,1,2,0,0,0,0,0,0,0,0.384,37,87,0,.000,.320,.493,177,3,6,0,0,0,0,2,0,186,.968,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,16,21,"8,24",0.33,8,24,"16,48",0.33,16,48,"11,26",0.42,11,26,0,0,0,0,0,0,0,0,"6,15","7,8","28,54",144,0,0,0,"0,1",0,0,1,5,12,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Lisa Truchin,,,,20,9,19,3,4,2,0,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0.250,4,21,2,1.000,.211,.211,21,8,1,0,0,14,1,0,0,30,.967,15,.933,62,1,5,4,2,0,1,0,0,0,44.0,34,29,8,22,13,3,0,4.61,195,207,1,2,0,2,0,0,0,8,.318,4,1,5,5,"3,6",0.50,3,6,"4,11",0.36,4,11,"3,6",0.50,3,6,0,0,0,0,0,0,0,0,"0,5",0,"9,13",0,0,0,0,0,0,0,0,2,2,0,59,50,0,"1,1","1,5","0,1",0,"1,2"
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Melissa Mayo,,,,32,27,70,18,18,11,5,3,0,10,0,0,8,5,8,2,1,1,0,0,0,0,0,0,0,0.346,29,82,10,.800,.257,.414,17,16,1,0,0,33,2,0,0,34,.971,35,.943,76,1,10,1,8,0,3,0,0,0,58.1,58,46,39,24,16,6,2,5.52,245,297,16,3,0,3,7,0,0,6,.310,7,2,27,12,"2,18",0.11,2,18,"7,29",0.24,7,29,"5,21",0.24,5,21,0,0,0,0,0,0,0,0,"6,18","7,10","21,33",64,0,0,0,0,0,0,0,11,8,0,96,48,0,"1,1","1,2",0,0,0
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Olivia Parad,,,,29,27,70,11,26,16,1,0,0,5,0,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0.421,27,77,2,1.000,.371,.386,49,31,4,0,0,0,0,4,0,84,.952,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,23,15,"14,35",0.40,14,35,"20,42",0.48,20,42,"13,25",0.52,13,25,0,0,0,0,0,0,0,0,"6,13","4,7","24,45",121,0,0,0,"0,1",0,0,1,0,13,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Brianna Bens,,,,6,4,6,1,1,2,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0.583,1,12,0,.000,.167,.167,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,1",0,0,1,"1,5",0.20,1,5,"1,4",0.25,1,4,0,0,0,0,0,0,0,0,"1,1","1,3","3,6",5,0,0,0,0,0,0,0,3,0,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Taylor Truma,,,,10,5,12,4,2,2,1,0,0,1,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0.375,3,16,1,1.000,.167,.250,3,5,1,0,0,0,0,0,0,9,.889,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,"0,4",0,0,4,"1,8",0.13,1,8,"1,6",0.17,1,6,0,0,0,0,0,0,0,0,"1,3","1,2","5,11",55,0,0,0,1,0,0,0,1,5,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Emily Collin,,,,22,20,44,6,10,4,1,1,0,10,0,0,12,5,2,3,5,0,0,0,0,0,2,0,0,0.370,13,59,5,.400,.227,.295,25,0,1,0,0,0,0,0,0,26,.962,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,18,8,"2,13",0.15,2,13,"6,23",0.26,6,23,"2,12",0.17,2,12,0,0,0,0,0,0,0,0,"2,9","2,3","21,33",2,0,0,0,0,0,0,0,10,9,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Stephanie Mo,,,,9,3,5,3,0,1,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.444,0,9,0,.000,.000,.000,3,0,1,0,0,0,0,0,0,4,.750,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,"0,2",0,0,2,"0,3",0,0,3,"0,3",0,0,3,0,0,0,0,0,0,0,0,0,"1,1","2,4",0,0,0,0,"0,1",0,0,1,0,4,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Isabella Laf,,,,7,3,8,3,2,2,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0.400,2,10,0,.000,.250,.250,17,0,0,0,0,0,0,0,0,17,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,"0,1",0,0,1,"2,4",0.50,2,4,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,"2,5","1,1","2,4",0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Reilly Russe,,,,12,5,15,6,4,3,0,0,0,1,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0.313,4,17,2,1.000,.267,.267,7,2,0,0,0,0,0,0,0,9,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,"1,6",0.17,1,6,"2,7",0.29,2,7,"1,5",0.20,1,5,0,0,0,0,0,0,0,0,"1,4","1,2","6,9",22,0,0,0,"0,1",0,0,1,2,7,0,,,,,,,,
nac,North Atlantic Conference (NAC),2025-26,softball,UMaine-Farmington,Angelina Ven,,,,6,5,10,3,2,3,0,0,0,2,0,0,4,1,1,0,0,1,0,0,0,0,0,0,0,0.308,2,13,1,1.000,.200,.200,5,6,0,0,0,0,0,0,0,11,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,"1,4",0.25,1,4,"2,8",0.25,2,8,"2,6",0.33,2,6,0,0,0,0,0,0,0,0,"0,1","1,2","6,10",0,0,0,0,0,0,0,0,2,3,0,,,,,,,,
