season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,B. Tabor,B.,Tabor,,939,B. Tabor,0,0ANDERSON,39,39,,,141,42,54,50,10,2,10,30,1,6,31,9,2,0,0,1,0,0,0,0,2,0,0,0.506,98,178,2,1.000,.383,.695,165,22,1,8,1,20,10,1,0,188,.995,30,.667,,3,2,16,39,"18,47",0.38,18,47,"37,91",0.41,37,91,"24,62",0.39,24,62,"5,15",0.33,5,15,0,0,0,0,"15,33","12,16","62,106",38,0,0,0,0,0,0,0,12,35,0,,Anderson,ANDERSON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58929849454243,1,99,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,Z. Stawski,Z.,Stawski,,939,Z. Stawski,0,0ANDERSON,39,38,,,138,46,60,43,12,3,7,21,1,9,17,4,20,4,1,3,0,0,0,3,1,4,0,0.526,99,172,24,.833,.435,.717,78,3,1,0,0,0,0,1,0,82,.988,0,.000,,3,3,29,32,"17,48",0.35,17,48,"34,80",0.43,34,80,"27,61",0.44,27,61,"9,17",0.53,9,17,0,0,0,0,"21,33","11,16","53,92",51,0,0,0,"0,1",0,0,1,12,41,0,,Anderson,ANDERSON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.465614522446293,2,99,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Joel Kennedy,Joel,Kennedy,,1192,Joel Kennedy,0,0MANCHEST,46,46,,,184,41,79,46,16,1,8,19,4,14,18,8,4,0,0,5,0,0,0,1,1,4,0,0.505,121,222,4,1.000,.429,.658,99,4,0,0,0,0,0,7,0,103,1.000,0,.000,,2,9,42,47,"19,59",0.32,19,59,"50,110",0.45,50,110,"28,68",0.41,28,68,"16,34",0.47,16,34,0,0,0,0,"14,30","10,19","73,122",12,0,0,0,0,0,0,0,16,32,0,,Manchester,MANCHEST,1036-2307,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.970356715382863,3,99,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Brennan Martin,Brennan,Martin,,8567,Brennan Martin,0,0MT. ST.,42,41,,,153,36,56,47,11,0,9,30,1,2,19,5,0,1,1,3,0,0,0,4,0,7,0,0.468,94,189,1,.000,.366,.614,227,34,3,0,0,0,0,20,0,264,.989,0,.000,,1,4,44,38,"15,50",0.30,15,50,"28,87",0.32,28,87,"21,58",0.36,21,58,"6,21",0.29,6,21,0,0,0,0,"21,40","16,20","55,105",37,0,0,0,"1,1",1.00,1,1,20,43,0,,Mount St. Joseph,MT. ST.,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.124255090264777,4,98,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Roether Mithell,Roether,Mithell,,195,Roether Mithell,0,0EARLHAM,38,37,,,138,32,46,49,12,0,9,19,2,15,30,1,2,1,0,2,0,0,0,3,0,4,0,0.460,85,174,3,.667,.333,.616,248,24,6,0,0,0,0,17,0,278,.978,0,.000,,3,3,34,27,"12,39",0.31,12,39,"28,83",0.34,28,83,"18,57",0.32,18,57,"2,15",0.13,2,15,0,0,0,0,"17,37","16,24","58,98",49,0,0,0,0,0,0,0,17,32,0,,Earlham,EARLHAM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.549252540545528,5,98,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Mount St. Joseph,Jake Sanders,Jake,Sanders,,8567,Jake Sanders,0,0MT. ST.,40,40,,,151,40,58,48,15,3,6,18,1,1,31,7,6,0,1,3,0,0,0,1,0,1,0,0.445,97,174,6,1.000,.384,.642,65,5,5,0,0,0,0,2,0,75,.933,0,.000,,8,5,18,42,"18,51",0.35,18,51,"36,95",0.38,36,95,"22,56",0.39,22,56,"11,24",0.46,11,24,0,0,0,0,"10,26","12,23","60,105",41,0,0,0,0,0,0,0,10,34,0,,Mount St. Joseph,MT. ST.,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.263764658034153,6,98,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Anderson,G. Wolf,G.,Wolf,,939,G. Wolf,0,0ANDERSON,42,42,,,158,42,57,47,15,0,7,11,0,24,29,5,2,0,2,2,0,0,0,0,1,0,0,0.472,93,197,2,1.000,.361,.589,350,9,4,0,0,0,0,37,0,363,.989,0,.000,,3,6,38,34,"19,55",0.35,19,55,"35,95",0.37,35,95,"21,67",0.31,21,67,"10,25",0.40,10,25,0,0,0,0,"15,28","13,25","76,117",12,0,0,0,0,0,0,0,25,20,0,,Anderson,ANDERSON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1078426725519,7,97,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Rocco Hanes,Rocco,Hanes,,1192,Rocco Hanes,0,0MANCHEST,43,42,,,136,22,55,44,17,0,5,5,1,4,7,0,3,2,4,6,0,0,0,0,0,1,0,0.424,87,155,5,.600,.404,.640,20,44,5,0,0,12,3,2,0,69,.928,15,.800,,1,10,30,53,"10,47",0.21,10,47,"34,88",0.39,34,88,"24,60",0.40,24,60,"10,22",0.45,10,22,0,0,0,0,"17,27","19,24","53,102",72,0,0,0,0,0,0,0,16,49,0,,Manchester,MANCHEST,1036-1667,False,83,1,12,2,4,0,2,0,0,0,90.1,54,43,46,89,19,3,9,4.28,350,426,7,20,0,4,6,0,0,20,.237,110,63,3,"31,91","41,175","18,49",0,"23,115",8.520795177319387,8,97,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Rose-Hulman,Connor O'connell,Connor,O'connell,,585,Connor O'connell,0,0ROSE-HUL,42,42,,,168,29,61,40,13,3,6,23,2,5,21,2,2,1,1,4,0,0,0,3,0,4,0,0.445,98,201,3,.667,.363,.583,132,51,4,0,0,0,0,11,0,187,.979,0,.000,,4,3,38,50,"17,53",0.32,17,53,"34,97",0.35,34,97,"24,67",0.36,24,67,"4,15",0.27,4,15,0,0,0,0,"14,28","10,18","57,110",14,0,0,0,0,0,0,0,15,32,0,,Rose-Hulman,ROSE-HUL,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.643066151323805,9,97,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Manchester,Max Horner,Max,Horner,,1192,Max Horner,0,0MANCHEST,46,45,,,186,51,67,41,16,4,4,23,0,16,19,8,3,1,1,1,0,0,0,4,0,6,0,0.469,103,227,4,.750,.360,.554,68,4,2,0,0,0,0,0,0,74,.973,0,.000,,6,10,51,45,"21,51",0.41,21,51,"45,102",0.44,45,102,"28,60",0.47,28,60,"8,31",0.26,8,31,0,0,0,0,"15,37","9,15","64,113",70,0,0,0,"0,1",0,0,1,7,25,0,,Manchester,MANCHEST,1036-2761,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.080076803562555,10,96,batting
2025-26,baseball,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,Rosato Noah,Rosato,Noah,,195,Rosato Noah,0,0EARLHAM,34,33,,,121,22,41,37,11,0,6,21,0,4,23,0,1,0,1,3,0,0,0,3,0,3,0,0.443,70,150,1,1.000,.339,.579,56,3,3,0,0,0,0,2,0,62,.952,0,.000,,4,1,26,31,"14,41",0.34,14,41,"27,73",0.37,27,73,"20,54",0.37,20,54,"3,11",0.27,3,11,0,0,0,0,"9,17","11,16","50,88",19,0,0,0,"0,1",0,0,1,11,28,0,,Earlham,EARLHAM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.887181080731024,11,96,batting
