conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Martin Luther,"Morris,Mya",0,G,33,14,14,105,272,52,151,34,22,284,2,26,30,463,10,40,50,33,0,42,0,0,0.39,0.34,0.65,20.29,3.57,2.14,1.86,0.14,3.0,3.5714513465184976,0.5534763914855754,1.5930596335153921,1.7764001916757455,0.5472104275643165,1.6925335279000555,-0.07442382333264111,10.053443498153952,1,99
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Crown,"Reimer,Brayli",0,G,0,20,19,127,345,16,66,118,71,341,1,45,78,622,12,121,133,56,0,87,1,0,0.37,0.24,0.6,17.05,6.65,3.9,2.25,0.05,4.35,2.8530182609135477,1.9402628757447353,3.662273622435754,3.1403002503997315,0.4394741661898817,2.235704131381661,-0.39983973102192283,9.706187284849838,2,94
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Minnesota Morris,"Grove,Maddy",0,G,10,26,26,195,436,11,42,99,84,485,13,65,35,789,33,59,92,67,0,70,2,0,0.45,0.26,0.85,18.65,3.54,1.35,2.5,0.5,2.6923076923076925,3.2078000315826585,0.5399687309246096,0.6642647180340935,1.4655397794309626,0.8704192116876207,2.5838904156647415,1.2272398074244857,9.563094356948344,3,91
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Northwestern,"Schmitter,Lydia",0,G,1,10,8,59,119,3,16,39,28,149,12,25,15,274,23,42,65,19,0,28,0,0,0.5,0.19,0.72,14.9,6.5,1.5,2.5,1.2,2.8,2.376280256576929,1.872724572939906,0.840618182998897,1.5743409237166364,1.1397598651237075,2.5838904156647415,3.7582524227855654,9.225178881810518,4,90
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Martin Luther,"Wenz,Wilhelmina",0,G,20,25,23,102,303,50,185,88,51,305,5,56,54,787,63,191,254,80,0,56,4,0,0.34,0.27,0.58,12.2,10.16,2.16,2.24,0.2,2.24,1.7775860185728038,3.520659161377739,1.6165734288440328,1.0085749734311311,0.2778697741282298,2.221776680010338,0.14252011512688,8.22541228649362,5,88
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,North Central,"Brewster,Brycelyn",0,G,14,25,25,126,291,13,44,144,95,360,3,58,82,799,29,63,92,55,0,75,1,0,0.43,0.3,0.66,14.4,3.68,3.28,2.32,0.12,3.0,2.2654109532428315,0.6030044802091169,2.933345967247899,1.7764001916757455,0.7626829503131859,2.3331962909809234,-0.14673846948581487,7.941073544225215,6,87
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Bethany Lutheran,"McGee,Arinn",0,F,50,24,21,106,195,3,9,69,48,263,36,14,38,537,51,112,163,66,0,60,0,0,0.54,0.33,0.7,10.96,6.79,1.58,0.58,1.5,2.5,1.5026301463042426,2.0032986250292426,0.9346733643134589,1.2712520217779728,1.3552323878725772,-0.09018024762931802,4.842972115083171,6.813733344839188,7,86
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Martin Luther,"Feidt,Lydia",0,G,1,25,25,99,208,27,86,35,24,249,11,82,44,779,54,75,129,28,0,38,0,0,0.48,0.31,0.69,9.96,5.16,1.76,3.28,0.44,1.52,1.2808915396360483,1.2693824012167652,1.1462975222712233,0.2811616087783383,1.0320236037492727,3.670231622627953,1.0102958689649644,6.663044915073249,8,85
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Minnesota Morris,"Mortenson,Shelby",0,F,23,26,15,103,187,0,1,55,35,241,41,8,19,564,65,101,166,45,0,23,0,0,0.55,0.0,0.64,9.27,6.38,0.73,0.31,1.58,0.8846153846153846,1.1278919010349937,1.8186939306960426,-0.06466293715376137,-0.3607651425071391,1.4091005185597945,-0.4662214346550451,5.132230699695866,6.09490725936134,9,84
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wbball,Crown,"Bednarek,Morgan",0,,23,26,15,90,188,1,4,103,72,253,3,37,27,630,89,140,229,38,0,37,1,0,0.48,0.25,0.7,9.73,8.81,1.04,1.42,0.12,1.4230769230769231,1.2298916601023633,2.912814436134276,0.29980089044016606,0.18324057892123163,1.0320236037492727,1.079725667561833,-0.14673846948581487,6.040866610611086,10,83
