season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Grinnell,Grinnell College,Vidushi Keni,,,13211,65,ACTIVE,75.1,3.1,20,75.147369225739,8,2,1,28.1510074443285,-17.1990703715894,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Grinnell,Grinnell College,Kavya Keshav,,,19493,99,ACTIVE,76.1,4.1,20,76.147369225739,8,1,1,21.8810382135428,-17.1990703715894,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Grinnell,Grinnell College,Waverly Yang,,Third Year,33576,150,ACTIVE,78.15,6.15,20,78.197369225739,8,0,0,15.2832771172479,-17.1990703715894,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Grinnell,Grinnell College,Amy Nguyen,,,25839,173,ACTIVE,78.39,6.39,18,78.7008989596352,7,0,0,13.2609496902997,-17.8283313497155,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Grinnell,Grinnell College,Saya Geisendorfer,,Fourth Year,22951,311,ACTIVE,80.47,8.47,15,80.9362906127229,6,0,0,6.42793354817866,-18.5372895227581,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Lake Forest,Lake Forest College,Sydney Foulon,,,15012,348,ACTIVE,80.92,8.92,12,82.0473801330112,9,5,1,5.09996081121183,-28.7244025827311,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Lake Forest,Lake Forest College,Alijah Campbell,,,14111,382,ACTIVE,83.46,11.46,13,83.4664846119943,8,1,0,4.33828639468291,-26.3383714512399,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Mississippi-Women,Mississippi University for Women,Sara Grace Ramey,,,17554,458,ACTIVE,84.4,12.4,15,84.0162197439364,7,0,0,2.982628421319,-23.9875349849534,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Mississippi-Women,Mississippi University for Women,Addiline Campbell,,,8751,477,ACTIVE,85.2,13.2,15,84.8162197439364,7,1,0,2.7554128797153,-23.9875349849534,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Mississippi-Women,Mississippi University for Women,Ashley Estabrook,,,19572,480,ACTIVE,84.67,12.67,15,84.2828864106031,7,2,0,2.75138729730125,-23.9875349849534,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Lake Forest,Lake Forest College,Sophie Smith,,Second Year,5790,522,ACTIVE,84.75,12.75,16,85.193731151145,10,0,0,2.28599996731244,-26.5407397752821,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Mississippi-Women,Mississippi University for Women,isabella Velazquez,,,8752,567,ACTIVE,86.8,14.8,15,86.4162197439364,7,0,0,1.8906486936902,-23.9875349849534,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Lake Forest,Lake Forest College,Ashlyn Bhatia,,,27091,619,ACTIVE,86.36,14.36,14,86.6137211343357,9,0,0,1.49289743410825,-27.390001920783,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Illinois College,Illinois College,Emily Guest,,,22794,748,ACTIVE,87.77,15.77,13,90.9403624241456,7,1,0,0.680436369866453,-31.0989399797673,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Mississippi-Women,Mississippi University for Women,Lyndsey Reimsnyder,,,8755,770,ACTIVE,91.67,19.67,15,91.2828864106031,7,0,0,0.527627072356507,-23.9875349849534,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Monmouth (IL),Monmouth College,Lexie Campbell,,,13283,904,ACTIVE,96.54,24.54,13,101.945236675811,7,2,1,0.0888960018948095,-32.787271974035,Central - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,St. Louis Intercollegiate Athletic Conference,sliac,Blackburn,Blackburn College,Allison Woolard,,,27064,916,ACTIVE,94.0,22.0,13,100.728451441225,9,4,0,0.0601341553234034,-38.5597272678882,Central - (W) DIII,clippd_scoreboard
