conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct
aec,Atlantic East Conference (AEC),2025-26,mlax,Centenary (NJ),Sean Quinones,,,,12,11,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,36,0,42,14,628:00,152,0,1.000,,,,,,,,,,,,,,,19,28,0,9,3,6,.679
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Edson Robles,,,,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,108,37,0,6,1,00:00,0,192,1.000,,,,,,,,,,,,,,,3,5,0,2,0,2,.600
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Nick Citrigno,,,,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,21,2,240:00,0,1,1.000,,,,,,,,,,,,,,,18,27,0,12,5,7,.667
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Gunnar Seaman,,,,14,13,0,0,0,0,0,1,18,0,4,3,0,0,0,0,0,0,0,3,5,0,0,0,0,34,0,27,7,779:00,27,0,1.000,,,,,,,,,,,,,,,69,118,0,49,13,36,.585
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Ryan Wilkins,,,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,120:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Richie Hughes,,,,16,11,0,0,0,0,0,1,11,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,14,0,17,2,659:00,27,0,1.000,,,,,,,,,,,,,,,57,99,0,26,9,17,.576
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Jose Williams,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Colin Vannais,,,,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,11,4,60:00,0,0,1.000,,,,,,,,,,,,,,,10,15,0,1,0,1,.667
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Ian Kish,,,,15,14,0,0,0,0,0,1,18,0,2,1,0,0,0,0,0,0,1,5,11,0,0,1,5,30,0,32,10,839:00,11,6,1.000,,,,,,,,,,,,,,,72,122,0,47,14,33,.590
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Jeremiah Destin,,,,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,00:00,0,0,1.000,,,,,,,,,,,,,,,11,19,0,8,1,7,.579
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Joe Oriold,,,,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,38,0,9,6,480:00,0,1,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Nathan Tindall,,,,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,38,0,8,13,119:00,11,38,1.000,,,,,,,,,,,,,,,0,2,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Dylan Reinford,,,,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,21,0,6,5,60:00,16,2,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Jared Devine,,,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,16,10,920:00,83,0,1.000,16,882:20,190,233,0,6,11,0,3,0,0,697,12.92,.551,0,2,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Jim Bickel,,,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,0,16,0,16,14,959:00,27,1,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Jon Chapman,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Landen Ciran,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Jake Tedeschi,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,118,44,0,10,2,00:00,0,187,1.000,,,,,,,,,,,,,,,1,4,0,0,0,0,.250
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Chris Quiles,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,7,0,60:00,0,0,1.000,,,,,,,,,,,,,,,7,10,0,5,0,5,.700
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Dylan Gazda,,,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,11,0,8,5,419:00,27,0,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Bryce Gaffney,,,,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,21,0,6,11,659:00,11,2,1.000,,,,,,,,,,,,,,,1,2,0,1,1,0,.500
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Dominic Romania,,,,16,16,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,20,4,959:00,27,0,1.000,,,,,,,,,,,,,,,22,47,0,27,11,16,.468
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,David Crespo,,,,13,10,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,22,7,600:00,0,1,1.000,,,,,,,,,,,,,,,35,52,0,29,11,18,.673
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Joshua Kolasa,,,,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,240:00,16,0,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Josh Devine,,,,16,15,0,0,0,0,0,0,19,0,4,1,0,0,0,0,0,0,0,2,4,0,0,0,0,52,0,26,14,899:00,27,0,1.000,,,,,,,,,,,,,,,73,174,0,51,19,32,.420
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Alexander Guardino,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,37:00,64,0,1.000,5,76:51,9,10,0,0,0,0,0,0,0,32,7.03,.526,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Gwynedd Mercy Univ.,Zac Womer,,,,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,29,0,6,12,420:00,16,0,1.000,,,,,,,,,,,,,,,0,3,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Jason Smaron,,,,20,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,0,17,4,00:00,0,0,1.000,,,,,,,,,,,,,,,25,46,0,30,14,16,.543
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Robbie Wishart,,,,19,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,46,0,14,18,60:00,0,0,1.000,,,,,,,,,,,,,,,7,12,0,6,2,4,.583
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Joseph Biuso,,,,20,19,0,0,0,0,0,2,10,0,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,26,0,25,8,1066:00,310,0,1.000,,,,,,,,,,,,,,,71,116,0,48,13,35,.612
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,David Azzarano,,,,20,20,0,0,0,0,0,5,22,0,1,3,0,0,0,0,0,0,0,3,3,0,0,0,0,53,0,33,20,1126:00,310,0,1.000,,,,,,,,,,,,,,,95,151,0,97,52,45,.629
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Liam Frazier,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,3,3,0,1,0,1,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Bill Hill,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Evan Petrecz,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,2,00:00,0,0,1.000,,,,,,,,,,,,,,,9,15,0,7,4,3,.600
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Bradley Mead,,,,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,40,0,8,11,166:00,52,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Ryan Gorman,,,,18,16,0,0,0,0,0,0,16,1,5,1,0,0,0,0,0,0,1,3,0,0,0,3,19,16,0,21,2,903:00,175,22,1.000,,,,,,,,,,,,,,,66,99,0,42,9,33,.667
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Colton Rhoades,,,,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,44,0,9,23,1025:00,216,2,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Bryan Fuchs,,,,20,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,104,150,48,0,9,10,60:00,0,254,1.000,,,,,,,,,,,,,,,4,6,0,5,1,4,.667
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Seth Panowitz,,,,20,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,18,00:00,0,0,1.000,,,,,,,,,,,,,,,7,11,0,10,5,5,.636
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Ben Weslowski,,,,20,13,0,0,0,0,0,0,6,0,2,5,0,0,0,0,0,0,2,1,1,0,0,0,0,14,0,18,6,740:00,201,0,1.000,,,,,,,,,,,,,,,52,83,0,31,9,22,.627
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Matthew Frame,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,2,00:00,0,2,1.000,,,,,,,,,,,,,,,10,22,0,7,3,4,.455
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Aidan Lawrence,,,,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,5,31,67,0,15,36,60:00,0,36,1.000,,,,,,,,,,,,,,,1,4,0,3,2,1,.250
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Bailey Manion,,,,20,20,0,0,0,0,0,2,14,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,1,28,0,26,11,1126:00,310,1,1.000,,,,,,,,,,,,,,,101,151,0,73,20,53,.669
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Danny Brady,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,0,1,3,00:00,0,1,1.000,,,,,,,,,,,,,,,0,0,0,1,1,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Nicholas DeFilippo,,,,20,9,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,15,0,19,7,503:00,194,0,1.000,,,,,,,,,,,,,,,18,40,0,18,11,7,.450
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Joseph Santilli,,,,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,101:00,94,0,1.000,,,,,,,,,,,,,,,1,1,0,1,1,0,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Jake Klosinski,,,,20,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,78,119,15,0,2,2,46:00,50,197,1.000,,,,,,,,,,,,,,,2,2,0,2,0,2,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Zach Johnson,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,2,2,00:00,0,1,1.000,,,,,,,,,,,,,,,0,0,0,2,2,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Nicholas Dimonda,,,,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,9,4,46:00,50,0,1.000,,,,,,,,,,,,,,,2,6,0,4,3,1,.333
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Jude Azzarano,,,,20,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,0,15,1,00:00,0,0,1.000,,,,,,,,,,,,,,,13,22,0,12,8,4,.591
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Ryan Convery,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Max Cummings,,,,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,122:00,102,0,1.000,10,212:02,22,34,0,4,0,0,0,0,0,95,6.23,.607,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Connor Teears,,,,19,19,0,0,0,0,0,3,5,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,46,0,11,7,1066:00,310,0,1.000,,,,,,,,,,,,,,,60,86,0,46,17,29,.698
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Matthew Ludlow,,,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,18,2,1003:00,268,0,1.000,19,917:28,158,229,0,12,7,0,1,0,0,645,10.33,.592,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Gael Avalos,,,,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,8,1,00:00,0,0,1.000,,,,,,,,,,,,,,,4,8,0,1,0,1,.500
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Daniel Alvarez,,,,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,7,17,1080:00,260,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Jacob Rhoads,,,,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,11,0,3,8,960:00,258,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Immaculata,Thomas Garray,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,1,0,1,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Bryan Maguire,,,,17,17,0,0,0,0,0,0,16,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,33,8,1006:00,190,0,1.000,,,,,,,,,,,,,,,73,100,0,90,49,41,.730
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Matthew Mulkins,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,4,00:00,0,0,1.000,,,,,,,,,,,,,,,2,2,0,1,1,0,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Spencer Carfang,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,36,0,8,23,985:00,221,0,1.000,,,,,,,,,,,,,,,1,2,0,1,1,0,.500
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Andrew Gardecki,,,,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,19,0,4,14,102:00,15,0,1.000,,,,,,,,,,,,,,,3,6,0,1,0,1,.500
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Austin Bergey,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,14,0,2,0,00:00,0,40,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Kai Goo,,,,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,1,00:00,0,0,1.000,,,,,,,,,,,,,,,24,41,0,13,3,10,.585
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Parker King,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,54:00,8,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),William Cate,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,02:00,42,0,1.000,,,,,,,,,,,,,,,10,11,0,3,0,3,.909
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Cameron Glass,,,,17,17,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,147,75,101,0,11,1,1006:00,190,222,1.000,,,,,,,,,,,,,,,4,5,0,3,1,2,.800
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Kevin Gorham,,,,17,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,14,0,2,5,360:00,138,0,1.000,,,,,,,,,,,,,,,1,1,0,1,0,1,1.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Ethan Crawford,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,4,20:00,29,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
aec,Atlantic East Conference (AEC),2025-26,mlax,Marymount (VA),Angel Santos,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04:00,45,0,1.000,4,46:36,2,8,0,1,0,0,0,0,0,17,2.58,.800,0,0,0,0,0,0,.000
