conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Dodge, Kalex",0,,0,20,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1701:00,0,.00,.00,214,0,4,16,4,.853,0.80,87,15,1698:40,20,20,.75,0.853,.200,4.35
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Jenema, Jorja",0,,1,4,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,105:00,0,.00,.00,6,0,0,0,0,1.000,0.00,4,0,106:28,0,4,.00,1.000,.000,1.00
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Boeving, Ellery",0,,2,17,8,0,0,8,14,4,2,1,0,0,.82,.47,.24,.059,.118,7,1,0,0,0,0,0,.000,8,0,0,0,.47,.00,.00,.00,0,,946:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Kucinski, Nora",0,,3,19,11,0,0,1,1,3,1,1,0,0,.05,.05,.16,.053,.053,0,0,0,0,0,1,0,.000,6,0,0,0,.32,.00,.00,.00,0,,930:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Nagelkirk, Vivian",0,,4,19,1,0,0,2,9,3,1,1,0,0,.47,.11,.16,.053,.053,1,0,0,0,0,0,0,.000,8,0,0,0,.42,.00,.00,.00,0,,383:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Jacobs, Lydia",0,,5,9,2,0,0,1,1,1,1,0,0,0,.11,.11,.11,.000,.111,1,0,0,0,0,0,0,.000,4,0,0,0,.44,.00,.00,.00,0,,263:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Farrell, Elie",0,,6,20,5,0,0,7,18,8,0,4,0,0,.90,.35,.40,.200,.000,3,0,0,0,0,2,1,.050,4,0,0,0,.20,.00,.00,.00,0,,711:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Rawls, Olivia",0,,7,20,6,0,0,0,8,2,2,0,0,0,.40,.00,.10,.000,.100,0,0,0,0,0,0,0,.000,16,0,0,0,.80,.00,.00,.00,0,,696:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Bergman, Katherine",0,,8,20,17,0,0,7,13,3,1,1,0,0,.65,.35,.15,.050,.050,6,0,0,0,1,1,1,.050,8,0,0,0,.40,.00,.00,.00,0,,1232:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Shaffer, Emma",0,,9,17,0,0,0,3,3,2,0,1,0,0,.18,.18,.12,.059,.000,2,0,0,0,0,0,0,.000,5,0,1,0,.29,.06,.00,.00,0,,322:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Waroway, Mikaela",0,,10,20,20,0,0,32,54,27,5,11,0,0,2.70,1.60,1.35,.550,.250,21,0,0,1,5,1,6,.300,38,0,3,0,1.90,.15,.00,.00,0,,1344:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Ferraro, Nina",0,,11,6,2,0,0,1,3,0,0,0,0,0,.50,.17,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.33,.00,.00,.00,0,,211:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Williams, Liz",0,,12,20,20,0,0,16,41,18,10,4,0,0,2.05,.80,.90,.200,.500,12,0,0,0,1,3,2,.100,17,0,0,0,.85,.00,.00,.00,0,,1260:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Kozlowski, Brianna",0,,13,9,0,0,0,0,5,0,0,0,0,0,.56,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,6,0,0,0,.67,.00,.00,.00,0,,141:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"McCarthy, CeCe",0,,14,20,14,0,0,19,26,21,5,8,0,0,1.30,.95,1.05,.400,.250,11,2,0,0,1,2,4,.200,8,0,1,0,.40,.05,.00,.00,0,,972:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Braman, Avary",0,,15,10,0,0,0,0,3,1,1,0,0,0,.30,.00,.10,.000,.100,0,0,0,0,0,0,0,.000,1,0,0,0,.10,.00,.00,.00,0,,232:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Glowicki, Lexi",0,,16,10,0,0,0,4,8,2,0,1,0,0,.80,.40,.20,.100,.000,3,0,0,0,0,1,0,.000,3,0,1,0,.30,.10,.00,.00,0,,251:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Seaman, Liv",0,,17,6,0,0,0,0,1,0,0,0,0,0,.17,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.17,.00,.00,.00,0,,115:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Pratt, Peyton",0,,18,20,20,0,0,1,3,1,1,0,0,0,.15,.05,.05,.000,.050,1,0,0,0,0,0,0,.000,5,0,0,0,.25,.00,.00,.00,0,,1507:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Hart, Lindsay",0,,20,17,16,0,0,2,2,0,0,0,0,0,.12,.12,.00,.000,.000,2,0,0,0,0,0,0,.000,9,0,0,0,.53,.00,.00,.00,0,,1163:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Zylstra, Zoe",0,,21,10,0,0,0,1,6,0,0,0,0,0,.60,.10,.00,.000,.000,1,0,0,0,0,0,0,.000,4,0,0,0,.40,.00,.00,.00,0,,188:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Boersma, Alexa",0,,22,16,4,0,0,9,17,6,0,3,0,0,1.06,.56,.38,.188,.000,6,0,0,0,0,1,0,.000,8,0,0,0,.50,.00,.00,.00,0,,399:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Judd, Mia",0,,23,20,20,0,0,18,25,11,1,5,1,1,1.25,.90,.55,.250,.050,13,1,0,0,2,2,0,.000,20,0,2,0,1.00,.10,.00,.00,0,,1648:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Mrozinski, Avery",0,,24,17,12,0,0,8,22,7,1,3,0,0,1.29,.47,.41,.176,.059,5,0,0,0,0,2,0,.000,7,0,0,0,.41,.00,.00,.00,0,,608:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Brown, Mia",0,,25,8,8,0,0,0,10,0,0,0,0,0,1.25,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,2,0,.38,.25,.00,.00,0,,659:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Nichols, Kiah",0,,26,20,11,0,0,18,33,14,0,7,1,1,1.65,.90,.70,.350,.000,11,0,1,0,2,3,1,.050,4,0,1,0,.20,.05,.00,.00,0,,1031:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Clayton, Emilie",0,,28,11,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.09,.00,.00,.00,0,,440:00,0,.00,.00,,,,,,,,,,,,,,,,
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wsoc,Calvin,"Iverson, Lucy",0,,29,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
