conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Adrian,Madeline Turcotte,,,,18,18,0.0,7.0,0.0,0.0,0.0,3.0,22.0,3.0,4.0,1.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,104.0,48.0,18.0,1064:00,115.0,0.0,1.0,79.0,114.0,17.0,93.0,45.0,48.0,0.693,,,,,,,,,,,,,,,4.168799411463394,2.9135829127706407,5.700722292067346,1.9316312789436618,1.3736282184318456,2.9711834901996474,0.0,10.293275799259842,1,99
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Hope,Julia Brown,,,,19,19,0.0,5.0,0.0,0.0,0.0,2.0,17.0,1.0,13.0,5.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,41.0,7.0,1139:00,46.0,0.0,1.0,99.0,129.0,9.0,93.0,19.0,74.0,0.767,,,,,,,,,,,,,,,4.168799411463394,4.821852767131586,2.099872098391189,0.815836774558012,-0.004061985860320843,2.376395637392638,0.0,8.789166275694747,2,95
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Hope,Kerrigan Brown,,,,19,19,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,42.0,10.0,1076:00,104.0,0.0,1.0,38.0,51.0,1.0,73.0,49.0,24.0,0.745,,,,,,,,,,,,,,,3.1376771558036203,1.152103047206691,6.254699244940601,1.3365408766046485,0.37167170621936096,2.461365330650782,0.0,7.965566707614284,3,93
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Calvin,Audrey Booher,,,,17,17,0.0,6.0,0.0,0.0,0.0,2.0,37.0,2.0,5.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,39.0,11.0,1030:00,26.0,0.0,1.0,104.0,145.0,20.0,81.0,23.0,58.0,0.717,,,,,,,,,,,,,,,3.5501260580675296,3.6475328567556193,2.653849051264444,0.36951897280375207,0.49691627024592155,2.2064562508763497,0.0,7.703194751921498,4,92
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Calvin,Meghan Chang,,,,18,18,0.0,8.0,0.0,0.0,0.0,1.0,31.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,113.0,36.0,39.0,1090:00,72.0,0.0,1.0,69.0,88.0,16.0,60.0,26.0,34.0,0.784,,,,,,,,,,,,,,,2.467447689624767,1.8860529911916701,3.0693317659193853,2.6011079815750517,4.003764062989618,1.951547171101917,0.0,7.325665063650307,5,91
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Adrian,Mariana Miller,,,,16,14,0.0,6.0,0.0,0.0,0.0,2.0,26.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,35.0,16.0,835:00,79.0,0.0,1.0,68.0,91.0,21.0,68.0,25.0,43.0,0.747,,,,,,,,,,,,,,,2.8798965918886767,2.5466079407781512,2.9308375277010716,0.9646093751427652,1.1231390903787244,1.8665774778437727,0.0,6.848462762420885,6,90
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Trine,Brooke Hoag,,,,16,16,0.0,10.0,0.0,0.0,0.0,2.0,19.0,1.0,7.0,2.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,25.0,27.0,960:00,0.0,0.0,1.0,76.0,92.0,19.0,57.0,14.0,43.0,0.826,,,,,,,,,,,,,,,2.312779351275801,2.5466079407781512,1.4074009072996205,2.303562780405545,2.500829294670891,1.0168805452623308,0.0,6.369811743426054,7,89
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Adrian,Abby Malone,,,,18,17,0.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,10.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,16.0,19.0,22.0,1004:00,94.0,0.0,1.0,55.0,64.0,1.0,54.0,13.0,41.0,0.859,,,,,,,,,,,,,,,2.158111012926835,2.3998179519811553,1.2689066690813067,3.1961983839140653,1.874606474538088,0.5070623857134658,0.0,6.284616546118933,8,88
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Trine,Alyssa Keptner,,,,16,16,0.0,7.0,0.0,0.0,0.0,0.0,23.0,1.0,10.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,74.0,23.0,15.0,960:00,0.0,0.0,1.0,66.0,87.0,15.0,58.0,13.0,45.0,0.759,,,,,,,,,,,,,,,2.3643354640587897,2.693397929575147,1.2689066690813067,1.7828586783589084,0.9978945263521639,0.8469411587460426,0.0,5.902737973990727,9,87
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Hope,Stella Bottum,,,,19,18,0.0,6.0,0.0,0.0,0.0,1.0,29.0,0.0,5.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,25.0,33.0,1017:00,93.0,0.0,1.0,75.0,94.0,15.0,49.0,12.0,37.0,0.798,,,,,,,,,,,,,,,1.9003304490118915,2.106237974387164,1.130412430862993,2.006017579236038,3.2522966788302545,1.0168805452623308,0.0,5.547351589440673,10,86
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Kalamazoo,Tessa Fuller,,,,16,14,0.0,9.0,0.0,0.0,0.0,2.0,22.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,36.0,4.0,842:00,115.0,0.0,1.0,48.0,57.0,14.0,62.0,26.0,36.0,0.842,,,,,,,,,,,,,,,2.5705599151907443,2.032842979988666,3.0693317659193853,-0.1511851292428845,-0.37979567794000263,1.951547171101917,0.0,5.405453424729615,11,86
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wlax,Calvin,Jacey Smith,,,,18,18,0.0,7.0,0.0,0.0,0.0,3.0,27.0,1.0,10.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,26.0,18.0,1090:00,72.0,0.0,1.0,101.0,127.0,26.0,54.0,7.0,47.0,0.795,,,,,,,,,,,,,,,2.158111012926835,2.8401879183721426,0.4379412397714245,1.1133819757275185,1.3736282184318456,1.1018502385204751,0.0,5.042183178304166,12,85
