season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Westminster (MO),Westminster College Missouri,Aidan Fonke,,,31212,575,ACTIVE,74.12,2.12,16,76.1326489765554,10,5,3,15.1545354057159,-16.7753630757049,Region VI - (M) DIII,clippd_scoreboard,171,92,29.6990339172997
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Lyon,Lyon College,John Blake Turner,,,33334,242,ACTIVE,74.9,2.9,20,74.0600993895614,9,2,1,25.228244948265,-12.3838670596253,Region VI - (M) DIII,clippd_scoreboard,294,90,23.1623683411911
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Mississippi-Women,Mississippi University for Women,Bryce Denley,,,8773,324,ACTIVE,75.3,3.3,23,73.9468635570018,9,0,0,22.1858411544451,-11.0591603283428,Region VI - (M) DIII,clippd_scoreboard,359,89,20.8925408154434
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Spalding,Spalding University,Brady Westwood,,,10155,505,ACTIVE,75.62,3.62,21,75.4980242279897,9,0,0,16.881376234377,-12.4719344064433,Region VI - (M) DIII,clippd_scoreboard,415,87,19.2141969789722
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Lyon,Lyon College,Ryan Kriz,,Fourth Year,10223,312,ACTIVE,75.65,3.65,20,74.8100993895614,9,3,1,22.4698768924546,-12.3838670596253,Region VI - (M) DIII,clippd_scoreboard,426,87,18.9422238552419
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Webster,Webster University,Nico Marin,,Fourth Year,11366,546,ACTIVE,76.0,4.0,20,75.7818141120675,7,0,0,15.6246957739203,-10.373955611324,Region VI - (M) DIII,clippd_scoreboard,497,86,17.0476228612778
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Mississippi-Women,Mississippi University for Women,Alexandre Thery,,,8775,360,ACTIVE,76.11,4.11,27,74.9975616887806,10,1,0,20.8892683063458,-10.7565938455598,Region VI - (M) DIII,clippd_scoreboard,513,86,16.7825534169538
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Blackburn,Blackburn College,Kevin Hall,,,15769,847,ACTIVE,76.16,4.16,19,77.8798945435042,12,6,4,10.123001638637,-16.8202440714716,Region VI - (M) DIII,clippd_scoreboard,536,85,15.9649181236493
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Lyon,Lyon College,Michael Winne,,Third Year,33337,306,ACTIVE,76.45,4.45,20,75.6100993895614,9,3,1,22.7636361736225,-12.3838670596253,Region VI - (M) DIII,clippd_scoreboard,595,84,14.6810317071781
2025-26,mgolf,Men,St. Louis Intercollegiate Athletic Conference,sliac,Lyon,Lyon College,John Waltzer,,Second Year,4398,521,ACTIVE,76.82,4.82,17,76.3931198822619,8,3,1,16.4187581803067,-12.9660538777795,Region VI - (M) DIII,clippd_scoreboard,695,82,12.7250816667833
