rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
29,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Keegan,Joe",0,G,27,23.333333333333332,9.11,4.22,1.0,0.59,0.81,1.0,0.7111417134313438,0.1398780107869203,0.3388835992492888,-0.6371160467362055,-0.43550928933726085,1.0796041672230907,-0.3976262076942874
30,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Caltech,"Fancher,Finnegan",0,C,25,29.8,8.28,4.28,1.0,0.52,1.04,1.12,0.4474074472274019,-0.03771879479775435,0.3690689845785887,-0.6371160467362055,-0.5585391308112312,1.599559619564769,-0.23745966994559162
31,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Verkamp,Matthew",0,*,26,26.76923076923077,11.38,5.23,1.65,0.77,0.04,2.269230769230769,0.402818595922414,0.6255945754582597,0.8470042522925005,-0.019982326192904597,-0.1191468398327655,-0.6611162601816587,1.296442941570763
32,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Whittier,Bryce Whitaker,0,0,24,24.458333333333332,8.08,3.04,4.04,0.79,0.08,1.9166666666666667,0.2470227114892597,-0.08051320578201315,-0.25476231222693824,2.2491708924201563,-0.08399545655448822,-0.5706892249918015,0.825868177886027
33,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"White,Kason",0,G,23,23.782608695652176,11.43,4.52,0.65,0.7,0.78,2.3043478260869565,0.24701261975502775,0.6362931782043242,0.48981052589578716,-0.9694188193364446,-0.242176681306736,1.0117838908306978,1.3433144200089266
34,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Angelo,Tony",0,G,13,16.76923076923077,5.46,3.46,3.23,1.08,0.31,1.0,0.22900780360545703,-0.6411199896758054,-0.043464614921840464,1.4801273329738887,0.425699600980532,-0.05073377265012327,-0.3976262076942874
35,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Pomona-Pitzer,"Treene,Charlie",0,0,22,21.954545454545453,6.27,4.77,0.91,0.68,1.05,0.7727272727272727,0.22270378856555673,-0.46780262518955673,0.6155829647678692,-0.7225653311191241,-0.2773280645850131,1.622166378362233,-0.7009719231274233
36,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Mjoen,Ryder",0,*,26,19.76923076923077,9.81,2.31,1.69,0.62,0.04,0.7692307692307693,0.19906279525284182,0.2896584492318269,-0.6220178337334178,0.01799513353283704,-0.38278221441984495,-0.6611162601816587,-0.7056387802879329
37,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"Christian,James",0,*,24,20.166666666666668,11.0,2.42,1.63,1.17,0.21,2.0,0.06847985788129973,0.5442851945881675,-0.5666779606297018,-0.038971056055775416,0.5838808257327794,-0.276801360624766,0.93709494021151
38,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Caltech,"Balami,Josh",0,G,17,29.176470588235293,12.35,3.94,2.59,0.65,0.18,3.3529411764705883,-0.11600425149924032,0.8331474687319154,0.19801846771255704,0.872487977362023,-0.330055139502429,-0.34462163701715887,2.742894140319354
39,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Shen,Cody",0,0,21,19.38095238095238,7.67,3.14,1.9,1.1,0.0,1.0476190476190477,-0.2055287836302197,-0.16824174829974403,-0.2044533366781054,0.2173767970929804,0.46085098425880927,-0.7515432953715158,-0.3340680577940113
40,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Redlands,"Amadi,Chozen",0,G,26,20.692307692307693,9.58,2.04,1.96,0.73,0.04,1.2692307692307692,-0.2522269717411754,0.24044487659992897,-0.7578520677152664,0.27434298668159285,-0.18944960638932007,-0.6611162601816587,-0.038278206335034384
41,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Caltech,"Florescu,Stuart",0,C,23,27.26086956521739,9.09,4.96,1.96,0.61,0.35,2.3043478260869565,-0.29392761489520614,0.1355985696884945,0.7111700183106517,0.27434298668159285,-0.4003579060589836,0.039693262539733785,1.3433144200089266
42,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Claremont-Mudd-Scripps,Brady Karich,0,g,25,27.8,4.04,2.88,4.56,1.24,0.48,1.88,-0.30588260321677185,-0.9449603076640439,-0.3352566731050708,2.7428778688547966,0.7069106672067499,0.3335811269067694,0.7769284024628141
43,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Occidental,"Hanning,Ethan",0,G,13,19.23076923076923,10.0,3.85,0.85,0.38,0.15,1.2307692307692308,-0.3149569678624932,0.33031313966687276,0.15274038971860757,-0.7795315207077366,-0.804598813759172,-0.41244191340955166,-0.0896136351006418
44,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Remer,Ze'ev",0,G,22,20.863636363636363,6.09,2.86,3.59,0.82,0.14,1.4090909090909092,-0.33088637953760136,-0.5063175950753898,-0.34531846821483736,1.821924470505563,-0.03126838163707249,-0.43504867220701593,0.14839608008535707
45,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Occidental,"Boba,Atticus",0,G,26,24.346153846153847,5.65,3.35,3.12,0.73,0.35,1.2692307692307692,-0.35136682384650425,-0.6004652992407593,-0.0988044880255565,1.3756893187280994,-0.18944960638932007,0.039693262539733785,-0.038278206335034384
46,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"Aquino,Cody",0,*,23,23.217391304347824,8.96,2.61,1.39,0.74,0.3,1.3478260869565215,-0.47689122413735496,0.1077822025487264,-0.4710909070869194,-0.266835814410225,-0.17187391475018143,-0.07334053144758756,0.06662462635990266
47,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Schulz,Scott",0,F,27,22.59259259259259,5.19,4.85,1.19,0.7,0.33,0.6296296296296297,-0.6686845358042145,-0.6988924445045549,0.6558301452069355,-0.456723113038933,-0.242176681306736,-0.0055202550551946795,-0.8919673735853235
48,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Occidental,"Rainey,Perry",0,G,22,18.954545454545453,7.41,4.23,1.41,0.55,0.45,1.5,-0.7163148722753969,-0.2238744825792806,0.3439144968041724,-0.24784708454735419,-0.5058120558938153,0.2657608505143766,0.26973436625861125
49,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"Hurley,Major",0,0,17,19.352941176470587,5.35,5.41,1.29,1.0,0.24,1.1764705882352942,-0.7585409331530851,-0.6646569157171479,0.9375604082803994,-0.36177946372457886,0.28509406786742286,-0.20898108423237322,-0.16208718159326432
50,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Occidental,"Noble,Peter",0,G,26,19.923076923076923,7.42,2.12,1.08,0.69,0.19,0.6153846153846154,-0.9007049635552751,-0.22173476203006773,-0.7176048872762001,-0.5611611272847222,-0.2597523729458746,-0.32201487821969454,-0.9109804953503633
51,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Whittier,Peyton Guerrero,0,0,24,18.25,9.54,2.25,1.0,0.42,0.13,1.2083333333333333,-0.9390797948521769,0.231885994403077,-0.6522032190627175,-0.6371160467362055,-0.7342960472026174,-0.4576554310044802,-0.11955930188057974
52,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Crawford,Aidan",0,0,22,19.818181818181817,8.64,3.05,1.18,0.68,0.09,1.4545454545454546,-1.002499378829135,0.03931114497391202,-0.24973141467205506,-0.4662174779703684,-0.2773280645850131,-0.5480824661943373,0.20906522317198417
53,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Pomona-Pitzer,"Lind,Sam",0,*,23,25.217391304347824,8.65,2.83,0.61,0.57,0.26,1.173913043478261,-1.0593769640056592,0.04145086552312492,-0.3604111608794871,-1.0073962790621862,-0.4706606726155381,-0.16376756663744463,-0.1655007906671921
54,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Claremont-Mudd-Scripps,James Frye,0,g,24,17.75,6.0,4.42,1.54,0.29,0.08,0.8333333333333334,-1.1012641589762375,-0.5255750800183062,0.43950155034695454,-0.12442034043869388,-0.9627800385114196,-0.5706892249918015,-0.6200797323452536
55,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Redlands,"Ware,Donovan",0,G,27,18.25925925925926,5.3,2.26,0.96,1.07,0.11,0.2962962962962963,-1.2541700978244752,-0.6753555184632126,-0.6471723215078343,-0.6750935064619472,0.40812390934139336,-0.5028689485994088,-1.336874422887256
56,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"Gray,Jackson",0,0,24,27.083333333333332,7.29,2.83,0.92,0.25,0.13,0.7083333333333334,-1.3663729646561396,-0.24955112916983602,-0.3604111608794871,-0.7130709661876887,-1.0330828050679741,-0.4576554310044802,-0.7869198758334783
57,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Caltech,"Rodrigue,Ryan",0,G,24,25.0,8.54,2.13,1.42,0.96,0.04,1.875,-1.469187134386524,0.01791393948178224,-0.7125739897213169,-0.23835271961591878,0.2147913013108683,-0.6611162601816587,0.7702547967232853
58,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Pomona-Pitzer,"Bladow,Cooper",0,*,22,18.272727272727273,6.32,2.45,1.05,0.64,0.05,0.7272727272727273,-1.5968260012094806,-0.45710402244349185,-0.5515852679650518,-0.5896442220790284,-0.3476308311415677,-0.6385095013841945,-0.7616410662140504
59,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Pipersburgh,Andrew",0,*,21,14.38095238095238,3.62,6.0,0.62,0.24,0.38,0.6190476190476191,-1.650819479910838,-1.0348285707309877,1.234383364018513,-0.9979019141307507,-1.0506584967071126,0.10751353893212667,-0.9060914068964959
60,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"DeVore,Josh",0,0,26,15.115384615384617,6.0,3.62,0.85,0.35,0.19,0.9230769230769232,-1.760334133630363,-0.5255750800183062,0.03702974595629211,-0.7795315207077366,-0.8573258886765879,-0.32201487821969454,-0.5002970652255024
61,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Farrington,Luke",0,G,25,18.28,4.52,2.36,0.96,0.44,0.28,0.32,-1.9395373251655534,-0.8422537213018225,-0.5968633459590015,-0.6750935064619472,-0.6991446639243402,-0.11855404904251603,-1.3052365882702295
62,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Redlands,"Mattera,Nathan",0,G,27,17.666666666666668,4.0,1.59,1.22,1.04,0.15,0.4444444444444444,-2.0129882871406535,-0.9535191898608958,-0.984242457685014,-0.42824001824462676,0.35539683442397746,-0.41244191340955166,-1.1391379565308415
63,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"Bennett,Isaiah",0,0,16,14.875,5.06,1.38,1.25,1.13,0.13,0.9375,-2.0833730465035734,-0.7267088116443234,-1.089891306337563,-0.39975692345032054,0.5135780591762248,-0.4576554310044802,-0.4810462794383998
64,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Occidental,"Breaux,Micah",0,G,21,11.142857142857142,3.57,2.71,1.43,0.52,0.57,1.1428571428571428,-2.3909897282787775,-1.0455271734770524,-0.4207819315380866,-0.22885835468448337,-0.5585391308112312,0.5370419560839478,-0.20695175799345933
65,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Mansour,Dylan",0,G,27,16.0,5.26,2.81,0.59,0.96,0.15,1.2592592592592593,-2.403184769553038,-0.6839144006600644,-0.37047295598925367,-1.026385008925057,0.2147913013108683,-0.41244191340955166,-0.05158739157056213
66,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Occidental,"Koretz,Jacob",0,G,26,20.692307692307693,4.42,1.81,1.96,0.65,0.08,1.1538461538461535,-2.4433002490867253,-0.863650926793952,-0.8735627114775818,0.27434298668159285,-0.330055139502429,-0.5706892249918015,-0.1922844926318575
67,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Cojocaru,Daniel",0,G,21,14.333333333333334,4.71,1.86,1.76,0.24,0.19,0.9523809523809524,-2.4553540380765027,-0.8015990308667765,-0.8484082237031654,0.0844556880528849,-1.0506584967071126,-0.32201487821969454,-0.46118435759456344
68,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Jack,Joe",0,G,26,13.038461538461538,5.15,2.27,0.35,0.62,0.23,0.8076923076923077,-2.5261188347725145,-0.7074513267014068,-0.6421414239529509,-1.2542497672795065,-0.38278221441984495,-0.23158784302983745,-0.6543033515223253
69,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Claremont-Mudd-Scripps,Luke Jacobson,0,f,24,11.208333333333334,4.25,2.46,0.54,0.46,0.33,0.625,-2.5505796523792856,-0.9000261761305721,-0.5465543704101686,-1.0738568335822338,-0.6639932806460629,-0.0055202550551946795,-0.8981466381589615
70,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Claremont-Mudd-Scripps,Samuel Gibbs,0,g,25,13.8,3.12,2.36,1.16,0.68,0.08,0.48,-2.5917415651420046,-1.1418145981916352,-0.5968633459590015,-0.4852062078332392,-0.2773280645850131,-0.5706892249918015,-1.0916812046053022
71,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"Whittaker,Percy",0,0,21,11.0,4.95,2.14,0.43,0.48,0.1,0.5714285714285714,-2.622017190312363,-0.7502457376856657,-0.7075430921664335,-1.1782948478280235,-0.6288418973677857,-0.525475707396873,-0.9696495567967721
72,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Pomona-Pitzer,"Fitzgerald,Connor",0,0,20,12.3,4.8,1.35,0.9,0.3,0.15,0.45,-2.624058537291596,-0.78234154592386,-1.1049839990022128,-0.7320596960505595,-0.9452043468722809,-0.41244191340955166,-1.131722839042476
73,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Hyde,Camden",0,0,26,11.961538461538462,2.69,2.65,1.0,0.31,0.31,0.6153846153846154,-2.98970033579944,-1.233822581807792,-0.4509673168673863,-0.6371160467362055,-0.9276286552331422,-0.05073377265012327,-0.9109804953503633
74,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"Daaboul,Julian",0,*,19,10.526315789473683,1.89,2.16,0.42,0.58,0.68,0.4736842105263157,-3.083285329515876,-1.4050002257448277,-0.697481297056667,-1.187789212759459,-0.4530849809763995,0.785716302856055,-1.1001110223815493
75,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Morphy,Makaio",0,0,26,14.461538461538462,4.38,1.31,1.0,0.5,0.15,0.9615384615384616,-3.1218730677337874,-0.8722098089908038,-1.125107589221746,-0.6371160467362055,-0.5936905140895085,-0.41244191340955166,-0.448961636459895
76,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Pomona-Pitzer,"Bryker,Bryson",0,0,24,13.041666666666666,2.83,1.75,0.92,0.42,0.08,0.3333333333333333,-3.1620467233925074,-1.2038664941188106,-0.9037480968068815,-0.7130709661876887,-0.7342960472026174,-0.5706892249918015,-1.2874403062981525
77,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Tittelfitz,TJ",0,F,21,12.095238095238097,4.14,2.43,0.43,0.33,0.0,0.6666666666666666,-3.213069220042032,-0.9235631021719145,-0.5616470630748184,-1.1782948478280235,-0.8924772719548649,-0.7515432953715158,-0.84253325699622
78,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,La Verne,"Lewis,Sharodd",0,0,12,11.083333333333334,3.33,3.08,0.5,0.33,0.17,0.8333333333333334,-3.2700810920456345,-1.0968804666581633,-0.2346387220074051,-1.1118342933079755,-0.8924772719548649,-0.3672283958146231,-0.6200797323452536
79,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Caltech,"Koclanes,Andrew",0,G,24,18.125,2.46,2.13,1.46,0.46,0.0,0.75,-3.327859875879625,-1.2830361544396898,-0.7125739897213169,-0.20037525989017715,-0.6639932806460629,-0.7515432953715158,-0.7313064946707368
80,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Caltech,"Geffen,Ido",0,G,24,12.416666666666666,3.71,2.46,0.54,0.38,0.13,0.875,-3.344984055806641,-1.0155710857880713,-0.5465543704101686,-1.0738568335822338,-0.804598813759172,-0.4576554310044802,-0.5644663511825121
81,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Claremont-Mudd-Scripps,Nathan Noronha,0,g,22,12.227272727272728,3.95,0.95,0.86,0.73,0.0,0.9545454545454546,-3.4856756953512984,-0.9642177926069605,-1.306219901197544,-0.7700371557763012,-0.18944960638932007,-0.7515432953715158,-0.45829535078091455
82,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Pomona-Pitzer,"Rosenberg,Clyde",0,0,13,10.0,3.23,2.08,0.15,0.23,0.0,0.3076923076923077,-3.616418826162054,-1.1182776721502927,-0.7377284774957332,-1.4441370659082147,-1.0682341883462514,-0.7515432953715158,-1.321663925475224
83,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Pomona-Pitzer,"Cornish,Reagan",0,0,19,12.894736842105264,3.11,1.16,0.68,0.37,0.0,0.4736842105263157,-3.6937334639223636,-1.1439543187408483,-1.200571052544995,-0.9409357245421383,-0.8221745053983106,-0.7515432953715158,-1.1001110223815493
84,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Bernardo,Jackson",0,G,23,12.434782608695652,1.91,1.43,1.26,0.57,0.0,0.6956521739130435,-3.7879665672503897,-1.4007207846464018,-1.0647368185631467,-0.39026255851888514,-0.4706606726155381,-0.7515432953715158,-0.803845687491704
85,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,California Lutheran,"Jourdain,PJ",0,0,19,10.578947368421051,3.53,0.84,0.58,0.32,0.0,0.5789473684210527,-3.849486396985717,-1.0540860556739045,-1.3615597743012602,-1.0358793738564922,-0.9100529635940036,-0.7515432953715158,-0.9596140594440968
86,sciac,Southern California Intercollegiate Athletic Conference (SCIAC),2025-26,Chapman,"Kim,Alex",0,F,13,11.846153846153848,2.54,2.23,0.31,0.15,0.08,1.0,-4.471644855986535,-1.265918390045986,-0.6622650141724841,-1.2922272270052482,-1.2088397214593603,-0.5706892249918015,-0.3976262076942874
