season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Pablo Castro,,Third Year,4307,9,ACTIVE,71.65,-0.35,31,70.2864619941522,11,5,2,64.7838427136308,-8.25688197651572,Region V - (M) DIII,clippd_scoreboard,14,95,59.0646323980825
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Michael Spitzer,,,14834,37,ACTIVE,72.64,0.64,28,71.5430961155792,10,2,1,47.0929236664265,-8.51091450387383,Region V - (M) DIII,clippd_scoreboard,47,94,43.4490796127389
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Myles Lahart,,,22471,84,ACTIVE,73.43,1.43,21,72.3234221074245,8,2,0,37.789556431786,-8.28696371793471,Region V - (M) DIII,clippd_scoreboard,92,94,36.9179358666631
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Ben Gelven,,Second Year,4322,100000,ACTIVE,73.5,1.5,8,71.8459096440894,3,2,2,40.9933803679334,-10.2081901911155,Region V - (M) DIII,clippd_scoreboard,105,93,35.5998658296408
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Ryan Andrews,,Second Year,4320,66,ACTIVE,73.56,1.56,27,72.0906752148685,10,2,0,40.2997399009439,-9.03152211755191,Region V - (M) DIII,clippd_scoreboard,108,93,35.2703084473236
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Kasey May,,Second Year,4314,100000,ACTIVE,73.7,1.7,10,72.9176567863535,4,1,0,32.9008625671682,-11.4583007693672,Region V - (M) DIII,clippd_scoreboard,120,93,34.0547461052393
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Aidan Healy,,,17280,73,ACTIVE,73.76,1.76,29,72.2895531768857,10,2,0,39.1304237364757,-8.09754020213861,Region V - (M) DIII,clippd_scoreboard,124,93,33.8133695719801
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Juney Bai,,,20331,75,ACTIVE,73.82,1.82,28,72.4767954182159,10,0,0,38.749945264971,-8.4855793446849,Region V - (M) DIII,clippd_scoreboard,130,93,33.1932306492824
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Millikin,Millikin University,Jack Bollinger,,,18584,201,ACTIVE,74.11,2.11,27,73.8824446789713,12,2,0,27.6690579446877,-10.0958825961698,Region V - (M) DIII,clippd_scoreboard,169,92,29.7545397252024
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Jared Code,,Second Year,4327,127,ACTIVE,74.24,2.24,17,73.4567807887667,7,1,1,33.4740382438283,-9.47777474734902,Region V - (M) DIII,clippd_scoreboard,186,92,28.2762088699011
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Carthage College,Carthage College,Nick Barry,,Fourth Year,27123,282,ACTIVE,74.27,2.27,22,74.51539051142,11,0,0,23.5218102924079,-11.1024863688136,Region V - (M) DIII,clippd_scoreboard,194,92,28.0324815471186
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Lane Ludwig,,Third Year,4309,100000,ACTIVE,74.29,2.29,7,73.6579362941887,3,0,0,26.6982854155882,-11.2360636263407,Region V - (M) DIII,clippd_scoreboard,196,92,27.9859418682493
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Alex Rollman,,Second Year,4323,100000,ACTIVE,74.71,2.71,7,74.0865077227602,3,0,0,23.1435293537504,-11.2360636263407,Region V - (M) DIII,clippd_scoreboard,260,90,24.5809567725836
