season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Westminster,"Bennetot, Alexis",Alexis,Bennetot,,1451,"Bennetot, Alexis","BENNETOT,ALEXIS",Westminster,WES,1320-5485,2,2,10,0,10,0,0,3,3,4,0,2,0,0,1.50,1.50,2.00,1.000,.000,1,0,0,0,2,1,0,.000,0,0,1,0,.00,.50,.00,.00,0,,161:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.921272354224758,1,99
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Grove City,"Merrick, Ryan",Ryan,Merrick,,265,"Merrick, Ryan","MERRICK,RYAN",Grove City,GRO,1314-4381,2,2,2,0,2,0,0,2,2,4,0,2,0,0,1.00,1.00,2.00,1.000,.000,0,0,0,0,1,0,1,.500,1,0,0,0,.50,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,18.229660858834976,2,99
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Geneva,"Amisi, Msafiri",Msafiri,Amisi,,30084,"Amisi, Msafiri","AMISI,MSAFIRI",Geneva,GEN,701-2531,3,3,7,0,7,0,0,2,4,3,1,1,0,0,1.33,.67,1.00,.333,.333,1,0,0,0,1,1,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,178:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,15.981284787979437,3,99
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Saint Vincent,Cameron Mulvanny,Cameron,Mulvanny,,30064,Cameron Mulvanny,"MULVANNY,CAMERON",Saint Vincent,ST. VINC,1315-4052,2,2,16,0,16,0,0,2,4,3,1,1,0,0,2.00,1.00,1.50,.500,.500,1,0,0,0,0,1,1,.500,0,0,0,0,.00,.00,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,15.981284787979437,4,98
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Thiel,"Kushon, Joey",Joey,Kushon,,707,"Kushon, Joey","KUSHON,JOEY",Thiel,THI,1316-5633,2,2,12,0,12,0,0,2,2,3,1,1,0,0,1.00,1.00,1.50,.500,.500,1,0,0,0,1,0,1,.500,4,0,0,0,2.00,.00,.00,.00,0,,162:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,15.981284787979437,5,98
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Geneva,"Pappert, Logan",Logan,Pappert,,30084,"Pappert, Logan","PAPPERT,LOGAN",Geneva,GEN,701-2542,3,3,26,0,26,0,0,2,6,3,1,1,0,0,2.00,.67,1.00,.333,.333,1,0,0,0,0,1,1,.333,3,0,0,0,1.00,.00,.00,.00,0,,245:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,15.981284787979437,6,98
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Grove City,"Gray, Noah",Noah,Gray,,265,"Gray, Noah","GRAY,NOAH",Grove City,GRO,1314-4382,2,2,19,0,19,0,0,3,5,2,2,0,0,0,2.50,1.50,1.00,.000,1.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,126:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,14.424520212513682,7,97
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Waynesburg,"Johnson, Zachary",Zachary,Johnson,,1434,"Johnson, Zachary","JOHNSON,ZACHARY",Waynesburg,WAY,1319-6338,3,3,13,0,13,0,0,1,2,2,2,0,0,0,.67,.33,.67,.000,.667,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,193:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,13.041297221734117,8,97
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Allegheny,"Gruca, Will",Will,Gruca,,19,"Gruca, Will","GRUCA,WILL",Allegheny,AGH,1213-3465,2,2,7,0,7,0,0,7,9,2,0,1,1,1,4.50,3.50,1.00,.500,.000,6,1,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,162:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,12.811346123367406,9,97
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Waynesburg,"Baires, Antonio",Antonio,Baires,,1434,"Baires, Antonio","BAIRES,ANTONIO",Waynesburg,WAY,1319-6437,3,2,32,0,32,0,0,2,4,2,0,1,0,0,1.33,.67,.67,.333,.000,1,0,0,0,0,0,1,.333,0,0,0,0,.00,.00,.00,.00,0,,165:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.353288646418491,10,96
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Thiel,"Bobich, Bryce",Bryce,Bobich,,707,"Bobich, Bryce","BOBICH,BRYCE",Thiel,THI,1316-5778,2,2,3,0,3,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,137:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.353288646418491,11,96
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Geneva,"Miller, Travis",Travis,Miller,,30084,"Miller, Travis","MILLER,TRAVIS",Geneva,GEN,701-2541,3,3,17,0,17,0,0,2,4,2,0,1,0,0,1.33,.67,.67,.333,.000,1,0,0,0,1,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,197:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.353288646418491,12,96
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Waynesburg,"Norris, Sam",Sam,Norris,,1434,"Norris, Sam","NORRIS,SAM",Waynesburg,WAY,1319-6576,3,3,19,0,19,0,0,2,2,2,0,1,0,0,.67,.67,.67,.333,.000,1,0,0,0,1,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,190:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,9.353288646418491,13,95
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Waynesburg,"Boris, Brayden",Brayden,Boris,,1434,"Boris, Brayden","BORIS,BRAYDEN",Waynesburg,WAY,1319-7157,3,2,2,0,2,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,189:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,14,95
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Hiram,"Boscarello, Carmine",Carmine,Boscarello,,281,"Boscarello, Carmine","BOSCARELLO,CARMINE",Hiram,HIR,1217-2224,2,2,10,0,10,0,0,1,3,2,0,1,0,0,1.50,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,162:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,15,95
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Allegheny,"Euziere, Cooper",Cooper,Euziere,,19,"Euziere, Cooper","EUZIERE,COOPER",Allegheny,AGH,1213-4055,2,0,29,0,29,0,0,1,3,2,0,1,0,0,1.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,16,95
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Chatham,"Gibbins, Nico",Nico,Gibbins,,10972,"Gibbins, Nico","GIBBINS,NICO",Chatham,CHA,0,2,2,28,0,28,0,0,1,1,2,0,1,1,1,.50,.50,1.00,.500,.000,0,0,0,0,1,1,0,.000,1,0,1,0,.50,.50,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,17,95
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Saint Vincent,Jack Billick,Jack,Billick,,30064,Jack Billick,"BILLICK,JACK",Saint Vincent,ST. VINC,1315-4270,2,2,20,0,20,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,18,94
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Saint Vincent,Javier Torres,Javier,Torres,,30064,Javier Torres,"TORRES,JAVIER",Saint Vincent,ST. VINC,1315-4280,2,1,12,0,12,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,19,94
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Chatham,"Mackin, Ben",Ben,Mackin,,10972,"Mackin, Ben","MACKIN,BEN",Chatham,CHA,0,2,1,18,0,18,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,0,0,1,0,.00,.50,.00,.00,0,,108:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,20,94
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Saint Vincent,Nick Johnson,Nick,Johnson,,30064,Nick Johnson,"JOHNSON,NICK",Saint Vincent,ST. VINC,1315-4276,2,2,15,0,15,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,91:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,21,94
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Saint Vincent,Oziel Bonola-Soriano,Oziel,Bonola-Soriano,,30064,Oziel Bonola-Soriano,"BONOLA-SORIANO,OZIEL",Saint Vincent,ST. VINC,1315-4046,2,2,10,0,10,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,160:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.661677151028709,22,94
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Saint Vincent,Ian Varga,Ian,Varga,,30064,Ian Varga,"VARGA,IAN",Saint Vincent,ST. VINC,1315-4627,2,2,3,0,3,0,0,2,2,1,1,0,0,0,1.00,1.00,.50,.000,.500,2,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,174:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.1049125755629525,23,94
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Allegheny,"Keefer, Ben",Ben,Keefer,,19,"Keefer, Ben","KEEFER,BEN",Allegheny,AGH,1213-3568,2,2,17,0,17,0,0,1,5,1,1,0,0,0,2.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,134:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.413301080173169,24,94
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Hiram,"Zeilmann, Jimmy",Jimmy,Zeilmann,,281,"Zeilmann, Jimmy","ZEILMANN,JIMMY",Hiram,HIR,1217-2056,2,2,23,0,23,0,0,1,1,1,1,0,0,0,.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.413301080173169,25,94
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Allegheny,"Hill, Colin",Colin,Hill,,19,"Hill, Colin","HILL,COLIN",Allegheny,AGH,1213-3566,2,2,19,0,19,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.721689584783387,26,94
