conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Jasmine Uresti,,,,14,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,20,0,4,11,451:00,443,0,1.000,1,2,0,1,0,1,.500,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Anna Newkirk,,,,15,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,7,287:00,423,0,1.000,4,6,2,4,1,3,.667,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Stela Flores,,,,18,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,17,5,23,11,437:00,338,0,1.000,7,12,1,5,1,4,.583,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Cipriana Flores,,,,18,17,0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,46,8,20,17,813:00,368,0,1.000,11,13,2,12,7,5,.846,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Claire Abraham,,,,18,18,0,6,0,0,0,2,14,2,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,25,53,28,17,971:00,449,0,1.000,64,88,6,52,10,42,.727,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Audrey White,,,,14,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,4,240:00,340,0,1.000,9,10,2,9,3,6,.900,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Sasha Thayer,,,,18,18,0,3,0,0,0,1,9,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,16,3,22,2,971:00,433,0,1.000,39,51,8,41,18,23,.765,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Jenna Clark,,,,18,9,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,4,8,7,698:00,367,0,1.000,4,4,0,6,4,2,1.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Gabriella Muzquiz,,,,18,18,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,2,11,22,967:00,374,0,1.000,3,4,1,3,1,2,.750,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Shae Katagi,,,,18,12,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,26,1,12,23,816:00,355,0,1.000,1,2,0,1,0,1,.500,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Hannah Hill,,,,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,146:00,172,0,1.000,2,3,1,1,0,1,.667,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Ava Bluhm,,,,18,18,0,11,0,0,0,2,23,3,6,7,0,0,0,3,1,0,0,0,0,0,0,0,0,39,55,35,22,901:00,496,0,1.000,96,115,29,74,21,53,.835,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Morgan Maxfield,,,,18,17,0,9,0,0,0,4,24,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,28,11,41,22,956:00,434,0,1.000,52,67,14,65,27,38,.776,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Merrick Gibson,,,,18,18,0,6,0,0,0,3,19,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,23,0,21,19,807:00,426,0,1.000,60,70,13,50,10,40,.857,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Naomi Rauch,,,,18,17,0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,18,0,24,9,873:00,371,0,1.000,22,30,0,20,8,12,.733,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Chloe Bayley,,,,18,6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,31,16,8,19,556:00,268,0,1.000,3,5,1,2,0,2,.600,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Lana Davis,,,,17,17,0,12,0,0,0,1,39,0,2,2,0,0,0,9,7,0,0,0,0,0,0,0,0,33,77,61,30,848:00,416,0,1.000,81,105,19,81,28,53,.771,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,George Fox ,Myah Pack,,,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,3,3,1078:00,270,0,1.000,0,0,0,0,0,0,.000,18,1059:00,172,126,1,14,4,0,10,1,0,385,9.75,.423
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Zoey Hamel-Hyland,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,200:00,153,0,1.000,0,0,0,0,0,0,.000,10,294:18,25,14,0,2,0,0,0,0,0,56,5.10,.359
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Kate Meinhard,,,,15,15,0,9,0,0,0,4,24,1,1,2,0,0,0,13,4,0,0,0,0,0,0,0,0,42,80,34,13,892:00,112,0,1.000,58,70,20,53,20,33,.829,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Ally Vargas-Buell,,,,17,17,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,14,7,1012:00,112,0,1.000,6,7,1,6,3,3,.857,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Evelyn Burnett,,,,17,17,0,2,0,0,0,0,17,2,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,15,4,28,8,1005:00,207,0,1.000,33,37,4,33,9,24,.892,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Gloria Meehan,,,,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,1,516:00,198,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Kate Corsaro,,,,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,16,6,687:00,89,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Aviana Gonzales,,,,17,17,0,10,0,0,0,0,34,2,2,2,0,0,0,9,4,0,0,0,0,0,0,0,0,24,9,45,22,1012:00,112,0,1.000,83,100,17,82,28,54,.830,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Rowan Levandoski,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Ava Mullen,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,12,0,5,16,1012:00,112,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Kaitlin Briones,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Kaitlin McRae,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,6,4,809:00,139,0,1.000,0,0,0,0,0,0,.000,17,717:36,131,99,0,11,6,0,3,0,0,290,10.95,.430
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Kaedance Stubbs,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,41,2,7,18,1012:00,112,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Sage Swegle,,,,17,17,0,14,0,0,0,4,47,0,3,2,0,0,0,10,2,0,0,0,0,0,0,0,0,22,29,52,21,1007:00,176,0,1.000,109,143,24,81,10,71,.762,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Finley Allen,,,,16,15,0,3,0,0,0,0,12,0,4,0,0,0,0,8,4,0,0,0,0,0,0,0,0,27,37,38,14,893:00,182,0,1.000,27,35,5,26,5,21,.771,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Mack Searle,,,,17,17,0,15,0,0,0,2,31,0,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,46,81,44,26,1005:00,140,0,1.000,67,79,20,63,14,49,.848,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Lewis & Clark,Lauren Elliott,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,56,17,18,36,1012:00,100,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Maya Wright,,,,16,16,0,7,0,0,0,2,14,1,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,22,67,31,21,1048:00,37,0,1.000,60,75,13,43,9,34,.800,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Madison DeLatrinidad,,,,15,14,0,1,0,0,0,1,7,0,1,1,0,0,0,8,2,0,0,0,0,0,0,0,0,10,4,18,19,986:00,88,0,1.000,26,34,1,33,12,21,.765,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Evelyn Cross,,,,16,16,0,6,0,0,0,1,9,0,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,13,2,13,5,1001:00,87,0,1.000,28,37,9,28,11,17,.757,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Savannah Irwin,,,,15,14,0,6,0,0,0,1,15,0,1,0,0,0,0,7,4,0,0,0,0,0,0,0,0,41,18,47,27,958:00,36,0,1.000,56,68,15,64,34,30,.824,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Gabby Crist,,,,15,14,0,11,0,0,0,4,44,1,3,4,0,0,0,7,2,1,0,0,0,0,0,0,0,35,48,36,34,869:00,86,0,1.000,92,110,20,82,19,63,.836,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Elizabeth Long,,,,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,21,1,20,12,773:00,85,0,1.000,2,2,1,1,1,0,1.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Emma Baker,,,,9,9,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,5,8,4,599:00,39,0,1.000,5,7,1,6,2,4,.714,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Grayce Miller,,,,16,16,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,46,0,27,30,1039:00,77,0,1.000,2,2,0,2,0,2,1.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Emma Gallegos,,,,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,585:00,33,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Kelsey Reinemer,,,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,1,10,18,1013:00,92,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Mackenzie Kulick,,,,16,16,0,0,0,0,0,1,6,1,4,1,0,0,0,9,2,0,0,0,0,0,0,0,0,27,48,25,21,1048:00,37,0,1.000,60,77,13,35,2,33,.779,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Gracie Pratt,,,,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,6,4,421:00,47,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Maizri Chandler,,,,13,13,0,2,0,0,0,1,18,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,12,3,15,5,868:00,37,0,1.000,32,36,4,48,23,25,.889,,,,,,,,,,,,,,
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Caity Babcock,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,152:00,41,0,1.000,0,0,0,0,0,0,.000,6,152:41,27,14,0,,2,0,0,0,0,53,10.61,.341
nwc,Northwest Conference (NWC),2025-26,wlax,Linfield,Tenley Hodge,,,,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,11,0,895:00,56,0,1.000,0,0,0,0,0,0,.000,16,801:14,146,91,0,5,6,0,7,1,0,294,10.93,.384
