season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Hallengren, Milla",Milla,Hallengren,,496,"Hallengren, Milla","HALLENGREN,MILLA",North Park,NPU,686-4490,0,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Bergwall, Kajsa",Kajsa,Bergwall,,496,"Bergwall, Kajsa","BERGWALL,KAJSA",North Park,NPU,686-3984,0,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Balmaseda, Ava",Ava,Balmaseda,,496,"Balmaseda, Ava","BALMASEDA,AVA",North Park,NPU,686-4254,3,3,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,239:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Westberg, Emma",Emma,Westberg,,496,"Westberg, Emma","WESTBERG,EMMA",North Park,NPU,686-4255,0,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Østlyngen, Emilie",Emilie,Østlyngen,,496,"Østlyngen, Emilie","ØSTLYNGEN,EMILIE",North Park,NPU,686-4256,0,0,18,0,18,0,0,0,1,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Björkegren, Hannah",Hannah,Björkegren,,496,"Björkegren, Hannah","BJÖRKEGREN,HANNAH",North Park,NPU,686-3980,3,3,19,0,19,0,0,1,3,2,0,1,0,0,1.00,.33,.67,.333,.000,0,0,0,0,0,1,1,.333,0,0,0,0,.00,.00,.00,.00,0,,169:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Geijer, Nikki",Nikki,Geijer,,496,"Geijer, Nikki","GEIJER,NIKKI",North Park,NPU,686-4479,3,3,20,0,20,0,0,2,4,0,0,0,0,0,1.33,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,175:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"White, Linnea",Linnea,White,,496,"White, Linnea","WHITE,LINNEA",North Park,NPU,686-3982,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Palmér, Almi",Almi,Palmér,,496,"Palmér, Almi","PALMÉR,ALMI",North Park,NPU,686-4498,3,3,22,0,22,0,0,3,5,2,0,1,0,0,1.67,1.00,.67,.333,.000,2,0,0,0,1,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,152:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Svensson, Sofia",Sofia,Svensson,,496,"Svensson, Sofia","SVENSSON,SOFIA",North Park,NPU,686-4257,2,1,23,0,23,0,0,5,6,5,1,2,1,1,3.00,2.50,2.50,1.000,.500,3,0,0,0,1,1,1,.500,2,0,0,0,1.00,.00,.00,.00,0,,116:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Björs, Sandra",Sandra,Björs,,496,"Björs, Sandra","BJÖRS,SANDRA",North Park,NPU,686-4485,0,0,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Furufors, Linnéa",Linnéa,Furufors,,496,"Furufors, Linnéa","FURUFORS,LINNÉA",North Park,NPU,686-4478,3,3,27,0,27,0,0,1,1,2,0,1,0,0,.33,.33,.67,.333,.000,0,0,0,0,0,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,234:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Gaigale, Elvira",Elvira,Gaigale,,496,"Gaigale, Elvira","GAIGALE,ELVIRA",North Park,NPU,686-4482,1,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,12:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Drummond, Callie",Callie,Drummond,,496,"Drummond, Callie","DRUMMOND,CALLIE",North Park,NPU,686-4253,0,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Cerjak, Lily",Lily,Cerjak,,496,"Cerjak, Lily","CERJAK,LILY",North Park,NPU,686-4486,3,2,30,0,30,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Heuser, Layla",Layla,Heuser,,496,"Heuser, Layla","HEUSER,LAYLA",North Park,NPU,686-4480,0,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Huettinger, Frieda",Frieda,Huettinger,,496,"Huettinger, Frieda","HUETTINGER,FRIEDA",North Park,NPU,686-4492,3,0,32,0,32,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,56:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Olivas, Amara",Amara,Olivas,,496,"Olivas, Amara","OLIVAS,AMARA",North Park,NPU,686-4495,3,2,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,176:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Frisk, Alva",Alva,Frisk,,496,"Frisk, Alva","FRISK,ALVA",North Park,NPU,686-4489,1,0,34,0,34,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,51:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Mörtsell, Astrid",Astrid,Mörtsell,,496,"Mörtsell, Astrid","MÖRTSELL,ASTRID",North Park,NPU,686-4493,0,0,35,0,35,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,North Park,"Englert, Filippa",Filippa,Englert,,496,"Englert, Filippa","ENGLERT,FILIPPA",North Park,NPU,686-4487,2,0,36,0,36,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,47:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Fitzharris, Erin",Erin,Fitzharris,,212,"Fitzharris, Erin","FITZHARRIS,ERIN",Elmhurst,ELM,682-4067,2,2,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,107:00,0,.00,.00,3,0,0,2,0,1.000,0.00,2,0,106:21,2,2,.00,1.000,.000,1.00,
2026-27,wsoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Ross, Sequoia",Sequoia,Ross,,212,"Ross, Sequoia","ROSS,SEQUOIA",Elmhurst,ELM,682-4073,2,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,73:00,0,.00,.00,0,0,0,0,0,0.0,0.00,0,0,73:39,0,2,.00,0.000,.000,.00,
