season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code,composite_score,global_rank,rating
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Trimble,Tess",Tess,Trimble,G,385,"Trimble,Tess","TRIMBLE,TESS",Marietta,MAR,1278-4123,16,0,01,0,4,17,1,7,22,12,21,0,10,10,104,6,12,18,7,0,6,0,0,16,0.24,0.14,0.55,1.31,1.13,0.63,0.63,0.00,01,177.0,30,91
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Garner,Abby",Abby,Garner,G,385,"Garner,Abby","GARNER,ABBY",Marietta,MAR,1278-3712,26,2,02,0,64,159,3,6,55,38,169,8,27,24,470,35,77,112,48,0,38,0,0,26,0.40,0.50,0.69,6.50,4.31,0.92,1.04,0.31,02,176.0,31,91
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Nelson,Sophie",Sophie,Nelson,G,385,"Nelson,Sophie","NELSON,SOPHIE",Marietta,MAR,1278-3884,19,2,03,0,28,79,17,50,15,10,83,3,11,6,238,6,13,19,17,0,16,0,0,19,0.35,0.34,0.67,4.37,1.00,0.32,0.58,0.16,03,175.0,32,91
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Heller,Ava",Ava,Heller,G,385,"Heller,Ava","HELLER,AVA",Marietta,MAR,1278-4119,26,8,04,0,77,162,26,60,42,35,215,1,21,12,540,22,64,86,43,0,22,0,0,26,0.48,0.43,0.83,8.27,3.31,0.46,0.81,0.04,04,174.0,33,90
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Bruns,Payten",Payten,Bruns,F,385,"Bruns,Payten","BRUNS,PAYTEN",Marietta,MAR,1278-3885,15,0,05,0,19,48,1,3,51,24,63,6,4,6,162,29,22,51,22,0,10,0,0,15,0.40,0.33,0.47,4.20,3.40,0.40,0.27,0.40,05,173.0,34,90
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Sury,Kendall",Kendall,Sury,G,385,"Sury,Kendall","SURY,KENDALL",Marietta,MAR,1278-4122,20,19,10,0,69,153,4,25,54,48,190,10,29,15,444,36,50,86,57,0,24,1,0,20,0.45,0.16,0.89,9.50,4.30,0.75,1.45,0.50,10,172.0,35,90
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Carpenter,TJ",TJ,Carpenter,F,385,"Carpenter,TJ","CARPENTER,TJ",Marietta,MAR,1278-3886,25,22,11,0,91,213,4,18,75,50,236,14,25,43,634,25,87,112,36,0,54,0,0,25,0.43,0.22,0.67,9.44,4.48,1.72,1.00,0.56,11,171.0,36,90
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Lehmkuhl,Brooke",Brooke,Lehmkuhl,F,385,"Lehmkuhl,Brooke","LEHMKUHL,BROOKE",Marietta,MAR,1278-4120,3,0,12,0,1,5,0,0,0,0,2,0,0,0,7,1,1,2,0,0,1,0,0,3,0.20,0.00,0.00,0.67,0.67,0.00,0.00,0.00,12,170.0,37,89
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"McMillen,Ella",Ella,McMillen,F,385,"McMillen,Ella","MCMILLEN,ELLA",Marietta,MAR,1278-3716,21,1,14,0,24,74,1,11,7,2,51,7,13,12,280,26,25,51,21,0,11,0,0,21,0.32,0.09,0.29,2.43,2.43,0.57,0.62,0.33,14,169.0,38,89
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Powell,Callie",Callie,Powell,G,385,"Powell,Callie","POWELL,CALLIE",Marietta,MAR,1278-4121,9,0,20,0,4,19,0,1,5,3,11,0,3,3,54,4,9,13,9,0,3,0,0,9,0.21,0.00,0.60,1.22,1.44,0.33,0.33,0.00,20,168.0,39,89
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Busse,Aleigha",Aleigha,Busse,G,385,"Busse,Aleigha","BUSSE,ALEIGHA",Marietta,MAR,1278-4118,6,0,21,0,3,9,0,3,12,10,16,0,3,0,38,3,3,6,5,0,0,0,0,6,0.33,0.00,0.83,2.67,1.00,0.00,0.50,0.00,21,167.0,40,89
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Lynn,Madison",Madison,Lynn,G,385,"Lynn,Madison","LYNN,MADISON",Marietta,MAR,1278-3891,16,0,22,0,8,21,4,10,0,0,20,0,3,6,109,3,8,11,6,0,3,0,0,16,0.38,0.40,0.00,1.25,0.69,0.38,0.19,0.00,22,166.0,41,89
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Uhrig,Amelia",Amelia,Uhrig,F,385,"Uhrig,Amelia","UHRIG,AMELIA",Marietta,MAR,1278-3893,24,23,23,0,57,140,4,20,50,22,140,18,30,17,519,26,79,105,53,1,37,0,0,24,0.41,0.20,0.44,5.83,4.38,0.71,1.25,0.75,23,165.0,42,88
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Rasmussen,Emma",Emma,Rasmussen,G,385,"Rasmussen,Emma","RASMUSSEN,EMMA",Marietta,MAR,1278-3718,26,26,24,0,43,142,26,91,37,23,135,3,38,19,615,4,67,71,65,0,33,2,0,26,0.30,0.29,0.62,5.19,2.73,0.73,1.46,0.12,24,164.0,43,88
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Podkul,Sarah",Sarah,Podkul,G,385,"Podkul,Sarah","PODKUL,SARAH",Marietta,MAR,1278-3892,26,0,25,0,26,76,5,19,17,6,63,0,23,35,285,7,24,31,21,0,33,0,0,26,0.34,0.26,0.35,2.42,1.19,1.35,0.88,0.00,25,163.0,44,88
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Dixon,Morgan",Morgan,Dixon,G,385,"Dixon,Morgan","DIXON,MORGAN",Marietta,MAR,1278-3478,2,1,30,0,0,9,0,6,2,1,1,0,0,0,15,0,0,0,1,0,3,0,0,2,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,30,162.0,45,88
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Marietta,"Peterson,Kayla",Kayla,Peterson,F,385,"Peterson,Kayla","PETERSON,KAYLA",Marietta,MAR,1278-3720,16,0,45,0,7,20,0,0,8,5,19,0,3,3,94,9,6,15,11,0,5,0,0,16,0.35,0.00,0.63,1.19,0.94,0.19,0.19,0.00,45,161.0,46,87
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Dement,Olivia",Olivia,Dement,G,455,"Dement,Olivia","DEMENT,OLIVIA",Muskingum,MUSK,0,10,0,01,0,9,19,6,15,3,2,26,0,1,1,41,0,4,4,2,0,2,0,0,10,0.47,0.40,0.67,2.60,0.40,0.10,0.10,0.00,01,160.0,47,87
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Hivick,Courtney",Courtney,Hivick,G,455,"Hivick,Courtney","HIVICK,COURTNEY",Muskingum,MUSK,0,25,25,02,0,61,151,7,23,60,36,165,7,55,40,606,13,50,63,84,1,72,4,0,25,0.40,0.30,0.60,6.60,2.52,1.60,2.20,0.28,02,159.0,48,87
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Dement,Bailey",Bailey,Dement,G,455,"Dement,Bailey","DEMENT,BAILEY",Muskingum,MUSK,0,13,0,03,0,3,12,0,4,12,6,12,0,2,5,43,4,6,10,9,0,9,0,0,13,0.25,0.00,0.50,0.92,0.77,0.38,0.15,0.00,03,158.0,49,87
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Edwards,Makiya",Makiya,Edwards,G,455,"Edwards,Makiya","EDWARDS,MAKIYA",Muskingum,MUSK,0,25,0,05,0,18,52,6,26,25,10,52,9,5,3,225,18,44,62,34,0,24,0,0,25,0.35,0.23,0.40,2.08,2.48,0.12,0.20,0.36,05,157.0,50,86
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Jaenke,Julia",Julia,Jaenke,G,455,"Jaenke,Julia","JAENKE,JULIA",Muskingum,MUSK,0,25,1,10,0,73,194,13,65,60,35,194,1,17,34,502,6,38,44,41,0,21,0,0,25,0.38,0.20,0.58,7.76,1.76,1.36,0.68,0.04,10,156.0,51,86
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Duskey,Emmie",Emmie,Duskey,G,455,"Duskey,Emmie","DUSKEY,EMMIE",Muskingum,MUSK,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11,155.0,52,86
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Baney,McKenna",McKenna,Baney,F,455,"Baney,McKenna","BANEY,MCKENNA",Muskingum,MUSK,0,25,24,12,0,79,183,13,60,93,64,235,2,22,31,597,34,53,87,69,0,43,2,0,25,0.43,0.22,0.69,9.40,3.48,1.24,0.88,0.08,12,154.0,53,86
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Reynolds,Sydney",Sydney,Reynolds,G,455,"Reynolds,Sydney","REYNOLDS,SYDNEY",Muskingum,MUSK,0,25,0,13,0,19,50,10,24,13,12,60,1,8,8,170,17,23,40,10,0,19,0,0,25,0.38,0.42,0.92,2.40,1.60,0.32,0.32,0.04,13,153.0,54,85
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Harrington,Claudia",Claudia,Harrington,G,455,"Harrington,Claudia","HARRINGTON,CLAUDIA",Muskingum,MUSK,0,25,25,14,0,95,243,34,99,51,36,260,12,43,66,713,29,110,139,36,0,63,1,0,25,0.39,0.34,0.71,10.40,5.56,2.64,1.72,0.48,14,152.0,55,85
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Nichols,Sasha",Sasha,Nichols,G,455,"Nichols,Sasha","NICHOLS,SASHA",Muskingum,MUSK,0,7,0,15,0,0,3,0,1,0,0,0,0,1,1,19,1,1,2,2,0,3,0,0,7,0.00,0.00,0.00,0.00,0.29,0.14,0.14,0.00,15,151.0,56,85
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Allen,Lizzy",Lizzy,Allen,G,455,"Allen,Lizzy","ALLEN,LIZZY",Muskingum,MUSK,0,25,1,21,0,27,114,19,87,8,5,78,3,25,35,465,4,42,46,21,0,40,0,0,25,0.24,0.22,0.63,3.12,1.84,1.40,1.00,0.12,21,150.0,57,85
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Jones,Tori",Tori,Jones,G,455,"Jones,Tori","JONES,TORI",Muskingum,MUSK,0,25,24,22,0,95,233,52,152,56,40,282,8,24,38,710,13,46,59,39,0,40,0,0,25,0.41,0.34,0.71,11.28,2.36,1.52,0.96,0.32,22,149.0,58,85
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Brown,Laurell",Laurell,Brown,G,455,"Brown,Laurell","BROWN,LAURELL",Muskingum,MUSK,0,15,0,23,0,3,13,0,4,4,4,10,0,0,4,64,4,5,9,6,0,4,0,0,15,0.23,0.00,1.00,0.67,0.60,0.27,0.00,0.00,23,148.0,59,84
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Lott,Shelby",Shelby,Lott,G,455,"Lott,Shelby","LOTT,SHELBY",Muskingum,MUSK,0,10,0,25,0,12,33,11,31,2,2,37,0,2,0,54,0,0,0,1,0,4,0,0,10,0.36,0.35,1.00,3.70,0.00,0.00,0.20,0.00,25,147.0,60,84
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Boeing,Abby",Abby,Boeing,F,455,"Boeing,Abby","BOEING,ABBY",Muskingum,MUSK,0,15,1,33,0,3,10,0,3,10,3,9,4,2,2,71,4,17,21,15,0,2,0,0,15,0.30,0.00,0.30,0.60,1.40,0.13,0.13,0.27,33,146.0,61,84
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Linscott,Mckinzi",Mckinzi,Linscott,F,455,"Linscott,Mckinzi","LINSCOTT,MCKINZI",Muskingum,MUSK,0,25,24,35,0,91,203,37,106,48,43,262,41,28,35,719,50,125,175,68,0,46,2,0,25,0.45,0.35,0.90,10.48,7.00,1.40,1.12,1.64,35,145.0,62,84
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Rose,Karlee",Karlee,Rose,G,455,"Rose,Karlee","ROSE,KARLEE",Muskingum,MUSK,0,4,0,40,0,0,1,0,1,0,0,0,0,0,0,12,0,1,1,2,0,1,0,0,4,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,40,144.0,63,83
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Dye,Kendall",Kendall,Dye,F,455,"Dye,Kendall","DYE,KENDALL",Muskingum,MUSK,0,10,0,42,0,4,5,0,1,6,3,11,0,0,0,37,1,9,10,6,0,3,0,0,10,0.80,0.00,0.50,1.10,1.00,0.00,0.00,0.00,42,143.0,64,83
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Ceesay, Alieu",Alieu,Ceesay,G,455,"Ceesay, Alieu","CEESAY,ALIEU",Muskingum,MUSK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,142.0,65,83
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Davis, Duane",Duane,Davis,G,455,"Davis, Duane","DAVIS,DUANE",Muskingum,MUSK,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,141.0,66,83
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Towns, Phil",Phil,Towns,G,455,"Towns, Phil","TOWNS,PHIL",Muskingum,MUSK,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,140.0,67,82
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Walker, Nathan",Nathan,Walker,G,455,"Walker, Nathan","WALKER,NATHAN",Muskingum,MUSK,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,139.0,68,82
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Darden, Terrell",Terrell,Darden,F,455,"Darden, Terrell","DARDEN,TERRELL",Muskingum,MUSK,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,138.0,69,82
2025-26,wbball,Ohio Athletic Conference (OAC),oac,Muskingum,"Coconis, Reed",Reed,Coconis,G,455,"Coconis, Reed","COCONIS,REED",Muskingum,MUSK,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,137.0,70,82
