conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Endicott College,"Shinney,Emma",0,G,05,26,26,150,338,13,54,126,68,381,11,67,155,927,29,156,185,59,1,89,0,0,0.44,0.24,0.54,14.65,7.12,5.96,2.58,0.42,3.423076923076923,2.7591130511670707,2.372263949423711,6.029322148231567,2.201604378581296,0.9013296512902779,3.675548663894129,0.9382856720454212,12.826676330323878,1,99
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Roger Williams University,"Coppola,Sophia",0,G,01,26,26,122,340,30,95,107,82,356,57,25,17,734,56,125,181,48,0,54,0,0,0.36,0.32,0.77,13.69,6.96,0.65,0.96,2.19,2.076923076923077,2.515932938955388,2.295303245173922,-0.07699481856306409,0.8345596530865506,0.46017252238870726,0.7743035086801136,7.747268265743556,9.787521491688729,2,95
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Nichols College,Alyvia Smith,0,*,1,25,25,141,396,73,224,69,54,409,10,39,22,819,24,77,101,51,1,48,0,0,0.36,0.33,0.78,16.36,4.04,0.88,1.56,0.4,1.92,3.192277626044131,0.8907703926152797,0.1874972534449896,0.6752012965145913,0.46017252238870726,1.8488387513519715,0.8613480156194538,9.404127742171669,3,93
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Suffolk University,"Bono, Allison",0,g,03,24,24,132,281,6,28,63,45,315,10,40,65,805,49,137,186,60,0,85,1,0,0.47,0.21,0.71,13.13,7.75,2.71,1.67,0.42,3.5416666666666665,2.3740778734985732,2.675296722407253,2.2919341742047212,2.3220345091605954,1.0667635746283666,2.045836879175145,0.9382856720454212,9.273838301494827,4,91
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Western New England University,"Hedge,Sophie",0,G,10,27,27,126,303,61,151,72,62,375,5,26,48,777,45,129,174,62,0,55,0,0,0.42,0.4,0.86,13.89,6.44,1.78,0.96,0.19,2.037037037037037,2.566595462332822,2.0451809563621093,1.2224662308678085,0.7940546241830025,0.7910403690648851,0.7743035086801136,0.05350262314679363,8.785064357653596,5,90
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Wentworth Institute of Technology,Taylor Garabedian,0,*,35,23,23,101,302,5,34,124,78,285,12,34,52,895,63,166,229,46,0,94,0,0,0.33,0.15,0.63,12.39,9.96,2.26,1.48,0.52,4.086956521739131,2.186626537002068,3.7383164498574586,1.7744496854933118,2.8757866841979602,0.2947385990506185,1.7055673856623903,1.3229739541752594,8.497647031233564,6,89
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,University of Hartford,"Naszimento,Ava",0,C,15,23,21,114,230,0,0,102,60,288,13,30,46,619,54,72,126,54,1,56,1,0,0.5,0.0,0.59,12.52,5.48,2.0,1.3,0.57,2.4347826086956523,2.2195571771974,1.5834167308633775,1.4754586475711644,1.197972785081427,1.2321974979664556,1.383206812860833,1.5153180952401784,8.30282682938627,7,88
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Western New England University,"Blasetti,Perry",0,G,01,27,27,110,238,22,70,78,51,293,15,36,60,791,76,120,196,62,0,48,2,0,0.46,0.31,0.65,10.85,7.26,2.22,1.33,0.56,1.7777777777777777,1.7965251069958266,2.4396045656422753,1.7284510642745203,0.53077193630994,1.0116189335156704,1.436933574994426,1.4768492670271949,8.295591974980592,8,87
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Gordon College,"Ciccarello,Woynitu",0,G,02,25,25,110,370,55,217,72,56,331,4,46,38,715,14,70,84,55,1,44,2,0,0.3,0.25,0.78,13.24,3.36,1.52,1.84,0.16,1.76,2.4019422613561616,0.563687399553678,0.9234751929456608,0.5127182662843587,0.1293046757125294,2.3502885312655053,-0.061903861492157805,7.517668347500911,9,86
ccc,The Commonwealth Coast Conference (CCC),2025-26,wbball,Gordon College,"McGarvey,Leah",0,G,34,25,25,124,290,14,45,101,71,333,6,31,34,789,44,56,100,60,0,58,2,0,0.43,0.31,0.7,13.32,4.0,1.36,1.24,0.24,2.32,2.4222072707071356,0.8715302165528325,0.7394807080704932,1.081408872090173,0.8461850101775815,1.2757532885936473,0.24584676421171264,7.39150027709251,10,86
