season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Matthew Windham,Matthew,Windham,,431,Matthew Windham,0,0MUW,21,21,,,95,27,34,23,7,0,4,4,0,7,15,5,1,1,2,1,0,0,0,0,0,1,0,0.421,53,109,2,.500,.358,.558,50,3,0,0,0,0,0,0,0,53,1.000,0,.000,,2,6,22,24,"6,23",0.26,6,23,"17,48",0.35,17,48,"10,31",0.32,10,31,"4,13",0.31,4,13,0,0,0,0,"14,35","8,13","32,55",51,0,0,0,0,0,0,0,10,21,0,,MUW,MUW,3082-678,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Zack Egan,Zack,Egan,,431,Zack Egan,0,0MUW,14,7,,,30,3,4,6,1,0,0,7,0,1,4,0,0,0,2,0,0,0,0,1,0,3,0,0.316,5,40,0,.000,.133,.167,9,13,0,0,0,0,0,7,0,22,1.000,0,.000,,1,1,16,7,"0,7",0,0,7,"4,15",0.27,4,15,"3,10",0.30,3,10,"0,2",0,0,2,0,0,0,0,"1,7","4,8","14,22",1,0,0,0,19,0,0,0,7,8,0,,MUW,MUW,3082-669,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Zach Johnson,Zach,Johnson,,431,Zach Johnson,0,0MUW,20,20,,,86,30,36,25,6,2,4,8,0,4,14,3,8,1,1,2,0,0,0,0,0,1,0,0.480,58,101,9,.889,.419,.674,65,3,4,0,0,0,0,4,0,72,.944,0,.000,,4,2,15,20,"9,31",0.29,9,31,"24,57",0.42,24,57,"15,37",0.41,15,37,"3,9",0.33,3,9,0,0,0,0,"6,12","9,14","38,65",33,0,0,0,0,0,0,0,5,19,0,,MUW,MUW,3082-840,False,2,1,0,0,0,0,0,0,0,0,2.0,1,1,1,4,1,0,0,4.50,8,9,1,0,0,0,0,0,0,2,.250,2,0,0,"0,1","1,3","1,1",0,"0,1"
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Baron Brack,Baron,Brack,,431,Baron Brack,0,0MUW,21,21,,,81,19,31,23,7,1,2,11,1,3,15,4,3,2,1,0,0,0,0,2,0,3,0,0.474,46,96,5,.600,.383,.568,10,1,1,0,0,0,0,0,0,12,.917,0,.000,,5,5,18,13,"7,18",0.39,7,18,"24,54",0.44,24,54,"18,42",0.43,18,42,"5,13",0.38,5,13,0,0,0,0,"4,10","6,11","43,61",39,0,0,0,0,0,0,0,6,17,0,,MUW,MUW,3082-810,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Bryson Barnes,Bryson,Barnes,,431,Bryson Barnes,0,0MUW,14,7,,,26,7,5,3,1,0,1,7,0,1,15,2,0,1,0,2,0,0,0,0,0,0,0,0.361,9,36,1,.000,.192,.346,12,16,1,0,0,0,0,1,0,29,.966,0,.000,,0,1,2,6,"0,10",0,0,10,"2,11",0.18,2,11,"1,10",0.10,1,10,"0,3",0,0,3,0,0,0,0,"4,10","2,2","8,16",2,0,0,0,0,0,0,0,2,14,0,,MUW,MUW,3082-1054,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Elliott Turbyfill,Elliott,Turbyfill,,431,Elliott Turbyfill,0,0MUW,11,5,,,25,9,8,4,0,1,0,4,0,4,7,6,1,1,0,0,0,0,0,1,0,1,0,0.485,10,33,2,.500,.320,.400,8,9,0,0,0,0,0,1,0,17,1.000,0,.000,,0,2,7,3,"0,5",0,0,5,"5,19",0.26,5,19,"3,16",0.19,3,16,"2,3",0.67,2,3,0,0,0,0,"5,5","3,9","9,20",12,0,0,0,14,0,0,0,1,8,0,,MUW,MUW,3082-841,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Colton Neal,Colton,Neal,,431,Colton Neal,0,0MUW,10,9,,,20,5,5,7,1,0,1,4,0,4,5,2,0,0,2,0,0,0,0,0,0,0,0,0.464,9,30,0,.000,.250,.450,2,16,0,0,0,0,0,1,0,18,1.000,0,.000,,0,2,9,3,"1,5",0.20,1,5,"3,10",0.30,3,10,"3,8",0.38,3,8,"1,4",0.25,1,4,0,0,0,0,"3,6","1,5","10,15",47,0,0,0,0,0,0,0,5,3,0,,MUW,MUW,3082-667,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Chase Marshall,Chase,Marshall,,431,Chase Marshall,0,0MUW,21,21,,,69,19,28,25,4,1,4,19,0,5,10,3,2,0,1,1,0,0,0,5,0,5,0,0.553,46,95,2,1.000,.406,.667,30,48,7,0,0,0,0,13,0,85,.918,0,.000,,4,2,21,10,"11,28",0.39,11,28,"16,45",0.36,16,45,"12,36",0.33,12,36,"3,10",0.30,3,10,0,0,0,0,"10,14","5,19","26,52",48,0,0,0,0,0,0,0,4,25,0,,MUW,MUW,3082-1049,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Swayze Rikard,Swayze,Rikard,,431,Swayze Rikard,0,0MUW,20,20,,,68,17,17,7,1,0,0,7,0,2,14,3,2,0,3,2,0,0,0,1,0,1,0,0.329,18,82,2,1.000,.250,.265,19,52,3,0,0,0,0,15,0,74,.959,0,.000,,4,4,24,14,"6,21",0.29,6,21,"6,31",0.19,6,31,"4,18",0.22,4,18,"2,10",0.20,2,10,0,0,0,0,"9,21","4,7","24,43",2,0,0,0,0,0,0,0,11,13,0,,MUW,MUW,3082-839,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Michael O'neil,Michael,O'neil,,431,Michael O'neil,0,0MUW,19,17,,,51,14,14,16,0,0,3,17,0,2,3,2,0,1,3,2,0,0,0,0,1,0,0,0.458,23,75,1,.000,.275,.451,107,8,1,6,0,16,4,0,0,116,.991,20,.800,,2,3,17,19,"7,19",0.37,7,19,"9,27",0.33,9,27,"6,19",0.32,6,19,"2,5",0.40,2,5,0,0,0,0,"7,13","4,8","28,42",66,0,0,0,0,0,0,0,8,15,0,,MUW,MUW,3082-1056,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Jay Marbutt,Jay,Marbutt,,431,Jay Marbutt,0,0MUW,20,18,,,68,19,29,12,3,0,0,9,0,2,14,6,1,0,1,1,0,0,0,0,0,0,0,0.500,32,81,1,1.000,.426,.471,25,2,1,0,0,2,0,0,0,28,.964,2,1.000,,2,2,13,13,"8,18",0.44,8,18,"12,36",0.33,12,36,"11,28",0.39,11,28,"1,8",0.13,1,8,0,0,0,0,"10,17","5,7","23,42",23,0,0,0,11,0,0,0,5,14,0,,MUW,MUW,3082-1045,False,9,1,1,0,0,0,0,0,0,0,5.0,3,3,3,1,2,2,0,5.40,21,24,0,0,1,0,0,0,0,1,.429,5,6,0,"3,6","5,13","4,7",0,"3,7"
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Cmpbell Mccluney,Cmpbell,Mccluney,,431,Cmpbell Mccluney,0,0MUW,7,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,2,0,0,9,1,0,0,6,.667,10,.900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MUW,MUW,3082-665,False,36,1,6,1,1,0,0,0,0,0,30.1,24,23,20,29,6,1,2,6.82,117,146,2,2,0,2,5,0,0,6,.308,30,28,0,"3,4","0,1","2,5",0,"0,1"
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Josh Mackey,Josh,Mackey,,431,Josh Mackey,0,0MUW,8,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,1,1,0,0,3,1.000,2,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MUW,MUW,3082-679,False,20,1,2,0,2,0,0,0,0,0,15.2,10,8,11,13,4,0,1,4.60,62,76,2,1,1,1,1,0,0,2,.323,13,16,0,"2,3","0,5","0,1",0,"0,4"
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Chance Guisgond,Chance,Guisgond,,431,Chance Guisgond,0,0MUW,2,0,,,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.500,1,4,0,.000,.333,.333,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,2,0,0,0,0,0,"1,3",0.33,1,3,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,0,"1,1","3,4","0,1",0,0,1,"1,1",1.00,1,1,3,0,0,,MUW,MUW,3082-1048,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,MUW,Ryan Etheridge,Ryan,Etheridge,,431,Ryan Etheridge,0,0MUW,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,2,0,0,0,0,0.000,2,1.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MUW,MUW,3082-815,False,2,1,0,0,0,0,0,0,0,0,1.0,2,2,1,0,0,0,0,18.00,4,7,0,2,0,0,0,0,0,0,.500,1,1,0,"1,1","2,4",0,0,0
